,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600584.SH,X002180.SZ,X600741.SH,X000157.SZ,X600702.SH,X600522.SH,X000733.SZ,X002074.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X002463.SZ,X002294.SZ,X000066.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0789339648243367,0,0,0,0,0,0,-0.0236670194211647,0.0518328626365226,0,0,0,0,0.0694730709391404,0,0,0,0.046616496352402,0,0,0,0,0,0,0,0,0.0053846868634229,0,0,0,0,0,0,0,0.0120415629907731,0,0,0,0,0,0,0,-0.00763435033618994,0,0,0.0375585598437077,0,0,-0.0386554549341673,-0.0343323484576064,0,0,0,0,0,0
X000858.SZ,0,0,0,0.197427696910138,0,0.0742935519730418,0,0,0,0,0,0,0,0,0,0,0.0935288386677027,0,0.0764944447221005,0,0,0,0,0,0,0.000356177866943093,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136030925743763,0,0,0,0,0.000546003461562892,0,0,-0.000953370294616227,-0.0499322579485018,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0932629509331977,0,0,0,0,0,0,0,0,0,0,0.139078481282412,0,0,0.0108465292636492,0,0,0.110777472898568,0,0,0,0,0,0,0,0.160849502859523,0,0.108487602309583,-0.0253641914808266,0,0.0949190866651013,0,0,0,-0.032694613485245,0,0,0,0,0,0,0
X000568.SZ,0,0.403169645858142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359761124953432,0,0,0,0,0,0,0,0,0.219072799222585,-0.0590481936440136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340160127709847,-0.0155956039084097,0,0,0,0,0,0
X600276.SH,0,0,0.10573933770424,0,0,0,0.0747009237933724,0,0,0,0,0.160878434650125,0,0,0,0,0,0,0,0,0.0672434206258865,0,0,0,0.0275958741677779,0.0969688411584706,0,0,0.115848755322141,0,0,0,0,0.0242721680963612,0,0,0,0,0,0,0,0.136577795090544,0,0,0,-0.160826394514309,0.201666701196519,-0.110345126515117,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0156409311817897,0,0,0.248550208313526,0,0.127960567814502,0.00792302942176318,0,0,0,0,0,0,8.67361737988404e-19,0,-0.197292359897361,0,0,0.194059045145969,0,0,0,0,0,0.00860958035805508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227206485553505,-0.0213205064019061,0,0,0,0,0,0,0.0486975228108175,-0.0375558781719784,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0249418912378172,-0.118749071487872,0,0.229678225514172,0,0.079643958227769,0.206151259333604,0,0,0,0,0.0373354502632617,0,0,0,0,0,0,0,0,0.062909897540482,0,0,0,0,0,0,0,0,0,0,0,0.12446252765415,0,0,0,0,0,-0.12892047409133,0.0357186163686008,0,0,0.000935472683587334,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.132443560832644,0.0917668577851794,0,0,0.0619304115777309,-0.0309385547882752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539940571579647,0,0.0184632073205987,0,0,0,0,0,0,0.130026459314788,0,0,0,0,0,0,0,0.00107370332963484,0,0,0,0,0,-0.0145182368292769,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0290639735313219,0,0,0,0,0,0,0,0,0.170710887536515,0,0,0.0614782286177465,0,0,0,0,0,0.100990611683937,0.0604422337494099,0,0.177106563291098,0,0,0,0,0,0,0.013092621164152,0,0,0,0,0,0,0,0,0,-0.0942585335099657,0,0,0.00594150355018635,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0482259146143337,0,0,0,0,0,0,0.0391914841382013,0.00447654213874659,0,0,0.0976198363094888,0,0,0,0,0,0.0828971644486785,-0.107865133892906,0,0,0,0.0440251559871403,0,0,8.67361737988404e-19,0.0418358700475661,0,0,-0.0516840356668667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272729555643613,0,0,0,0,0,0
X000063.SZ,0,0,0.122713304043085,0,0,0,0,0,0,0.0720509719322594,0,0.26888259672554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131022754261675,0,0,0.369474417540387,0,0,0,-0.133158009310844,0,0,0,0,0.0290205864504521,0,0,0,0,0,0,0,0,0,0,0.0525308131986344,0,0,0.0662271379877835,-0.0594630974796527,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.106810550472974,0,0.178850230945566,0,0,0,0,0,0,-0.00800326034264707,0,0,-0.0189572522718869,0,0.0385733890102664,0,0,0.0831234461231388,0,0,0,-0.0558522048825596,0,0,0,-6.93889390390723e-18,0.17695642048092,-0.471530512739556,0,0,0,0,0,0,0,0.181257429469069,0,0,0,0.0325555489981445,0,0,0,0.0189203856270153,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.126697119796599,0,0,0,0,0,0,0,0.121088462153652,0.147804976898426,-0.0202871418661936,0,-0.0972528673859711,0,0,0,0,0,0,0,0.0911545568440452,0.054602948686645,0.224712908880734,0,0,0,0,0,0,-0.0774369691126594,0,0,0,0,0,0,-0.07169850684446,0,0,0,0,0,0,0.0168706996411559,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0471049603499374,0,0.0700317277998626,0.0180352048371322,0,0,0,0,0.0018931175556785,0,0,0,0.0413961888505849,0.0173847150470032,0,0,0.0732294890103749,0,0,0,0.047109912562833,0.0402053585525682,0,0.0235732594410201,0,0,0,0,0.157861527348375,0.0468540884691985,0,0,0,0,0,0,0,-0.00722985815559974,0,0,0,0,0.115330825329261,0,0,0.0924975714319784,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0593920620238456,0,0,0,0,0,0,0,0,0.0296481679987458,-0.0330147115676996,0.313637861146673,0,0,0,0,0,0.0664989675563798,0,0,0,-0.0245225307929455,0,0,0,0,0,0,0,0,-0.0233451501799816,0,0,0,0,0,-0.016984433951966,0,0,0,0,0,-0.0255196272968486,0,0,0,0,0,0,0
