,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X002292.SZ,X600177.SH,X000338.SZ,X002007.SZ,X002180.SZ,X000157.SZ,X600372.SH,X000559.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600498.SH,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X002508.SZ,X600089.SH,X002465.SZ,X000977.SZ,X600487.SH,X000050.SZ,X600566.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0472428451838645,0,-0.0049469070832008,0,0,0.265248083440472,0,0,0,0.128792198660357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128584520745067,0,0,0,0,0,0,0,0,0,0,0,0.134554782431398,0.0738304602772642,-0.0334057929168397,0,0,0,0,0,0,0,0.0176986671604035,0,0.109684702180269,0,0,0,0,0,0,0
X600104.SH,0.0403802301864629,0,0,0,0,0,0,0,0.39600981805011,0,0.0298682389993624,0.19768652312985,0,0,0.0573128965455825,0,0,0,0,0,-0.114676946436384,0,0,0,0,0.0322264250858611,0,0,0.0371245947931937,0,0,0,0,0,0,0,0.0812918551503929,0,0,0,0,0,0,0,0,0,-0.0360802113822609,0,0,0,0,0,-0.0792155842521578,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566007945642469,0,0,0,0,0,0,0.0829006746802144,0,0,0,0.039638392928438,0,0.134932468976065,0.0388584347625401,0,0,0,0,0,0,0,0,0,0,0,0.0131979933034574,0,0.436739144024125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056568110902888,0,0,0,0,0,0,0.00502121571038111,0,0,0,0,0,0,0,0,0,0,0.0723451734917417,0,0.0190056578316385,0,0,0,0,-0.0348506541704549,0,0,0,0,0,-0.0911376954067597,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0671817479086159,0,0,0.00878842769172461,0,0,0.462003520605965,0,0,0,0,0,0,0,0,0,0,0.142552481043363,0,0,0,0,0,0,0,0,0.0925270746475077,0,0,0.0687405311904489,0,0,0.00941022925893661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.108598992950355,0,0,0,0,0,0.016479783183714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107757214382224,0.104974510143525,0,0,0,0,0,-0.012539875874437,0,-0.0167590697410176,0.155272809227731,0,0,0,-0.0622230938592122,0,0,0,0,0,0
X002304.SZ,0.0918633801731564,0,0,0,0.136649764282643,0,0,0,0,0,0,0,0,0,0.0055597466035219,0,0.20174769085841,0,0,0,0,0,0,0,0,0,0,0,0.0534856624194782,0,0.132326553323889,0,0,0,0,0,-0.0773984310827097,0,0,0,0.0936190225068696,0,0,0,0,0,0,0,0,0.118061958599472,0,0.0252557300101948,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719317752237958,4.33680868994202e-19,0.106541557950215,0.142172395882568,0,0,0,0,0,0,0,0.0415571345564612,0,0,0,0,0,0,0,0,0.00619676829192577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066788584215432,0,0,0,0,0,0,0
X000625.SZ,0,0.117014547372928,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.121444230536027,0,0.0100512227852515,0,0,0,0,0,0,-0.0394550950450549,0,0.0878328427280963,0,0,0,0,0,0,0,0,0.00281944123391323,0,0,0,0,0,0,-0.00558552373999241,0,0.0483123496670544,0.103918149433007,0.0507127962664718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.141108876070111,0,0,0,0,0,0,0,0.0487970228808656,0,0,0,0,0,0.126011472931702,0,0,0.0240830468213263,0,0,0,0,0,0,0,0.0274980340266466,0,0,0,0,0.130269949624075,0,0.0124139463003009,0,0.00837750704277549,0.121860317304786,0,0,0,0,0,0.0329735678035402,0,0,0,0,0.0161438146627295,0,0,0,0,0,0
X600690.SH,0,0.0694626452111511,0,0,0.0893833554610287,0,0,0,0,0,0,0,0,0,0.0425503561299466,0,0.205817487948514,0,0,0,0,0,0,0,0,0,0,0.0863073111833655,0,0,0,0,0,0,0,0.116447123126476,0.00635484521612923,0,0.0247049837854635,0,0.0959279310926897,0,0,0,0,0,0,0,0,0,0,0,0.0383931495054184,0,0,0,0,0,0
X600741.SH,0,0.229705946626063,0,0,0.0614952327242104,0,0,0,0.0667184327944745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020905011235057,0,0.397655452295621,0,0,0.0390309342873126,0,0,0,0,0,0,0,0.0564651296811172,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.1243452273108,0,0,0,0.0679897160288386,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357662117235809,0,0,0,0,0,-0.0153568275231987,0,0,0,0,0.00316670118295933,0,0,0,0,0,0,-0.033223175356721,0,0,0,0,0,-0.0463753475719441,0,0,0,0.0477555223278738,0,0,0.0577883663444229,0,0,-0.0162332918844892,0.0423033796696266,0,0,0,0,0,0
X600066.SH,0,0.0742153283774221,0,0,0,0,0,0,0.0355446496790933,0,0,0.196712652957816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065902374732532,0.0010203423820377,0.122730002656939,0,0,0,0.00252153324334506,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132728275512537,0,0,0,0,0,0,0,0.0367702662437449,0,0,0,0,0,0,0,0,0,0,0.0905697544041141,0,0.235751945311902,0,0,0.0773242242694486,0,-0.0904498268727901,0,0,0,0,0,0,0.119244686359992,0,0.167594173951611,0,0.132810873029728,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0.0146752294579086,0,0,0,0,0,0,0.0364198683763081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545902721115529,0,0,0,0.0823078173099606,0,0,0,0,0,0,0,0.115709459246849,0,0,0,0.000581702018282382,0,0,0,0,0,0.065898641372957,0.201392783365619,0,0.168755076855943,0,-0.0243710469586189,0,0.106623675934217,0,0,0,0,0
X000568.SZ,0,0,0.109274036999595,0,0.392436007320199,0,0,0,0,0,0,0.049676972358344,0,0,0.0561874664323269,0,0,0,0,0,0,0.0150278846771808,0,0.0704115392283503,0,0,0,0,0,0,0,0,0,0,0.0665097361529506,0,0,0,-0.0295155942941672,0,0,0,0,0,0,0,0,-0.14079691758535,0.0965382463781465,0.0413065337691477,0,0,0,0,0,0,0,0,0
X600031.SH,0.0814866963857085,0,0,0,0,0,0,0,0,0,0.0375112006318318,0,0.102840872755659,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0410070084664952,0.139422787916558,0,0,0,0,0,0,0,0,0.0232836867835862,0,0,0,0,0.0397386183789208,0.0881206247261618,0.0423256063698241,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268423117193137,-0.017567993088958,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0896696857423483,0,0,0,0,0,0,0,0,-0.0251504029211521,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459526766698911,0,0,0,0,0,0,0,0,0,0,0.0558939426902964,0,0,1.73472347597681e-18,0,0,0,0,0,0.0811711195454436,0.0165301878110311,0,0,0,0.103267019128006,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171837438487952,0,0,0,0,0,0,0,0.172990360442923,0,0.0620779308029345,0,0,-0.0700403149754334,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.119165355279917,0.0196190952892756,0.0464928339588754,-0.156973290827905,0.0365393086942314,0,0.0236637647054057,0,0.0532706176306496,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249822912602501,0.00332228459343469,0,0.256068393674047,0,0,0,0,0,0.223656927772452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510767452022597,0,0.0684502462558735,0.0117357051283695,0,0,0,-0.0388040464712002,0,0.210367104761473,0,0.157702821906101,0,-0.138391169013362,-0.0115660270461517,-0.0476374165571247,0,0,0,0,0
X002475.SZ,0,0,0.0199223620332861,0,0,0,0,0,0,0,0.0634932005208009,0,0,0,0.221939499207676,0,0,0,-0.619166809022858,0,0.073672917359741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109569717247193,0,0,0.151851521241876,0,0.0404785937246644,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357209687769263,-0.0302153078376294,0,0.476681296638025,0,0,0,0,0,0.145532209314871,0,0,0,0,0,0,0,0,0,0,0.00224977731828825,0,0.0990250258659678,0,0,0,0,0,0,0,0,0
X002085.SZ,0,-0.0863300306003369,0,0,0,0,0.157614828026573,0,0,0,0,0,0,0,0,0.0205305819862007,0,0,0,0,0,0,0,0,0.028987201509527,0,0.0367975072108095,0,0,0,0.102981294140459,0,0,0,0,0,0,0.0621506366730622,0,0,0.0320315663155307,0.133563903266711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1801291265725,0,0,0,0,0.183635478452514,0,0,0,0.0496044020168493,0,0,0,0,0,0,0,0,0,0.18419098796581,0,0,0,0,0,0,0.0693575034232508,0,0,0,0,0,0,0.256675203537302,0,0,0,0.0115755346142107,-3.46944695195361e-18,0,0,0,0,0,0
X600177.SH,0,0.127993309599431,0.0493933159517986,0,0,0,0,0,0,0,0.177092158926397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113457387408475,0,0,0,0.0870054012766878,0,0,0,0,0.0263813826464443,0,0,0.0776811730898442,0.10662909421543,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.266723384841338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439925367316064,0.00520385483852693,0,0,0,0,0,0,0,0.0793416628923096,0,0,0,0,0.0890760862272095,0,-0.113189513125497,0,0.0125119732535627,0,0,0,0,0,0,0,0,0.0341550762722249,0,0.00412912263454887,-0.138715657569994,0,0,0,0,0,0
X002007.SZ,0,0,1.73472347597681e-18,-0.0850856744942444,0,0,0,0,0,0,0,0,0,0,0,0,0.0122584181257935,0,0,0,0,0,0,0,0,0,0.457630450805266,0,0.056995338788571,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0787117204542452,0,0.0910975453206191,0,0,0.150175302300186,0,0,0.226232274404628,0,0,0,-0.0108395560154879,0,0,0,0,0,0
X002180.SZ,0,0,0.239905661458614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680019205853921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127355987367715,0.305073799437572,0.0320848557551808,0,0,0,0,0,0,0,0.1523737277548,0,0,0.00294327038708025,0,0,0,0,0,0,0
X000157.SZ,0.173372956709395,0,0,0,0,0,0,0,0,0,0,0,0.173157900874347,0,0,0,0,0,0,0,0,0,0,-0.0259257417078267,0.0972003437956372,0,0.0567909636297975,0,0,0,0.07055000366168,0,0,-0.0547228646565421,0,0,0,0,0.0311709008818681,0,0,-0.0133662391348457,0,0,-3.46944695195361e-18,0,0,0,-0.111036334120212,-0.00737917745069906,0,0,0,0,0,0,-0.126263235015428,0,0
X600372.SH,0,0,0,0,0,0,0.262402206029447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4986699299093,0.022379671783293,0,0,0,0,0,0,0,0.0276983045955088,0.103597934863958,0.0407729833039969,0,0,0,0.0995107729734753,0,0,0,0,-0.0869317752713607,0,0,0,0.0228619268592791,0.0152302615573987,0,0,0,-0.0227804484581763,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024241281831633,0.0393159419444841,0,0,0,0,0,0,0,0,0.0269124724344357,0,0,0.052480864723427,0,0,0.342178397253955,0,0,0,0,0,0,0,0,0.0582373655236139,0,0.110187769921081,0,0,0,0,0.0677454215308391,0,0,0,0,-0.0397816703030391,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0732926617799241,0,0,0,0,0,0.00115635665762737,0,0,0,0,0,0.0574414816784633,0,0.0397624834570002,0.134156953186785,0,0,0,0,0,0,0.0555642717424792,0,0,0,0,0,0,0.102865836027934,0,0.0128097702776772,0,0,0,0,0,0,0,0,0,0,0,0.00214187381986393,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088986530338597,0,0,0,0,0,0.0331194964637622,0,0.0283208091275133,0,0.0860292854417298,0,0,0,0,0,0,0.0795248375515661,0,0,0,0,0.0401858820115125,0,0,0,0.0178380157415396,0.12683943985039,0,0,0,0,0,0.0799097869105521,0,0,0,-0.0120425657485428,0,0,0,0,0,0,0
X600867.SH,0.0817936117437313,0.193392075749652,0,0,0,0,0,0,0,0,0.0430897985124856,0,0,0,0.110837545633287,0,0.0251867714585586,0,0,0,0.0312955762167044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101147164649351,0,0,0,0,0,0,0,0.0047017897653182,0,0,-0.0749824810185359,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0126669388464613,0.012262360203703,0,0,0,0,0,0.0825176020077426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109064549304657,0,0,0,0,0,0,0,0,0.0812112018485316,0,0.044561588942538,0,0,0,0,0,0,0.0107728170350658,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.110851247150665,0.0985393996668174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137319522084886,0,0,0,0,0,0,0,0.00757791090034835,0,0,0,0,0,0,0.119749248526341,0,0,0,0,0.0859511154829547,0,0,0,0,0.275765673007436,0.170319621932796,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170253071724823,0,0.173316251714692,0,0,0,0,0,0,0.11565127329253,0,0,0,0,0,0,0.0596643070280065,0.0120604398731154,0,0,0,0,0,0,0.018381696811804,0,0,0.106396751728109,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109832683069542,0,0,0,0,0,0,0,0.0420576709255632,0,0.29552232166789,0,0.158329190000664,0,0,0,-1.73472347597681e-18,0,0,0.153255098671079,0.215647813992633,0,0,0,0,-0.160746404615577,0.072611676353087,0.0916508677750694,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0611692974693112,0,0,0,0,0,0,0,0,0,0.0242395316155024,0,0.0776931081656816,0,0,-0.189184579685825,-0.11991989530742,0,0,0,0.0219561673482752,0.116447513380575,0,0,0.0843471839978545,0,0,0,0,0,0,0.0187077557101139,0.340076011461608,0.277039844778704,0,0,0,0,0,0,0,0,0.0988189916697619,0,0,0,0,0,-0.0170396465411898,-1.73472347597681e-18,0,0,0,0.424903380279873,0,0
X600522.SH,0.0434818581497702,0,0.153905397199456,-0.0396397868151123,0,-0.0899186963177524,0.135636364722532,0,0,0,0,0,0,0,0,0.151690580936286,0,0,0,0,0,0,0,0,0.269812226611936,0,0,0.279090716406737,0,0,0,0,0,0,0,0,0,0,0.0520375631592957,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.109154640022741,0,-0.107911605256273,0,0,0,0,0
X002426.SZ,0,0,0.139459714411614,-0.0152204753248941,0,0,0,0,0,0,0,0,0,0,0.0962990807242145,0,0,0,0,0,0,0,0,0.127581211406022,0,0,0,0,0,0,0.0975239254234074,0.256614264391567,0,0,0,0,0,0,-0.0323024500615074,0.016677962803304,0.101291891973772,0,0.127766100784539,0,0,0,0,0,-0.0907945870767064,0,0,-0.00667418207489434,0,0,0,0,0,0,0
X002508.SZ,0,0,0.166288898207244,0,0.295732518955611,0,0,0,0,0,0,0,0,0,-0.00177844734310196,0,0,0,0,0,-0.0338518951056683,-0.0342089159151723,0,0,0,0,0,0,0.116718229447783,0,0,0,0,0,0,-0.100706998701943,0,0,0.0578258812806532,0,0,0,0,0,0,0,-0.0118599398294241,0,0,0,0,0.0112152485871997,0,0,0,0,0,0,0
