,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000063.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X000100.SZ,X600031.SH,X002129.SZ,X600372.SH,X600118.SH,X600271.SH,X000338.SZ,X600703.SH,X000157.SZ,X600089.SH,X002241.SZ,X600741.SH,X600177.SH,X002292.SZ,X002236.SZ,X600582.SH,X600066.SH,X600060.SH,X000800.SZ,X300124.SZ,X601877.SH,X000977.SZ,X600839.SH,X002475.SZ,X000581.SZ,X000623.SZ,X002294.SZ,X002456.SZ,X000559.SZ,X600435.SH,X000869.SZ,X002465.SZ,X000568.SZ,X000550.SZ,X600867.SH,X600498.SH,X300003.SZ,X300146.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.250382122015719,0,0,0,0,0,0,0,0,0.102288518427576,0,0,0.130682925989265,0,0,0,0,0,0,-0.0553193582879319,0,0,0,0,0,-0.0439535385030354,0,0,8.67361737988404e-19,0,0,0,0,0.00533286561916967,0,0,0,0,0.00981401467567777,0,0,0,0,0,0,0,0.00555428211399952,0.0158807265358032,0,0,0,0,0,0
X600104.SH,0,0,0.113699964109351,0.103095970041554,0,0.0663828613134325,0,0,0,0,0,0,0,0,0.0467635736100346,0,0,0,0.0138281793763452,0,0,0,0,0,0,0.0660975924431873,0,0.0758176587749313,0,0,0,0,0,0,0,0,0.0270295358220042,0,0,0,0,0,0,0.132397078406959,0,0,0,0,0,0,0,-0.00653771786782307,-0.00509758485162698,0,0,0,0,0,0
X000651.SZ,0.0181629341546595,0,0,0,0.0463410100534303,0.111024293309642,0,0,0,0,0,0,0,0,0,0,0,0.0638478092244066,0,0.0308165191382097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737955021820424,0,0,0,0,0,0,0.0269035669437341,0.165055870756795,0,0,0,0,0,0,0.00547286547402572,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201320233329465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180087807780981,0,0,0.038212861883451,0,0,0,0,0,0,0.0651419826667917,0,0,0,0.200262735010272,0,0,0,-0.0119844561082138,0.00719885845235063,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0332236846396119,0,0,0,0,0,0,0,0,0,0,0.0532776189374556,0.158936708626406,0,0,0.0580196205969,0,0,0,0.0117357454903256,0.032785293845452,0,0,0,0,0,0,0.0213194334842574,0,0,0,0.03293273675907,0,0.102530620376611,0,0,0,0,0,0,0,0,0.0167065836732024,0,0,0,-0.00966631487044455,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0454229766388942,0,0.0170167845786144,0,0,0,0.0139402413222802,0,0,0.112470794166515,0,0.0105546634017211,0,0,0,0,0,0,0.139061184317014,0,0,0,0,0.0404299323853126,0,0,0.0178364658545567,0,0,0,0,0,0,0,0.017866785025028,0,0,0.0269838083975545,0,0,0,0,0,0,0.127488385534384,0,0,0,0,0.000485637695962373,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.173569171767487,0,0,0,0,0,0,0,0,0,0.032469555308406,0,0,0,0,0,0,0,0.0389456085134728,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.00905248636883288,0,0,0,0,0,0,0,0.0816739754854111,0,0,0,0,0,0,0,0,0.0378185292707517,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.1246987367943,0,0,0,0,0.0496468930744922,0,0,0,0,0,0.0239483339730118,0.0283775511732011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016397208648987,0,0.249820096094205,0,0,0,0,0,0,0,0,0.0160041143018569,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0856151641411533,0,0.285124771556087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058637304705115,0,0.0504866357969864,0,0,0,0,0,0.0576151997283358,0.00210839327754688,0,0,0,0,0,0,0,0,0.131974387004276,0,0.157272641236188,0,0,0,0,0,0,0,0.00247487453931211,-0.00427789319511058,0,0,0,0,0,0
X600276.SH,0,0,-0.0686385128334057,0,0,8.67361737988404e-19,0,0,0.0255051440996378,0,0,0,0,0,0,0,0,0,0,0,0,0.0277152744715322,0,0,0,0.01813108123416,0.0397292875823596,0.034098062463065,0.0310094984966883,0,0,-0.0530789343575888,0.00259177840822375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801771151959146,0,0.00425713270169896,0.0167300091109612,0,0,0,0,0,0
