,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600690.SH,X600372.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002294.SZ,X600839.SH,X000568.SZ,X600066.SH,X002129.SZ,X600271.SH,X002456.SZ,X600435.SH,X300003.SZ,X300124.SZ,X002292.SZ,X000400.SZ,X000869.SZ,X000623.SZ,X000800.SZ,X002007.SZ,X000977.SZ,X002038.SZ,X002049.SZ,X002008.SZ,X600177.SH,X000970.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0548605247853574,0,0,0,0.00353277631029951,0.0338374663915553,0,0,0,0,0,0.289390393370502,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0334871730326916,0,0,0,0,0.111527613465152,0,0,0.0532093098501662,0,0,0,0,0,0.0212741647236119,0,0,0.0150090119144323,0,0,0,0,0.00173769655342128,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0.0184776970887853,0,0,0.264528676087826,0,0,0.044026317715995,0,0,0,0,0,0.0667309318786934,0,0,0,0,0,0,0,0.0457491012021388,0,0,0,0,0,0.0271003488233936,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535010077803001,0,0,0.150980348521171,0,0,-0.131651222126097,0,0.0200098964448895,-0.0482444922837071,0,0,0,-1.73472347597681e-18,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182742763429449,0.266044330127786,0.0642376861808851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119707552263105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292156092732324,-0.0486195795023549,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0176170447944899,0,0,0.229566395762632,0,0,0,0,0,0,0,0,0.03600970606249,0,0,0,0,0,0,0.131039538688208,0,0,0,0,0,0,0,0,0,0,0,0.0895495693963008,0,0,0,0,0,0,0,0,-0.0170831677968819,0,0,0,-0.000632295848614368,2.71050543121376e-20,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0986180059297618,0.155897706828439,0,0,0,0,0,0,0,0,0.235780287330598,0,0,0,0.0582758985371812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00575342009760697,0.0120021667352646,0,0,0,0,0,0
X000625.SZ,0.272112487838428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199265527462896,0,0,0,0,0,0,0,0.0395187984947709,0,0,0,0.00837854929592849,0,0.0106797349655398,0,0,0.0802098601414647,-0.0193117610585017,0,0,0,0,0,0,0.123540356099972,0,0,0,0,0.0675747068805814,0,0,0,-0.00577712138894552,-0.00828997336977943,0,0,0,0,0,0
X000858.SZ,0.0635422589000009,0,0,0,0,0,0,0.0112858894131853,0,0,0,0.0560000832138276,0.0693185391927215,0,0,0,0,0,0,0,0,0,0,0,0,0.0417568104019817,0,0.0230347210300725,0,0,0.297723465001896,0,0,0,0,0,0,0,0,0,0.0831422908778879,0,0,0,0,0,0,0,0,0.085857169941997,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0565672591645234,0,0,0,0,0,-0.027177589664906,0,0,3.46944695195361e-18,0,0,0,-0.107438841020361,0,0,0,0,0,0.3535412111286,0,0,0,0,0,0,0,0,0,0.0841700256036046,0,0,0,0,0.0903735490483249,0,0,0,0.0610875570345538,0,0.0091387439496822,0.0213531379675799,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579101461637382,0,0,0,0,0,0,0,0.104308604602168,0,0,0,-0.0399554863807316,0,0,0,0,0.136458684956614,0,0,0,0,0,0.0362249474185923,0,0,0.106495373337517,-0.112768434777544,0,0,-0.0275728427041891,0,-0.0655881448571672,0,0.016083734815517,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584595382110249,0,0,0,0.0198550465395908,0,0,0,0,0,0,0,0,0.0435551904713676,0.138719922742148,0,0.0960997458843202,0.0024846560171357,0,0,0.0308665788024038,0,0,0.0921275440842681,0,0,0,0,0,0.0741923509983918,0,0.00607128157574127,0,0,0,0,0,0,0
X600690.SH,0.276990355484943,0.218415993147813,0,0.0775740036986421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524867461100401,0.0198598697235834,0,0,0,0,0,0,-0.0819175199498763,0,0.0887873734934583,0,0,0,0,0,0,0,0,0,0,0,0,0.0604074646931372,0,0,0,0,0.0253923932901278,0,0,0,0,0.0679967292045236,0,0,0,0,0,-0.125536830473865
X600372.SH,0,0,0,0,0,0,0,0.129057322696472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123504649047186,0.129484592442696,0,0,0,0.264777460844942,0,0,0,0,0,0,0.0174344731540654,0.0752883816356461,0,0,0,0,0,0,0.0606316493608412,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0165329968533991,0,0,0,0,0.142350896806367,0.0154330229831049,0,0,0,0.511346293989091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549856111375729,0,0,0,0.0195715359594103,0,0,0.0604506226563094,0,0,0,0.0269684465043104,0,0,0,0,0,0,0,0,0,0.00800339572312561,-0.014171356137392,0,0,0,0,0,0
X002241.SZ,0,0,0,0.113332857477918,0,0,0,0,0,0,0,0,0,0,0,0,0.111023742952224,0,0,0,0.0138223536134289,0,0,0,0.00465406062164642,0,0,0,0,0.0192187281084384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080224390714644,0.25550804613745,0,0,0.0239262521959612,0,0,0,-0.0164245160135494,0.0165105476680846,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0652749169373992,0,0,0.0545401653747309,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.104115292922873,0,0,0,0.247434030638874,0,0,0,0,0,0,0,0,0,0.0171468408041798,0,0,0,0,0,0,0.0805931142839,0,0,0,-0.00568632884704758,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.368421423988753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0381272812561325,0,0.0149718928783096,0,0,0,0,0,0.0781523011181321,0,0,0,0,0.00763022304159944,-0.00584599767654373,0,0,0,0,0,0
X600741.SH,0.0516531266563342,0,0,0,0,0.194225170181005,0.117717729212977,0,0,0,0,0,0,0,0,0,0,0,0.153835347722996,0,0.00912234329454385,0,0,0,0,0,0,0,0,0.00883179610742143,0.0630107618224108,0,0.00719901356427939,0,0.0444269894174921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238576232868842,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0382362594301275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198799136532556,0,0.0123500900543761,0.0420273948951588,0,0,0,0,0,0,0.121170602797885,0,0,0.00898122128873719,0,0,0,0,0.0337027763024617,0,0,0,0,0,0.0276228381818346,0,0,0,0,0.00326190407175758,0,0,0,0,0,0,0
X600089.SH,0.084868939006458,0,0,0,0.0950422828913115,0.0848826587944411,0,0,0,0,0,0.00368174528062264,0.0569789316400188,0,0,0,0,0,0,0,0.118177730798587,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0410498089604874,0,0,0,0,0,0,0,0,0,0,0,0.141480415732385,0,0,0,0,0.0252913582986948,0,-0.0076245997205498,0,0,0,0,0,0,0
X000100.SZ,0,0,0.426249450837268,0,0,0,0,0.0245314677091961,0,0,0,0.0316900514624883,0,0,0,0,0,0,0,0,0.0416477558243977,0,0.0144227951645536,0,0,0.113729610702207,0,0,0,0,0.00646190395147869,0.00989606712676427,0,0,0,0,-0.0807332057562374,0.163973515887884,0,0,0,0,0.15577283432581,0,0,0,0,0,0,0,0,-0.00313340539991907,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.32035359413202,0,0,0,0,0,0,0.0211453173457147,0,0.0671771842938991,0,0,0,0,0,0,0,0,0.00403544758850977,0,0,0,0,0,0,0.00924597866588828,0,0,0,0,0.228702928534029,0,0,0.0254903465655018,0,0.0887518987662954,0,0,0,0,0,0,0.117571920352828,0,0,0.00668085305667187,0,-0.00852014210816022,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0.021323836528451,0,0,0,0,0,0,0,0,0,0,0,0,0.00803841750301486,0.0402843104658503,0,0,0.0164575299398901,0,0.0643210845346547,0.270177572176018,0,0,0,0,0,0,0.17628754852038,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225405129798044,0,0,0,0,0,0,0
X600118.SH,0.0109076799504506,0,0,0,0,0,0,0,0,0,0,0.19877345013484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513423518513774,0.0295820822063502,0.0701651320912787,0,0,0.151730572958754,0,0,0,0,0,0,0.174011836115083,0,0,0,0,0,0,0.0125954243407414,0,0,0,0,0,0,0
