,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X002241.SZ,X002456.SZ,X002236.SZ,X600271.SH,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X002292.SZ,X002426.SZ,X300003.SZ,X002007.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X600089.SH,X601877.SH,X002294.SZ,X002506.SZ,X002180.SZ,X600522.SH,X000623.SZ,X002074.SZ,X002508.SZ,X000981.SZ,X600498.SH,X300136.SZ,X000869.SZ,X000050.SZ,X000536.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0488791778211364,0,0.300306289043682,0,0,0.037103362840815,0,0,0.130635152629269,0,0.0395904680006695,0,0.018521432889814,0,0,0,0.00137140991718245,0.0774990370178657,0,0,0,0,0,0,0,-0.0384863477250937,0,0,0,0,0,0,0,0,0,0,0,0,0.014990864522526,0,0,0,0,0.0475721813834877,0,0,0,0,0,0.0237290280299443,0,0,0,0,0,0
X600104.SH,0,0,0.0251479670780244,0,0,0,0,0,0,0.0784616333036236,0,0.0594278030942145,0,0,0.043636071338239,0,0,0,0.092349759674378,0.129897022458236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130600909175541,0,0,0,0,0.00252686285916026,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.19480828185444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333409300586162,0,0,0.110716882206884,0.14677341949238,0,0,0,0,-0.044505384209645,0.0214524987381676,0.199534829528578,0,0,0,-0.251803583997589,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504887604840382,0,0,0,0.0219180716713995,0.157967826715891,0,0,0,0,0,0.0290223472787702,0,0,0.0670815905916621,0,0,0,0,0,0,0,0,-0.0893473399015273,0,0,0,0.0240953021610665,-0.030917586244363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.142895609583068,0,0,0,0,0,0.0829768933909449,0,0.0376707121663718,0,0,0,0,0,0.343645571390171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119803528830033,0,0,0.0200298505258947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109033711942902,0,0,0.024850546380359,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.102694545060391,0,0,-0.0598506276480474,0.0185417614451593,0,0,-0.0273671003357396,-0.0533251244409097,0,0,0,0,0,-0.000199616570897027,0,0,0,0,0,0,0,0,0,0,0,0.210055711839511,0,0,0,0,0.139265947728017,0,0,0,0.0154602130972249,0,0,0,0,-5.42101086242752e-20,-0.0110874066361515,0,0,0,0,0,0
X002304.SZ,0,0,-1.0842021724855e-19,0,0.327292860726233,0,0,-0.0271645190119443,0,0,0,0.137138783804603,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025949457756661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377384574301738,0,0,0.0275920695830501,0,-0.0131911060469428,0,0,0,0,0,0,0
X000725.SZ,0.0188653553351148,0,0.0722988961249426,0,0,0,0,0,0,0,0,0,0,0.0443269220501133,0,0,0,0,0.125153415844432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456819180263547,0.0265910207968119,0,0.234629688996153,0,0.0369926816554577,0,0,0,0.159487302849663,0,-0.0169805785176075,0,0,0,0,0,0
X000625.SZ,0,0,0.0942302993429115,0,0.121552940059253,0,0,0,0,0,0,0.117192083176351,0,0,0,0,0,0,0,-0.0267794722476823,0,0,0,0,0,0.0892552189204013,0,0.0424190797420546,0,0,0,0,0,0,0,0.0573187766630003,0,0,0,0,0,0,0,0,0,0,0.126046562594622,0,0,0,0.0341389479915691,0,0,0,0,0,0,0
X000063.SZ,0,0.0467206599915042,0.0957402785918939,0,0,0,0,0,0,0,0,0,0,0.00781249524107013,0,0,0,0.284599764662587,0,0,0,0,0,0,0.0149434247859423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179107775988581,0,0,0,0,-0.0956208527494805,0,0,0,0,-0.0165937391035681,5.42101086242752e-20,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.136792125532992,0,0,0,0,0.0807324179257655,0,0,0,0.119731694937552,0,0,0,0,0.022689028077638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113075799764382,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0639286605794499,0.0402909192430787,0,0,0,0,0,0
X600741.SH,0,0.0359165056099909,0,0.00537043746611585,0,0,0,-0.0489294400577195,0.151497091674507,0,0,0,0,0,0,0,0.0167620295325221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593341747431683,0,0.261728519662011,0,0,0,0.0140153990661956,-0.00393904010633234,0,0,0,0,0,0
X600703.SH,0,0,0,0.0617836995418322,0,0,0,0,0.128050959340302,0,0,0,0,0.119059395192244,0,0.147710076242513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037328376005111,0,0,0.0185899449124826,0,0,0.0607966562952238,0,0,0,0,0,0,0.0438350382717852,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.199771629644778,0,0,0.0916416618041593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694045731760788,0.388221602536786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108354886054685,0,0,0,0,0.290925527420325,0,0,-0.0389053316901682,0.10844836599787,0,0,0,0,0
X000568.SZ,0,0,0,0,0.277153345089784,0.0461739681768878,0.129500975296904,0,0,0,0,0,0,0,0,0,0,0,0.0539771374619185,0.0191854633901767,0,0,0,0,0.0620139382964591,0,0,0,0,0,0,-1.73472347597681e-18,0.13700840638703,0,0,0,0.0526506426806231,0,0.125803257199061,0,0.00803614503972055,0,0,0.000125475957827223,0,0,0,0,0,0,-0.0295070740354781,-0.0171150469663581,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179847924646769,0.0420208063799811,0,0,0.0754169628139685,0,0,0,0,0,0,0.0208177409707725,-0.0312067878682116,0,0.00706589222989963,0,0,0,0,0,0,0.178701959013536,0,0,0,0,0.0387321520066873,0.0301100239454896,0,0.0424005608626159,0,0,0,0,0,0.217816469299566,0,-0.0175880004626737,0,0,0,0,0,0,0
X002475.SZ,0,0.00541588744504884,0,0,0,0,0,-0.00687027838253554,0,0,0,0,0,0,0,0,0,0,0.108776690217404,0.223464445392627,0,0,0,0,0.0561117904947634,0,0,-0.0511945007941898,0,0,0,0,0,0,0,0,0,0,0.0866856244129795,0,0,0,0,0,0.0587131586991789,0.0338435208014878,0,0,0,0,0,0,0.325009224336172,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169858300667304,0,0,0,0,0,0,0,0,0,0.461522467269533,0,0,0,0,0,-0.0197339590210413,0,0,0.00985354949287281,-0.159035722268041,0,0.0660733463511845,0,0,0,0,0,0.0294471767259343,0.0338721708513186,0,0,0,0.0758090936145054,0,-0.0925053015755174,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.146223632114037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164468121627586,0,0.141650407414074,0,0,0,0,0.0534582367823611,0,0,0,0,0,0,0.1758576759058,0,0.204800506076836,0,-0.127871652348447,0,0,0.182053487296126,0,0,0,0,0,0.117569296999505,0.190551104035527,0,0,0.00852005223704901,0,0,-0.0224818295327713,0,0,0,0,0,0
X002456.SZ,0,0.226682490972247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205315313244458,0,0.248328127447802,0,0.025277403003994,0,0,0,0.0155451046181633,0,0,0.109444674957582,0,0,0,0,0,0,0,0.0858773545606027,0,0,0,0,0,0.118321970369199,0,0.151915007655153,0,0.172677946820703,0.368648216052518,0,-0.223526352381895,0,0.0106734533677625,0,0,0,0,0,0,0
