,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600031.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002129.SZ,X002007.SZ,X000157.SZ,X002414.SZ,X600584.SH,X600183.SH,X300142.SZ,X002236.SZ,X000800.SZ,X601799.SH,X000066.SZ,X300003.SZ,X000799.SZ,X002074.SZ,X002008.SZ,X000547.SZ,X000977.SZ,X002508.SZ,X300146.SZ,X600066.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,-0.0280312902271058,0,0,0,0,0,0,0,0,0.11191549697076,0,0,0,0,0,0,0.19293458114006,0,0.317294811247309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674092730895865,0,0,0,0,0,0,0,0,0,0.00544063266175382,0,0,0,-0.0274556762888151,0,0
X600690.SH,0,0,0,0,0,0.026606623253857,0,0,0.308288179724634,0,0.115011677744141,0,0,0,0,0,0,0,0,0,0,0,0.0103199560706307,0,0.0892040377561295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0652752883624318,0,0,0,0,0,0.0157556079545245,0,0,0,-0.006005981551028,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173333485795864,0,0,0.0494096681456823,0.390987109410456,0,0.140098500492317,0.0135779912130148,0,0.024252564444932,0,0,0,0.00940435151465409,0,0,0.0152780209775293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681183864953096,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0462326862077301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139424294684737,0,0,0,0,0.0740458762784779,0,0,0,0,0.0288308055602039,0,0.0791513980136015,0,0,0,0,0.0777983382786305,0,0,0,-0.0145221733549748,0,0,0,0,0.00342384190371816,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.231992472069133,0,0,0,0,0,0.00214926360276368,0,0,0,0.0193272943734753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443810503915705,0,0,0.0431625573724854,0,0,0,0.0676566875989678,0,0.160764881938101,0,0.105078567159426,0.103973414937683,0.135617641525903,0,0,0,0,0,0.0185036448918047,0.0176447870004468,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0123229012156508,0,0,0,0,0,0,0.266013697809851,0,0,0,0.0885323488910791,0.00651868311468547,0.185029134378206,0,0,0,0,0,0.124309627549967,0,0,0,0,0,0,0,0,0,0,0,0,0.0201504671995706,0,0,0,0,0,0.026452260982342,0,0,-0.0145775555602069,0,0,0,0,-0.00967167112882261,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674452453678204,0,0,0.0529752584680644,0,0,0,0.034358864852864,0,0,0,0,0,0,0,0,0,0,0.00568585914236699,0,0,0,0,0,0,0,0,0,0.0153239310702105,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324682062220067,0,0
X300014.SZ,0,0,0,0,0,0,0.0231307109246239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813595857798617,0,0,0,0,0.0277713570435959,0,0.0740252666552952,0,0,0.0802402552687487,0.286384495052728,0,0.147097247833022,0,-0.183440251383476,0,0,0,0,-0.00515934196308156,-0.0309778803602607,0,0,0,0.00696698654601543,0,0
X000596.SZ,0,0,0,0,0.313070539267758,0,0,0.05904266240076,0.183124877989481,0,0,0.0202862254550372,0,0,0,0,0,0,0,0,0,0,-0.0134733814517554,0,0,0,0.0900349782124328,0,0,0.0513188207704642,0,0,0,0,0,0,0,0,0,0,0,0.135428778891595,0,0,0,0,0,0,0,0,0,-0.00920751060859947,0,0,0,0,0.0071417807087279,0,0
X002241.SZ,0,0,0,0,0.59874421656167,0,0,0,0,0,0,0,0,0,0,0,0,-0.180409006867904,0.0106452764226107,0,0,-0.155965819245041,-0.0304014393464383,0,0.0681643346516373,0,0,0,0,0,0,0,0,-0.0491332921455321,0,0,0,0.500057759774198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014193189782615,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0424289443162662,0,0.0725497312673199,0,0,0,0,0.167288582051994,0,0,0,0,0,0,0,0,0,0,0.0041507214380374,0,0,0,0,0,0,0,0,0,0.04674674874628,0,0,-0.063228338345363,0,0.195043814028593,0.0262906182920013,0.0721760001765932,0,0,0,0,0,0,0,0.0032496333139442,0,0,0,0,-0.00640868023604691,0,0
X600703.SH,0,0,0,0,0,0,0.0913725013103572,0,0,0.0182980580311216,0,0,0,0,0.0508861121340449,0,0,0,0,-0.109648495956325,0,0,0,0,0,0.164631031045738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181864353861915,0,0,0.082327977585925,0.204980236181884,-0.132008803797712,0,0,0,-0.0315985676754358,0.117108234068506,0,-0.00125986580976732,0,0,0,0,-0.00867916381964389,0,0
X000625.SZ,0,0,0,-0.193316801674106,0,0,0,0,0,0,0.0724235955192103,0,0,0,0,0.100427951763857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036082931997256,0,0,0,0.0114692859295347,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.442074019310909,0,0,0.00278765291304407,0,0,0,0,-0.018945201488883,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.51233429424698,0,0,0,0,0,0.0231758639832997,-0.0493853326914237,0,0,0.063967512997808,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0259854083644437,0,0,0,0,0,0,0,0.187786977442551,0,0,0,0.028428989848211,0,0,0,-0.00777984847200777,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.137330418139345,0,0.250785682090336,0.069492624195138,0,0,0,0,0,0,0,0,0,0,0,0.00609948311642908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113327576706275,0,0,0,0,0,0,0,0,0,-0.00707626880656292,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0494174457572896,0,0,0,0,0,0.117394816220123,0,0,0,0,0.668635115999787,0,0,0,0,0,0,0.109093725197792,0,0,0,0.186653848200281,0,-0.0440760832534404,0,0,0,0,0.00513093056822944,0,0,0,0,-0.0110415400292878,0,0
X601877.SH,0,0,0,0,0.0587199679825423,0,0,0,0,0.0579859980409255,0,0,0,0,0,0.0927918107011295,0,0,0.219979242791661,0,0,0,0.0206116215872888,0,0,0,0,0,0,0.216910148152602,0,0,0,0,0,0,0,0,0.0763578663160392,0,0,0,-0.0477734919645498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0442188108512139,0.0499504519015002,-0.0177811305323767,0,0.0800974810290952,0,-1.73472347597681e-18,-0.0245547907003669,0,0,0,0,0,0,0,0.0488123014443728,0,0,0,0,0,0,0,0,0,0,0,0.100534937272261,0,0,0,0,0,0,0,0,0,0,0,0,0.018731154713113,-0.0410403039336118,0,0,0,0.00546997406246688,0,0
X002049.SZ,0.144531461337474,0,0,0,0.308324047392532,0,0,0,0,0,0.0153629271394396,0,0,0,0,0,0,0,0,0.167162068881139,0,0,0,0,0,0.106757416184127,0.12198138818264,0,0,0,0,0,0,0,0,0,0,0,-0.0332144813447753,0,0,0,0,0,0,0.211626790154583,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.037968466236211,0,0
X002129.SZ,0,0,0,0.0440689239035866,0,0,0,0,0,0,0,0,0,0.148927929946604,0,0.102685754697782,0,0,0.0360480910377022,0,0,0,0.07015894253939,0,0,0,0,0,0,0,0.0187886462224638,0,0.293791710222366,0,0,0,0,0,0,0,0,0,0.173752623498016,0,0.0209361861580216,0,0,0,0,0,0,-0.00641011859192284,0,0,0,0,-0.0179886111100879,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227288099444708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399154813435096,0,0.131866372078856,0,0,0.0889418173010506,0.173254653454139,0,0,0,0,0.115856902866715,0,0,0,0.0853061815293179,0.114577986982427,0,0,0,0,0,-0.0130423000995003,0,0,0,0,0.0109344011838056,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.272348825130226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211979576429867,0.0447510979296299,0,0,0,0,0,0,0,0.000553118604186469,0,0,0.0986398436165195,0,0,0,0,0,0,0,0,0,-0.00465695910446189,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0.077677970569352,0,0,0,0.103366735569953,0,0,0,0,0,0,0,0,0,0,0,0,0.0805180605141007,0,0,0.0252651862979693,0,0.0802930325109381,0,0,0,0,0,0,0.00273039893588922,0.139619870363593,0,0,0.00773613691626257,0,0,8.67361737988404e-19,0.0742984849860904,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.159596876369334,0,0,0,0.0149860051704715,0,0
X600584.SH,0,0,0,0,-0.0761978090588315,0,0,-0.118079843286224,0,0,0,0,0,0,0,0.258253306108794,0,0,0,-0.0997969625706624,0,0,0,0,0,0.481948822799595,0,0,0.0453921863143065,0,0,0,0,0,0.0680770965934637,0.0447254154333205,0,0,0,0,0,0,0,0.0255040865318285,0,0,0,0,0,0,0,-0.00408905053943284,-0.0732470185850499,0,0,0,-0.0180188117959982,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266223402791706,0,0,0,0.0175094573174233,0,0,0,0,-0.0414040945229778,0,0,0.274501832231002,0,0,-0.0763888427477021,0,6.93889390390723e-18,0.10994936960234,0,0,0,0.0277907472937497,0,0,0.00807668720542829,0,0,0,0,0,0,0.0775146417857639,0,0,0,0,0,-0.0170909775941331,0.0610092971541989,0,0,0,-0.0126353508486948,0,0
X300142.SZ,0,0,0,0,-0.325807395928448,0,0,0,0,0,0,0,0,0.260373306546903,0,0,0,0,0,0,0,0,0.227565373434663,0,0,0,0,0,0,0,0.320894207575008,0,0,0,0,0,0,0,0.104371782949598,0,0,0.165587661443023,0,0,0,0,0,0,0,0,0,-0.0148992540455145,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0496050386775619,0,0,0,0,0,0,0.0194079051742807,0,0,0,0.0813453251455044,0,0,0,0,0,0,0,0,0,0,0,0,0.11039142428212,0,0,0,0,0.0161526671000118,0,0,0,0,0,0,0,0.0407656153407229,0,0,0,0,0,0,0,-0.0405957200186339,0,0,0,0,-0.0216287778475895,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170294752468053,0,0,0,0.0826873125344279,0,0,0.166766615957777,0,0,0.0240159879389945,0,0,0,0.0117200981312859,0,0,0,0.0386301006064047,0,0,0,0,0,0,0,0,0.0999028375987586,0,0,0,0,0,0,0,0,0.0171950585883895,0.00154717317890723,0,0,0,0.00982163679318535,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.396021193924506,-0.0539510645553584,0,0,0.0601346064785197,0,0,0,0.00954810749199367,0,0,0,0,0,0,0,0,0,0,-0.0256446557224343,0,0.000320961663121692,0,0,0,0,0,0,0,0,0,0.0352559803170337,0,0,0,0,0,0,0.0103681217495166,0,0,0,-0.0368944255538897,0.0790197442470458,0,0,0,-0.00292096240143231,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.0667735768726977,0,0,0,0,0,0,0,0,0.00831830648215869,0,0,0,0,0,0,0,0.0590250659071919,0,0,-8.67361737988404e-19,0,0,0.0283376126966297,0.0990420866431316,0,0,0,0,0,0,0,0,0,0,0,0,0.237955442804054,-0.00237541888255349,0,0,0,0,0.0187683699686029,-0.0218188957498968,0,0,0,-0.00435106068152817,0,0
X300003.SZ,0,0,0,0,0,0,0.0414213187062539,0,0,0,0,0,0,0.262114330934907,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.131680753383296,0,0.127310427668231,0.179138808137705,0,0,0,0.0179914598525321,0,0,0,0.0960599518018664,0,0,0,0,0.0106182094869325,0,0,0,0,0,0,0.0233544864204222,0.0130453621497632,0,0,0,-0.0101966736552289,0,0
X000799.SZ,0,0,0,0,0,0,0,0.0161156963901843,0.224117647770916,0.0205603399987084,0,0,0,0,0,0,0,0,0.0336173807385058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337385616342259,0,0,0.169038586673133,0,0,0,0,0,0,0,0,0,0,0,0,0.0134790294619783,0,0,0,0,0.00765343949352788,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0969966234965354,0,0,0,-0.17036881274746,0,0,0.358109495201471,0,0,0,0,0.205826594413542,0,0,0,0,0,0,0.323107410719017,0,0,0,6.93889390390723e-18,0,0,0,0,-0.119396734234571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331929549000217,0,0,0,-0.00385337730824646,0,0
X002008.SZ,0,0,0,0,0,0.121329970206138,0,0,0,0,0.011392776829818,0,0,0.0943832333745062,0,0,0,0,0,0,0,0,0,0,0,0.141100139608197,0,0,0,0,0,0,0.0638264237118859,0,0,0,0,0,0,0,0,0,0.0651792445476909,0,0.0115525236091117,0,0,0,0.265788046107037,0,0,0.0254333177489576,0,0,0,0,-0.0129168522351077,0,0
X000547.SZ,0,0,0,0,0,0,0.055151293293676,0,0,0,0,0,0,0,0,0,0,0.0271841667791661,0,0.073429287601903,0,0,0,0,0,0,0.0633823412396039,0,0.0369139804957183,0.127947747998096,0,0.103827068521658,0.0210204484268857,0,0.201871128817907,0,0,0,0,0,0,0,0.091661415366828,0,0,0,0,0,0,0,0,0.0427596039357318,-0.0365195043518747,0,0,0,0.0131991361169326,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0625944189953487,0,0,0.159323950481905,-0.0504378085307327,0,0,0,0,0,0,0,0,0,0,0,0,0.196751828104481,0,0.00167987607932004,0,0,0,0.047033686770879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885358559680721,0,0,-0.011098927506327,0,0,0,0,-0.00921633627438576,0,0
X002508.SZ,0.226931709110415,0,0,0,0,0,0,0,0.0947188080496743,0,0.0762244325260963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206463487555654,0,0,0,-0.0446272067544904,0,-0.0113615817797891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450423037631583,0,0,0,-0.0205578713399766,0,0,0,0,4.00181939313191e-05,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0428759016836384,0,0.139730027230871,0,0,0,0.0542364107169709,0,0.0658983274247269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146048690766811,0,0.0619962481313865,0,-0.00356490016810388,0,0,0,0.203247906312172,0,0,-0.0940241464042643,0,-0.0258377681017666,0,0,0,0,-0.0150112157450004,0,0
X600066.SH,0,0,0,0,0.143842190604907,0,0,0,-0.0364087858302708,0,0.108803345635529,0,0,0,0,0.0133431816293426,0,0.151148231097708,0,0,0,0,0,0,0,0,0.0766916983020413,0,-0.0236046206421677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972331634304726,0,0.187463540324443,0.193779213108299,0,0,0,0,0,0,0,0,0,0,-0.0112000448184827,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100137556855741,0,0,0,0,0,0,0,0,0,0,0,0.122437829135807,0,0,0,0.055526149956351,0,0,0,0,0.0699116231373936,0,0.0693873342527662,0.00841994325426111,0,0.0388854058061132,0,0,0.1173371182499,0,0,0.0173311849089938,0,0,0,0,0.00304329480472549,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.00681839724859242,0,0,-0.0611799372211278,0,0,0,0,0,0,-0.0812863379418168,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.142158022020402,0,0,0,0,0,0,0,0,0.145699300748534,0,0,0,0,0,0,-0.0127529005988101,0,0,-0.0160193613230849,-0.0365514841448148,0,0,0,-0.0182016954976668,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124618349140372,0,0,0,0,0,0,0,0,-0.289039699077656,0,0,-0.062446293430788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826936211613219,0,0,0,-0.0930027858865983,0,0
TED,0,0,0,0.597899908821929,0,0,0,0,0.0938214420126703,0,0,-3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.153503137115136,0,0,0,0,0,0,0,0,0,0,-0.0205747352130857,0,0,0.11839823675904,0,0,0,0.546333547592811,0,0,0,0,0,0,0,0,0,-0.386143211945765,0.344907607173082,0,0,0,0,0.0304550171204559,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00519437044526904,0,0.0351235095864721,0,-0.0716401511142227,0,0,0,-0.0609068391250151,0,0,0,0,0,0,0,0.037680761778679,0,0.0375250424054057,0,-0.00500700953019356,0,0,0,0,-0.0994147481019963,0,0,-0.0178332256186216,0.170881843061304,-0.0250892384820561,0,0,0.0408967862353703,0,0,0.00421819479570154,0,0,0,0,0,0,0,0,-0.00633781479384171,0.0297737100960268,0,0,0,0.00104874989564224,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212369443578118,0,0,0,0,0.00938328291739806,0,0,0,-0.0465432175064651,0,0,0,0.0599898828209111,0,-0.011445994612755,0,0.0585632793554727,0,0,0,0,0,0,0.0246820066339359,0,-0.0809515034594041,-0.090367752888061,0,0.0412919252194956,0,0,0,0,0,-0.00342557321055259,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720664436661108,0,0,-0.000585897356055373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816501987927397,-0.000507912549857244,0,0,0,-0.00216097267000382,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160530196421465,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899233377183194,-0.000572249439012399,0,0,0,0,0,0,0,0,0,0,0,0.000919161731410748,0,0,0,0,0,0,0,0,-0.00465745497588311,0,0,0,0,-0.00131202240381469,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574882105446325,-0.000737781089424559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000941752091013962,0,-3.3881317890172e-21,0,0,0.000687546800757923,-0.00265127419510531,0,0,0,0.000910471500694503,0,0
