,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X600089.SH,X000100.SZ,X600460.SH,X600741.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X601799.SH,X600884.SH,X000157.SZ,X000733.SZ,X600584.SH,X002414.SZ,X600563.SH,X002180.SZ,X600522.SH,X600183.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.482950838921797,0,0.0143476478263257,0.000585692917299291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148591996238543,0,0,0,0,0,0,0.0938307140805569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.298947121851623,0.0846271229854543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938637265328987,0,0,0,0,0,0.153675135543065,0,0,0,0,0,0,0,0,0.125846213192593,0.0535461964991226,0,0.05207358121285,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921994409187928,0,0,0,0,0,0,0
X002415.SZ,0,0.0194847149696987,0,0,0,0,0,0,0.158288544751369,0.213375094052325,0,0,0,0,0,0,0,0,0,0,0,0.0226909853782659,0,0,0,0,0,-0.0548815323363481,0,0,0,0,0,0,0,0,0.0373303776480917,0,0,0.0344907216774145,0,0,0,0.0687920371067595,0,0,0,0,0,0,0,0.0151907278769881,0,0,0,0,0.0285106933281845,0,0
X600809.SH,0,0.16164616323799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012471753329454,0,0,0,0,0,0,0,0,0,0.0367838691753317,0,0,0,0,-0.120899181200349,0.038924133480062,0,0,0,0.373504267689268,0,0.0353820655885245,0,0,0,0,0,0,-0.0684217675071751,0,-0.0861722419721033,0,0,0,0,0.00399963045532846,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198183765302182,0,0,0,0,0,0,0,0,0,0,0,0,0.0787304747139187,0.112253068786474,0,0.225804836054217,0,-0.0867992267877806,0,-0.135708752954947,0,-0.0188235880804906,0,0,-0.0890394456118763,0,0,0,0,0.0278764189515631,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.151906409305047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110026853977728,-0.0104493485561726,0.151978423370109,-1.73472347597681e-18,0,0,-0.0356838593780761,0.0034988620850954,0,0,0.0921503868255599,0,0,0,-0.239756824928131,0,0,0,0,0,0,0,0,0,0,0,0,0.00578530815632965,0,0,0,0,0,0
X002475.SZ,0,0.0244858066037058,0,0,0,0,0,0,0.0813767840133635,0,0,0,0.0511934764986951,0,0,0,0.263138004359864,0,0.0403092993410825,0,0,0,0,0,0,0,-0.13333584526899,-0.0679263408926766,0,-0.033126756151507,0,0.0856096273061762,0.0607935776157612,0,0,0,0,0,0,0,0,-0.00466422796225916,0,0,-0.039776136967765,0,0,0,0.0303711212352601,0,0,0.00724455649300979,0,0,0,0,0.126603542845254,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805918259024942,0,0,0,0,0,0,0,0,0.0588851726006603,0,0.123867162230974,0.122752295446214,0,0,0,0,0.141157147613118,0.10907443546025,0,0,0,0,0,0,0.030550772845717,0,0,0,0,-0.0442769201883799,0,0,0,0,0,0.0886812145260196,0,0,0,0.071732979140546,0,0
X002304.SZ,0,0.087012084125176,0.158346036880341,0.271088431448029,0,0,0,-0.0175074153486245,0,0.122913276920111,0,0,0,0,0,0,0,0,0,-0.115500848866934,0,0.0128382156644189,0,0.0534455441593968,0,0,0,0,0.0228822672828483,0,0,0,0,0,0,0,0.0858615281158032,0.135055785037176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128554431806394,0,0,0,0,-0.0861474114175436,0,0
X600690.SH,0,0.10328081253031,0,0,0,0.0156654058821901,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521800439475586,0,0,0,0,0,0,0,0,0.0049254731834986,0.0348181956221755,0.0785238260486131,-0.115359961608901,0,0,0,0,0,0,0,-0.0428825095203845,0,0,0,0,0.0364683896433412,0,0,0.149998025465489,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0290323213550829,0,0,0,0,0,0,0,0,0,0.0843513152034735,0,0,0,0,0,0,0.0222524514672659,0.0255927962850514,0,0,0,0,-0.037846008237049,0.0237372757410187,0,0,0,0.0543627288980032,0,0,0,0,0,0.0316242509626944,0.069639736337249,0,0,0,0,0,0,0,0,0,0,0.0327367276180114,0,0,0,0,-0.0406600783454276,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.170393390310701,0,0,0.117971387423689,0,0,0.0366360009692802,0,0,0,0,0,0,0,0,0,0,0,-0.087614338669217,-0.0674070598918794,1.73472347597681e-18,0,0,0,0,0.104213652432118,0,0,0,0,0,0,-0.0420344553518664,0,0,0,0,0,0,0,0,0,-0.0248587947882773,0.0588990750616282,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.121118422822997,-0.170544907822374,0,0,0,0,0,0,0,0,0,0.281990832033022,0,0,0,0,0.068033139774368,0.118188583674325,0,0,-0.119291086424955,0,0,0,0.115400668078218,0,0,0,0,0,0,0,0.458111298439059,0,-0.242500223729488,0.508679472289209,0,0,0,0,0,0,0,0,0.000203140537304832,0,0,0,0,0.205047175900661,0,0
X600031.SH,0,0,0,1.73472347597681e-18,0,0,0.150358219099611,0,0,0,0,0,0,0,0,-0.035178565243213,0,0,0,0,0,0,0.135905211361851,0,0,0,0,-0.0671824819981714,0,0,0,0,0,0,0,0,0,0,0,-0.00759034008589373,0.45490361690154,0,0,0.0962220168159337,0,0,0,0,0,0.0625250956520644,0,0,0.00934891544010528,0,0,0,0.0363169659040606,0,0
X000725.SZ,0,0,0,0,0,-0.0378362741829484,0,0,0,0,0,0,-0.000831083114466722,0,0,0.0179443830315455,0,0,0,0,0,0,0.0464443257415752,0,0,0,0,0,0.0681269882708181,0,0.31617832281844,0,0,0.059858285145108,0,0,0,0,0,0,0.0384405985114751,0,0,0,-0.0217396169796255,0,0.0116925015947408,0,0,0,0,0,-0.0115880536265154,0,0,0,0,0,0
X002241.SZ,0,0,0,0,-8.67361737988404e-19,0,0.187673617958608,0,0,0,0,0.0563911818496582,0,0,0,0,0,0,0,0.00376197736743374,0.163693016204657,0,0.279224218250058,0,0,0,0,0,0.0459482659845352,0,0,0.131792836824404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615996520907251,0,0,0,0,-0.00550932017009397,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.161699547814276,0,0,0.106820980933213,0,0,0.0543213059783526,0,0,0,0,0,0,0,0,0,0,0,0,0.224695799222453,0,0,0,0.00847050851604642,0,0,0,0.150532453259992,0.100208975577033,0,0,0,0,0,0,0,0.19349644828003,0.0229111418491413,0,0,0,0,0,0,0,0,0,0,-0.0497910247909522,0,0,0,0,0,0
X600703.SH,0,0,0,0.0500148723210898,0,0,0,0,0,0,0,0,0.135096382653747,0,0,0,0.00533802046709405,0,0,0,0,0,0,0,0,0,0,0.0586804395680707,0,0,0,0,0,0.135382175927679,0,0,0,0,0.139036814156999,0,0,0.136363646998058,0.00736527812185294,0,0,0,0,0,0,0,0,0,-0.0275346096606107,0,0,0,0.0249045120322736,0,0
X000063.SZ,0,0,0,0,0,0,0.226792848942442,0,0,0,0,0,0.0133596376816646,0.0368471786884589,0,0,0,0,0,0.104530602370918,0,0,0,0,0,0.0683898305387066,0,0,0.0355932304084794,0.0457653899391879,0,0.212661490875367,0.029331931501778,0.0267265465639896,0,0,-0.0987899672015106,0,0.0182338288198966,0.0297973296267183,0.120930254708419,-0.104939022899512,0,0,0,0,0,0,0,0,0,-0.0128121002183904,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0325779543390226,0,0,0,0,0,0,0,0,0,0,0,0.0281799736494351,0.107061367617376,0,0.172507186738166,0,0,0,0,0,0,0,0,0,0,0.24217287276942,0,0,0,0,0,0,0,0,0,-0.0279220106982737,0,0,0,0,0,0,0.0731685013478598,0,0,0,0,-0.0540267231197926,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.114873592457782,0,0,0,0,0,0,0,0,0,0.131346300382242,0,0,0,0,0,0,0,0,0,0.366186919334526,0.058829069655658,0,0,0.0986299623546511,0,0.0635365420645652,0,0,0,0,0,0.00471941753120872,0,0,0,0,0,0,0,0,0,0,-0.0300662448681495,-0.00502784575086097,0,0,0,0,0,0,0
X000596.SZ,0.0126248572444547,0,0.0490469812810106,0,0.194222686578252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728366236382113,0,0.131686089939111,0,0,0,0,0,0,0,0,0.201741775805081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10249718966115,0,0,-0.0021851558187855,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.116056013238985,0,0,0.0223946537893188,0,0,0.0455614848510312,0,0.125798547785148,0,0,0,0,0.00410011118433044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060252153099348,0,0,0,0,0,0,0,0.256971291961254,0.0526461522100859,0,-0.0141634092681157,0,0,0,0,0.0163231503919838,0,0,0,0,-0.027713213256591,0,0
X000625.SZ,0,0,0.0568099387390493,-0.049625937863918,0,0,0,0.236498316058948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256105633000373,0,-0.0530025524088988,0,0,0,0,0,0.0468646058049939,0,0.0706839284890117,0.161708266068441,0,0,0,0,0,0,0.0129409842156359,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.291774095908448,0,0,-0.15083516423576,0,0,0,0,0,0,0,0,0,0,0,0.0717672786651995,0.103451685404546,0.109395931947922,0,0,0,0,-0.01427936647743,0,0,0,0,0,0,0.175295363279334,0,0,0,0,0.0530666848741947,0,0.0191727674993219,0,0,-0.0193060956715486,0,0,0,0,0,0,0
X000661.SZ,0,0.375151684059101,0,0,0,0.365176810003977,0,0.0813857216878237,0,-0.0428579908813481,0,0,0,0,0,-0.0565155339594239,-0.134415440656748,0,0,0,0,0.0532658376137046,0,0,0,0,0.0266103702393059,-0.15009449818029,0.199707874333807,0,-0.0394257601990498,0,0,-0.0638117540578992,8.67361737988404e-19,0.0503326199112742,0,0,0,0,0,0,0,-0.00340217395117781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194988705061833,0,0,0,0,0,0,0,0,0,0,0,0.103365959641369,0,0.185518131071714,0,0,0,0,0,0,0,0,0,-0.0458168843878776,0,0,0,0,0.0438772336071198,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538981309634784,0,0,0,-0.259816488783962,0,-0.00631047030284989,0.557748632292806,0,0,0,0,0,0,0,0,0.0351258987459461,0,0,0.292917719958511,0.133259484312945,0.0556660056260672,0,0,0,0,0.33942916672787,0,0,0,0,0.0134807596554379,0,0,0,0,0,0,0,-0.0696898021250566,0,0,0,0.0768121514006649,0,0
X300142.SZ,0,0,0,0,0.0639256964802105,0,0,0,0,-0.0905169934828355,0,-0.408511714010147,0,0,0,0.0650723609822378,0,-0.281209584258562,0,0,0,0,0,0,0.0814525723501156,0,0,-0.236949667451025,0,0.0467437896044369,0,0,0,0,0,0.660525428403146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233725586185926,0,0,0,0,0.186673316651633,0,0
X600089.SH,0,0,0,0,0,-0.31858114795461,0,0,-0.139906219258843,0,0,0,0.0861157149188855,0,0,0,0,0,0,0,0.131648391067528,0,0,0,0.0618055779120539,0,0,0.233267900317938,0.259620975712114,0,0,0,0,0,0,0,0,-0.0533199973580695,0,0.0230353628875618,0.2435760298648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259398100925625,0,0
X000100.SZ,0,0,0,-0.0651403812863716,0,0,0,0,0,0,0,0,0,0.0626184452990768,0.340199706486298,6.93889390390723e-18,0,0,0.0706946118171325,0,0.130292600718603,0.0037533296888751,0,0.0116301224064125,0,0,0,0,0,0.00308320602538111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370887411436253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587904123119741,0,0
X600460.SH,0,0,0,0,0,0,0,0.261989235816682,0,0,0,0,0,0,0,0.0422649956121549,0.0445024140002643,0,0,0,0.205311002957781,-0.15878151932641,0,0.0782532229273964,0,0,0.00560985867657196,0,0.0286931468155456,0,0,0,0,0.0391121313042686,0,0,0,0,0,0.0290273801846779,0,0,0,0,0.0787389639097881,0,0,0,0,0,0,4.93505749618094e-05,0.0269147835134305,0,0,0,0,0,0
X600741.SH,0,0,0.130960432284545,0,0,0,0.132313739052442,0.0317986623257592,0,0.134100302752541,0,0,-0.124472641387721,0,0,0,0,0.0749712552761368,0,0,0,0,0,0,0,0,0,0.0280876833104855,0,0,0,0,0,0,0,0,0,0,0.100029189581851,0,0.0575234174392434,0,0,0,0,0,0,0,0,0,0,0,0.0600313036738215,0,0,0,0.011647234139762,0,0
X002074.SZ,0,0,0,0,0,0,0,0.301641308430212,-0.120028914181721,0,0,0,0.230994452456446,0,0,0,0,0,0,-0.00688221091785227,0,-0.0115040807488599,0,0,0,-0.0511166240670015,0.0125557835403843,0,0.0850752673650228,0,0,0,0,0,0,0,0,0,0,0.17677390264189,0,0,0,0,0.0718005949060568,0.19075874546057,0.372478657693895,0,0,0,0,0.0466111709029993,0.0479356928977833,0,0,0,0,0,0
X600702.SH,0,0.0538697601351039,0,0,0,0,0,0.141148243717608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208154083635246,0,0,0,0,0,0,0,0,0,0.0936763563557697,0.0837427523172716,0,0,0.331002828077584,0,0.279893469263712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492295787978912,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.283715876562234,0.0922048084623203,0,0,-0.00895575370393914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201838684276213,0,0,0,0,0,0.307923190534402,0,0,0,0,0,0,0,0,0.0325290156262312,0,0,0,0,0,0,0,-0.0407615072145932,-0.0186466861819123,0,0,0,-0.0138549976709717,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402795245397283,-0.00756219196586404,0,0.0158697740393979,0.0689024913691555,-0.0248289486739181,0.0488073185509575,0,0,0.00413637715102586,0,0,0,0,0.115982274218874,0,0,0,0,0,0,0,0,0.00144627707277008,0,0,0,0,0,0,0
X600779.SH,0,0.603474321090169,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131869215516589,0,0,0,0,0.112004155731859,0.0434866473805485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417493771681125,0,0,0,0,0,0
X601799.SH,0,0.0612772965753806,0,0,0,0,0,-0.0351176245713309,0,0.120221160823354,0,0,0,0,0,0,0,0.0732231950291646,0,0,0.1739792160106,0,-0.020405751516875,0,0,0,0,0,0,0,0,0.112465840798012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576574554088756,0,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,-0.170964210283256,0,0,0.0772245036036572,0,-0.0209043873508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127163139899984,0.245283221962755,0,0,-0.132142251965223,0,0,0.145271384031019,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.357865472254448,0,0,0,0,0.0180931245750189,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0749432599662167,0,0,-0.0232601241761316,0.708450313742891,0,0,0,0,0,0.0413452493787603,-0.0807182820217306,0,0,0,0,0,0.0833471913082184,-0.0251493734885199,0.0581213069890947,-4.33680868994202e-19,0,0,0.149600762474971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818053337635083,0,0,0,0,0.000984137927913256,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0086611109544846,0,0,-0.230716724394659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233123564794616,0,0,0.57535110059948,0.046631362674366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350258460965721,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0501836128457212,0,0,0,0,0,0,0,0.0865075894491403,0,0.200379294539734,0,0,0,0,0,0,0,0.00911539575609922,0,-0.0144829638295614,0,0,0,0,0,0,0.0600501154748091,0,0,0,0,-0.048498710393765,0,0,0,0.0902505264082153,0,0,0,0,0,0,0,0,0.0344198950383056,0,0,0,-0.0159038146207985,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00751890619922298,0.0625345073105352,0,0,0,0,0,0,0,0,0,0.0851439245776784,0,0,0,0,0,0,0.117028031226207,0.0803398681289307,0,0,0,0,0,0,0,0,0,0.0409614822160978,0.289664215312835,0,0.0210342081340642,0,0,0,0,0,0,-0.00632173020877539,0,0,0,0,-0.0177240835744528,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.139923865190229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455499392704086,-0.103241643052616,0,0,0,0,0.21469055982577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605515479237354,0.0269713222471164,0,0,0,0,0.104879225196934,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0415368858447677,0,0,0,0,0,0,0,-0.0809968850185561,0,0,0,0,0,-0.107215313027071,-0.0232834545508793,0,0,-0.0313536590716376,0,-0.0646540797351325,0,0,0,0,0,0,0,0.0569990999708894,0,0,0,0.0127483227492754,0,0.0658549220985477,0,0,0.206330482989544,0,0,0,0,0,0,-0.0132184818001462,-0.0346253620634678,0,0,0,0.0825427490563545,0,0
X600522.SH,0,0,0,-0.187839813824189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378901958028761,0,0,0,0,0,0.0845069149689965,0,0,-0.0745384362184919,0,0,0,-0.253234432403219,0.15323352807334,0,0,0,0,0,0,0,0,0,0,0,0.0771401622050884,0,0,0.114369745172775,0,0,0.0183686819072713,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.138823475923517,0,0,0,0,0,0.0546095807904624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319039254212336,0.0531248536164141,-0.00217515903723023,0,0,0.0634104566663978,0,0,0,0,0,0,0,-0.00797928954577741,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.187401483312833,0,-0.0852113737843733,0.0476742881979804,0,0,0,0.0251954729503507,0.00356164932560857,0,0,0,0,0,0,0,0,0,0,0,0.0747030186591098,0,-0.0610068025966603,0,-0.16167897758711,0,0,-0.157843454217971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472934511375174,0,0,0,0.410456959785187,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695855533420599,0.18537826946947,0,0,0,0,0,0.0331732678495379,0,0,0.152400467185519,0.0433126081119451,0,0,0,0,-0.012512347874157,0.0931056069164013,0,0,0.218487643972276,0,0.0152805049028294,0,0,0,0,0,0,0.0177705970511684,0,0.0677817277892675,0,0,0.0198505049604974,0,0,0,0,-0.00197224079719327,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0162452249898295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297612253056839,0,0,0,-0.013580539390261,0,0,0,0,0,0,0,0,0,0,0,-0.0329668690313622,0,0,0,0,0,0,0,-0.0760769616457086,0,0,0,0,0,0
