,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X600031.SH,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X600703.SH,X000338.SZ,X002007.SZ,X300124.SZ,X000100.SZ,X300142.SZ,X002371.SZ,X300014.SZ,X600741.SH,X002049.SZ,X601877.SH,X300003.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X600584.SH,X002129.SZ,X002414.SZ,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X601799.SH,X600118.SH,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0.234815592651575,0,0,0,0,0,-0.0646026022878084,0,0,0,0,0,0.0701337355535353,0.0684448666164455,0,0,-0.00937970626908526,0.216943978576326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218480400499589,0,0,0,0,0,0,0,0,0,0,0,0,0.0307983703618467,0,0,0,-0.0278935904982267,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273032162153639,0,0.0569343371604441,0,0,0,0,0,0,0,0.04483383492438,0,0,0,0,0,0,0,0,0.0416776692536191,0.119423239168008,0,0,0,0,0,0,0,0,0,0,0,0.0963683278315641,0,-0.00968908271151538,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0820675423239651,0,0,0,0,0,0,0.146693523628666,0,0,0.154994615854084,0,0,0,0.0978865223027869,-0.0170670196425638,0,0,0,0,0,0,0,0,0,-0.0477545404906588,0,0,0,0,0.146061246961217,0,0.177273203126125,0,0,0,0,0,0,0,0,0,0,0,-0.0119150612031667,0,0,0,0,0,0
X600809.SH,0,0.179015620899657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221004120192078,0,0,0.106799807438546,0,0,0.0531505280853054,0,0,0,-0.0276217712529013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978331043343899,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0111847826181868,0,0,0,0,0,0,0,0,0,0,0,0,0.0272549718163394,0,0,0,0,0,0,0,0,0,0,0.0180772201889961,0,0.0106129579147002,0,0,0.0245696000861897,0,0,0.130015312575117,0,0,0,0.0725615897052311,0,0,0,0,0,0,-0.010792322827335,-0.00312407049516153,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.133829625445871,0,0.105478877911471,0,0,0,0,0,0,0.0366102043150116,0.0728123692828311,0.00284537618373698,0,0,0,0,0,0,0.0352113339220843,0,0,0,0,0,0,0,0,0.0546994808338687,0,0,0,0.127293717931117,0,0.0395707639631621,0,0,0,0.0210758996101227,0,0,0,0,0,0,-0.0249718788095461,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.475311673381603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134114157972765,0.119100652496687,0.00980065116989639,0,0.0196544063533329,0,0,0,0,0,0.0158562015171254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.727668540283637,0,0,0,0,0,0,0,0,0,0,0,0.0153632473675912,0,0,0,0,0,0,0.107638966066243,0.0473974426538044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120172365450927,-0.0236296861136264,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0765892779607819,3.46944695195361e-18,0,0,0,0,0,0,0.067305649801575,0,0,0,0,0,0.0651875260927681,0,0,0,0,0,0,0,0.12059647994336,0,0,0.268128610536212,0,0,0,0,0.0871590088942289,0,0.010362066862785,0,0.043850679588203,0,0,0,0,0,0,0,0,0.0322568185949028,0.00836386293993764,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.155537670691269,0,0,0,0,0.0581081397072023,0,0,0,0,0.0438663047441699,0,0,0,0,0,0.0657629858774682,0,0,0.0461907814553367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182310594085016,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0799276816828154,0,0,0,0,0,0,0,0,0,0,0,0,0.379840365017334,0,0,-0.00328370248406716,0,0,0,-0.0287896770613134,0,0,0.0505594875475912,0,0,0,0,0,0,0,0,0,0,0.0978896595081372,0,0,0.215020257133847,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152773774922226,0,0,0,0,0,0.0722974360235801,0.0359746059384364,0,0,0,0.0652233475711342,0,0,0,0.0448008029878842,0,0.0635518162767716,0,0,0.157554763099689,0,0,0,0.37855658391077,0.0442993873705775,0,0,0,0,0,0,0.0283305037432344,0.018273245878915,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.4707565985338,0.0231843082817308,0,0,0,0,0,0.037793839908844,0,0.0902085912343674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544268291094279,0.107457244502569,0,0,0.01276935267962,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.297770552711199,0,0,0,0,0,0,0,0,0.092506602557577,0,0,0,0.53762488143671,0,-0.0983386240832151,0,0,0.055895144788718,0,0,0,0,0,0,0,0,0.141435852526484,0,0,0,0,0,0,0,0,0,-0.048322512132443,0,0,0,0,0.111910158444629,0,0.0381992780121866,-0.0279187290637943,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183045785612612,0,0.104914691957397,0,0.0257938150462902,0,0,0.0325904546470147,0,0.110658045674003,0,0.177004818197264,0,0,0,0,0,0.0677093900788794,0,0,0,0.0452704906932383,0,0,0,0,0.188519577820418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479818382891796,0,0,0,0,0,0,0,0,0,0,0.420365436306996,0,0.0506025808266082,0,0,0,0.00839838273975372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0505457363274479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539598780665493,0.0104355231181051,-8.67361737988404e-19,0,0,0.172512275086269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.035208565853427,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.130361981849024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.300095329486594,0,0,0,0,0,0,0,0.381457606770674,0,0.159622042667971,0.0551568691185641,0,0.00501482277282316,0,0.102721155281406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379375282586122,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0530454120035817,0,0,0,0,0,0.134961004778048,0,0,0,0,0,0,0.0457641944127389,0,0.0791915297018218,0,-0.0094321007390111,-0.018544370669418,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0161674816804001,0,0,0,0,0,0,0,0,0,0.133305819771143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403029764454998,0,0,0.0772762924118698,0.180989379823031,0.0137937167018224,0,0,0.0075005444323898,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.36808289279811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968730468295787,0,0.0282489259164501,0,0,0,0,0,0,0,0,0,0,0,0,0.0422203075086255,0.0775573039003623,0.114816429615762,0,0.0716364543853626,0,0,0,0,0,0,0,0,0.00945578203634892,-0.0115182609865361,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0104639052079159,0.0650201339154488,0,0.200897762953379,0,0,0,0,0,0,0,0,0,0.0540741596126863,0,0,0.0148071701153852,0.0226644723449216,0.0340714140699966,0,0,0,0,0,0,0,0,0,0.0776034214282162,0,0,0,0.00963883861081732,0,0,0,0,0,0,0,0.0238066736818758,0.00690928435255403,0,0,-3.55899621890501e-05,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0287627453777553,0,0,0,0,0,0,0,0,0,0,0,0,0.0279393616045375,0,0,0,0.120650513843746,0,0,0,0,0,0,0,0,0.15894395381959,0,0.291012131511829,0,0,0.147800469020071,0,0,0,0,0,0,0,0,-0.0060126785308575,0,-0.0103140451976393,-0.00907529174085508,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128547417568918,0,0,0,0.200483967473485,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.106875676976914,0.087818446014928,-0.0193798756220953,0,0,0,0.0375743471176781,0.143494867299128,0,0,0.0518513519268845,0.507947525031265,0,0,0,0,0,0.0588589981267387,0.0393656149362541,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.33115457934533,0.135284938078967,0,0,0,0,0,0,0,0,0,0,0,0.154493523960255,0,0.0275772354096709,0.22060352599829,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.159831218826962,0,0,0,0,0,0,0,0,0,0,-0.00643475967129302,0.00526176773988845,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163128977433501,0,0,0,0,0,0.0525397066752364,-0.0553806141133492,0,0,0,0,0.24181927223968,0.138033407304048,0,0.0977044843473289,0,0,0,0,0.285661343929026,0,0,0,8.67361737988404e-19,-0.00237480439734965,0,0,0,0,0,0
X300136.SZ,0,0,0,0.360744948948444,0,0,0,0,0,0,-0.090685024807408,0.048574042761574,0.140703460735895,0,0,0,0.251650885826266,0,0,0,-0.0754435833989191,0.0404562310966775,0,0,0,0,0.0533772624282451,0.164236716066651,0,0,0,0,-0.113366821947273,0,0.0288799020729092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414820930447943,0,-0.0119412453516433,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0175055985623333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450352061900171,0,0,0,0,0,0.0805511284376263,0,0.0903538917309245,0.098712488924282,0,0,0,0,0,0,0,0,0.126971546103129,0,0,0.198156375208935,0,0,0,0,0.078275698432545,0,0.0241011227446088,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.113056090847006,0,0,0,0,0,0,0,0,0.219400231053733,0,0,0,0,0,0,0,0,0.021925021325863,0,0,0,0,0,0.0312676997054153,0,0,0,0,0,0,0.202354600211819,0,0,0,0,0,0,0,0,0,0,0.0169410802218693,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0323544513147164,0,0,0,0,0,0,0,0,0,0,0,0.0599325065119001,0,0,0.0911517989226398,0,0,0.0522171442560436,0,0,0,0,0,0,0,0.143090260709784,0,0,0,0,0,0,0,0,0.0435979395740019,0,0,0.0138443662722675,0,0,0,0.00111980611876351,-0.0166375557847721,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334642575505445,0,0,0,0,0,0.206412744627024,0,0,0,0,0.110139111341373,0,0,0,0,0,0.0390982287951758,0,0.211088246268548,0,0,0.0836102736279142,0,0,0.0149907050070184,0.146755450006685,0,0,0,0,0.157203193593392,0,0,0,-0.00912408563433889,0.0211401994722215,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.120282417217511,0,0.0157192101649443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131837989235105,0,0,0,0,0,0,0,0,0.204289868970772,0,0.0490340834246007,0,-0.039586103715475,0.0273904640823342,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0565282816222333,0,0,0,0.146275050852898,0,0.0310846124305902,0,0,0,0,0,0.0272952393905955,0,0,0,0,0,0,0,0,0,0,0,0,0.00466968051314665,0,0,0.247542017874194,0,0,0,0.0929444709498479,0.282690486922766,0,0.0960944532958918,0,0,0.0709369706767935,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.0922749793773926,-2.16840434497101e-19,0,0,0,0,0,0,0.208568758328511,0,0,0.0269687074611242,0,0,0.0156639692361897,0.0130148713511419,0,0,0,0,0,0,0.0374631813687227,0,0,0,0,0,0.165211482696834,0,-0.00430344263245221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10572878103577,0,0,0.0123369820393568,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016745161949825,0,0,0,0,0.0967363876443897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230330300333649,0.0772976376660796,0,0,0,0,0,0,-3.46944695195361e-18,0,0.124060014240433,0,0.0642284617889628,-0.0126737467867815,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445621501435208,0,0,0,0.0664569180782988,0,0,0,0,0,0,0,0,0.207161718721075,0,0,0,0,0,0,0.061755611773599,0,0.260964947594532,0,0,0,0,0.139455240127275,0,0,0,-0.0471424219156164,0.0165776308268114,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.263194633240234,0,0,0,0,0,0,0,0,0,0,0,0.0717669430731059,0.0449546948867066,0,0.206233721272671,0,0,0,0,0,0,0,0,0,0,0,0,0.0322660859344294,0,0,0,0,0.0630984289199065,0,0,0.0450761261229708,0,0,0.0354897111897938,0,0,0.019639519862396,-0.00260724710911624,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125696141741673,0,0.170600404471974,0,0,0,0,0,0,0,0,0,0,0,0,0.0644542765452813,0.117722825608172,0.111693925862472,0,0,0,0,0,0.168134564499394,0.0832360341766671,0,0,0,0,0,0,0,0,-0.0071907752730322,-0.0400807193283532,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0504389108273734,0,0,0,0,0,0,0,0,0,0,0,0.0868461751302796,0,0,0,0,0,0.282272515385124,0.00578812312281244,0,0,0,0,0,0.10439691302512,0.00100819936873334,0,0,0,0,0,0.112219452022343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.152593643699041,0,0,0,0,0,0,0,0,0,0.0714301138949033,0,0,0,0.080918812066528,0,0.0452462514589704,-8.67361737988404e-19,0,0,0,0.0338029865538954,0,0,0,0,0,0.0355578156856755,0,0,0,0,0,0,0,0,0,0.206267598623831,0,0,0.168087411020741,0.0383857347254967,0,0,0,0.00351306288859666,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.155609837092207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222084664018082,0,0,0,0,0,0,0,0,-0.0545570430832368,0,-0.0604190052994591,0,0,0,0.0337573366767237,0,0.00151443466379874,0,0,0,0,0,0,0.0273241499935147,0,-0.0407457954469298,-0.00285054946578303,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.23708174863739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322216802873924,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.383061227445068,0,0,0.197244503108479,0,0,0,0,0,0,0,0,0,-0.141501447958152,0,0,0,0.177228075290447,0,0
TED,0,0,-0.770034203665273,-0.436023719747084,0,0,0,0,0,0,-0.905160475366944,-1.48464332990964,0,0,0,0,0,0,2.96948705296121,0,0,0,0,-0.558593277809028,0,0,0,1.34166982814475,0,0,0,0,-1.00319201981071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76762768415944,-0.10107707281196,0,0,0,0,-5.38095523966935,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0751522292386009,0,0,0,0,0,0,0,0,0,0,-0.00955059523230518,0,0,0.0222572734787143,-0.164988301491216,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0054906323135505,0,0,0,0,0,0,0,0,0,-0.00896655843084217,0,0,0,0,0,0,-0.00690507481811382,-0.00878898565237512,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128628496139097,0,0,0,-0.0472705377038034,0,-0.0230381110882667,0,0.0149038410344784,0,0,0,0,0,0,0,-0.0214484545387382,0.147812870098092,0.0267643005890666,0,0.0379856034314823,0.0251272913195404,0,0,-0.158957169562989,0,0,0,0.0474161198337009,0,0,0,0,0,0,0.0218694831049,0.00386196539816116,0,0,0,0.143727955639982,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143250365524355,0,-0.00518288691569098,0,0,0,0,0,0,-0.00186565029095472,-0.000901030465637645,0,0,0,0,0,0.00702406158590929,0,0,0,0,0,0,0,0.0063354150340344,0.00861446361938538,-0.0145964885789176,0.00495421332613691,0,0,0,-0.0202025426880968,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100036470278072,0.00441745251124365,-0.0463260356892151,0,0,0,-0.0708436347045243,0,0,0,0.0504414143435532,0,0,0,0,0,0,0,0,0.0168264415972619,0,0,0,0,0,0,0,0.0883040216463658,0,0,0,0,-0.103070820162624,0,0,0,0.0610877109116137,-0.0447320046867806,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.000221559744672198,0,0,0,0,0,0,0,0,0,0,0,0.00146528192580107,0,0,0,0,0.00222255297180743,0,0,0,0,0,0,-0.00177034695927202,0,0,0,0,0,0,-0.000575972806684353,-0.00269464706139588,0,-0.00449618130040088,0,-6.59179551021763e-05,0,0,0,0,0,0,0,0,0,0,0.00227912363586445,0.00083054357478863,0.00133005676554968,0,0,0,0.00490152648509678,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00722224676373273,0,0,0,0,0,0,0.0124361380993498,0,0,0,0,0,0,0,0,0,0.0158233077381282,0,0,0,0,0.00961890287289496,0,0,0,0,0,0,-0.00803423445036935,0,0,0.00265630510047068,0,0,0,0,0,0,0,0,0,0,0.0219192426518611,-3.84591660945692e-05,0,0,0,0.133355642497969,0,0
