,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000625.SZ,X000568.SZ,X002236.SZ,X600031.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002508.SZ,X300136.SZ,X002008.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600271.SH,X002294.SZ,X600522.SH,X600177.SH,X600487.SH,X000157.SZ,X600118.SH,X600867.SH,X600699.SH,X600566.SH,X600372.SH,X600809.SH,X000981.SZ,X002007.SZ,X000559.SZ,X002074.SZ,X000050.SZ,X000066.SZ,X300115.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.0350690309928549,0,0,8.67361737988404e-19,0,0,0.375771990970947,0,0,0,0,0,0,0,0,0,0,0.00434716323304441,0,-0.0249312367348639,0,0.0663827083254357,0.0435665942591051,-0.00537062554630824,0,0,0,0,0,0,0,0,0,0,0.227605673816784,0,0,0,0,0,0,0,0.0762059007165208,0,-0.00359270890892607,-0.00915934286391888,0,0,0,0,0,0
X600104.SH,0,0,0,0.350126628422804,0,0,0,0,0,0.115758883418916,0,0.240007504333429,0.0789313007555074,0,0,0,0,0,0,0,0,0,0,0,0,-0.208901722890891,0,0,0,0,0,0,0,0,-0.0686629019538214,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266727076623033,0,0,0,0.0146268991666031,0.00845127699117362,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.205526935483175,0.143603378631624,0.141306668703182,0,0,0,0,0.0140587560587259,0,0.0711263686881595,0.369120108591258,0,0,0,0,0,0,0,0,0,0.213780978954977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159139515325245,0,0,0,0,0,-0.0879247180612791,-0.00471792589851878,0,0,0,0,0,0,0,-0.103476916550538,0,0,0,0,0
X000651.SZ,0,0.0889422359683987,0,0,0.0878376759054118,0.0965243827764237,0,0,0,0,0,0,0.00604069490963963,0.0411170857254071,0,0,0,0,0,0,0.247323759279119,0,0,0,0.0205146767762368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246323862338239,0,0,0,0,0,0.0156007076866557,0,0,0,0,0,0,-0.0108553611318486,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710733513228428,0.103496746961853,0,0,0,0,-0.0263598858877505,0,0.0311604892980163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563173184766618,0,0,0,0,0.0441010531499213,0,0,0,0,0.00661191317292649,0,0,0,0,0,0,0
X000725.SZ,0,0,0.118360091257105,0,0,0,0,0,0.136636172786826,0,0,0,0,0,0,0,0,0,0.0326359325756845,0,0,0,0,0,0,0,0,0,0.0917955966357864,0.184312818717084,0.67223587737128,0,0,0,0,0,0,0.0256215498411771,0,0,0.0285097269950138,0,0,0,0,0,0.0158994935120412,0,0,0,0,0,0.0644447259465668,0,0,0,0,0,0
X600276.SH,0,0.223643325976073,0.184647668884128,0,0,0,0,3.46944695195361e-18,0,0,0,0.0596708487569184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658529279826292,0,0.0191334991903834,0,0,0,0,0,0,0,-0.0583551688648946,0,0,0,0,0,-0.0839147983174131,-0.0653479049418744,0,0,0,0.00913905949009473,0,0,0,0,0,0,0
X002304.SZ,0,0.0337094822014745,0,0,0.390003036379719,-0.039981795796483,0,0,0,0.0306685166769351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32163223601356,0,0,0,0,0,0,-0.0991077847939854,0,0,0.000519598454339749,-0.0273088499943681,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0223688976770301,0,0,0,0,0,0.299865255000067,0,0,0,0,0,0,0.0705562002642412,0,0.0155498322807859,0,0,0,0.0896666083924166,0,0,0.0790290739035179,0.0921981828659089,0.0797031524081251,0,0,0,0,0,0,0,0,0,0,0,0.116066589807472,0,0,0,0,0,0,0,0.0351533488524916,0,0,-0.0128792056966396,0,0,0,0,0,0,0
X600690.SH,0,0.238235347672165,0,0.174947399139258,0,0,0,0,0,0,1.73472347597681e-18,0.261341286320315,0,0,0.143249739402737,0,0,0,0,-0.0570451127975586,0,0,0,0,0,0,-0.00886800542092355,0,0.0237358795451093,0,0,0.136700247656908,0,0,0,0,0,0,0,0,0,0,0,0.0130880459492566,0,0,0,-0.0120938069179329,0,0,0,0.0256564240495417,-0.0133830563196721,0,0,0,-0.0392127501288704,0,0
X600703.SH,0.0318192083923224,0,0,0,0,0.0618386732469874,0,0,0.0274559678892329,0,0,0,0,0,0.0932684161310102,0.0352703647846572,0,0.230161287943368,0,0,0,0,0,0,0,0,0,0,0,0.00130040278559399,0,0,0,0,0.209171647074134,0,0,0,0,0,0,0,0,0,0,-0.0281908848856133,0,0,0,0,0,0.0302126672820922,0,0,0,0,0,0,0
X600741.SH,0,0.172871719223181,0,0,0,0,0,0.112105051125479,0.122402453381444,0.125301691233119,0,0,0,0,0.219758792915553,0,0,0,0,0,0,-0.0538040242678577,0,0,0,-0.100173616506194,0,0,-0.0832654548300878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124063149582862,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.261465822400046,0,0,0,0,0,0,0,0,0,0.160970777274457,0,0,0,0.0662039164985717,0,0,0.164155711168806,-0.168997771870739,0,0,0,0,0,0,-0.0254868071883041,0,-0.0862600407904975,0,0,0,0,0.062399250842722,0,0,0,0,0,0,0,0,0,0,0,0.0205199208230407,0,0,0,0,0,-0.0158829420165846,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.738109231131421,0,0,0,0,-0.0568423838340563,0,0,0,0,-0.0482841774728113,0,0.0713856125254588,0,0,0,0,0,0,0,0.0527787025769322,0.0272434583725414,0,0,0,0,0,0,0.0134695959342571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036300440908416,0.00317192274344483,0,0,0,0,0,0
X002236.SZ,0,0,0.465587120362551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183763173333265,0,0,0,0,0,0,0,0.00185196524532761,0,0.115622588790752,0,0.0512806387263974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118992042343118,0,0,0.0633899640637451,0,0,0,0.0328757875985981,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0859443368791278,0,0,0,0,0,0,0.125075481313671,0,0.158834955385878,0,0.00793018769343476,0,-0.0120054801490087,0,0,0,0,0,0,0,0,0,0.0725507874463637,0,0,0.10566041725186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463568180939246,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641618326493272,0,0,0.0686083084966947,0,0,-0.0260519850974684,0,0,0,0,0.3603785578841,0.265360751790683,0,0,-0.018835361615081,0,0,0,0,0,0,0,0,-0.00862275741209572,0.0873448075058564,0.0209309628078886,0,0,0,0.110574908197304,0,0,0,0,0,0,0.0140031366725009,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522674490008492,0.0696695378208714,0.151393582624147,0,0,0.532952619333216,0,0,0,0,0,0,0.104922914640323,0,0,0,0,0,0,0,0.0340690723471417,0,0,0,0,0.0139540796937011,-0.0244600183369285,0,0,0,0,0,0
X000338.SZ,0,-0.00896079802720856,0,0,0,0.111731171263406,0,0,0,0,0,0,0.353271629710166,0,0,0.343605197106622,0,0,0,0,0,0.11838548878005,0,0,0,0,0,0,0,0,0,0,0,0,0.0267833524358183,0,0,0.0725935356260796,0.006281642998297,0,0,0,0,0,0,0,0.00885100810862852,0,0,0,0,-0.0128150131538851,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133391147359961,0,0,0.144052695256134,0,0,0,0,0,0,0,0,0.0325154750105597,0,0,0,0,0,0,0,0.202718556983853,0,0,0,0,0,0,0.0524596103978076,0,0,0,0,0,0,0,0,0,0.00695745643658588,-0.0187077200221932,0,0,0,0,0,0
X600066.SH,0,0,0,-1.38777878078145e-17,0,-0.00106362335917893,0,-4.33680868994202e-19,0,0,0,0,0.141998077601969,0,0.0292112699699658,0,-0.241972593114594,0,0,0,0,0,0,0,0,0,0,0,-0.0341339733087351,0,0,0,0,0,0,0,0,0,0,0,-0.108217179275497,0.112316306693937,0,0,0,0.194281838838404,0,0,-0.0764720573160916,0,0,0.0236802234205924,2.71050543121376e-20,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25244203650577,0,0,0.218315366697283,-0.0356901532838231,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.05696290424497,0,0.227819792262738,0,0,0,0,0,0,0,0,0.193040251904243,4.33680868994202e-19,0,0,0,0,0.00739545701474939,-0.00919041970694471,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019820045822328,-0.0816841262589032,0,0,0,0,0,0
X300124.SZ,0,0,0,0.322545146283564,0,0.0524643961841397,0,0,0.154239462446577,0,0,0,0,0,-0.0125495489241146,0,0.165220852074904,0.00579195654082917,0.0364341939562426,0,0,0,0,0,0,0,0,0,0,0,0.0943580266503495,0.0334886201193667,0,0,0,0,0,0,0,0,0,0,0,0.0336442142222947,0,0,0,0,0,0,0,-0.0181085591453514,0,0,0,0,0,0,0
X002508.SZ,0,0,0.160850390847953,0.276363237257072,0.10491068821346,0,0,0,0,0,0,0,0,0.0586150631636753,0.165764145110787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305895220164809,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990980509184544,0,0,0,0,-0.0318434177555324,0.0607033073783647,0,0,0,0,0,0
