,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000559.SZ,X600703.SH,X600118.SH,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002475.SZ,X002236.SZ,X002292.SZ,X600741.SH,X000157.SZ,X600089.SH,X300124.SZ,X000338.SZ,X002049.SZ,X002465.SZ,X002506.SZ,X002074.SZ,X600177.SH,X000568.SZ,X300003.SZ,X002129.SZ,X002276.SZ,X600839.SH,X600582.SH,X002294.SZ,X000977.SZ,X300001.SZ,X002180.SZ,X000547.SZ,X600498.SH,X600867.SH,X002008.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0615011984895414,0,0,0,0,0,0,0,0.017675857942242,0.0854655855689735,0,0.0644839440981283,0,0,0,0,0,0,0,0,0,0.0174899918446831,0,0,0,0,0,0,0,0.0597110250672701,0,0,0,0,0,0,0,0,0.0392261161346022,0,0,0,0,0,0,0,0,0,-0.0322287044422077,0.0383889305912781,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0315236678483169,0,0,0.198278091688655,0.320202437245553,0,0.14455637154126,0,0,0,0,0.0360519296304996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652362153593223,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185540400940916,0,0,0,0,0.159391583379745,0.0351505312463501,0,0.0436293591237195,0,0,0,0.33573251665526,0,0,0,0.040921713617644,0,0,0,0,0,0,0.00329520738944752,0,0,0,0,0,0,0,0,0,0,0,0.00360298942331921,-0.00172967175561401,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0907631859766418,0,0,0,0.0974499825044426,0,0,0,0,0,0,0,0,0,0,0,0.093291478243294,0,0.0208093383439444,0.0224087957691281,0,0,0,0,0.00810382838342568,0,0.099142357707129,0,0,0.0595579411881485,0,0,0,0,0,0,0,-0.0140280103128801,0.027683636845649,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.11238907898269,0,0,0.0522959520839022,0,0.00773451955408585,0,0,0.219700095785744,0,0,0,0,0,0,0,0,0,0,0,0,0.0739207757352255,0.0376017290734367,0,0,0,0,0.0206649844429583,0,0,0.0993411087966872,0,0,0,0,0.00964928409183164,0,0,0.00582600636793433,0,0,-0.0186026426460112,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0437972577269114,0,0,0,0,0,0,0,0,0,0.122689807416913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415958437526334,0.0199206985846075,0,0,0,0.0556521332741929,0,0,0,0,0,-0.0188065121730046,0,0,0,0,0,0,0
X002304.SZ,0,0.184920052368991,0,0,0,0,0,0,0,0,0,0,0.0575514821520009,0,0,0,0,0,0,0,0,0.265290731137845,0,0,0,0,0,0,0,0,0,0,0,0.0375256350045589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188144447098004,0.0317376323532172,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195558553007276,0,0,0,0,0,-0.0181838089430676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352097102417281,0.0283276383827205,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0393163178104776,0,0.0798674744456646,0,0,0,0,0,0,0,0,0,0.0421445623039488,0,0,0,0.0280587292924332,0.0183438647000102,0.0870710698114354,0,0,0.226093511059451,0,0,0.125914410197506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593236238914168,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0580971954720937,0,0,0,0,0,0.0512865061216819,0,0,0.0825144375319775,0,0,0.232331258364187,0,0,0,0.202644973909888,0.00423538587460711,0,0.0216394735026239,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00510096678107651,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.040873577146104,0,0,0,0,0,0,0,0.0970341888101637,0,0,0,0,0,0.19541970977913,0,0,0,0,0.0791730004536105,0,0.0406635857396408,0,0,0,0,0,0.0354175583906891,0,0,0,0,0,0,0,0,0,0,0,0,-0.030293274865743,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489259721368744,0,0,0,0,0,0,0,0,0,0,0.0329829683851599,0,0.0216752796185644,0.174472500804171,0,0,0,0.186598213585178,0.0525988015571196,0,0,0,0.298678363786959,0,0,0,0,0,0,0,0,-0.0065344101555033,0,0,0,0,0,0,0
X600703.SH,0,0.0347242350267801,0,0,0,0,0,0,0.0460465486329083,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.061450286445661,0,0.309755932687429,0,0,0.0503905996297341,0,0.0201043536035548,0,0.0480763047910675,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.227554274080903,0,0,-0.00599777235603052,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360915718660796,0,0,0,0,0,0,0,0.012707597877668,0,0,0,0,0.092378626846906,0,0,0,0,0.0325924035369939,0.155737782813937,0,0.352439434920933,0,0,0,0,0,-0.0129107598027939,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405819356389352,0,0,0,0,0,0,0,0,0,0,0.425057275025686,0,0,0,0,0,0.0196597446627658,0.00266657024332469,0,0,0,0.136826259300549,0,0.00257518053666533,0,0,0,0,0,0,0,0,0.0350009594729097,0,0,-0.0437483833979816,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0452597224284835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063754398665868,0.217040198283547,0.0345065276045733,0,0,0,0,0,0.142122844686527,0,0,0,0,0,0,0,0,0,0.0901588603919478,0,0,-0.0600169875327936,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.39392025814598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0515017025623008,0,0,0,0.068693180632717,0,0,0,0.0447157277242926,0,0,0,0,0,0.000719229680653535,0,0,0,0,-0.026626040248744,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2344413522504,0,0,0,0,0,0,0,0,0,0,0,0,0.375404191764606,0,0,0,0.108202942359426,0,0,0,0,2.77555756156289e-17,0.115768958791628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.155958781763348,0,0.0853570372633471,0,0,0,0,0,0,0,0,0.21672178403879,0,0.0114659149846258,0.0494980564881188,0,0,0,0,0,0,0,0.0262673815604339,0.0738742238252947,0,0,0,0,0.0438150656435822,0,0,0,0,0,0.0130021143567398,0,0,0,0,0,-0.00488477381366747,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164920920947351,0,0,0,0,0,0,0.34379138936035,0,0,0,0,0,0,0,0,0,0,0.412795638716978,0,0,-0.00379760273440231,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0839796831374813,0,0,0,0,0,0,0,0,0,0,0,0.291453287288141,0,0,0,0,0,0,0,0,0,0,0.159903223561697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320599977192388,0,0,-0.044880859948227,0,0,0,-0.0166771901038932,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.036064471690519,0,0,0,0,0,0,0.0895351288480408,0,0,0,0,0,0,0.094406781483732,0,0,0,0,0,0,0,0,0.0841154069881256,0,0,0,0,0.191474392612066,0.0109901693930712,0,0,0,0,0,0.0536665869949628,0.0448395808185402,0,0,0.129773442495629,0,0,0,-0.0138951270211216,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165115530017076,0,-0.313622417549269,0,0,0,0,0,0,0,0.0990027160248189,0,0,0.24815600955343,0,0,0,0.116022072109674,0,0,0,0,0,0,0,0,0,0,0.280458891418184,-0.0345793482153937,0,0,0,0,0,0,-0.0117173181029958,0,0.141061494105919,-0.516498311751138,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0381756847656559,0,0.155119930918351,0.300191421271423,0,0,0.0533153841211848,0.051017109013332,0,0,0,0.0520426785822218,0.0322147638770027,0,0.0144520627171713,0,0,0,0,0,0,0.0528757865444288,0.0649146757123622,0,0.0100893122254498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150056963385152,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0461173254392411,0.187073439761286,0.127073802147562,0,0,0,0.0254180224570559,0,0,0,0,0,0,0,0,0,0,0.0524804054524355,0,0,0,0,0.089741838347415,0,0,0,0,0.143233159489144,0,0,0,0,0,0.0809673991457286,0,0,-0.0236363755791861,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.12163631935495,0,0,0,0.139224301749376,0,0.0607452765599267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211877145298687,0.0229918690429252,0,6.93889390390723e-18,0,0,0.0361680789635222,0,0,0,0,0.12108319245162,0,0,0,0,0,0,0,0,-0.0427786969149114,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.207773016063944,0,0,0,0,0,0.0536572895893584,0,0,0,0,0.0179107811169797,0,0,0,0,0,0.0201431431738629,0.120573513538907,0.0189223162003182,0.0389858144589783,0,0,0,0.016423972355921,0,0,0,0,0.047058951816332,0,0,0,0,0,0.252085211254256,0,0,-0.0130684494953466,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.170746401367537,0.0856786992030713,0,0.0497703136005308,0.0347361392386914,0,0,0.0870120880298026,0,0.0643345806346279,0,0,0,0,0,0,0,0,0.0370982491753765,0,0,0,0.0105316978013769,0,0,0,0,0.110249171181846,0.00202493821170851,0,0,0,0.0437941442269636,0,0.0234055903711207,0,0,0,0.0665863956050336,0,0,-0.0183989840506403,0.00468273533690244,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0983533068687125,0,0.202785440011013,0,0,0,0,0,0,0,0,0.0767056682879761,0,0,0,0,0,0,0.0218928346627719,0.180322596816114,0,0,0,0,0,0,0,0,0,0,0.010849512995293,0,0,0,0,0,0,0,-0.0401944942969611,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258027362561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447457194911592,0,0.0587971419033574,0,0,0,0,0.21936698699134,0,0,0,0,0.0195463480296944,0.118158809134985,0,0,0,0,0.0545196005936398,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951001737487,0,0,0,0.118273386186455,0.129820739710961,0,0,0,0,0,0,0.0340877753114819,0,0,0,0,0,0,0.0342771686232819,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.369598719472401,0,0.192849225352028,0,0,0,0,0,0,0,0,0.0291436344756375,0,0,0,0.0531336990275473,0,0,0,0,0,0,0,0,0,0.0295519442492222,0,0,0,0.045906255719494,0.0258616668810803,0,0,0,0,0,0,0,-0.00695868389279773,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0915473318891742,0.0538297364909452,0,0.0863975350066424,0,0.0670053487826147,0.237010506997936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058751454333942,0,0,0,0,0,0.113776451119727,0,0,0,0,0.0294962270761744,0,0,0.00256431142131295,0,0,0.0487867445735487,0,0,-0.0189303139305962,0,0,0,0,0,0,0
