,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X000338.SZ,X600066.SH,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X300124.SZ,X600271.SH,X000157.SZ,X002085.SZ,X600522.SH,X600089.SH,X600177.SH,X600372.SH,X002007.SZ,X002508.SZ,X000066.SZ,X300136.SZ,X000981.SZ,X600699.SH,X600487.SH,X300003.SZ,X600867.SH,X002294.SZ,X002292.SZ,X000559.SZ,X002180.SZ,X002008.SZ,X600809.SH,X002074.SZ,X000596.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0.0261754058440423,0.125561447268587,0.0296239199117506,0,0,0,0,0,0,0,0,0.0829319802772241,0.141146602474941,0,0,0,0.01142251280013,0,0,0,0,0,0,0.426584659272535,-0.233999531750383,0,0,0,0,0,0,0,0.0375793631120137,0,0,0,0,0,0,0,0,0,0,0,0.0783276421804021,0,0,0,0,-0.00497382208529367,0.182102535772639,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0570784049174186,0,0.0852697108023791,0,0,0,0,0,0.0229728064136015,0.0591165561392267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186961162761686,0,0,0.182931224094301,0,0,0,0,0,-0.144467693695245,0,0,0,0,0,0,-0.0212850469768184,0.0041283523349538,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0829915708924706,0.00864032768874454,0,0.239477102924977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088372002101182,0,0,0,0,0,0,0.0669384851104275,0,0,0,0.0290874710318467,0,0,0,0,0,0,0,0,0.0239297314265208,-0.00121553241374141,0,0,0,0,0,0
X601877.SH,0,0,0,0.0943404503779002,0.0822858692576492,0.0654166721593639,0,0.0517007172272027,0,0,0,0,0,0.0501750065061506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268553074635903,0,0,0,0,0,0.00773058227887626,0.0568115676530515,0,0,0,0,0,0,0,0,0,0,0,0,0.0457575990767239,-0.0064694329915409,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287893404750979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821882213630783,-0.00603578844452568,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0402415896168584,0,0,0.0929200493601769,0.0631469286587614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458425818332718,0,0,0.336152504646009,0,0,0.0406212909445484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813493246149851,-0.00421432937360386,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0517481867311619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115218275480115,0,0,0,0,0,0.0677000619087936,0,0,0,0.0917157302947491,0,0,0.0968646494694908,0,0,0,0.0520351733483593,0,-0.00836053856963779,0.0410191949953999,0,0.0121350721606793,0.107500270699793,0,-0.102907235892271,-0.0058966311096175,-0.00122504821866092,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.141761141152244,0,0,0,0,0.0933882209601256,0,0,0,0,0,0,0,0.0445473902950309,0,0.106526379770929,0,0,0,0,0.0849636673533175,0,0,0,0,0,0,0,0,0,0,0.0210501887741552,0,0,0.0427205875964853,0,0,-0.101550196144696,0,0,0.00577352221429756,0.00166973348854933,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0273912466299588,0,0,0,0.023926246682135,0,0,0,0,0,0.0672461014478393,0,0,0,0,0.0930302753263113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367312673531672,0,0,0,0.0796725958256282,0,0,0,0,0.00563212855447741,0.0239860681803875,0,0,0.0147064031965419,-0.00651025342623215,0,0,0,0,0,0
X002085.SZ,0,0,-0.0171006002811526,0,-0.0201287600005254,0,0,-0.0508594799141258,0,0,0,0.0396968147007359,0,0,0,0,0,0,-0.0117215941815177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779328651136983,0,0,0,0,0,0,0,0.0390618100194458,0,0,0,0,0,0,0.265188608303505,0.0336409140895146,-0.0246342942876958,0.011254669493991,0,0,0,0,0,0
X600522.SH,0,0.0467988970826216,0,0,0,0,0,0,0.0334131690644491,0,0,0,0,0,0,0.0258711643411892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390586006706861,0,0,0.0185699035986812,0,0,0,0.0809683661343303,0,0,0,0.204305472757496,0,0,0,0,0,0,0,0,0.0182100453170398,-0.00917174449312742,0,0,0,0,0,0
X600089.SH,0,0,0,0.107562579025304,0,0,0,0,0,0,0,0,0.124920249102064,0.055280520971092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716824879866455,0,0,0,0.086403528472299,0,0,0.00775510061821316,-0.0046357438561405,0.0135055582240255,-0.0101240453689135,0,0,0,0,0,0
X600177.SH,0,0.0356428393988626,0,0,0,0.050543119856988,0,0,0,0,0,0,0,0,0.0464838463915731,0,0,0,0.0519360863206148,0,0,0,0,0,0.0283608219602867,0.00599872645292934,0,0,0,0,0,0,0.05166644949808,0,0,0,0,0,0.00667199344168293,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110245956196748,0.00275887660557175,0,0,0,0,0,0
X600372.SH,0,0.0828831738543455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070957371050406,0,0,0,0,0,0.462032376763183,0.0702654797671915,0,0,0,0.0506828907690077,0,0,0,0.0333799350402098,0,0,0.0459592314789637,0,0,0,0,0,0,0,0,0,0,0,0.0466334463775798,0,0,0,4.33680868994202e-19,0.00510762332555854,0,0,0,0,0,0
X002007.SZ,0,0,0,0.12278139985167,0,0,0,0,0,0.110160851083302,0,0,0,0,0,0,0,0,0.0512835309157473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076897267901768,0,0,0.0166742481157169,0.0166325305434234,0,0,0,0.0813332622325065,-1.73472347597681e-18,0,0.00548381178970574,0,0,0,0,0,0.0156098740965591,-0.00634123980484316,0,0,0,0,0,0
X002508.SZ,0,0.0809985510050727,0,0.022607641070347,0,0,0,0,0,0.0616568806411465,0,0,0,0,0.128031120912784,0.227588612342987,0,0,0.0450938196256815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550402344931506,0.102542527078436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101731893515491,0.0100367715591736,-0.00339547245196029,0,0,0,0,0,0
X000066.SZ,0,-0.133499804175613,0,0,0,0,0,0.419228983813059,0,0,0,-0.294835389911659,0,0,0,0,0.198389758975958,0,-0.683944551227101,0,0,0,0,0.361566754563835,0,0,0,0,0.183782879322964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268918414877988,0,0,0,0.302755808341105,0,0,0.0491946119688341,0,-0.0662894577340131,0.0146072017488779,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0316997450852768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597519921712072,0,0.193164495551554,0,0,0,0,0,0,0,0,0,-0.0600274136082465,0,0,0,0,0,0,0,0,0,0,0.119323438943858,0.128282384158285,0,0,0,0,0.0675549892358639,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174833308597397,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0869945743806084,0,0,0,0,0,0,0,0.0186752084671427,0,0,0,0,0,0,0.0756240023386698,0,0.00153047466298708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192900094996979,0,0,0,0.177286895898435,0.133978743275206,0,0,0,0.0953159408381982,0,0,0.112470427716735,0,0,0,0,0.014354115421246,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.136139589435656,0,0,0,0,0,0,3.46944695195361e-18,0,0.043158647406004,0,0,0,0,0.0429862033985407,0,0.0494951955235397,0,0,0,0.303380651511033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905207799913627,0,0.29380334333106,0,0.00152741021160517,0.000365331450912211,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0623269119868085,0,0,0,0.138354400736327,0.0625584517632523,0,0.0882385549346968,0,0,0,0,0,0.0320869410026619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15534420780582,0,0,0,0,0,0,0,0.0276812451255751,-0.000191283455796499,0.00221635222327921,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.193168010291649,0,0,0,0,0,0.0710628500611284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342752922876449,0,0,-0.00748791459508183,0.0791122606379655,0,0,0,0,0,0,0,0,0,0.126255876754224,0,0.0572655267294793,0,0,0,-0.0169258127444483,0.00698336647083651,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0177874881856979,0,0,0,0.0277513751878399,0,0,0,0.0283698044499177,0.0110532426410211,0,0,0,0,0.0683730004855296,0,0,0,0,0,0,0,0,0,0.0284383276419187,0.0804440409625078,0.00602166782291807,0,0,0.127860705300592,0,0,0,0,0,0,0,0.0104928062610503,0,0,0,0,-0.00439028283333294,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0803761857502873,0,0,0,0,0.012616356487541,0,0,0.101146840063778,0,0.101030353946374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112550928885977,0.0108620936381716,0,0,0,0,0,0,0,0,0.548573520360422,0,0.0137408665731619,0,0,0,0,0.177771676520216,-0.00349756188872627,0.00219174458511302,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0943484243536908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789887392241321,0,0,0,0,0,0,0,0,0,0,0.0538634318882534,0.077158911366244,0,0,0,0,0,0,0.154051078938588,0,0,0,0,0.0425677195569636,0,0,0,0.0178634101018953,0.000364338157335805,0,0,0,0,0,0
X002180.SZ,0,0,0.173466514016103,0,0.0473116173292518,0,0,0.108249117502619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613229399887947,0,0,0,0,0,0,0,0,0,0,0,-0.00227367676354672,0,0,0,0,0,0.0543739064913837,0,0.119490821128077,0.0599136312001593,0,0.100572327507275,0,0,0,0,0,0.0191349864349358,-0.00164417892957104,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0622524686209624,0,0,0,0,0,0,0,0,0.0304004359569324,0,0,0,0,0,0,0,0.15142452708682,0,0,0,0.168966086955353,0,0,0,0,0.00941345832864762,0,0,0,-0.0346961950767594,0,0.251151524539708,0,0,0,0,8.67361737988404e-19,0,0.11057882380117,0,0,0,0,0,0,0,0,0,-0.00715189054567867,0,0,0,0,0,0
X600809.SH,0,0,0.252893977134228,0.0236879253416424,0,0,0,0,0,0,0,0,0.500367703851756,0,0,0,0,0.098170764822664,0,0,0,0,0,0,0,0,0,0,0,0.127814858715605,0,0,0,0,0.178177459848134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420145115333482,0,0,-0.00236592168220125,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0546776250017553,0.0668477367885616,0.121047456368958,0,0,0,0,0,0,0.0230578945687856,0,0,0,0.185020115645078,0,0,0,0,0,0,0,0,0,0.0160485458192903,0,0,0.0378953957039544,0,0,0,0,0.0574639744224503,0.147385973896151,0,0,0,0,0,0,0,-0.000475760651350647,-0.00347098960443989,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0432879957822859,0,0.0492476083299673,0,0,0,0,0.534128087156157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337124764389746,0,0,0,0,0,0,0,0,0,-0.106598641536589,0,0.0884567722149706,0,0,0,0,0.00330574654593418,0,0,0,0,0,0,0
X600498.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0468187127397804,0,0.0425477169324931,0,0,0,0,0,0,0,0,0,0.187200991342863,0,0.101900838987688,0,0,0,0.0723308831562059,0,0,0,0,0.00491590432703728,0,0,0,0.0698308563888069,0,0,0,0,0,0,0,0,0,0,0,-0.0729651836341377,-5.42101086242752e-20,-0.00342232573441869,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0872499303195326,0,-0.137981927803746,0,0,0,0,0,0,0,0.104607801587361,-0.458165154438975,0,0.11995268202903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965834863166383,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713905835828468,0,0,0.0273362227201812,0.0200344321653506,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805723938276564,0,0,0,0,0,0,0,0,0,0,0.0511682103186756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166983471151418,0,1.36759249470836,-0.458073651219553,0,0,0,0.313654212844264,0,0,0,0,0,0
TED,0,0,0,0,0,3.24229350504246,0,0,0,0,0,0,0,0,0,0,0,0.163710734092036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91002197712664,-1.13465890922366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6388432363705,2.18063144308121,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0303708732972446,0,0,0,0,-0.0912640108709878,0,0,0,0,-0.00992535315632274,0,0,0,0,0,0,0,0,-0.0290901981791303,0,0,0,-0.0660552396351787,0,0,0,0,0,0,-0.0503895618906418,0,0,0,0,0,0,0,0,0,0,0,0,0.0704537723370749,0,0,0,0,0,-1.0842021724855e-19,-0.0263390141207472,0.00730855605741973,0,0,0,0,0,0
MKreturn,0,0,0.0560370114133341,0,0,0,0,0,0,-0.0141397256038913,-0.0738176921826957,-0.00731430676473067,0.0729496513450807,0,0,0.0178768073248368,0,-0.0885882756937189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461179860132802,-0.0799037296913839,0,0,-0.0147868535667077,0,0,0,0,0,0,0,0,0,0,0,0,0.00335042400109971,-0.00016302372531229,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200493812457611,0,0,0,0,-0.00128717118799594,0,0,0,0,0,0,0,0,0,0,-0.000494352024978907,0,0,0,0,0,0,0,0,0.000955644458497777,0,0,-0.000142707024340711,0.00165577860032462,-0.00126808275846039,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148084197765638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185424025376269,0.00126496831881685,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0163094600803486,0,0,0,0,0,0,0,-0.00245784570147692,0,0,0,0,-0.0100569307004921,0,0,0,0,-0.0428476136397463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503842441941452,0,-0.0206614812534014,0.0179184368637025,-0.0178449773682164,0,0,0,0.036071138449135,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568327173486398,0,0,0,0,0,0,0,0,0,0,0,-0.00129585457621614,0,0,0,0,-0.00218483236329862,0.00321950400343967,0,0,0,0,0,0
