,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X000157.SZ,X300136.SZ,X002007.SZ,X300003.SZ,X600372.SH,X600522.SH,X002008.SZ,X000981.SZ,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X002074.SZ,X600809.SH,X300115.SZ,X000596.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138793244892232,0,0,0.0332653658509973,0,0,0.0881207503772671,0,0,0.111482852981192,0,0.127485364158056,0,0,0,0,0,0.112662478559292,-0.0732392857196004,0,0.00762062283174188,0,0,0,0,0,-0.0136536102848867,0,0,0,0,0,0,0,-0.123657102810364,0,0,0,0.00937480435073454,0,0,0,0,0,0
X600703.SH,0,0,0,0.00151952624240518,0,0.134176328973293,0,0,0,0.00572989384949055,0,0,0,0,0,0,0.0615550107845793,0,0,0,0,0,0,0,0,0,0,0.0351777806952847,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.170856751876346,0,0,0,0,0,0,0,0,0,0.00406991671803938,0.0157775632165615,0,0,0,0,0,0
X000568.SZ,0,0,0,0.00292781394775981,0.543121270294827,0,0,0,0,0,0,0,0,0,0,0,0.022105310876117,0,0,0,0,0,0,0.0778216173079561,0,0,0,-0.0023287173836943,0,0,0,0.0279099622292762,0,0.109644900384671,0,0.00794240301040632,0,0,0,0,0,0,0,-0.0612670296772299,0,0.202854956784617,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600741.SH,0,0,0,0.073425754771588,0,0.136989086026621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027250932749016,0,0,0,0.0348342937509888,0,0,0,0,0,0,0,0,0,0.00178426377517915,-0.0104111537807001,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0790737891788033,0,0,0,0,0,0,0.0738567991299247,0.0570923784761476,0,0,0,0,0,0,0,0.131889887263725,0,0,0.072233764359909,0,0,0.159775335335602,0.0501610921281225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018633398504132,0.00693220849918451,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.131335784962893,0,0,-0.0888433589720472,0,0,0,0,0,0,0.034756863642121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372495240644831,0,0,0,0,0,0,0,0,0,0.0423361088000808,0,0,0.107415854371091,0,0,-0.0131081349242378,0,0,0,0.00237812654173008,-0.0304831499772258,0,0,0,0,0,0
X002236.SZ,0,0,0,0.197886741880613,0,0,0,0,0,0,0,0,0,0,0.231846171216565,0,0,0,0,0,0,0,0,0,0.0160177484266261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173718113930379,0.113543497908996,0,0.000123340538468162,0,0,0,0,0.0260336809882069,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0407339880459938,0,0.0428076067507134,0,0,0,0,0,0,0,0,0.284075014307291,0,0,0,0,0,0,0.320977775518527,0,0,0,0,0,0,0,0,0,0.131961809093667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243787255570884,-0.177815381891216,0,0,0.0228171582376413,0.00856945200327274,0,0,0,0,0,0
X600066.SH,0,0,-0.0721635585863835,0,0,0,0,0,0,0,0,0,0,0,-0.142098679654301,0,0.170866184105533,0,0,0,0,0,0,0.161570065321736,0.173581699890073,0,-0.0662803000504509,0,0,0,0,-0.0285832871306985,0,0,0.0589729666878396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379446445027685,0.0142674709294924,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.202968650530204,0,0,0,0,0,0,0,0,0,-0.0713720212464755,0,0,0,0,0,0,0,0.0625225742302588,0,0,0,0,0,0.284298846154513,0.0737835237954195,0,0,0,0,0,0,0,0,0,0,0,0.0395218135894018,0.218987270878128,0.00902650438389853,0.097540225370537,0,0.166949193828742,0,0.000240667007260002,-0.0101099758226842,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0918076299358069,0,0,0.139380123120725,0,0,0,0,0,0,0,0.0301947393563023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167678083731027,0,0,0,0.0177709981939215,0,0.011546671057732,0,0.0472970848189663,0,0.0626194825929015,0,0,0,0.0226155347203742,0,0,0,0,0,0,0
X002456.SZ,0.0619533812830366,0,0,0,0,0,0,0.0811473574569921,0,0,0,0,0,0,0,0,0,0.0263556341865269,0,0,0,0,0,0,-0.0460320790889043,0,0,0,0,0,0,0.124822179097911,0,0,0,0,0,0,0,0,0.205523067952128,0.0892627481296361,0,0,0,0,0,0,0,0,0.0117877577544527,-0.0162196771526989,0,0,0,0,0,0
X601877.SH,0,0,0,0.115310831242196,0,0.110102410132107,0.102990218565021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719276119959077,0,0,0,0,0,0,0,0,0.0123925011469778,0,0,0,0.049188468756314,0,0.0265337567619067,0.0308752995575961,0.0272394622565919,0,0,0,0,0,-0.00352491582618807,-0.0158937351010815,0,0,0,0,0,0
X002508.SZ,0,0,0.0791051356860607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574873953307168,0,0,0,0,0,0,-0.0268441019152744,0,0,0,0,0,0,0,0,0,0.241388823591235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278958051212135,-0.0265769054552313,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.15434152801617,0.15935823405929,0,0,0,0,0,0.0391557317147419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203212207826944,0,0,0,0.0919299343506467,0,0.0561738619797257,0,0,0,0,0,-0.0263502446458958,0,0.146238813105874,0,0,0,0,0,0.00213538346815292,-0.00349378668781531,0,0,0,0,0,0
X600271.SH,-0.051938005432518,0,0,0,0,0.0733891593896009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873472983817508,0,-0.0209994282533974,0.184731131370044,-0.098074582477864,0,0,0,0,0.178916480822466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832614148272848,0,0,-0.058159489004317,0,0,0,0.0203948734090033,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702399079888952,0.358015256926199,0,-0.119921887453293,-0.234903052712734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839072301726423,0,-0.190646280960325,0,0,0,0,0.11204799777099,0.0207644009908924,0.0294030824391762,0,0,0,0,0,0
X600089.SH,0.168420096413422,0,-0.153680614306082,0,0,0,0,0,0,0,0,0.111551027877257,0,0,0,0,0,0,0,0.0220336528095285,0,0,0.313028759686778,0,0,0,0,0,0,0,0,-0.248881571352773,0,0,0,0,0,0,0,0,0.0470949118753896,0,0,0.101111410966526,0,0.0461904462042436,0.149438847846757,0.109906739310279,0.00810406589780322,0,0.0183976601418223,-0.0201089567598023,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314512372296793,0.031139896967951,0,0,0,0,0,0.0474444025960798,0,0,0.187631541010826,0.109142334734323,0,0,0,0,0,0,0,0.326316757023921,0,0,0,0,0,0.0115354835935991,0,0.00468100710007373,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00122325682445227,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.115785743380564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838437794545149,0,0,0,0,0.0363448109396831,0,0,0.0295732561883762,0,0,0.00663303558358782,0,0,0,0,0,-0.0189523816222228,0,0,0,0.0336701400644692,0,0,0,0.00485245418531088,0,0,-0.0302240644588611,0.0409649918975771,0,0.013603982947979,0.00877057766129705,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0329705748323146,0,0,0,0,0,0,0,0,0,0.186694220336306,0,0,0,0,0,0,0.026389028969448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633887016106229,0,0.112943539096069,0.0189984752910369,0,0,0,0,0.0228834475447123,2.30615244586804e-05,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0744364992407651,0,0,0,0,-0.0719109653918813,0,0,0,0,0,0,0,0,0,0,0,0.0946819563744628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103860983856902,0,0,0,0.145082960065801,0,0,-0.10967176555126,0.167088108202172,0.103580252581289,0.365941195139049,0,0,0,0.00625115592023996,-0.00951053704025411,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0378530501230197,0,0,0,0,0,0,0.104487339408986,0,0,0,0,0,0,-0.00814101413580814,0,0,0,0,0,0,0,0.019951473978371,0,0,0,0,0,0,0,0,0,0,0,0.0587893942258072,0.0901016808162682,0.0125953931253548,0.153814133627256,0,0,0,0.00269238643760162,-0.010873351643232,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0400540239608733,0.00964330364401056,0.0837925550998063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564019125287937,0,0.077214560532812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647444321288214,0,0,0.0206346495302927,0,0,0,0,0,0,0,0.00161098752893318,0,0,0,0,0,0,0
X600372.SH,0,0.114231287106968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006070666409997,0,0,0,0,0,0.0493465285918629,0,0.0381782979772659,0.100105835670923,0,-4.33680868994202e-19,0,0.621524127292822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812324365035574,0,0.0256294953953425,0,0,0,0,0,-0.00512021121250247,0.0144972271320415,0,0,0,0,0,0
X600522.SH,-0.106371619405957,0,0,0,0,0,0,0,0,0,0,0,0,0.133933924873814,0,0,-0.0558609721912557,0,0,0,0,0,0,0.202002510610545,0,0,0,0.0873274017918993,0,0,0,0,0,0,0,0,-0.010052384600089,0,0,0,0.0571487289368873,0.395902165510602,-8.67361737988404e-19,0.0555308697608148,0,0,0.0311399091673598,0,0,0,0.0200407255978583,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116471105281192,0,0,0,0,0,0,0,0.1462035042845,0.0389309386181985,0,0,0.313042280283552,0,0,0.191668970012884,0,0,0,0.330425623115894,0,0,0,0,0,0,0,0,-0.0584734948197524,0,0,0,0,0,0,0.147942269095988,0,0,0,-0.0207743560557692,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360010571013637,0,0,0,0.0420835329762215,0,0,0,0,0,0,0,0,0.0875627794489013,0.0098942574238036,0.0484429425310738,0,0,0,0,0,0,0,0,-0.0758075098640264,0,0,0,0,0,0.0621938832335007,0.0284167776677842,0.061784351875484,0.0133864148249408,0,0,0,0,-0.00627069131646272,-0.00679082886615315,0,0,0,0,0,0
X600867.SH,0,0,0,-0.00233371318167663,0,0.0319848106722972,0,0,0,0,0,0,0,0,0,0,0.0350660705525328,0,0,0,0,0,0,0.12684990029395,0,0,0,0,0,0,0,0,0,0,0,0.0498057919537631,0,0,0,0,0,0,0.0507307706318915,0.0481380014856417,0.147309879456199,-0.0246321234604784,0.145889499916615,0,0,0,0.00873632735863382,-0.0107726637483359,0,0,0,0,0,0
X600487.SH,0.154980331079762,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.136597678270441,0,0,0,0,0,0,0,0,0,0,0.0627483630353608,0,0,0.321287607642992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404751291489671,0,0,0.513071219130956,0,0,0,0.0253054008473952,-0.0230352007063651,0,0,0,0,0,0
X600699.SH,0,0,0,-0.169905995562603,0,0,0,-0.0298392336504292,0,0,0,0,0,0,0,0,0,0.0259973143542911,0,0,0,0,0,0,-0.108355478281075,0,0,0,0,0,0.200868397030085,0,0,0,0.223463109346138,0.261088484413845,0,0,0,0,0,0,0,0.0467090463354402,0.0479140028291772,0.0745120633261564,0,0,0,0,0.00207650463387575,0.0129409722047323,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130632170842025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143614984791708,0.259508592228796,0.0793748210958934,0,0,0,0,0.0241093800119603,-0.024648262016021,0,0,0,0,0,0
X000066.SZ,0,0,0,0.2176787327285,0,0,0,0,0,0,0,0,-0.0754556503652405,0,0,0.220631398996883,0.0332685353713151,0,0,0,0,-0.127949882244315,0.0304209767314183,0,0,0,0.059562540946552,0,0,0,0,0,0,0,0,0,0,0,0,0.623886634288532,0,0,0,0,0,0,0,0,0.155990315935038,0,0,0.0316969008315597,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0126544810492176,0,0.0487609833687215,0,0,0,0,0,0,0.339792373420561,0,0,0,0,0,0,0.123322340441646,0,0.103949587372071,0,0,0,0,0,0,0,0,0,0.0914236752332757,0,0,0,0,0,0,0,0,0.047304693487145,0,0,-0.0238883772092965,0,0,0,0.012917948279835,0.0121545177035373,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.309988471113284,0,-0.146681322976069,0,0.141067901636913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179586813307919,0,0,0,0.0862437350872477,0.1774044975044,0.00597651738125015,0,0.0374791372090624,0,0,0.406040734526767,0,0,0.00442587376874182,0.012359219554886,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830756681394592,0,0,0,-0.00623800070835595,0,0,0.0522774191321837,0,0,0,0,0,0,0,0,0,0.180367893900913,0,0,0,0,0,0,0,0,0.164346593504479,0,-0.0890742004381709,0,0,0,0,0,0,0,0.0270720469452801,-0.0171225248303078,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.302300847126806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20974604690575,0,0,0,0,0,0,0,0.0600275433738321,0.137862797310735,0,0,0,0,0,0.0130661760215645,0,0,0.181567440617914,0,0,0,0,0.00786120577563611,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.0428491690317085,0.0590875223734335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031766504323582,0,0,0,0,0,0,0,0,0.075933096722491,0,0,0,0,0,0.0562236770120064,0,0,0,0.0527849682284213,0,0,0,0.0534424125900097,0,0,0,0,0,0.00594542833587937,0.00174889610824062,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0385976217834899,-0.0983972805109318,0,0,0,0,0,0,-0.0894651139879558,0,0,0,0,0,0,0,0,-0.0284064376248486,0,0,0,0,0,0,0,0.0896306548285455,0,-0.0612332014415058,0,0,0,0,0,0,0,0,0,-0.00115026617408197,0,0,0.0793746656673617,-0.0766158681901275,0,0,-0.0218326629123016,0.0136559503220684,0,0,0,0,0,0
Slope,0,0,0.0706251141563456,0,0,0,0,0,0,0,0,0,0,-0.272860201370541,0,0,0.883088296287505,0,0,0,0.524172013989602,0,0,0,0,0,-0.156374937803825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587148730540263,-1.30613585122061,0.349844712036072,0,0,0,0,0,-0.0506630910368341,0,0,0,10.1712373021214,0,0
TED,0,0,0,0,0,-0.615270138800839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54386494645809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14349780029202,0,0,0,0,0,0,-0.177808354328238,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.110766650011733,-0.0129789264264334,0,0.00461507999386238,0,-0.242868535688633,0,0,0,-0.112393243881425,0,0,0,0,0,0,0,0,0,0,0.0810425509547934,0,0,0,0,0,0,0,0,-0.0313302377911113,0,0,0,0,-0.0599090527641585,0,0,0,0.0551153681971163,0,0,0,0,0,-0.0867716248293411,0,0,0,0.0143960742902999,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0385391844037607,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.013199930687928,0,0,0,0,0,0,0,-0.0285810750466968,0,0,0,0,-0.0375151693540438,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0250615521665096,0,0,0.00663696518308358,0.00464908723582513,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208797096786468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246316619483616,0,0,0,0,0,0.00340038964373314,-0.000305315973336344,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809744775805493,0,0,0,-0.0358765963544362,0,0,0,0,0,0,0,0.00434604885494494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899786831669866,0,0,0,0.0616162992791201,-0.00504763768682302,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131350927212862,0.030076498560654,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0029851089715656,0,0,0,0.00924711936035213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213919045038305,0,-0.017991066408446,0,0,-0.00700067477107049,-0.00848386691739806,0,-0.000392745445736404,0,0,-0.0198923671677343,0.00618552246271135,0,0,0,0,0,0
