,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X002292.SZ,X002085.SZ,X600177.SH,X000338.SZ,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600498.SH,X002506.SZ,X601877.SH,X002074.SZ,X600522.SH,X002426.SZ,X600089.SH,X002508.SZ,X002465.SZ,X600487.SH,X000050.SZ,X000977.SZ,X000550.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600177.SH,0.0203967311257126,0.0791306597166792,0.0723454962415532,0,0,0,0,0,0,0,0.188649082860338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564593717750135,0,0,0,0.0745324286446566,0,0,0,0,0,0,0.0493918641292565,0,0,0,0.0112884357311136,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0758349453866943,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0159362317442094,0,0,0,0.0266885954253714,0,0,0,0.0310880766041295,0,0.103459232992944,0,0,0,0,0,0,0,-0.0720312592911945,0,0,0,0,0,0,0,0,0,0.155902052829929,0.0209463660302691,0,0,-0.116568903349763,0,0,0,0,0,0
X000157.SZ,0,-0.0941028430756253,0,0,0,0,0,0,0,0,0,0,0.125873003346689,0,0,0,0,0,0,0,0,0.0606932926019891,0,0.0550169970764868,-0.00998135000001753,0,0.0958799477537652,0,0,0,0,0,0,-0.0953647365746793,0,0,0,0,0.00961835817024335,-0.0355483558179107,0,0,0,0,0,0,0.0386868705502907,0,0.0998731788062716,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.194542188987567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47124979820106,0,0,0.184015422683305,0,0,0,0,0,0.0303294614424163,0.255513012011748,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.138940559585046,0,-0.0515543594070636,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0.15551039976235,0,0,0.227947677897915,0,0,0,0,0,0,0.101904787060729,0,0,0,0,0,0,0,0,0.0481956931841723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167233214329975,0.352999143438488,0,0,0,0,0,0,-0.0573125561992734,0,0.0725583394010283,0.0422000943378565,0,0,-0.0280606708210724,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.164786562521202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408590443071022,0,0.030083846137289,0,0,0,0,0,0,0.0313814627711251,0,0.0306062795452657,0,0,0,0.245624109606856,0,0,0,0.00524875016226745,0,0,0,0,0,0,0,0,0,-0.0255375630199802,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215334115670689,0,0,0,0,0,0,0,0,0.0585351652156793,0,0,0,0,0.030246092650094,0,0.350559292786219,0,0,0,0,0,0,0,0,0.0900540297145496,0,0,0,0,0,0.0551972690037283,0,0.0181097710593882,0.126744518413786,0,0,-0.0288257917628806,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225473123915763,0,0,0,0,0.0554705085565144,0,0,0.140665794170833,0.0659277157418084,0,0,0,0,0,0,0.0544844897100975,0,0,0,0,0,0,0.101157318635094,0,0.0112330937634624,0,0,0,0,0,0,0,0.00657779343104398,0,0,0,0.0154405630110492,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107618829179832,0.00196846977919089,0,0,0,0,0,0.0269646391302869,0.0657479201579348,0.0860710591670012,0,0,0,0,0,0,0,0.00868532388368535,0,0,0,0,0.050896011016595,0,0,0,0.0461567610148086,0.146552424564609,0,0,0,0,0.093533613777238,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0.0988741986730897,0.183679462584955,0,0,0.0357384176337772,0,0,0.000453703106689017,0,0,0.041912706369529,0,0,0,0.120496575975263,0,0,0,0,0,0,0.0373638667308635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105116077247949,0,0,0,0,0,0,0,0,0,0,-0.0738040927661764,0,0,0,0,0,0,0
X002294.SZ,0,0,0,-0.0172493871845624,0.00591116266226139,0,0,0,0,0,0.00695510196754752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725578827569121,0,0,0,0,0,0,0,0.152325314249611,0,0.0598468967365697,0.00676485987669297,0,0,0,0,0,0,0,0.0572493233551768,0,-0.0471285989433919,0,0,0,0,0,0,0,0,0
X600498.SH,0,0.121447383187354,0.118222085852357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145532992749162,0,0,0,0,0,0,0,0.00279597573105729,0,0,0,0,0,0.0883263770156649,0,0,0,0,0,0,0,0,0,0.167364785468899,0,0.294780000624302,0.00521816629901688,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.0171918706945386,0,0.0596835921708329,0,2.16840434497101e-19,0,0,0.0663004486090746,0,0,0,0,0.159672025345452,0.148844900483168,0,0,0,0,0,0,0,0.0126623052617949,0,0,0,0,0.0632181702031145,0,0.013281005155505,0.101685913665662,0,0,0,0,0,0.0239130626597269,0.125562359956981,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.043497700519695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166142423890542,0.162465194964219,0,0,0,0,0,0,0.149481265869145,0.163892923981163,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0467213497572447,0.120038343754191,0,0,0,0,0.126523976871124,0.107016111441779,0,0.192913956718978,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0908990081186934,0,0,0,0,0,0,0,0,0,0.0139775711521061,0,0.0245222739984746,0,0,-0.10834019056692,0,0,0,0,0.079614728989842,0.0551987729758673,0,0,0,0.0937119230048579,0,0,0,0,0,0,0.307289518153217,0.247816194154849,0,0,0,0,0,0,0,0,0,0,0.114360278298122,0,0,0,0,0,0,0,0,0.393408085350964,0,0
X600522.SH,0,0,0,-0.0539441508473488,0,0,0.197826616331528,0,0,0,0,0,0,0,0,0.172222263375604,0,0,0,0,0,0,0.0514704747960846,0.212578326807916,0,0,0,0,0.26695767265031,0,0,0,0,0,0,0,0,0,0.048649205595238,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0922193903118327,0,0.0662520404797699,0,-0.236595953375437,0,0,0,0,0
X002426.SZ,0,0,0.185838923787054,-0.0402675705258476,0,0,0,0,0.000481357841650031,0,0,0,0,0,0,0,-0.0961942947602452,0,0,0,-0.0103884258372048,0,0,0.156235016677798,0.187240534063412,0,0,0,0,0,0.235591694168267,0.00582986331034845,0,0,0,0,0,0,-0.0268712751758564,0,0,0,0,0,0,0,0,0,0.176054506361158,0,0,-0.0378942988639148,-0.0205723255534569,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.139791225455866,0.127434429503469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118229356061828,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0145831273817672,0.0357065646472283,0,0,0.0279546329418373,0.0135438914882408,0,0,0,0,0,0,0.101697345732911,0.0719650388994108,0,0,0,0.0098935366164409,0,0,0,0,0,0
X002508.SZ,0,0,0.169806473755768,0,0.277909517233321,0,0,0,0,0,0,0,-0.00589319119936986,0,-0.0135336828287688,0,0,0,0,0,-0.00141541258970067,-0.036790718221506,0,0,0,0,0,0,0,0.143145655509467,0,0,0,0,0,-0.0764209273042626,0,0,0.0421090466483161,0,0,0,0,0,0,-0.012690880082773,0,0,0,0,0,0.0149759553208459,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,-0.106898244786533,0,0,0,0,0,0,0,0,0,-0.320168538190148,0,0,0,0,0,-0.025919539047817,-0.254522452568493,0,0.0513056144100839,0,0,0,0,0,0,0,0.17377479320438,0,0,0,0,0.213913424784041,0,0,0,0.310973626986458,0,0,0,0,0,0,-0.0572206772895937,0,0,0,-0.189968406204477,0.330154184787546,0,0,0,0,0,0
X000050.SZ,0,-0.0572902566648786,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0324109408392287,0.122624477336899,0,0,0,0,0,0,0,0,0.0440266416684274,0.0175809686160688,0,0,0,0,0,0,0.204989293845846,0,0,0,0,0,0.416310703174718,0.138522513045096,0,0,0.126167654993317,0,0,0,0,0,0,0,0.0847298078427402,0,0,0.136041018356207,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0103607118941189,0,0,0,0.0482789105782713,0,0.278765307007798,0,0,0,0,0,-0.187401618219889,0,0,0,0,0,0,0,0.196940277743142,0,0,0,0,0.130751064250125,0,0,0.180296614021926,0,0,0,0,0,0,0,0,0,0.00805330117833734,0,0,0.0559540930119682,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0.0966248597520184,0,0,0,0.468404232571776,0,0.131425998920881,0.0912242639346951,0.071601367445232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184334029866859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798731987718028,0,0,0,0,0,0,0,0,0,-0.00974003014072388,0,0,0,0,0,0,0
X300115.SZ,0,0,0.0979632965594078,-0.0704529137733622,0,0,0,0,0,0,0,0,0,0,0.167075459962446,0,0,0,0,0,0.0879318582034887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335014177914504,0,0.0502427779957619,0,0,0,0,0,0,0,0,0.0423562208048272,-0.0632356775919568,0,0,-0.0683590633412714,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0154336748651308,0,0,-0.0417694750838023,0,0,0,0,0,0,0.0880085787563474,0,0,-0.0560156762078404,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0183082106242903,0,0,0,0,0,0,0,0,-0.0140643955850825,0,0,0,0,0,0,0.0227153726690472,0,0,0,0,-0.0399471800393019,0,0,0,0,0,0
Slope,0.464623912610301,0,0,0,-0.648153904676468,0,0,0,0.0021952686573202,0,0,0.10551104352956,0,0,0,0,0,0,0,0,0.139474790161891,0,0,0,0,0,0.159085618589189,0,0.140414085446366,0,0,0,-0.278696340738401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337445800535675,0.0830680570267994,-1.31283204788874,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199716524525837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380259101094917,-0.0560097202452581,0,0,0,0,0,0,0,0,0,0,0,-0.106495219778436,0,0,0,0,0,-0.00871730493256515,0.114624616049056,0,-0.123029701195551,0.460126293284685,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0687936820025105,0.10956025674309,0,0,0,0,0,0,0,0,0,0,0.00695656529997294,0,0,0,0.0679605477475163,0,-0.0717057890323023,0,0.101577909991638,0,0,0,0,0.0823043553806693,-0.0642158875055337,0,0,0,0,0,-0.299167358041483,0,0,0,0,0,0,-0.0126903584624731,0,0,0,0,0.105520956223119,0,0.085347187120905,0,0.0138503522121796,0,0,0.11707184910398,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.120517894597319,0,0,0,0,0,0,-0.0539482463593591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409683136654179,-0.0722001997670774,0,0,0,0,0,0,0,-0.0735842172656695,0,0,0,0,0,0,0.0744465197477355,0,0,0,0.0393794405878835,0,0,-0.028241622886546,0.0778518487974402,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002514622132649,0,0,0,0,0,-0.000328899029553751,0,0,0,0,0,0,0,0,-0.00122056899847875,0,0,0,0,0,0,0,0,-7.76865446047416e-05,0,0.00229447073529259,0,0,0,0,0.00179341120208068,0,0,0,0,0,-0.000535013773441518,0,0,0,0,-0.0241977270487041,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450126282688186,0,0,0,0,0,0,0,0,0,0.132337465756792,0.122096422707843,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00409540838118431,0,-0.00593714417693969,0,0,0,0,0,0,0.00536485586041909,0,0.00109605023246195,0,0,0,0,-0.00849918738217707,0.00435280061918407,0,0,0,0,0,0,0.00247398305474512,0,-0.00529586031783614,0,0,0.00383574990781274,0,0,0,0,0,0,0,0,0,0.00530719746318137,0.0082425959264339,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0233667483000036,-0.0194897485279665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625542925598288,0,0,-0.0410365766042642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289367358177397,0,0,0,-0.0145986825633767,0,0,0,0,-0.00332942507020534,0,0,0.0550945892646443,0,0,0,0,0.188923690288576,0,0
