,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000725.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X600522.SH,X000338.SZ,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600487.SH,X600884.SH,X601799.SH,X600460.SH,X600702.SH,X300003.SZ,X002414.SZ,X600584.SH,X000799.SZ,X600563.SH,X600372.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.341283569662259,0.159005177853011,0.108703872139066,0,0,0,0,0,0,0.0141372883493976,0,0,0,0,0,0,0,0,0,0.00382891847446395,0,0,0,0,0,0,0,0,-0.0822995442230319,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315996848664274,0,0,0,0,0,0,0,0,-0.00186683189138933,-1.73472347597681e-18,0,0,0,0,0,0
X000858.SZ,0,0,0.0899511316918185,0.190448526168793,0.0332476538998769,0.162698422050183,0.159519232811726,0.0512427491063693,0,0.00600796600834551,0,0,0,0,0,0.033305936216816,0,0,0.0644786866031186,0,0.0769675713298083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149667366095581,0,-0.0899980892546704,0,0,0,0,0,0,0,0.0119338032589198,0.0167259933579087,0,0,0,0,0,0
X600809.SH,0,0,0,0.595448061014375,0.0218158902324811,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0196616445538408,0,0,0,-0.0325752910835434,-0.00953785029822025,0,0,0.058661903025472,0,0,0,0,0,0,0,0,0,0,-0.101508906783008,0,0.0742685080438908,0,0,0,0,-0.0334301477182017,0,0,0,0,0,-0.00554473165243725,0,0,0,0,0,0
X000568.SZ,0,0.184148832767906,0.303845702282491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230222598298496,0,0,0,0,0,0,0,0,0,-0.0183528922137607,0.0149224005467451,0,0,0,0,0,0
X002415.SZ,0,0.0841823412039484,0,0,0,0,0,0.099012666029682,0,0,0,0,0,0,0,0,0,0,0,0.0343236170942182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112291496175655,0,0,0,0,0,0.252642948348638,0,-0.0522855233190584,0,0.0847712387150069,0.149905180294379,0,0,0,0,0,0,-0.00225394995062929,0,0
X600690.SH,0.180412012792684,0,0,0.295935114113181,0,0,0,0,0,0.146125927187431,0,0,0,0,0,0,0,-0.0403210343081185,0,0,0,0,0,0.0732844976305917,0.121693700218862,0,0,0,0,0,0,0,0,-0.0855913937528669,0.0727360118239821,0,0,0,0,0,0,0,0,-0.0488041893783613,0,0,0,0,0,0,0,0,-0.0228781828570238,0,0,0,0,0,0
X002304.SZ,0,0.190200849719531,0,0,0,0,0,0.0302228356357818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266790242503653,0,0,0,0,0,0,0,0.0287707567334725,0,0,0,0.0250219838139061,0,0,0,0,-0.0124511745564711,0,0,0,0.184317773143069,0,-0.137656874096364,0,0,0,0,0,0,0,0.00293159578143792,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.082245353682192,0,0,0,0,0,0,0,-0.0922312907714074,0,0,0,0,-0.0345121788680352,0,0,0,0.177322748855158,0,0,0,0,0.011557978358086,0,0.112204159433128,0,0,0,0,-0.0463888178721484,0.0130525620821651,0,0,-0.0698557085893615,0,0,0,0,0.10639922689149,0,0,0,-0.0818782397998468,0,0,0,0,0,-0.0258249897440435,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0640617604318601,0,0.338285580621316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337310663876211,0,0,0,0,0.203516834649721,0,0,0,0.0140222546726199,0,0,0,0,0,0
X000651.SZ,0,0.025056162894629,0,0.00910956829258847,0,0.300849915531456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459181190391034,0,0,0,0,0,0,0.135461148654622,0.00225547935458809,0,0,0.079808653775733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526911862208821,0,-0.0778985132129924,0,0,0,0,0,-0.0125764930329423,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.11325804730455,0,0,0,0,0,0,0,0,0.247231770756962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363493807806806,0.0162360648917491,0,0,0,0.0697135624305548,0,0,0,0,0,0.145179963760972,0,0,0,0,0,0,0,0,-0.0342886241582538,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0462379901482204,0,0,0,0,0,0,0,0,0,0,0,0.0185810850709022,0,-0.00552156867962664,0,0,0,0,0,0,0,0,0.0653137802624147,0,0,0,0,0.124429241195181,0.292970358116154,0,0,0,-0.0301735470237687,0,0,0,0,0,0,0,0,0,0.0693473796664208,0,0,-0.00178126167285993,0,0,0,-0.0182900518737485,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0941666872649832,0,0,0,0,0,0,0.118655269032089,0,0,0,0,0,0.122156094679426,0,0,0,-0.0205104645609815,0,0,-0.142730572211136,0,0.0141754308656871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161177640273481,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.178823122057356,0,0,0,0,0,0,0,0,-0.0507720741733614,0.00658191510349342,0,0,0,0,0.144670330402757,0,0,0.128873333770816,0,0,0,0.0420936020274967,0,0,0,0,0,0,0,0,0,0.0670535906536006,0.0245415879782094,0,0,0.17507622499123,0,0,0,0,0.0729084783934263,-0.0580102800259432,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194588906447601,0,0.0195640548342231,0,0.198629339882462,-0.114617428076537,0,0,0,0.0482532107626874,0,0,0,0.0387154854426247,-0.0872082777150768,0,0,0,0,0,0,0.0478662726977766,0,0,0,0,0,0,0,0,0,-0.0350426770607228,0,0,0,0,0.0641513982046792,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.270706625306453,0,0,0,0,-0.135009400096985,0,0.0248397839521657,0,0,0,0,0,0,0.0603734898095406,0.0906950710829618,0,0,0,0,-0.0223341750420433,0,0,0,0,0,0,-0.0722933794626761,0,0,0,0,-0.336883930302062,0,0,0,-0.0350485055954715,0,0.119447938260516,0.0101007906013738,0,0,0.279303366617251,0,0,0,0,0,0,-0.0167615741199361,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0539258305240419,0,0,0,0,0,0,0,0,0,0,0.108023796102408,-0.0446440648212117,0.0349265807367331,0,0,0,0,0.084031527386455,0,0,0,0,0,0,0,0.000477811105945585,0,0,-0.0242538237285458,0,-0.00979913488134829,0,0,0,0.0656077632780346,0,0,0,0,0,0,0,0,0.0115975275618454,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.306548953361653,0,0.12035525240676,0,0,0,0,0,0,0,0,0,-0.0124094441725585,0,0,0,0,0.0305817146720342,0,0,0,0,0,0,0,0.024287750296606,0,0,0,0.00128232038079804,0.00687909449812798,0.102979559499182,0,0,0,0,0,0,0.188214684261998,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135655417131443,0,0,0,0.0593382697116297,0.0784154656166861,0,0.0621963701442672,0.0121946351455905,0,0,0,0,0,0,0,0,0.153597514287788,0,0,0,0,0,0,0,0,0,0,0.193053397054323,0,0,0.117579225924237,0,0,0,-0.190997433192463,0.0852370668538025,0.00815511539785546,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0785812941076143,0,0,0,0,0,0,0,0.0240924038578903,0,0,0,-0.0015942214075508,0.082892975409593,0,0,0.0990184913721369,0,0,0,0,0,0,0,0,0,0,0,0,0.423283325312573,0,0,0.0535000680253498,0,-0.0489535354349293,0,0,0.0891422182232998,0,0,0,0,0,0,0,0,0,-0.0370545434839058,0,0,0,0,0,0
X002371.SZ,0,0,0.13815148569023,0,0,0,0,0,0,0,0.0107577039377831,0,0,0,0,0.312701205026609,0,0,0,0,0,0,0,0,0,0,0,0.15147559764475,0,0,0,0,0,0,0,0,0,0,0,0,0.610025491160163,0,0,0,0,0,0,0,0.138083667420552,0,0,0,0.0135010478538924,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0334326589196982,0,0,-0.0587160922339191,0,0,0,0,-0.0426906392417764,0,0,0,0.162088669113999,0,0,0,0,0,0,0,0.13502135346114,0.02439677210873,0.020259520518338,0,0,0,0.0547724627148969,0,0,0,-0.0773439431460581,0,0,0,0,0,0,0.148043620278874,0,0,0,0.128990408349447,0,0,0,0.00883455664587819,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285204626883238,0,0,0,0,0.0732478295708672,0,0.0158487409130409,0,0,-0.0385549424969657,0,0,0.180658021098203,0,0,0,0,0,0,0.141521876285185,0,0,0,0,0,-0.0593410720188352,0,0.0962861435660315,0.00921078214359921,0,0,0,0,-0.00693236912708093,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.428485878957316,0,0,0,0.346076129338386,0,0,0,0,0,0,0,0.0804239079370519,0,0,0,0.100197120207513,0,0,0.0312082197578388,0,0,0.0944598315725626,0,0,0,0,0,0,-0.203521841580514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377079043772279,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985058405689895,0,0,0.121592812409299,0,0.311627296143789,0.0355734881576585,0,0,0,0,0,0,0.0781922054592244,0,0,0,0,0.019651784183947,0,0,0,0,0,0.0139804129272929,0,0,0,0,0.141284369822105,0,0,0.000750799413944164,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960851245610262,0,-0.0822242060113335,0,0,0,0,0.141927069611604,0,0,0,0.0947696596487862,0,0,0,0,0,0,0,0,0.103053856277553,0,0,0,0.606474167770422,0,0.194655816424419,0,0,0,0,0,0,0,0,0,0,0,0.109483001794675,-0.0266928966552761,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0104428794767881,0,0,0,0,0.100497734777325,0,0.0463111771154641,0,0,0,0,0,0,0,0,0.0978497187698291,0,0,0,0,0.0538494876350183,0,0,0,0,0,0,0,0,0,0.199680067205943,0,0,0,0.221311304667055,0,0,0.0234312901736409,0,0,0,0.0713404048112687,0,0,0,0,0,0,0.00398826723723945,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177639658462293,0,0,0,0,0,0,0,0.40492687251526,0,0.111453497386721,0,0.0587828125430976,0,0,0,0,0,0,0,0.124331009737809,0,0,0,0.0796926164747137,0,0,0.0820007181994237,0,0.0359794781557446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.253111949249714,-0.0654844963240313,0,0.0325712014649007,0,0.195414766183388,0,0,0.085547767121637,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-0.275135914088003,0,0,0,0,0,0,0,0,0,-0.0188879504907545,0,0,0,0,0.497862078168858,-0.0506594218015265,0,0,0,0,0,-0.0388503327710379,0,-0.066336704463566,0.0615800801221755,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0549211462830427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149941524891961,0,0,0,0,0,0,0,0.10817335262602,0,0,0,0,0,0,0,0,0,0.0529193566181646,0,0.165777594246131,0.0795279848091121,0,0,0,0,0,0,0,0,0,0,0.091512979700155,0.0354572928430123,0,0,0,0,0,0
