,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X300124.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X600487.SH,X300003.SZ,X002008.SZ,X600498.SH,X600809.SH,X000596.SZ,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X002456.SZ,X600089.SH,X600177.SH,X300146.SZ,X600066.SH,X002180.SZ,X600867.SH,X002506.SZ,X600522.SH,X600372.SH,X002508.SZ,X002241.SZ,X300136.SZ,X600183.SH,X000977.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.177540757289866,0,0.114026737767587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154905231169104,0.0119034871195436,0,0,0,0.00180376446865925,0,0,0,0,0,0,0,0,0,0.0208292247418138,0,0,0.0440884041544806,0,0,0,0,0,0,0,0,0,0,-0.0419763124569769,0.0393294018879642,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.128398897621426,0.0795612604805065,0,0,0.152597144963899,0,0,0,0.103368786604534,-0.0531920220910816,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0289830491686085,0,0,0,-0.00833009179757699,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.132751304322278,0,0,0,0,0,0,0,0,0.0355606233380898,0,0,0,0.701512275586831,0,0,0,0,0,0,0.0410074741284053,0,0,-0.0183641171602137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104708962578559,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0606000863168743,0,0,0,0,0.142936968793934,0,0,0,0,0,0,0,0,0,0,0,0.0343866402291602,0.0326137954235682,0,0,0.019073925548084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166305681585837,0,0,0,-0.00385737970167093,0,0,0,0,0,0,0
X000858.SZ,0.190004875661055,0,0,0,0,0,0.191975215622459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05391518155394,0.00607919555136644,0,0,0.162292231988917,0,0,0.0295489755647624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453547209835621,0,0,0,0,-0.00371956690461951,0,0,0,0,0,0,0
X600276.SH,0.0294831579637065,0,0,0,0,0,0,0.191640943645311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402950453012025,0,0,0,0,0.00460924392185083,0,0,0,0,0.0312960835533399,0,0,0,0,0,0,0.0351484876684935,0,0,0,0.15418113298866,0,0,0,-0.0115635342575886,0,0,0.0183575943115087,0.0540447366170253,0,0,0,0,0,0
X002304.SZ,0.0804814083452294,6.93889390390723e-18,0,0,0.137145205373156,0,0,0,0,0,0,0,0,0,0.207594157632369,0,0,0,0,0,0,0,0,0.180324125133172,0,0,0,0.299728920347465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840878432611195,0,0,0,0,0,0,0,0,-0.00342276216338973,0,0,0,0,0.0133373272753742,0,0
X600690.SH,0,0,0,0,0,0.0656596513889888,0.14097047323008,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0569322833326188,0,0,0.0295440141931562,0,0,0,0,0,0,0,0.0692435477443821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075535057022378,0,0,0,0.123017377782749,0,0,0.021545414974249,-0.0405558909489954,0,0,0,0.0254077371851012,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0270085313853439,0,0,0,0,0,0,0,0,0,0.126477458869704,0,0,0.0535742107840783,0,0,0,0,0,0,0.0535282605268643,0,0,0,0,0.0811649435360701,0,0,0,0,0,0,0,0,0.0187373375713153,0,0,0.0471293702417065,0,0,0,0,-0.00482554636051443,0.0226251967076887,0,0,0,0.000292194282310638,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.013424599590097,0,0,0,0.0909750850034341,0,0,0.057850245010417,0,0,0.120542655738938,0,0,0.286367875244345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153226793565042,0,0,0,0.0225620133416968,0,0,0,0,0.0171342042908701,-0.0155306683653481,0,0,0,0.0768918403325972,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233559876002332,0,0,0.0758282603886791,0,0,0,0,0.0581765358435059,0.0384118702220914,0,0,0,0,0,0.0643218619117921,0,0,0.131921105696964,0.0312623709882632,0,0,0,0,0,0,0,0,0,0.101452678655672,0,0,0,0,0,0,0.0133666648403893,0,0,0,0,0,0,0
X000338.SZ,0,0,6.31675673410433e-05,0,0,0,0,0,0,0.00586436724931915,0,0,0,0,0,0,0,0,0,0.0426154123573872,0,0,0,0.0189979702937231,0.121661000899231,0,0.0608043441129263,0,0,0,0,0,0,0,0.0424860410614856,0,0,0,0,0,-0.0582034953272476,0,0,0,0,0,0,0,0,0,0,-0.00938302826671762,0.02239401987273,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.218367929166272,0,0,0,0,0,0,0,0,0,0.172878887531236,0,-0.0504013486843972,0,0,0,0,0,0,0,0.00168357383850496,0,0,0,0,0,0,0.082420354040821,0,-0.092461542180944,0,-0.0321169738138382,0,0.23681079375624,0,0,0,0,0,0,0,0,0.281471563554832,0,0,0,0,-0.0727947894645425,-8.67361737988404e-19,0,0,0,-0.188002947187776,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020841492301991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794368309693918,0,0,0,0.049641972948708,0,0.104505798741489,0,0,0,0,0.0166624591153526,0,0,0,0,0.0858353766762378,0,0
X000568.SZ,0,0,0,0,0,0.0805083400585597,0.130301096779982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841340603786762,0,0,0.258713226784144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260960121468168,0,0,0,0,0,0.0934528972998244,0,0,0,0,0,0.0133454631435805,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0272300954211859,0,0,0,0,0,0,0,0,0,0,0.0122204881937786,0,0,0,0,0,0,0,0,0,0,0.0145051623057895,0,0.0853509486032641,0.0744395192286148,0,0,0,0,0.0170145378381318,0.0311633953310689,0,0,0,0.106358213704606,0,0.15956875964173,0,0,0,0,0.0113233223926309,0,0,0,0,0,0,0
X600271.SH,0,0,0.000132385470716038,0,0,0,0,0,0,0,0,0,0.073470571968409,0,0,0,0,0,0.0339531154722907,0,0,0,0.174274946432929,0,0,0,0,0,0.06662908559812,0,0,0.195754893684814,0,0,0,0,0,0,0.0416891823525929,0,0,0,0,0,0,0,0,0,0.298254869390251,0,0,0,-0.0726006377983394,0,0,0,0.0421631020315398,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0862702765188107,0,0,0,0,0,0,0,0,0,0.0476449556340219,0,0.245525509983867,0,0,0,0,0,0,0,0,0,0,0,-0.0741655469269455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334111285200754,0,0,0.0333490333193199,0.0611931108970818,0,0,0,-0.101960404098919,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.192224865204011,0,0,0,0,0,0,0.0447748858697661,0,0,0,0,0,0,0.0198279911402761,0,0,0,0.231202342486798,0,0,0,0.205294790820254,0,0,0,0,0,0,0,0,0,0,0,0,0.0513052171446825,0,-0.059234473903594,0,0,0,0,0,0.0516811850636784,0,0,0,0.149667149589731,0,0
X002236.SZ,0,0,0.675797390145099,0,0,0,0.0531862969667099,0,0,0,0,0,0,0,0,0,0,0.0300181764329219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123275353003496,0.2600479133133,0,0,0,0.00978700762408462,-0.00777269181476207,0,0,0,0.0247963078253888,0,0
X000100.SZ,0,0,0,0,0,-0.00201797680232831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181698934677495,0,0.119989560909633,0,0,0,0,0,0,0,0,0,0,0.198578907579174,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.208812301850413,0.280379930566402,0,-1.0842021724855e-19,-0.00460425807283855,0,0,0,0,0,0
X000625.SZ,0,0,0.128524286928265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976391813854274,0.0850432384684394,0,0,0.0495875917887443,0,0,0.0110444614741652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383693524994571,0,0,0.0106546535767689,0,0,0,0,-0.00672837559290333,0.0308969555092175,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.396442839664203,0,0,0,0.0346095841562778,0,0,0.00698552412035499,0,0,0,0,0,0,0,0,0.117042361699453,0,0.153843463976815,0,0,0,0,0,0,0,0,0,-0.0753807451941054,0,-0.0242136166877874,0.0303074693382511,0,0,0,0,0,0.0376037065019485,0,0,0,0,-0.0159550292681231,0,0,0,0,0.0190616047289412,0,0
