,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X002508.SZ,X300136.SZ,X002008.SZ,X600177.SH,X600089.SH,X300003.SZ,X002085.SZ,X000157.SZ,X600271.SH,X600522.SH,X002294.SZ,X600487.SH,X600118.SH,X000050.SZ,X600809.SH,X000981.SZ,X300115.SZ,X600699.SH,X600867.SH,X002074.SZ,X600566.SH,X600372.SH,X000066.SZ,X000559.SZ,X002179.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.166307192682089,0,0.0277387815554105,0.0802510155633552,0,0,0,0.266142545649149,0,0,0,0,0.00984803488465096,0,-0.00803779742188659,0,0,0,0,0,0,0,0,0,0.0383646066711194,0.0195196111701356,0,0,0,0,-0.0234350503555168,0,0,0.0724933415785756,0,0,0,0,-0.0630584902623118,0,0,0,0,0,0,0,0.0011265528274923,-0.00671655078585276,0,0,0,0,0,0
X600104.SH,0,0,-0.0293805585329514,0.250250734944198,0,0,0,0,0,0.014309104369015,0,0,0.444528427590429,0,0,0,0,0,0,0,0,0,0,0,-0.114961034547835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426267855088629,0,0,-0.118409980079457,0,0,0,0,0.0329164495091251,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0948541095778731,0,0.0794220245464428,0,0,0,0,0,0.151013536357237,0,0.230937402218817,0,0,0,0,0,0,0,0,0.123372960654081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701076870454852,0,0,0,0,0,0,0
X000651.SZ,0,0.160949863341258,0.0398856847930662,0,0.0824004128498131,0,0.0948496883345562,0,0,0,0,0.0060786153838081,0,0,0.0799701987710856,0,0,0,0,0,0,0.0508954887291043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701937069607574,0,0,0,0,0,0,0.025552322862609,0,0,0,0,0,0,0,-0.0178599381160581,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0751623627562046,0,0.703420716793882,0,0,0.081635932703502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308040473963381,0,0,0,0,0.0590500171162268,0,0,0,0.0430804240558075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104092895269805,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0964567154252632,0,0,0,-0.0129309629533767,0,0,0,0.0762802509702522,0,0,0,-0.0695414379152988,-0.0262173509802937,0,0,0,0,0,0,0,0,0,0,0.189940876736628,0,0,-0.0147417524838882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844876470912472,-0.094956295873952,0,0,0,0,0.0160198481588244,-0.0261938542609978,0,0,0,0,0,0
X000725.SZ,0,0,0.0782887000614227,0,0,0,0,0,0.162881315525989,0,0,0,0,0,0,0,0,0,0.113580411780641,0,0,0,0,0,0,0,0,0.0482416407889976,0,0.0349341632604446,0,0.373530549528438,0,0.13734101938131,0,0,0.127898156490874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.131615153675517,0,0,0.261273380627399,0,0,0,0,0,0,0,0.123878076782833,0,0.0154888364908373,0,0,0,3.46944695195361e-18,0,0.0682193479525814,0,0,0,0,0,0,0,0,-0.0108538735001814,0,0,0,0,0,0,0,0,0.140652942395818,0,0,0,0,0,0,0,0,0.0418270608429391,0,0,0.0238492543082717,-0.0163027073214466,0,0,0,0,0,0
X000063.SZ,0,0,0.0328615835982569,0,0,0,0,0,0,0,0.171084383704252,-6.93889390390723e-18,0.0501162568393964,0,0.0664347353759703,0,0,0,0,0,0,0,0,0,0,0.0584055680172092,0,0,0,0,0,0,0,0,0.209655505334841,0,0,0,0,0,0,0,0,0,0.0522780985234938,0,0,0,0,0,-0.0436840721218259,0.0601412629913472,0,0,0,0,0,0
X600690.SH,0,0,0,0.326200064711084,0,0,0,0.0381602451884139,0,0,0,0,0.222677250279041,0.121102915320383,0.0600224665704321,0,0,0,0,0,0,0,0,0,-0.0780069144004552,0,0,0,0,0.0229515805415859,0,0,0,0.199497174850842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302006565242493,-0.0395274873147168,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.084227104694426,0,0,0,0.0305665903630398,0.113294396709797,0,0,0.0433679673374127,0,0.0473104568733293,0,0.0652031081248639,0.460239311239739,0,0,0,0.0306499105131289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054917989313513,0,0,0,0,0.0211598343869194,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.511512974857936,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232483332490403,0.0865526391656256,0,0,0,0,0,0,0,0.0257284006706152,0,0.0255268480448578,0,0,0,0,0,0,0,0,0,0.044637442664708,0,0,0,0,0,0,-0.0365017687439503,0,0,0,0,0,0
X600741.SH,0,0.723202229695032,0,0,0,0,0,0.021328503970845,0.11818411845147,0.0144258970696285,0.0805071355264297,0,0,0,0,0,-0.0835414363527375,0,-0.0261531733958454,0,0,0,-0.097963688382285,0,0,0,0,0,0,-0.0590557373617062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086206220118169,0,0,0,0,-0.00126805282691783,0.0323337311749892,0,0,0,0,0,0
X000625.SZ,0,0.219270233221417,0,0,0,0,0,0,0,0.0310305715195126,0,0,0.0638620682221205,0,0.0165082308778404,0,0,0,0.0292069638433541,0,0.0512246900517168,0,0,0,-0.0358477605489251,0,0,0,0,-0.07289298481827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155582591088166,-0.0201164519593204,0,0,0,0,0,0
X002236.SZ,0,0,0.290691783094812,0,0,0,0,0,0,0,0,0,0,0,0,0.208071802661813,0,0,0,0,0,0,0,0,0,0.114985130258297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297269914475278,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X002475.SZ,0,0,0.00642743731131085,0,0,0,0,0,0,0,0,0,0,0,0.0726192638229297,0,0,0.148776212962506,0,0,0,0,0,0.0334377764098878,0.225489087712956,0.306418324811392,0,-0.00581514946771835,0,0,0,0,0,0,0,0,-0.0221858972478359,0,0,0,-0.0310209226972506,0,0.109292491813784,0,0,0,0,0,0,0,0.026937395160665,-0.053629197925629,0,0,0,0,0,0
X600031.SH,0,0,-0.0768956274842312,0,0,0,0,0,0,0,0,0,0,0.0451245355427763,0,0,0,0,0,0.0822719687115464,0.0377095399687815,0,0,-0.142272454773219,0,0,0,0,0,0,0,0.170144541158038,0,0,0,0,0.144981682652133,0.147739110005836,0,0,0,0,0,0.108930142238661,0,0,0,0,0,0,-0.0169304513860288,0.00359624640829428,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0913007064066037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406438989585769,0,0,0.0900730956766902,0,0,0,0,0.180889059957462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198622918909622,-0.0340176056268017,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.185103737014418,0,0,0.00459475622936642,0,0,0,0,0,0,0,0.393270618098116,0,0,0,0,0,0,0,0,0.0676155933945233,0,0,0,0,0,0,0,0,0.209458408432692,0,0,0,0,0,0,0,0.018915613973286,0,0,0,0,0,0,0,-0.010200536873936,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109002217838049,0,0,0,0,0,0,0,0,0,0,0.209382300312869,0,0,0,0,0,0,0,0,0.170266124854339,0,0.0153819565173054,0.0291634479649196,0,0,0,0,0,0,0,0.0785703673709217,0,0,0,0,0,0.0330755933581765,0,0,0,0,0,0
