,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600031.SH,X600690.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X002129.SZ,X600703.SH,X000157.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X600177.SH,X002236.SZ,X600066.SH,X600582.SH,X000559.SZ,X300124.SZ,X002292.SZ,X000977.SZ,X600060.SH,X600435.SH,X002465.SZ,X600839.SH,X002456.SZ,X000800.SZ,X002475.SZ,X601877.SH,X600198.SH,X002294.SZ,X300003.SZ,X000581.SZ,X002007.SZ,X002491.SZ,X000623.SZ,X002276.SZ,X600498.SH,X000568.SZ,X600867.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033194026600136,0,0.0127647547509189,0,0.0642965259620074,0.584339387604778,0,0,0.0100551826292326,0,0,0,0,0,0,0,0,0,0,0.0155460006105109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012949164254229,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154444609517608,0.0752044738487965,0,0,0,0,0.0849901160500759,0,0,0,0,0,0,0,0,0,0,0.0417723299497486,0.0287652260421314,0,0,0.0173828385759165,0,0,0,0,0.0758201232284652,0,0,0,0,0,0,0.046562574175059,0,0,0,0,0.00364066839840954,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.107502859213605,0,0,0,0,0,0,0,0,0,0,0.14978490135073,0,0,0,0,0,0,0,0,0,0,0.0324145720273286,0,0.07512878938592,0,0,0,0.155914178163421,0.044903102995834,0,0,0,0,0,0,0,0.0343933220642305,0,0,0,0,0,0,0,0,0,0.0041721806638273,-5.42101086242752e-20,0,0,0,0,0,0
X600271.SH,0,0,0.210876177721579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207447469982653,0,0,0,0,0,0,0,0.171498109232807,0,0.0511819902004685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401494898658746,0,0,0.0763445862114519,0.18564205866768,0,-0.019676953609859,-0.0314187811678412,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0394692885451183,0,0.0722132201527039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000882489920329016,0,0,0,0,-0.0627369091603263,0,0.292762665918095,0,0,0.194132643465073,0,0,0,0,0,0,0,0.0113355197706036,0,0,0.0376669793692008,0,0,0,0,0,-0.00327410364275178,0.00788514611226341,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.182070589355397,0,0,0,0,0,0.145709741140004,0,0,0.0354433268278344,0,0,0,0.0134407212221183,0,0,0,0,0,0,0.0764312067004857,0,0,0,0,0,0,0.126773605071894,0,0,0,0,0,0,0.0924744153357872,0,0,0,0,0.0609367315783936,0,0,0,0,0.0618840913534962,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0.0868523811707969,0,0,0,0,0,0,0,0.0511022010418375,0,0,-0.0839401057850211,0.100657732039841,0,0,0,0,0,0,0,0,0,0.130792069607055,0,-0.133747893066935,0.0716741556218224,0.0726737033025148,0,0,0,0,0,0,0,0,0,0,0.0994817166260619,0,0,0,0,0,0,0,0,0,0,0,-0.0143292466842756,-0.00534174816421434,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0822960329844363,0,0,0,0,0,0.0944044183339299,0,0,0,0,0.01864043135565,0,0,0,0,0,0,0,0,0,0,0.0978189146915316,0,0,0,0.081829386233824,0,0,0.12880271422193,0.179615600048158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130789851818073,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0716948449234417,0,0,0,0,0,0.523466800513621,0,0,0,0,0,0,0,0,0,0,0.159890089255145,0,0,0,0,0,0,0,0,0,0.0202709652831163,0,0,0,0.0166386847869781,0,0,0.054954477628796,2.16840434497101e-19,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0171147399640581,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0322603883013828,0,0,0,0,0,0,0.039000893637923,0,0,0,0.0633082419390251,0,0,0,0.216909917868008,0,0,0,0,0,0,0,0.025758974923087,0,0,0,0,0,0,0,0,0,0,0,0,0.0470892816597881,0,0,0,0,0,0.0403103811651535,0.0529577559159871,0,0.0742469939688611,0,0,0,0.00798430139014574,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0111701727804368,0,0,0,0,0,0,0,0,0,0,0,0,0.0982998963933794,0,0,0,0,0,0.0532804174659553,0.046219372692964,0.133470051979879,0,0,0.0287316336300528,0,0,0,0.132667461124795,0,0,0,0,0,0,0,0.0369473219701043,0,0,0,0,0,0,0,0,0,0,0,-0.01171880602904,-0.0319575521797695,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0487513314619109,0,0,0,0,0,0.246301858984058,0,0,0,0,0,0,0,0.225952117814702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883714185682824,0,0,0,0,0,0,0,0,0,0,0,0,0.037662585844875,0,0,0,-0.0323532433251947,0,0,0,0,0,0,0
X600741.SH,0.158891148160917,0,0.05897126806546,0,0,0,0,0,0,0,0.0802590833545698,0,0,0,0,0,0.194884103029569,0,0,0,0.0200540217009309,0,0,0,0.0473817229292847,0,0,0,0,0,0,0,0,0,0.0623153496719383,0,0.111974186554441,0,0,0,0,0,-0.0551911605454513,-0.105417318267507,0,0,0,0,0,0,0,-0.0161254417939498,0,0,0,0,0,0,0
X600177.SH,0.219056941568072,0,0,0,0,0.0597166674993628,0,0,0,0.0542971723225003,0,0,0,-0.0650624570874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484025895310859,0,0,0,0,0,0,0,0.0479192957484083,0,0,0,0.0444347495091676,0,0,0,0.0844707590164393,0,0,0,0.110936166708297,1.73472347597681e-18,0.0230249977837274,0,-0.0116896152156546,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2372009093907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210578766144646,0,0.0788975844014051,0,0,0,0,0,0,-0.0557423287686067,0,0,0.0150212076915706,0,0,0,0.0280224681579375,0,0.137178548353441,0,0.132968967148714,0,0,0,0,0.00392022906692305,0,0,0,0,0,0
X600066.SH,0,0.110241323118384,0.0147611009325548,0,0,0,0,0,0,0,0,0,0,0,0.115996395778744,0,0.0633535300907277,0,0,0,0,0,0,0,0,0,0,0,0,0.0772577651583996,0,0,0,0,0,0,0.0415814536657277,0,0.0336459909483886,0,0,0,0,0,0,0.200356594892397,0.0615690621240225,0,0,0,0,0,0.00523048980209344,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.0512421233033258,0,0,0,0,0,0,0,0,0,0,0,0,0.006422489636283,0,0,0,0,0,0,0,0,0,0,0.0788689987517676,0,0,0,0,0,0,0,0,0.460461775173276,0,0.0771905911210587,0,6.93889390390723e-18,0,0,0,0.210096579680431,0,0,0,0,0,-0.00867951849480583,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116885057451523,0,0,0,0,0,0,0,0,0.041448859814551,0,0,0,0,0.14405004361083,0.0641535763108933,0,0,0.154754956420422,-0.0779765720851309,0,0,0.0916809117729062,0.11215160064952,0.0539002311000228,0,0,0,0,0.00407157441941438,0,0,0,0,0.0172861026416925,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0729706476071176,0,0,0,0.103849627505589,0.0682859782315035,0,0,0,0,0,-0.0979400811464828,0,0,0.0823877813740808,0,0,0,0,0,0.23019693741762,0,0,0,0,0,0,0.0541120985613041,0,0.15061486330016,0,0,0,0,0,0,0,0,0,-0.0156620477508055,0,0,0,0,0,0,0
X002292.SZ,0,0,0.197879998124881,0,0,0,0,0,0,0,-0.0834837893826929,0,0.0251121389112435,0,0,0,0,0,0,0,0,0,0,0,0.145241876189109,0,0,0,0,0,0,0.159180010167352,0,0,0,0.0259862272436172,0,0,0,0.100576342988937,0,0.0474153051454811,0,0.216658416126416,0.0144529764809828,0,0,-6.93889390390723e-18,0,0.00325886955999864,0,-0.0359690292997624,-0.0230662774434817,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932730269340799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296763628504465,0,0,0,0,0,0,0,0.173969981636661,0,0,0,0,0,0,0,0.0607979531744919,0,0,0,-2.16840434497101e-19,-0.00433695138719782,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330502097665587,0,0.0291508763560354,0,0,0,0,0,0,0,0,0,0,0.151006155088908,0,0.0621884741622618,0.0448326124831293,0,0.0854036276715796,0,0,0,0.014761215868171,0,0,0,0,0,0,0,0,0,0,0.205179476636543,0,0,0,0,-0.00943504311212215,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0302889329580972,0,0,0.159092348046575,0,0,0,0,0,0,0,0,0,0,0,0,0.124469244011644,0,0.057694647936949,0.0267935483582486,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.175601535745845,0,0,0,0,0,0,0,0,0,-0.0205347101912365,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0514247601691603,0,0,0.0824894795057398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845317462559877,0,0,0.250083792982849,0,0,0,0,0,0,0,0,0.0454072833157405,0,0,0,0,0,0,0,0.0443702351133586,0,0,-0.00801935261981846,0,0,0,0,0,0
X600839.SH,0,0,0,0,0.0773994866134082,0,0,0,0,0,0,0.0522516526685334,0.00840648899589655,0,0.277985756849397,0.152045580213214,0,0,0,0,0,0.0635794770891062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115075682445108,0,0,0,0,0,0,0,0,0,0,0,-0.006411482558344,-0.0151697015275986,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648495308727611,0,0,0.199300260825132,0.0806500355974828,0,0.0766320877784046,0,0,0.133434078855731,0,0.057863158307776,0.112241971420416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210549292334941,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.169308784934907,0,0.115643872590475,0,0,0,0,0,0,0.150186238431964,0,0,0,0,0,0,0,0,0.140950601072697,0,0,0,0,0,0,0,0,0,0,0,0,-0.237984027097562,0.100353612266249,0,-0.00850981962218103,0,0,0,0.00293195519808486,-0.0235178687126281,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317071518318983,0,0,0,0,0,0,0,0,0,0,0.0253362821504336,0,0.146191618230504,0,0,0.0726444995011723,0,0,0,0,0,0.00875048948322805,0,0,0,0,0,0,0,0,0,0,0.0166501449135573,0,0,0,0,0.00244163409223241,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0774195381292435,0,0,0.012042735906838,0,0,0.0491108767481738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104423951408488,0,0.0135251001814206,0,0.0208275051524676,0.0768092218033822,0,0,0.0985932765886791,0,0,0,0,0,0,0,0,0.0971520790557354,0,0,0,0,0.0414361904855742,0,0,0,0,-0.00549914025444654,-0.00502517316891041,0,0,0,0,0,0
X600198.SH,0,0,0,0,0.0024502247518404,0,0,0,0,0,0,0,0,0,0,0,0.128046376875719,0.011016153824655,0,0,0,0,0.143723205618274,0,-0.0476927057264604,0,0,0,0,0,0.157200922027574,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.406075525202669,0,0,0,0,0,0,0,0,0,0,-0.00518530853454746,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0183378812926587,0,0,0.134385425525454,0,0,0,0,0,0,0,0,0.125746509605368,0.148512795385275,0,0,0.0240450439687294,0,0.0210608373071604,0.101207272254256,0,0,0,0,0.069996184987653,0,0,0,0,0,0,0.0229291231626469,0,0,0,0,0,0,0,0,-0.0217058984868215,-0.02490732511369,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037753879073957,0,0,0,0,0,0,0,0.185708057903351,0,0.0734238122954343,0,0,0.100165000344027,0.00723491969376977,0,0,0,0,0.349335376707024,0,0.205034577541222,0,0,0,0,0,0,0,0,0,0,0,0,0.00189232025383696,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0133850428325788,0,0,0,0,0,0,0.377534758342779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636314369451523,0,0,0,0,0,0,0,0,0,0,0,0.0777159425987788,0,0,0,0,0,0.00243682875304811,0,0,0,0.00907165041173669,-0.00386718442317896,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0309637634044182,0,0,0,0,0,0,0,0.0146019899447498,0,0,0.227601644108063,0,0,0,0,0,0,0,0,0,0,0.0965001175561228,0.0174936647464058,0,0.129238545061819,0,0,0,0,0,0,-0.0177586450480152,0,0,0,0,0,0,0,-0.0791219140940539,0,0,-0.0222051656044773,0.0610572368837774,0.0665727890312125,0,0.0203135524772683,0.015917628946617,0,0,0,0,0,0
X002491.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.101286841100244,0,0.0969002204626256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301485124420977,0,0,0,0,0,0,0.0432472485085442,0,0,0,0,0,0,0,0,0,0,0,0,0.0123976033935685,0,0,0,0,0,0,0,0,0,0,0,-0.00965125544043226,-0.0296445446840206,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803993913757574,0,0.0685586324750354,0,0,0,0,0.0296684335331611,0,0.0654744743270421,0,0,0.0893388463056213,0,0,0,0,0,0.146888453838943,-0.21261381625531,0,0,0,0,0,0,0,0.206324225249095,0,0,0,0,0,0,-0.0314000219855325,-0.032055765896397,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.178462994545725,0,0,0,0,0,0,0,0,0,0.076193369749695,0,0,0,0,0,0,0,0,0,0.209567955350087,0,0,0,0,0.0391485039181058,0.11366754916945,0.00654923575551909,0,0,0,0,0,0,0,0.0218914086938415,0.180633656860944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.160469471241912,0.163210465544017,0,0.089151897447126,0,0,0.0131669106891274,0,0,0,0,0,0,0,0,0,0,0.00863679529943619,0,0.0740314155478695,0,0,0,0,0.0251438066208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796028968252504,0,0,0.0389090334121525,0,0.0159023516398625,0.0117622775907026,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0598274349847509,0,0,0.0529068650594899,0,0,0,0,0,0,0,0,0,0.0236282993506624,0.0160219375133274,0,0,0,0,0.0195941334640672,0,0.259995484278508,0,0.180569389718157,0,0,0,0.0538934782575746,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0130330987529266,0.0319631410528521,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.184548330039375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547632829729603,0,-0.0725641119342702,-0.045929070557277,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.036044401067857,0,0,0,0,0,-1.4313258986303,0,0,0,0,0,0,0,0,0,0,0,-0.168329637954833,0,0,0,0,0,0,-0.369978820115017,0,0,0,0,0,0,0.0667825336687003,0,0,0,0.568027881331556,0,0,0,0,-1.01570606412623,0,0,0,0,0,0
TED,0,0,0,0,0,0.00113390854193226,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.351989546664565,-0.99304192381248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515825118100242,0,0,0,0,0,0,0,0,0,0,0,-0.548511356749566,0,0,0,0,0,0,-0.753240411440011,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.140164170581836,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0993998508105687,0,0,0,0,0,0,0.0421592897267251,0,0,0,0,-0.227874968641784,-0.00299369388298615,-0.0562553637964752,0.177126079267744,0,-0.0773667858501561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0588247915656563,0,0,0.000233710591452002,-0.0309235820870576,0,0,0,0,0,0
MKreturn,-0.0363716283960948,0,0,0,0,0,0,0,0,0,0,0,0.0638350684971861,-0.129371364198766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263815617955465,0,-0.011706044628055,0,0,0,0,0,0,0.0381651031582899,0,0,0,0,0,0,0,-0.0333478005091393,0,-0.0599922147278902,0,-1.73472347597681e-18,0,0,1.0842021724855e-19,-0.0101037570974907,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107384847575286,0,0,0,0,0,0,0,0,0,0.00133082441316108,0,0,0,-0.000228600453357989,0,0,0,0,0,0,0,0,-0.00446563987116427,0,0,0,0.0103622758180125,0,0,0,0,-0.00815151230115455,0,0,0,0,0,0,-0.00113901696039307,0.00536994484409428,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0126619388017665,0,0,-0.0328413448859635,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0190571554132374,0,0,0,0,0,0,0,0,-0.0081038906680236,0,0,-0.0120192589475896,0,-0.00120407079518998,0,-0.0214734731458926,0,0,0,0,0.00654826773174409,0,-0.0286440383699803,0,0,0,0,0,-0.0102075783342019,0.0193695597736091,0,0.00589246941454687,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499989846135372,0,0.00897009003105089,0,0,0,0,0,0,-0.00858394807987578,-0.0243309522119732,0,0.00328571479265041,0,0,0.00616014197775109,0,0.00211288746758768,0,0,0.0144468517259741,0,0.0149858596657741,-0.00251743533732212,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00659393492500178,0,0,0,0,0,0,0,-0.00579761990267157,0,0,0,0,0,0,0,0,0,0.00367291619606821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599333562954178,0,0,-0.011842329619163,0,0,0,0.00231940817812044,0,0,0.00475337802823447,0,0.00441547429105893,-0.00345253376644691,0,0,0,0,0,0
