,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X000568.SZ,X600271.SH,X000100.SZ,X002236.SZ,X002241.SZ,X600118.SH,X600031.SH,X002292.SZ,X600177.SH,X600372.SH,X002007.SZ,X002475.SZ,X000559.SZ,X000338.SZ,X002506.SZ,X002456.SZ,X000157.SZ,X002074.SZ,X300003.SZ,X002180.SZ,X002426.SZ,X600522.SH,X300124.SZ,X600867.SH,X600089.SH,X000981.SZ,X002294.SZ,X002508.SZ,X002249.SZ,X000050.SZ,X002085.SZ,X601877.SH,X000869.SZ,X600498.SH,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.226536152745611,0,0.109046015536711,0.125442978517949,0,0,0,0.165383084859249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176103070283103,0,0,0,0,-0.0580811160465435,0,0.0698126258472853,0,0.0142784861880901,0,0,0.120109601026614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0.14024786613658,0,0,0,0,0,0,0.165723934133453,0.0540071415547229,0,0,0,0,0.0312204528661486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00786898939412464,0,0,0,0,0.00343592057881052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333733609942394,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0201619058127988,0,0,0,0,0.0279988151214014,0,0,0,0,0,0,0,0.0182575722540336,0.00100198299412324,0,0,0.0650052325507139,0,0,0.0598250041263487,0.0562036752771724,0,0,0,0,0,0.0995031517696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438238701180752,0,0,0,0,0.0256980369862547,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.285385794011904,0,0,0,0.211429709421402,0,0,0.0929728707499227,0,0.095531644054497,0,0,0,0,0,0,0.0331618143938861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00670019999473062,0,0,0,0,0,0,0
X002304.SZ,0.0698036958314723,0,0,0.653823409663959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541530721965503,0,0,0,0,-0.0226100499996737,0,0,0.100152261889285,0,0,0,0,0,0,0,0,0,0,-0.0272877547101238,0.0493380849423078,0.032246477212813,0,0,0,0,0,0.0377307005735242,0.00973213306123196,0,0,0,0,0,0
X600276.SH,0,0,0,0.0423538566502727,0,0,0,0,0.156630332759887,0,0,0,0.0599305330915599,0,0,0,0,0,0,0,0,0,0,0,-0.0362798269950974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017833135277623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0238834542972887,0,0,0,0,0.103419237140509,0,0,0,0.013490720703427,0,0,0.10579690488715,0,0,0.0392069477717805,0.226688497331143,0,0.0071794092836284,0,0,0,0.00566173058592334,0,0,0,0,0,0.0413528350010472,0,0,0,0.0401861220990152,0,0,0,0,0,0,0,-0.050596087153609,0,0,0,0,0,0,0
X000625.SZ,0,0.208842470582311,0,0,0,0,0,0,0.14270568130657,0,0,0.211404251811679,0,0,0.0385560993302945,0,0,0,0,0,0,0,0,0,0,-0.0624445897435943,0,0.0733469627769559,0,0,0,0,0,0,0.0179052542023774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034700873756052,0.0730105936589451,0,0,0,0,0,0
X600690.SH,0,0,0.0171800552044245,0.129157558021875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642351755845282,0,0.0540240159888386,0,0,0,0,0,0,0.0259221185402493,0,0,0,0,0,0,0,0.0672319156145604,0,0.0951560931025525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0960745386760901,0,0,0,0.0514668243985261,0,0,0,0,0,0,0,0,0,0,0,0.0739278914743706,0,0,0,0,0.00973682526899865,0,0,0.0981882536237577,0,0,0,0.0329708064158476,0,0.0454225189786438,0,0,0,0.126192484189585,0,0.0324726012467232,0,0,0,0,0,0,0,0.0304929934161711,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0430494182067608,0,0,0,0,-0.0284385395191249,0,0,0.0611604612023084,-0.125840748285983,0,0,0,0,0,0,0,0,0,0,0.0649842574287976,0.00101970472411334,0,0,0,0,0.13163763855635,0,-0.0438441976058155,0,0,0,0,0,0,0
X600741.SH,0,0,0.042420883915158,0.0937102893357419,0,0,0,0.110830966608348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252194073840261,0,0,0,0,0.102336810144502,0,0.0254888700557427,0,0,0,0,0,0.0558842428188223,0,0,0,0.0875764877666853,0,0,0,0,0,0.0452908871859073,0,0,0.0350759392792356,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0792102290063446,0,0,0.156235216212873,0,-0.000158420284748808,0.0880809306621131,0,0.0489674748537133,0,0,0,0,0,0,0,0,0,0,0,0.1860978200559,0,-0.0642177446634031,0,0,0,0,0,0,0,0,0,0,-0.284484227922914,0,0,0,0.0205957202927545,0,0,0,0,0,0.0600357791471707,0,-0.00264435357788276,0,0,0,0,0,0,0
X000568.SZ,0.449306817955529,0,0,0,0.212866128558092,0,0,0,0,0,-0.124577458558627,0.100105599396438,0,0,0,0,0,0,0,0,0,0,-0.00373267658561395,0,0,0,0,0,0,0,0,0,0.0721846101455125,0,0.0680183516220823,0,0,0,0.0591635242235225,0,0,0,0,0,0,0,0,0,0,0,0.00273774809141453,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.259724012984423,0,0,0,0,0,0.136438136012597,0.120720119904202,0,0.156551810859893,0,0,0.0256226616865831,0,0.00910705186053078,0,0.00891377762494997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176693932297,0,-0.0289943386579775,0.0248718170842319,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.125033755971465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217824986331886,0,0,0,0,0,0.0956012108150515,0,0.00201745314884292,0,0,0,0,0,0,0,0.0115920258241505,0,0,0,0.0336490300129034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18636169383704,0,0,0,0,0,0,0,0.00739120798899922,0,0.0168881108493314,0,0.0557392522349736,0.0292406777941979,0.16231122993446,0,0,0,0,0,0.0395324108311514,0,0,0,0,0,0,0,0,0,0.0257946510374087,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0254751324069114,0,0,0.0585367391009402,0.258167222867936,0,0,0,0,0,0.0641049159848751,0,0,0,0,0,0,0,0,0,0,0,0.0613820326249776,0.137098630145215,0,0,0,0,0.0409782953634049,0,0,0,0.0496593311321008,0.105799277724032,0,0,0,0,0,0,-0.0117825597843574,0,0,0,0,0,0,0
