,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X000100.SZ,X002241.SZ,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600177.SH,X002465.SZ,X300124.SZ,X002049.SZ,X002129.SZ,X601877.SH,X300003.SZ,X002294.SZ,X002456.SZ,X000869.SZ,X000977.SZ,X002074.SZ,X002506.SZ,X600867.SH,X600582.SH,X300001.SZ,X002426.SZ,X002008.SZ,X000547.SZ,X000623.SZ,X002085.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279896363950989,0,0,0,0.0246956164834106,0,0.0703540508724889,0,-0.0303931969374067,0,0,0,0,0.214852362651481,0.100821930513684,0,0,0.0867347040119194,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139286199633704,0,0,0,0,0,0,0.281860919703864,0,0,0,0,0,0,0,0,0,-0.0660769619193039,0,0,0,0,0,0,0,0.00978036583005669,0,0.0891951635797988,0,0,0,0.0796359496237271,0.29069881056373,0,0,0,0,-0.0080026740697945,0.00485718785710533,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195373791205853,0,0,0,0,0,0,0,0,0,-0.0496632287544021,0,0,0,0,0,0,0.00775947766028854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149128223184521,0,-0.0205508076551731,0.00713680672965942,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0257471874910362,0,0.00864951734412033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172026814207964,0,0,0,0,0,0,0,0.185627046381816,0.152309474757684,0,0,0,0.114408986695318,0,0,0,0,0.116197011677231,0,0,0,-0.00361922467977186,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519392688491679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764528865794552,0,0,0,0.136599485599354,0,0,0,0.0291537072690497,0,0.0446731958376057,0,0,0,0,0,0,0.0410265161430135,0,0,0,0,0,-0.019466309601256,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306956334437799,0,0,0,0.0232278179291837,0,0,0,0,0,0,0,0,0,0,0.0593543713679338,0,0,0.0192388487349365,0.233641609765779,0.0212943645185908,0,0,-0.00713025663875794,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174001946522694,0,0,0,0,0,0,0,0.283517871731989,0,0,0.0183645282574571,0,0.011726681069605,0,0,0,0,0,0.00385134420166874,0,0.0786990660483998,0,0,0,0.0107695373490801,0,0.0234405187600568,0,0,-0.0071445679773742,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0341103794767583,0,0,0,0.557060432795883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292758735526701,0,0,0,0.236127488503635,0,0,0.0875592359626697,0.044202308608084,0.00476467011987569,0,0,0,0,0,0,0.0538112589882696,0,0.0792445800007544,0,0,-0.0105415086180401,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.137886359037851,0,0,0,0,0,0,0.117888905426617,0,0.0182058328436088,0,0,0,0.0396158607791355,0,0,0,0,0,0,0,0,0,0,0.0516441998972458,0,0,0,0.118884988205672,0,0.0396615851341653,0,0,0,0.0100342003229712,0.0170269064201602,0,0,0,0.00484511825105507,0,0,0,0,-0.00514603264594574,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0109407681778225,0,0,0,0,0,0,0,0,0,0.147783709533172,0,0,0.013295238651592,0,0,0,0,0.0985224538764189,0,0.0210755149444941,0,0,0,0.114446341262525,0,0,0,0.0968267626855975,0,0,0,0,0,0,0,0,0,0.0528498345373657,0,0,0,0,0.0083015617361741,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365376966809721,0,0,0,0,0.356229900200508,0.0557522159476701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142069017600171,0,0.0849608748505332,0,0,0.027363325035405,0,0,0,0,0.0830671626052184,0,0,-0.0384912907030075,0,0.0272832412478931,-0.0436547649586323,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0548717284233266,0,0,0,0,0,0.000407257707300659,0.0244850566320067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437048128689973,0.0212191395749983,0.113716001618619,0,0,0,0.0176469893585508,0,0,0.0351275451805673,0,0,0,0.0282837245992177,0,0,0.0908388055083712,0.153341131730559,0,0.0591481648506601,0,0,0.00554011211519543,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0244174668944429,0,0,0,0,0,0,0,0,0,0,0,0.0339199458724144,0,0.270824004236989,0,0,0,0,0.184343368640763,0,0.0308909508005854,0,0,0,0,0,0.058825402992655,0,0.0229471848667112,0,0.0178938575893511,0,0,0,0,0,0,0,0,0,0,-0.00686964157714636,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0369912097655029,0.170065620956683,0,0,0,0,0,0.0703250252412252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555048290415261,0,0,0,0.0388546756673387,0,0,0,0,0,0,0,0.0453408711450845,0,0,0.0379284684910872,0,0,0.071543265268284,0,0,0.0537137162763688,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0573390256959456,0,0,0,0,0,0,0,0,0.0210583013771205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142693065784354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126725518013997,0.290237074803876,0,0,0,0.00139606895579871,0,0,0,0,0,0,0
X002465.SZ,0,0,0.0337387292680858,0,0,0,0,0,0,0,0.0432639742096445,0,0,0,0,0.0154463301200232,0,-0.0349401420310664,0,0,0,0.145895430370922,0,0,0,0,0,0,0,0,0.0522343823110217,0,0.198914865112578,0,0,0,0.0592992712283557,0,0.00295251939352727,0,0.0643533209234299,0,0.103387862678877,0,0,0,0,0,0,0,0,-0.0142172996533435,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.144592021878588,0.00716759444708782,0.118711154986906,0,0,0,0,0,0.0929442449703171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374878078479836,0,0,0,0,0,0,0,0,0.401070103621693,0,0,0,0.0614094969532975,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0696085657768197,0,0,0,0.128352476353474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195746622046402,0,0,0.0570951969178933,0.017095897077648,0,0,0.0750978829754664,0,0,0,0,0,0,0,0,0.0533343304970318,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.149453663422278,0,0,0,0,0,0.0663135608054303,0,0,0,0,0,0,0,0,0,0,0.196977211628869,0,0.0139680508874103,0,0.187410657891233,0,0,0,0,0,0,0.223559507761427,0,0,0,0,0,0.00762013664003276,0,0,0,0,0.24091286171829,0,0,0,0,0.0035054198788469,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120760974945839,0,0,0,0,0.133039723428653,0,0,0,0.00745982971696457,0,0,0.00934421488688765,0.0434816952669875,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.136049594032588,0,0,0,0,0,0,0,0,0,0,0.00850833365472425,0,0,0,0,0,0,0,0.098681497777996,0,0,0.0136093515275823,0,0,0.151754926351962,0,0,0,0,0,0,0,0,0,0,0,0,0.0965946172172549,0,0,0.012412583295651,0.050823048692432,0,0,0,-0.355649588736629,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0194086267441732,0,0,0,0,0,0,0,0,0,0,0.0532552374553536,0,0,0,0,0,0,0,5.42101086242752e-20,0.0227910989241317,0,0.0683725820378652,0,0,0,0,0,0.000497570583207404,0.0497915910599606,0.0309619586896896,0,0,0.0085437059919779,0,0,0.103052401459826,0,0,0,0,0.0122348866343021,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0541469267781426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176711857796989,0,0.463698490371669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735663267842909,0,0,0,0,0.0107772135381274,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.010741715481202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157319777601936,0,0,0,0.0916259684251775,0,0,0,0,0,0.0138118307623595,0,0,0,0,0,0,0,0.0103701828003742,0,0,0,0,0.0346122692613075,-0.0375273054615943,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.178587799531927,0.0903952843673808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937022485152821,0.00617852301250977,0,0,0,0,0,0,0,0.149195478808399,0.0488221009905556,0,0.165422246838515,0.127103872517911,0,0,0.0855578215935118,0,0,0,0,-0.0647243489259704,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0830359465702117,0,0,0,0,0,0,0.368218243216688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878058364733879,0,0,0.206364546235425,0,0,0,0,0.0028224540420446,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.259502210411352,0.054753105923447,0,0,0,0,0,0,0,0,0,-0.0840178723190194,0,0,0,0,0,0,0,0,0,0,0.240407304584822,0,0,0,0.321820649049264,0,0,0,0,0,0,0,-0.0201995357726379,0,0,0,0,0.29147328343491,0,-0.0280910632157365,0.0243659128070504,0.15897888012121,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0491534520361978,0.0160496369128674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841916343288827,0,0,0,0,0,0,0,0,0,0.0015508643109295,0,0,0,0.205540358857382,0,0,0,0,-0.0374833536626375,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16173980849759,0,0.0988788652800528,0,0.0915171858249959,0,0,0.188251058851849,0,0,0.0594395538258815,0.042158844454782,0,0,0,0.0293593325375535,-0.0176499156076216,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.137492562280435,0,0,0,0,0,0,0.248869265239689,0,0,0,0,0,0,0,0,0,0,0,0.225552287723515,0,0,0.0370783184291163,0,0,0,0,0,0,0.0648202828244284,0.121413975382345,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.0754230785994832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565494255660344,0,0,0,0,0.0145407475659405,0,0.00250034633896,0,0,0,0,-0.0489903570240268,0,0,0,0,-0.0147076088549685,0,0,-0.0331354381432374,0.12730016975121,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.00333602063581775,0,0,0,0.00139081905691433,0.120078318576439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377928994467984,0,0.0465685342792385,0,0,0,0,0,0.181798948040573,0.0267535179512989,0,0,0,0,0,0,0.0208453568566723,0,0,0,0,0.01409912500899,2.71050543121376e-20,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648412898046049,0,0,0,0,0,0.00819662414520902,0,0,0,0,0,0,0,0,0,0,0.0559595408512663,0,0,0,0.122691493761256,0,0.0651248471378299,0,0.0394204132989327,0,0,0,0,0,0,0,0,0,0,0,0.00325339675132765,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.0240535247630649,0,0.0565904236825278,0,0,0,0,0.0918880449118943,0,0.0508662500422297,0,0,0,0.0193208623470131,0,0,0,0,0,0,0.31553996270741,0,0.0119318788445639,0,0.0553703741696214,0,0,0,0,0,0.0116997991414694,0,0,0,0,0,0,0,0.0128110333082034,0,0,0,0,0,0.00643825081983741,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.076120808814906,0,0.0677433542464746,0,0,0,0,0,0,0.139274797985902,0,0,0.177722008849454,0,0,0,0,0,0,0,0,0,0,0,0.186571639218132,0,0,0,0,0,0.0846193563650135,0.0264593316114382,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469166730557002,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255976730094749,0,0,0.0382801330612986,0,0,0,0,0,0,0,0,0,0,0,0,0.221878221040447,0,0.141896229699691,0,0,0,0,0,0,0.0469166817435512,0,0,0,0.0262999307044994,0,0,0.0484984183683582,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0716691752200276,-0.0867087964675262,0,0.0475165043596874,0,0,0,0,0,0,0,0,0,0,-0.0490711429496871,0.00928432175250733,0,0.112521273893696,0,0,0,0,0,0,-0.0218283715250816,-0.0244189242992444,-0.185332858358099,0,0,0,0,0,0,0,0,0,-0.0540201672592224,0,0,0,0,0.00487598775581082,0.0904960195075653,0,4.33680868994202e-19,0.0103823867887069,0,0,0,0,0,0
Slope,0,0,0,-0.120166337336638,0,0,0,0,0,0,0,0,0,-0.142067405282186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165375243165777,0,0,0,0,0,0,-0.243003267214026,0,0.150989470530476,0,0,0.117025012678948,0,0,0,0,0.136339376265124,0,0,0,0.644063830305352,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644490731592953,-0.0963099193771694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652283803261901,0,0,0,0,0.760876275908281,0,0
RealEstate_excess,0,0,0,0.037058338377446,0,0,0,0,0,0,-0.0464843146003369,0,0,0,-0.0856241071596206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760101837097303,0,0,0,-0.163412412274126,0,0,0,0,0,-0.00724656885584168,0,0,0,0,0.00352736161961844,0,0,0,0,0,0,0,0,0,0,0.151554952434876,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0597081818386554,0,0,0,0,0,0,0,0,0,0,0,-0.042411438074898,0,0,0,0,0,0,0,0,0,0,0,0,0.0533387249935895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101668437967876,0,0,-0.000729603484735498,0,0.191093305593151,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.000234853012800947,0,0,0,0,0,0,-0.00279487686485779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027273144433444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332736438456733,-0.0176582034290023,0,0,0,0.0733486006576168,0,0
CarbonVol_Shenzhen,0,-0.0779974983760116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043350036902867,0,0,0,0,-0.070963085472309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106999274037417,0.0773186875239748,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136454137879231,0,0,0,0,0.00431647395191696,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110400710403569,0,0,-0.00935253302785307,0,0,0,0.007309684885399,0,0,0,0,0.046827637530778,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579598724165095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109217778982351,0,0,0,0,0,0,0
