,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X002241.SZ,X000625.SZ,X600703.SH,X000596.SZ,X000100.SZ,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X300146.SZ,X002414.SZ,X600779.SH,X300003.SZ,X600584.SH,X600702.SH,X601799.SH,X600183.SH,X600460.SH,X000800.SZ,X002074.SZ,X000066.SZ,X600089.SH,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.12863890210124,0,0,0,0,0,0,0,0,0.0325137280189424,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0195035574274337,0,0,0,0,0.0301512531389426,0,0,0,0,0,0,0.0237058612701434,0,0,0,0,0,0,0,0.094926119157617,0,0,0,0,0,0,0,0,0,0,-0.0227676973642487,0,0
X000858.SZ,0,0,0,0,0.338705640780818,0.188447327916018,0,0,0,0.0365332238008545,0,0,0,0.0562447394250675,0,0,0,0,0,0.0448134813370282,0,0,0,0,0,0.0545477881163485,0,0.00930398129879298,0,0,0.0245531230149225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457211684125569,0,0
X002415.SZ,0,0,0,0,0,0.0526544522888404,0,0,0,0,0.00453118189829969,0,0,0,0.0204192255307968,0,0,0,0,0,0.110471925562229,0,0,0.0347289338978158,0,0,0,0,0,0.0171502558410422,0.0355480226530536,0,0,0.0641906896632995,0,0,0.0208260599335475,0,0,0,0.027895640866035,0,0,0.0870589900770757,0,0,0,0,0,0,0,-0.0499499224493597,0,0,0,0,0,0,0
X600276.SH,0,0.217458973662615,0,0,0,0,0,0.0561285162824606,0,0,0,0,0,0,0,0.0241769409801382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159087911708201,0,0,0.084941598266674,0,0,0.0795329984743023,0,8.67361737988404e-19,0,0,0,0,0,-0.0886754097462605,0,0.110903860255348,0,0,0,0,0.00366435525853337,0,0
X000568.SZ,0,0.467005193456454,0,0,0,0.101525579526934,0,0.0703785823684372,0,0,0,0,0,0,0.0256282965040432,0.0108503963181856,0,0,0,0,0,0,0.17842170844832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566706693918449,0,0,0,0.145583761082665,0,0,0,0,0,0,-0.0160482388658724,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108531593504114,0.0147569958897753,0,0,0,0,0,0,0,0.0357808070253663,0,0,0,0,0,0,0,0.315379424744444,0,0,0,0,0,0,0,0,0,0.0244018191338919,0.113630863842575,0,0,0,0,0,0,0,0,0,0,-0.0656588508525316,0,0,0,-0.0775315471792809,0,0
X000651.SZ,0,0,0,0,0,-4.33680868994202e-19,0,0.0202395866941294,0.0280422830967754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589030647325082,0,0.0955331672972285,0.0483181390161066,0,0,0,0,0.0680395451994161,0,0,0,0,0,0,0,0,0.0278139976589946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014762905480576,0,0
X002304.SZ,0,0,0,0,2.77555756156289e-17,0.251346361378912,0,0,0.0724887524959246,0.0938428870648841,0,0,0,0,0.011036551916403,0,0,0,0,0,0,0,0.199764324545982,0,0,0.0933762402618689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065000883833632,0,0,0,0,0,0,0
X600690.SH,0,0,0.0783368067557946,0,0,0,0.0885238948365468,0,0,0,0,0,0.0731478925379718,0.0187948399995862,0.0785116682720863,0,0,0,0,0,0,0,0,0.00460031108120921,0,0,0,0,0,0,0.116250216719607,0.0304512786288666,0,0,0.274021126980647,0,0,0,0,0,0,0,0,0,0,0,0,0.0166097214179829,0,0,0,0,-0.0752149332810231,0,0,0,0.0298182344678741,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.102029886037008,0,0,0,0.030014156262827,0.0528859302025446,0,0.10608105407361,0,0.209991969490789,-0.0150559960600089,0.173571277022002,0,0.0617959277667501,-0.0332379666503764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980702018705148,0,0,0,-0.0225336024640361,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245453664694109,0,0,0,0,0,0,0,0,0,0,0,0,0.0924683686416415,0,0.206011326802763,0,0,0,0,0,0,0.0999366118910392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348930745989574,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0590804398747173,0,0,0,0.0115551745917055,0,0,0,0,0,0.0547032243817177,0,-0.0248867086318842,0.00986356083932128,0,0,0.0294524764974821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470152507632969,0,0,0,0,0,0,0.0148038949100089,0,0.117245599927808,0,0.000429225278634637,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203607288269213,0,0,0,0,0,0,0,0.294054158600684,0.0498007484732621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659923650754984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107357795859684,0,0,0,0,0,0
