,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002304.SZ,X000568.SZ,X000338.SZ,X000661.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X600183.SH,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X000977.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000625.SZ,X002236.SZ,X601877.SH,X600498.SH,X300142.SZ,X000157.SZ,X002463.SZ,X002129.SZ,X300124.SZ,X002456.SZ,X600271.SH,X000066.SZ,X002179.SZ,X600487.SH,X300136.SZ,X600118.SH,X600584.SH,X600522.SH,X002414.SZ,X600177.SH,X002049.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.329942566390928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17103749514175,0.00903260128231735,0,0,0,0,0,0,0.136177324998981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.017778597275529,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0191428532723731,0,0,0,0.109931171116184,0,0,0.481897679242911,0,0,0,0,0,0,0,0,0,0,0,0,0.143462980261793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191539164506184,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426629229225806,0,0.102449145005735,0,0.157292860661284,0,0,0,0,0,0,0,0,0,0.08238342238156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424710259354853,0,0,0,0,0,0,0,-0.0108017068691642,-0.00013062427704886,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0617939894404259,0,0.0677958405242506,0,0,0,0,0.10987041800877,0.195335318808058,0,0,0,0,0,0,0,0,0,0,0.017887433386943,0,0.00583335601530618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155627673505958,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326269981525683,0,0.010634945304021,0,0,0,0,0.0672568669671867,0.185675382716695,0,0,0,0,0,0,0,0,0,0,0.0486258788110898,0,0,0,0,0,0,0,0,0,0,0,0,0.0373010680263687,0,0,0,0,0,0
X600104.SH,0,0.102349329293883,0,0,0,0,0,0,0,0,0,0.169728143178217,0,0.108858039576455,0,0.0875077972697126,0,0,0,0,0,0,0,0,0,0.0257956030267043,0,0,0.0905695425792117,0,0,0,0,0,0,0.0196981811080726,0,0,0,0.0955454811693429,0,0,0,0,0,0,0,0,0,-0.132451145579607,0,-0.0401906853520774,0.0298603756760708,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0385893632038566,0,0,0,0,0,0,0,0,0,0,0,0.0295484628817585,0,0,0,0,0,0,0.147643168957715,0,0.0898212268431919,0,0,0.253910230902418,0,0,0,0,0,0,0,0,0,0,0.0685737515957976,0,0,0,0,0,0,0,0,0,0.051233702508272,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0326191313028406,0,0,0,0,0,0,0,0,0.0226923286644283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546008415038784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224749328808271,0,0,0,0,0,0,0,0,-0.0229956534729749,0.0121062650077535,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176695761834683,0.0272679906757087,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0307190070756668,0,0.116996116386372,0,0.103379568008096,0,0,0,0,0,0,0,0,0,0.0109388763918393,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0309080795316761,0.0378778929219755,0,0,0,0,0,0,0,0.130888706448168,0.0174975818466881,0,0,0,0,0,0.0303802941654502,0,0,0,0,0.106998792796308,0,0,0.136745906592895,0,0,0,0,0.377906502300717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116010731253426,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661768065725727,0,0.0175471708795452,0,0,9.27472556249481e-05,0.425181153073123,0,0,0,0,0,0.0699131418003208,0.011860458726775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168720486593211,0.00761322628068439,0,0,0,0,0,0,0,0.0132928347292146,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.11015092195649,0,0,0.337099607891636,0.072329758556707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295647665397574,0,0.0282222618769188,0,0,0,0,0,0,0,0,0,0,0,0,0.012381519993307,0,0,0,0,0,0,0,0,-0.0110628024033132,0,0,0,0,0,0
X000568.SZ,0,0.418894555718526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35635751464062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643243987449425,0,0,0,0,0.019910812004451,0,0,0,0,0,0,0,0,0,0,0.0376770157076636,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.219799373542942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133165320855657,0.0388593177956135,0,0,0.221700451730828,0.140592052107523,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0817440357018441,0,-0.014900526808825,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0356960054333646,0,0,0.104023920166549,0,0.09134505359576,0,0,0,0,0,0,0,0,0,0.16068154736663,0.0167706306657297,0,0.05637521334629,0,0.162834657104654,0,0,0,0,0,0,0,0,0,0,0,0,0.133980288201909,0,0,0,0,0,0,0,0.0306967967808785,-0.0220398253297602,0,0,0,0,0,0
X600690.SH,0,0.112996016866928,0,0.135651623663868,0,0.0237251967135204,0,0.0355150134363361,0,0.0598049113479605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105769061616,0.155247642364621,0,0,0,0,0,0,0,0,0,0,0,0,0.0231292305614904,0,0,0,0,0,0,0,0,0,0,0,0,0.0052391570413741,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155426957375177,0,0,0,0.0682233987926987,0.0102020758249517,0,0,0,0,0,0,0,0.117375369397514,0,0.188671706419332,0,0,0,0,0,0,0.465985667942759,0,0,0,0,0,0,0.025129784619588,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.593789378498001,0,0,0,0.0423689507253992,0,0,0,0,0,0,0.0264470872123877,0,0.101503295674557,0,0,0,0,0,0,0,0,0,0.0333766014178556,0,0.054027971946241,0,0.0301638479262586,0,0,0,0,0,0,0,0,0,0,0.00876607204776056,0.0153603368572866,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0560899207856465,0,0,0,0.159409231754087,0,0,0.0163705222631964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145102422100794,0,0,0,0,0,0.0265986877366779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157076877716473,0.0211891689296948,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828351863534881,0,0.120331574577945,0,0,0,0,0,0.0633464584233462,0,0,0.0690707601406252,0,0,0.564978071831476,0,0,0,0,0,0,0,0,0.034077731232925,0,0,0,0,0.0376745058448943,0,0,0,0.0160165353768206,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.341998689181509,0,0,0,0,0,0,0,0,0,0,0,0.26359922083775,0,0,0,0.0633618246112138,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0916160616681093,0.0462159264548875,0,0,0,0,0,0,0,0.0238579564367072,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.30802178405772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435396713263249,0,-6.93889390390723e-18,0,0.0311414354528199,0,0,0,0,0,0,0,0.186198288371184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341753840770835,0,0,0,0.0626559024893021,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247977269499592,0,0,0,0,0,0,0,0.0500902678013857,0,0,0,0,0,0,0,0,0,0,0.212132725018565,0,0,0,0,0,0,0.213718265565721,0,0,0,0.0822684973534058,0,0,0,0,0,0.0394331127920871,0,0,0,0,0,0
X002007.SZ,0,0,0.175153587073803,0,0,0.0329170328353487,0,-0.0206891170243102,0,0,0.138069461010013,0,0,0.128771053911054,0,0,0,0.048598242399133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531898116054274,0,0,0,0,0,0,0,0,0,-0.0596417384967454,0,0,-0.00093597515119954,0,0,0,0,0.130586722678268,0,-0.0160338265722663,-0.0511913096519843,0,0,0,1.73472347597681e-18,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.255776230060402,0,0,0,0,0,0.371450356361167,0,0,0,0.133789060559549,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0168166175737214,0,0,0.174446626058865,0,0,0,0,0,0,0,0.077343651288266,0,0,0,0,0,0
X000596.SZ,0,0,0,0.187230535366159,0,0,0.00847921933839716,0,0,0.0610576836658636,0,0,0.495369928073878,0,0,0.0366797234233495,0,0,0,0,0,0,0,0,0,0,0.0639457924990838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618652061302453,0.0069044031969479,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180129808427911,0,0,0,0,0,0,0,0,0,0,0.091147399760004,0.358104088605136,0,0,0,0,0,0,0.0556640479910958,0,0,0,0,0,0,0,0.0700351356403005,0,0,0,0,0,0,0,0.00204494221691504,0,0,0,0,-0.0628649021609381,0,0
X002241.SZ,0,0,0,0,0,0,0,0.144539176506904,0,0,0,0,0,0,0,0,0,0,0,0,0.0469189246047113,0,0.0311734258042824,0,0,0,0.181913860097626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301443811338332,0.021097910119569,0.135384219035475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.232579242601958,0.115182867974347,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018063286891139,0,0,0,0,0,0,0,0,0.084218641301196,0,0.260053904784624,0,0.010580181042736,0,0.00189927666719805,0,0,0.0252641769978655,0,0,0,0,0,0,0,0.00611073101147248,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0849440381076113,0,0,0.0369211355989001,0,0,0,0,0,0,0,0,0,0,0.112244987361824,0,0.0896500561782891,0,-3.46944695195361e-18,0,0,0,0.0482338391675148,0,0,0,0,0,0,0,0,0.126822399310204,0.0957975396372727,0,0,0,0,0,0.202423609792855,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.126201150329236,0,0.091034666368002,0,0,0.113791977454071,0,0,0.0182148553589217,0,0.0184090071267033,0,0,0,0.0208259225214902,0,0.0986619689583844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665502976884596,0,0,0,0,0,-0.0581254975162156,0,0,0.0341260209760386,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.368278802608257,0,0,0,0.038587704040616,0,0.0653493574697008,0,0,0,0,0,0,0.20359421748279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211673520258443,0,0,0,0,0.0823570411241565,0,0,0,0.0906688182763681,0,0,0,0,0.317181378958461,0,0,0,0,0,0.10177549633835,0,0
X300142.SZ,0,0.330023439500955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704848752161112,0,0,0,0,0,0,0,0.0493987733348636,0,0,0,0,0.10912316162113,0,0,0,0,0,0,0,0.043652144654476,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00636571445825206,-0.0323155637033691,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.321481109771308,0,0,0.0455174973701691,0.107319323093268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157080181010403,0,0,0,0,0,0,0,0,0.0398538442257261,0,0,0,0.0397209244176258,0,0,0,0,0,0,0,-0.00683968632417676,0,0,0.0281203021216635,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0335170122243463,0,0,-0.0095861241168176,0,0,0,0,0,0,0,0,0,0.400786216727077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199918738616732,0,0.0914511564172456,0,0,0,-0.0169733505209273,0.142138896672766,0,0.00541295898888562,0,0,0,0.115208527923432,0.00762970115282419,0.00747796044756351,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361878906812584,0,0,0,0,0,0.234489724672051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131754618661491,0,0,-0.0371294952366165,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0762636771673047,0,0,0,0,0,0,0,0,0,0.00966394358777986,0,0,0,0,0,0.097410800408326,0.0640589971480039,0,0,0,0.0686077257324819,0,0,0,0,0,0,0,0,0,0,0,0.0308453627767688,0,0.0664394327339916,0,0,0,0,0,0,0.00920711713535214,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.130288688807151,0,0,0,0,0,0.0592047851876865,0,0,0,0,0,0,0,0,0,0.0819849870720578,0,0,0,0,0,0,0,0,0,0,0,0,0.000757216673200264,0,0.117572188237087,0.126103465084537,0,0.281546612393799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00884227516118901,0,0,0,0,0.0381898742277637,0,0,0.0969041782989743,0,0,0,0,0,0,0,0.0256652153469029,0,0,0,0,0.265743739408441,0,0,0,0,0,0.207985102316157,0,0,0,0,0.0247778851367662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0638726057342119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326191073211728,0,0,0.0824875493761374,0,0,0,0.194283690416255,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222381865464655,0,0,0.0466053674340106,0,0,0,0,0,0,0.0810567476915178,0,0,0,0,0,0.0656590562613941,0.184575515076886,0,0,0,0,0,0,0,0,-0.0108742173786282,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429431635020628,0,0,0,0.00612298372748552,0,0,0,0,0,0.0469096757196471,0,0,0,0,0.0259124112308005,0,0,0,0,0,0.700815348582928,0,0,0,0,0,0,0.0391476290418203,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0419422087224346,0.067139926907759,0,0,0,0,0,0,0,0,0,0,0,0.128365215991427,0,0,0.0926548323854526,0,0,0,0,0,0.194337521272639,0,0,0,0,0,0,0,0,0.176610219748532,0,0,0,0,0,0.0566767794820704,0,0,0,0,0,0,0,0.0305595090327972,0.000750383792426471,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109314934657802,0,0,0,0,0,0.28539501454568,0,0,0.0390920194394725,0,0,0.265982935825605,0,0,0,0.195457639197364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822659681899396,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404622828538785,0,0,0,0,0,0.0739689803086402,0,0,0,0.0212582137363915,0,0,0,0,0,0,0,0.0587444720376836,0.192035188251459,0,0.0956154442661094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033006653609269,0.0365311490955425,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0492670056150693,0,0,0,0,0,0,0,0,0.147090559486207,0,0,0,0,0,0,0.045805211519803,0,0,0,0,0.0196938852972683,0,0,3.46944695195361e-18,0.0857741148152265,0,0.0356912573935209,0,0,0,0.338114071406317,0,0,0.013312148865066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148188758577031,0,0,0,0,0,0,0.438042898710765,0,0.0798044644716958,0,0.13477727896908,0,0,0,0,0,0,0,0,0,0,0.0825402300069161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241957115832788,0,0,-0.00845788914734176,0,0,0,0.106787335871776,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0577541158149842,0,0.0201391344407959,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.127697033039422,0,0.0132847722864932,0,0.0580046638171239,0,0,0,-8.67361737988404e-19,0,0,0,0.0534149356616925,0,0,0,0,0,0,0,0,0,0.00284754195849373,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0580795713539853,0,0,0,0,0,0,0,0,0,0,0,0.223041387668279,0.101852163927776,0,0.0327152751190054,0,0.0668574624994765,0,0,0,0.111965628698482,0.0408073185056229,0,0,0,0,0,0.0179559583865059,0,0,0,0,0,0,0,0,0.184955665955847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
