,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X000661.SZ,X600809.SH,X600183.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X002007.SZ,X601877.SH,X300003.SZ,X000157.SZ,X002463.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X002008.SZ,X600271.SH,X000066.SZ,X600867.SH,X000625.SZ,X000977.SZ,X300136.SZ,X002456.SZ,X002129.SZ,X002506.SZ,X600498.SH,X600177.SH,X002049.SZ,X002371.SZ,X600066.SH,X002180.SZ,X300014.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470148921354282,0,0.00519218757777766,0.110204047740577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194733633788999,0.0128688755276312,0,0,0,0,0.124983812904753,0,0,0,0,0,0,-0.0343903381576006,0.0440464617529448,0,0,0,-0.00443234195329641,0,0
X000568.SZ,0,0.560361247418858,0,0,0,0,0,0.213177449418265,0,0,0,0,0.044376039738848,0,0,0,0.0467882108960661,0,0,-0.0219359285182138,0.165838789769013,-0.0304714841409019,0,0,0.0721756154843069,0,0,0,0,0,0,-0.0556761719317872,0,0,0,0,0,0,-0.0428860819652919,0,0,0,0,0,0,0,0,0,0.0192962904412028,0,0,0,0,0,0,0,0.00697954131432198,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0762631908349308,0,0,0,0,0,0.0501225359246138,0,0.0642815153189037,0,0,0,0,-0.037528813636862,0,0,0,0,0,0.187890741035546,0.0477323516358969,0,0.0795391517975415,0,0,0,0,0,0,0.0679300549605101,0,0,0,0,0,0,0,-0.0546926902002007,0,0,0,0,0,0.0232370103819368,0,0,0,0,-0.0299216833893849,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247819798167231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140579889512754,-0.0331453665150858,0,0,0,0,0.17694397936568,-0.12142174440837,0,0,0,0,0,0,0,0,0,0,0,0.011268503097265,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0792558249422794,0,0,0.0130743164017525,0.134711813517646,0,0,0,0.0695027601197765,0,0,0,0,0,0,0,0,0.0483718395759435,0,0,0,0.0292156817409294,0.0213807913178044,0,0.0275340030788853,0.0709248882183332,0,0,0,0.0934519671459565,0,0,0.0558167700507635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.0485198952022038,0,0,0.0940273258010664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149619817338541,0,0,0,0,0.126115344572068,0.117669904253596,0,0,0,0,0,0,0,0,0.0465048747812027,0,0,0,0,0,0.0505818485079849,0,0,-0.0323746567765068,0.0377437770710627,0,0,0.0176585880583171,0,0,0,0,0,0,0
X000661.SZ,0,0,0.186628922942633,0,0.206912824082649,0,0,0,0,0.0247573201491699,0,0.0963744544594378,0,0,0,0,0,0,0,0,0,0,0,0,0.0749654795189989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0203044358826046,0,0,0,0,-0.0862656629588397,0,0
X600809.SH,0.0948837991315753,0.378723093395139,0,0,0,0,0,0,1.22127877057642e-05,0,0,0.0496538536608992,0,0,0,0,0,0,0,0.0225454640276119,0.0910338373104308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107971946991255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.105527141894099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125079688038738,0,0,0,0,0,0,0.148474049686824,0,0,0,0,0,0.15389397770408,0,0,0.0393860062253108,0,0.192271459310365,0,0,0,0,0,0.0348028744220341,0,0,0,0,0,0.0119734897336134,0,0,0,0,0.0223206314154181,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730755515789395,0,0,0,0,0,0,0,0,0,0,0.00740873889213782,0,0,0,0,0,0.13550255909642,0,0,0,0,0,0.362698088238996,3.46944695195361e-18,0,0.194294680209341,0,0.282275653091986,0,0,-0.00694216601524047,0,0,0,0.0163647104287381,0,0
X000596.SZ,0,0,0,0,0,0,0,0.204043723413895,0,0,0,0.309774342444037,0,0,0.00854729816224892,0,0,0.0127526129697487,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.060954280533319,0,0,0,0,0.0174696066818204,-0.16149338007137,1.73472347597681e-18,0,0,0,0,0,0,0,0.0806913134826437,0,0,0,0.0905431744810774,0,0.011336684776776,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0593727673336776,0,0,0,0.128798661884831,0,0,0,0,0,0,0,0,0,0.0447201536923632,0.15951540479508,0,0,0.0828352765004872,0,0,0,0,0,0.0762227527324907,0,0,0,0.0822580550411201,0,0,0.0278208586741759,0,0,0,0.0876988968159258,0,0,0,0,0,0,0,0,0,0,0,0,0.00536031952806696,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0442260117805944,0,0,0,0.035945502605919,0.197488240011968,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.158218369265899,0,0.0420369410036153,0,0,0,0,0,0,0,0,0,0,0.0535361598951905,0,0.0430400871678516,0,0.180654691513608,0,0.02687181917093,0.0238408866994266,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0306936342484192,0,0,0,0.0276592730651908,0,0,0,-0.0433126430253261,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.410096747518766,0,0,0,0,0,0.0086984864427453,0,0,0.20374283451457,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524833827622851,0,0,0,0,0,0,-5.70862850775059e-05,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0623422274237415,0,0,0,0,0.0728948029867151,0,0,0.154497524960449,0,0.199473948674794,0,-0.00343134997212789,0,0.0122998023132194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324366352821373,0,0,0,0,0.0423314730380718,0,0,0,0,0,0,0.0722976941386623,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.1289458784539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463404776992684,0,0,0,0,0,0,-0.0229732259590833,0,0,0,0,0,0.0169953380386641,0,-0.0658150587897995,0,0,0,0,0.0993129861495156,0.0801195733535321,0,0,0,0,-0.0125552691162716,0.0582872456834715,0.0482355422051162,0,0,0,0.0121830660522875,0,0,0,0,0.0114137737063323,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0977288594228378,0.0654910949321511,0,0,0,0,0,0,0,0,-0.068678453519555,0,0.0345520929819132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120724511081551,0.0103908495431965,0,0.184254818201571,0,0,0.0959839615128898,0,0,0,-0.0850984772357887,0,0.0228226067199902,0,0,0,0,-0.0148637260831068,0,0,0,0,0.0391865124409397,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.308320255012531,0,0,1.73472347597681e-18,0,0,-0.0868540947341423,0,0,0.0586954285249457,0,0,0,0,0,0,0,0,0,0,0.00433364379587119,0,0,0.043348291698501,0,0.044958793460498,0,0,0,0,0,0,0,-0.0287128393854367,0,0,0,0,0,0,0,0,0,0,-0.0391528270062423,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558856596560948,0.0354085006626849,0,0.12281550684383,0,0,0,0,0,0,0,0,0,0,-0.116277685376623,0,0.123449706350584,0,0,0.0966157423890428,0.0970300908627952,0,0,0,0,0,0.0427984803194197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0211752549392929,0,0,0,0,0,0.0539783318528129,0.040852045926783,0.184746376442591,0.0904312071264349,0,0.0131809095113139,0,0,0,0,0,0,0,0.211360136731352,0,0,0,0,0,0,0,0,0,0.10186681137316,0,0,0,0,0,0,0,0,0,0,0.0466647529831503,0,0,0,4.33680868994202e-19,0,0,0,-0.0443418255047638,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235792945688134,0,0,0.162733141267149,0,0,0,0,0,0,0,0.112616020741616,0,0,0,0,0,-0.0136531660389385,0,0,-0.0758188007146089,0,0.196302472600301,0,0.0110726589191601,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.028902337283914,0,0,0,1.73472347597681e-18,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296769012816783,0.0224795713999608,0,0,0,0,0,0,0,0,0,0,0,0.0281454507506826,0,0,0,0.0281556564681779,0.0916201248808813,0.0907584955889914,0,0,0,0.0784880548895648,0.0201072130066674,0,0,0,0,0,-0.00231552053734069,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.261331309401247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450363750221173,0,-0.379500621327416,0,0,0,0,0,0,0,0,0,0,-0.0443323168976015,0,0,0,0,-0.0183968426070609,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259293392967054,0,0,0.08471801330383,0,0,0,0,0,-0.0506354674679368,0,0,0,0,0,0,0,0,0.138415603167192,0,0.04871262227772,0,0,0,0,0,0,0,0,0,0,0,0,0.0207661766734901,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202462091717033,0,0,0,0,0,0,0,0,0.155784411748842,0,0,0,0,0,0,0,0,0.180807078915642,0.0407494433285976,0,0,0,0,0,0,0.33211856852351,0,0,0.0785685917273451,0,0,-0.00450849055130935,0,0,0,0,0.023815101101137,0,0
X600867.SH,0,0,0.102937037802643,0,0,0,0,0.0470843049592272,0,0,0,0,0,0,0,0.0434449140865702,0,0,0,0,0,0,0,0.124435638210549,0,0,0.175474351374622,0,0,0,0,0,0.00783434924017742,0,0,0,0,0.155897872033924,0,0,-0.0539197642737552,0,0,0,0,0,0,0.0817835336962358,0.0290228004137832,0,0,-0.0133761399965808,0,0,0,0,0.0343656417657042,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0318180409408249,0,0,0,0,0,0,0,0,0,0.0158179903373137,0,0,0.00652213209600441,0,0,0,0,0,0,0,0,0,0.0494470757950416,0,0,0,0,0.0579648036915143,0,0,0,0,0,0,0,0,0.000443039395345752,0,0.111261581106711,0.0701240995269166,0,0.0111010145937166,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.097657465026692,0,0,0.181126876773772,0,0,0,0,0,0,0,0,0,0.225941192635083,0,0,0,0,0,0,0.0368048692070018,0,0,0,0.156283195550717,0,0.171381256125772,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0822327222253445,0,0,0,-0.0251889028297049,0,0,0,0,0.132917304499026,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179812312916679,-3.46944695195361e-18,0,0,0.118791115235,-0.12814470055441,0,0,0,0,0.0249399995525516,0,0,0,0.331603853908552,0,0,0,0,0,0,0,0.0719620502951032,0,0.0588321597258695,0,0.281313466315993,0,0,-0.070925982949087,0,0,0,0.0459363488023417,-0.0654218512969915,0,0,0,-0.019383446960997,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963071325252148,0.0935190953597664,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0642572991365938,0,0,0,0,0,0,0,0,0.20549899718949,0,0.0420178338643221,0,0,0,0,0.108239373517573,0,0.0086907551355497,0,0.276638088893687,0,3.57211137807626e-05,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0306316816330358,0,0,0,0,0,0,0,0,0,0,0,0,0.0519268004533078,0,0,0,0,0,0,0,0,0,0,-0.284184370162603,0,0,0,0,0,0.240022268980751,0,0,0,0,0,0.37748859636731,0.140800732697313,0,0,0,0,0,0.056444350227801,0,0,0,0,-0.0440779743407022,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0647539694589566,0,0,0,0,0.0171092600471938,-8.67361737988404e-19,0,0,0,0,0,0.0231100762386457,0,0,0,0,0,0,-0.0237833780351616,0,0,0,0.0270809645782355,0,0.0859359623193818,0,0.272777333220949,0,0,-0.0103666079664024,0,0,-0.0905571543923511,0,0,0.0255483654321374,0,0,-0.0164131159413445,0,0,0,0,0,0,0,-0.0152714002756464,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0725139125920129,0,0,0,0,0,0,0,0,0,0.0314481559950605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230225262459838,0,0,0,0.240849855386047,0,0.0241201493124637,0,0,0,0.00417228863513904,0.0145603843407782,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0205834392158052,0,0,0,0,0,0.0357025771886309,0,0,0,0,0,0.0583351466989793,0,0,0,0,0,0,0,0,0,0,0,0,0.097852438085503,0,0,0,0,-0.00304402636542502,-4.33680868994202e-19,-0.00802345551210313,0,0,0,0,0,0,0.0975151169615916,0,0,0,0.0102523045441274,4.33680868994202e-19,0,0,0,-0.0104305500799906,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.121350191659467,0,0,0,0,0,0,0.0507597394323147,0,0.220608275806926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095890898256211,0,0,0,0.283672027760623,0.0700980972100501,0,0,0,0,0,0.0972373512578077,0,0,0,0,0,-0.0141696822801206,0,0,0,0,0.0556436445952687,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144172101074477,0,0,0,0,0,0,0,0.262036571262942,0,0,0,0,0,0.0157303688377274,0,0.305151618553347,0,0.121145283370479,0.105701054756316,0,-0.0323453023503435,0,0,0,0,0.109370357315452,0,0,0,0,0,0,-0.0384361370921804,0,0,0,0,0.0729611792691503,0,0
X600066.SH,0,0,0,0,0,0,0,0.020810943042737,0,0,0,0,0,0,0.101257976203225,0,0,0.0534600084992313,0.0431419366026738,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0165313679868904,0.185269641222766,0,0,0,0,0,0,0.103659823364295,0,-0.0582024502181099,0,0,0,0,0,0,0.0963962888386376,0,0,0,0,0,-0.00338020260150742,0,0,0,0,0.0347839003501927,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336013490250095,0,-0.0500189157349764,0,0.118977173472617,-0.0408558952906177,0,0,0,0,0,0,0,-0.0891483739370543,0,0,0,0,0.295304547073156,0.233892936341989,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0397378086121665,-0.0315116489063696,0,0,0.0191619373087117,0,5.42101086242752e-20,0,0,0.306024775426512,0,-0.0122872293480087,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173275926114373,0,0,0.00506392348725246,0.306044434571558,0,0,0,0,0.224333098843216,0.286916416438847,0,0,-0.35922298723812,-0.0159404623115589,0,0,0,0,0,0,0,0,0,0,0,-0.0315275454227204,0,0,0,0.108854739542442,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.130364132142975,0,0,0,0,0,0,0,0,0,0.105098118726426,0,0,0,0,0,0,0,0,0,0,0,0,0.0708081073236558,0,0.0663451161528176,0,0,0.17869517571687,0,0.0892210693738856,0,0,0,0,0.0827385046565075,0,0,0,0.0724835226309381,0,0,0.00540921977919583,0,0,0,0,0.000864928583650596,0,0
Change_TY3M,0,0,0,0,0.0148472461994621,0,0,0,0,0,0,0,0,0,0,0.0243740697401295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548382954688949,0,0,0,0,0,-0.0410252984337576,0.0400771998789878,0,-0.0817539585428248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653495268994245,0,0,0,0.0258212167975387,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0459930593804744,0,0,0,0,0,0,0,0,0,-0.0378504607032731,0,0,0,0,0,0,0,0,0.109189635937153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05956399490297,0,0,0,1.512441752923,0,0,0,0.282606344278045,0,0
TED,0,0,0,0,0,0,0,0.160590276843711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172953652996223,0,0,0,0,0,0,0,-0.0264392988627062,0,0,0,0,0,0,0,0,0,-0.119829704189156,-0.0449830952051236,0,-0.198173763285828,0,0,0,0,0,0,0,0,0.551713056361901,0,0,0,0,-0.114625527826267,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0259080048038585,0,0,0,0,0,-0.0502633702516139,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100389085639753,0,0,0,0.0296246751526278,0,0,0.038099872604992,0,-0.0803355196203985,0,0,0,0,0,0,0,0,0,0,0,0,0.00970743718065128,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661464773983206,0,-0.184996943463482,0.0453253294847121,0,0.0307808742980679,0,0,0,0,0,0,0,0,0,0,0.0398301288479773,-0.0170680771265256,0,-2.16840434497101e-19,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0104155393729736,-1.73472347597681e-18,0.166221778510218,-0.0225632994874372,0,0,-0.0110105247919381,0,0,0,0,-0.00325729133440339,0,0
MKvol,0,0,0,0,0,0.00239073152344882,0,0,0,0,0,0,0,0,0,0,0,0,-0.000595171465348357,0,0,-8.56191686660032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000565233012318107,0,-0.00318739733967805,6.3861955408679e-05,0,0,0,0.00264427928917762,0,0,0,0,0,0,0.0094284168028486,-0.00488662551668096,0,0,0,0.00927877924934415,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610208874224247,0,-0.0438724782289593,0,0,0,0,0.15140964243125,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0803899370213226,0,0,0,0.657466869979685,-0.629496904319962,0,0,0,0,0,3.25153396186473
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00719097997063457,0.0056787278913584,0,0,0,0,0,0,0,0,0,0,0,-0.00167605569993677,0,0,0,0,0,0,-0.0031406174676296,0,0,0.0128318741703556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468389008523913,-0.000977033719989387,0.00381785505907115,0,0,0,0.00988545673317816,0,0,0,0,-0.0222535959581,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508563430028074,-0.00334438329713189,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.00700625540663688,0,0,0,0,0.120891694782197,0,0
