,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002241.SZ,X002475.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X002085.SZ,X002508.SZ,X300136.SZ,X600487.SH,X600809.SH,X002008.SZ,X600089.SH,X600177.SH,X600271.SH,X000157.SZ,X600522.SH,X600118.SH,X002294.SZ,X600867.SH,X000050.SZ,X000559.SZ,X600699.SH,X600372.SH,X300115.SZ,X000981.SZ,X600498.SH,X600566.SH,X002074.SZ,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.041274208454449,0,0.226652807255773,0,0,0,0,0,0,0.114906633134893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358885730159738,0,0,0.125622500179143,0,0,0,0,0,0,0.00197202251773603,0,0,0,0,0,0,0,0,0,0,-0.0917989715930443,0,0,0,0.000456921603606563,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0996470022870455,0,0.0921807990565238,0.400788689619099,0,0,0,0,0,0,0,0,0,0,0.263619142077374,0.0804406469619151,0,0,0,0,0,0,0,0,0,0,0,-0.0735748424618071,0,0,0,0,0,0,0,-0.222782424120852,0,0,0,0,0,0.0174389821919193,-0.0394098581973898,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0248675640878523,0,0.280105019267609,0.209663238162412,0,0,0,0,0,0,0,0,0,0,0.0730997344767897,0.0944513076323144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031301012454982,0,0,0,0,0,0,0
X000651.SZ,0,0.0915831078503186,0,0,0.0726813554870648,0,0,0,0,0,0.0712386940437578,0,0.0284410208266608,0.0515305057454126,0,0,0,0.0533226854155052,0,0,0,0,0,0,0,0,0.128221615252385,0,0,0,0,0,0,0,0,0,0,0,0,-0.043997862451757,0,0,-0.000219715513253101,0.0227154105558084,0,0,0,0,0,0,0,-0.00263199981217992,0.00209538036230467,0,0,0,0,0,0
X000858.SZ,0.0669074775757112,0,1.73472347597681e-18,0.137256103944657,0,0,0,0,0,0,0,0.38382063574494,0.144526018321658,0,0,0,0,0,0,0,0.127043620860701,0,0,0,0.042706680850407,0,0,0,0,0.071025686192631,-0.0152814178023794,0.0321369167052754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635353358569944,8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0.0879698949679673,0,0,0.175021835264684,0,0,0,0,0,0,0.115339436149313,0,0.0245266564147313,0,-0.0185279157384835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834183616094477,0,0,0,0,0,0,-0.0666361146448725,0,0,0,0,0,0,0,0.0474814120357581,0,0,0,-0.0876369759824713,0,0.0128928408970661,0,0,0,0,0,0,0
X000725.SZ,0,0,0.18005489805222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288938309609355,0,0,0,0,0,0,0.189741617004642,0,0,0.0781032098502919,0,0,0,0,0,0,0,0,0,0,0.077871740220621,0,0,0,0,0,0.147359712125911,0,0,0,0.138852195262046,0,-0.00176390313564474,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.178161398320068,0,0,0,0,0,0,0.41921927118026,0.0259117508539012,0.0803310171225083,0,0,0,0.0602939314803645,0.0154545971091436,-0.153350511416344,0,0,0,0,0,0,0,0,0,0.0351572021663747,0,0,0,0,0,0,0,0,-0.055153832546227,0.0342351631120811,0,0,0,0,0,-0.0424964034139866,0,0,0,0,0,-0.0052944443708446,0.0106644875387792,0,0,0,0,0,0
X000063.SZ,0,0,0.0363580748681687,0,0,0,0,0,0,0.0790965619785274,0,0,0.128826143298525,0.111850959247497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273370311903967,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0349603161070157,0.0601338190659823,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.306318347002916,0.358198518839048,0,0.205062007951983,0,8.67361737988404e-19,0,0,0.164031609952139,0,0,0,0,0,0,0.0626340489835585,0,-0.0134690223603413,0.0134083500629242,0,0,0,0.00266556472626156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772511641008593,1.73472347597681e-18,0,0,0,0,0,0
X600690.SH,0,0,0,0.398133252641659,0,0,0,0,0.00370585295271867,0,0,0,0.100165302541583,0.211040810916798,0,0,0,0,0,0,0,0,0,0,0,0.0499309757116467,0,0,0,0,0.0318442710038252,0,0,0,0,0,0,0,0,0.00346041545690992,0,0,0,0,0,0,0.0689572805945075,0,0,0,0,0.0159854747729368,0,0,0,0,0,0,0
X000568.SZ,0.0512140133567592,0,0,0,0.407773112554501,0,0,0,0.0026379597068752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570397030826374,0,0,0.0600784407770707,0,0.112318523594164,0,0.0229523472756643,0,0,0,0,0,0,0,0,0,0.0422785961058356,0,0,0,0,0,0,0,0,0,0,0,0,-0.011287716621785,0,0,0,0,0,0
X002236.SZ,0,0,0.322767634732266,0,0,0,0,0,0.0547622248358038,0,0,0,0,0,0,0,0,0,0,0,-0.0392136149499354,0,-0.0189134809625409,0,0,-0.021545730171586,0.0658720782595974,0,0,0,0.111517632857233,0,0,0,0,0,0,0.138809722223058,0,0,0,0,0,0.183233664067417,0,0,0.203961189766072,0,0,0,0,-0.00300319498131719,0.0042384215695428,0,0,0,0,0,0
