,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600271.SH,X002236.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X300003.SZ,X600867.SH,X002292.SZ,X002426.SZ,X000559.SZ,X002294.SZ,X600089.SH,X002180.SZ,X601877.SH,X600522.SH,X000623.SZ,X002506.SZ,X600498.SH,X002074.SZ,X002508.SZ,X000981.SZ,X000536.SZ,X000050.SZ,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0176478867166271,0,0.233987128758071,0,0,0,0,0,0,0,0,0,0.103851686268816,0,0,0,0.0432180344151573,0.0089594722003868,0,0,0.0115057593886642,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.020712129329551,0,0,0,0,0,0,0,0.0569467495211524,0,0,0,0.0418906762050896,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0949114764715906,0,0.209821209524856,0,0,0.0588113588394674,0,0,0.084912133283518,0,0.137117356075763,0,0,0,0,-0.0666745587270969,0,0,0,0,0,0,0,0,0,0,0,0.0693709369393329,0,0,0,0,0.0404301746026349,0,0,0,0,0,-0.137805375272529,0,0,0.00577702065449216,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.342732214995881,0,0,0,0,0,0,0,0,0,-0.0931562281930217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572114873358888,0,0,0.2308364768539,0,0,0,0,0.148470680933718,0,0,0,0,-0.0432072318477973,0.00517001224987143,0.204933428243993,0,0,0,-0.100734909914314,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064972040982448,0,0,0,0.0593986687946642,0.00348695374860365,0,0,0,0,0,0.0481524670852091,0,0,0,0,0.046300998743819,0,0.162937981975262,0,0,0,0,0,0,0,0.0356398069489289,0,0,0,0.100078390538226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.0714324547103412,0,0,0,0,0,0.204693129630724,0,0,0,0,0,0,0,0.333630128686519,0,0,0,0,0,0,0,0,0,0,0,0,0.119133407212137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651522165462758,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.182040469227051,0,0,-0.0153321822469151,0.0407995950592686,0,0,-0.0584273374750899,-0.0154070133104426,0,0,0,0,0,-0.00872389256920171,0,0,0,0,0,0,0,0,0,0.14768425730935,0,0,0,0,0,0,0,0.116777850011792,0,0.0538201361708161,-0.12273233634269,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.155200888765446,0,0,0,0,0,0,0.013346686705221,0,0,0.110324624697099,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0154991012870023,0,0,0.0420642585031049,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0480349803559613,0,0.0706840406832579,0.0859654485835174,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0586187696737224,0,0,0,0,0,0,0,0,0,0,0.0728000494899103,0,0,0,0.128608889944019,0.0153959483162603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357768270362224,-3.46944695195361e-18,0,0,0,0.187770221479648,0,0,0,0,0,0,0,0.0798580732034583,0,0,0,0,0
X000625.SZ,0,0,0.112559521109133,0,0.0490464228119894,0,0.0665786146019501,0,0,0,0,0.13204526390404,0,0,0,0,0,0,0,-0.00420247177281411,0,0,0,0,0,0.0748329500940404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741445480217385,0,0.0388376894466631,-0.00814949011085389,0,0,0,0,0,0
X000063.SZ,0,0.02842422042236,0.0468985679898956,0,0,0,0,0,0,0,0,0,0,0.0653123954200604,0,0,0,0,0.0930164655741651,0,0,0,0,0,0.0193965229950315,0,0,0,0,0,0.244826280517673,0,0,0,0,0,0,0,0,0.290851802399706,0,0,0,0,0,0,0,0,0,0,-0.0193437863387725,0,0,0,0,-0.215638436239301,0,0
X600690.SH,0,0,0.011527588364217,0,0.188621329932328,0,0,0,0,0.180079618566705,0,0,0,0.0156620698971746,0,0,0,0.055132823244993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233570638495157,0,0,0.0859108766841795,0,0,0,0,0,0,0,0,0,0.0762164803352009,0.0139103453766074,0,0,0,0,0,0
X600741.SH,0,0.0299160130506278,0,0,0,0,0,-0.0404670280807199,0.157879049067374,0,0,0,0,0,0,0,0,0,0,0.000605648180972401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299758801439893,0,0,0,0,0,0,0.270325353401072,0,0.0172687228986069,-0.00697125108511747,0,0,0,0,0,0
X600703.SH,0,0,0,0.0751673531750991,0,0,0,0,0.261170461628359,0,0,0,0,0.0948000792901879,0,0.115336856087616,0,-0.049381594941644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240591619384767,0,0,0,0,0.0511484602022419,0,0,-0.0297223016571853,0.0626305214232703,0,-0.0014991167937697,0,0,0,0.0575421181077345,0,0,0,0,0,0
X600031.SH,0,0,0,0.0087315769023712,0,0,0,0.208124014388581,0,0,0.0634342237644552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352788019597796,0,0,0,0,0,0,0,0,0,0.00635954537439729,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0738754349498686,0.343806366583821,0,0,0,0,0,-0.035537624891269,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.204708600582596,0,0.160220060050418,0,0,0,0,0,0,0,0,0,0,0.0505289028417738,0,0,0,0,0,0,0.0593355819874021,0,0,0,0.0308066930826638,0,0,0,0,0.143320989700716,0.0186874131411649,0,0.126898929889578,0,0,0.01075662423088,0,0,0,0,0.00360532476632116,0,0,0,0,0,-0.0394410332954409,-0.0173584696343084,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,-0.0135220763994281,0,0,0.0714402519796728,-0.061591186079372,0.102212588628634,0,0,0,0.160355603566392,0,0,0,0,0,0.00796356621998187,0,0,0,0,0,0,0,0,0,0,0.0369675445295516,0,0,0.00130217987487059,0,0,0,0,0.0585346885287286,0.126660505291901,0.0286080792448431,0,0,0,0,-0.00255751278862373,0,0,0,0,0,0,0
X002475.SZ,0,0.023909533014199,0,0,0,0,0,-0.00975101850978318,0,0,0,0,0,0,0,0,0,0.120973963814305,-0.0296200886612907,0.220071157825069,0,-0.0483265118208139,0,0,0.0395576156013944,0,0,0,0,0,0,0,-0.0280139803303801,0,0,0,0.0768332563486263,0,0,0,0,0.055434194203023,0,0,0,0,0,0.0494847017894739,0,0,0,0,0.318729331506814,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155159615714101,0,0,0,0,0,0,0,0,0.0523197223301172,0,0.372732514562876,0,0,0,0,0,0.194604524262832,-0.0523646709007822,0,0,0,0.127747857576924,0,0,0.0677764675014469,0,0,0.243834528271029,0,0,0,-0.0136895820681796,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240530951045814,0.444738717890182,0,0,-0.0256922043419416,6.93889390390723e-18,0,0.189712365809937,0,0.202732549845575,0,0.172013396119895,0,-0.0799924290080231,0,0.0719164051438559,0.133416205883628,0,0,0,0,0,0,0,0,0,-0.0805895695040356,0,0,0,0,0,0,0
X002456.SZ,0,0.185585770469327,0,0,0,0,0,0,0,0,0,0,0,0,0.214519763519263,0,0.250420966012726,0.123626162684549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228953989236884,-2.16840434497101e-19,0,0.0859421877378687,0,0.102592031338222,0,0,0.0843506422399409,0.201360596841469,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.00130695952278882,0,0,0,0,0,0,0,0.0207410919441199,0,0,0,0,0.0499892210790446,0,0,0,0,0,0,0,0.117420986650997,0,0.0198484105270909,0,0,0,0,0,0,0,0.0344018044165997,0,0.00770767822515917,0,0,0,0,0,0,0,0.0121336739023889,0.0218996714962411,0.224080276472205,0,0,0,0,0
X002236.SZ,0,0,0.0730824637685876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584050572449233,-0.103764593294069,0,0,0,0,0,0.20491682389867,0,0,0,0,0,0.0116408041338118,0,0,0.174641090685386,0,-0.0797758852285189,0,0.0227499243821791,0,0,0.143667574540321,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.146053997281268,0,0,0,0,0,0,0,0,0.0665828706960715,0.0938786294635228,0,0,0,0,0.131309796510948,0,0,0,0,0,0.00747738162372746,0,0,0,0.0812282955366084,0.0113683675471739,0.105316476272807,0,0,0,0,0,0,0,0,0,0,0.0857389928198954,0.148156960774348,0,0,0,0,0,0,0,0.0378544620067041,0,0,0,0,0,0,0
X600177.SH,0,0,0.0376342811796857,0,0,0,0,0,0,0,0,0,0,0.0402398851910914,0,0,0,0,0,0,0,0,0,0,0,0,0.0634590119064558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425447941455379,0,0,0.0648408358269505,0,0,0,0,0,0.0244773839301506,0,0,0,0,0,0
X002085.SZ,0,0,-0.113514002282066,0,0.0826749294414236,0,0,0,0,0,0,0,0,0,0.115192094507903,0,0,0,0,0,0,0,0,0,0,0.332306375989412,0,0.0219715006273237,0,0,0,0,0,0,0,0,0.0429407696843143,0,0,-0.0631385286458066,0,0.00562578565340464,0,0.0831583024854874,0.191165681382995,0.0335961186575644,0,0.015993802945856,0,0,-0.0104903662847321,0,0,0,0,0,0,0
X000157.SZ,0.00288191583208573,0,0.0773195801049001,0,0,-0.0823418347458174,0,0,0,0,0,0,0,0.450861796409144,0,0,0,0,0.0936373272358458,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115518574706889,0,0,0,0,0,0,0,0,0,0,0,-0.0466315210048104,0,0,0,0,0,0.026883800283451,0.024653467099649,0,0,0,0,0,0
X600372.SH,0,0.0366064549185781,0,0,0,0,0,0,0,0.0463410780875187,0,0,0,0,0,0,0,0.0851800826917704,0,0.0367753058489431,0,0,0.0646605394770776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801953936871075,0.00497385253462227,0,0.0622851924107846,0.0604593939967211,0,0,0.0986772276581011,0,0,0,0,0,0.0295645318401548,0,0,0,0,0,0
X002007.SZ,0,0,0.0635420870376696,0,0.0325368311916977,0,0,0,0,0,0,0,0,0,0.136104947481894,0,0,0.0696467391344221,0,0,0,0,0,0,0.0481195001893922,0,0,0,0,0,0,1.73472347597681e-18,0.235441452355872,0,0.16869632259155,0,0,0,0,0,0,0,0,0,0,0.203907801563528,0,0.0606577192960208,0.05837419917477,0,0,-0.0331475023626974,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839638026785473,0,0,0.11354289175238,0,0.0831254703624997,0,0,0.138763144543655,0,0,0,0,0,0,0.00848590788939822,0,0,0.0303744309143907,0,0,0,0,0,0,0.0995485502239424,0,0,0,0,0.125365435074025,0,0,0.12934011889587,0,0,0.00069118278462467,0,0,0,0,0,0,0
X300003.SZ,0,0,0.015383356962487,0.166091186578876,0,0,0,0.00387525138657142,0,0,0,0,0,0,0,0,0,0,0.0416799097932394,0.0270211092196605,0,0,0,0,0.133389783202531,0.0462115999961494,0,0,0,0,0,0.322142029721282,0,0.279236486775832,0,0,0,0,0,0.0236269981049918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.00714294638289848,0,0,0,0,0,0,0.0544370188343678,0,0,0,0,0.0901131325621602,0,0,0.179780918064384,0,0.0030504565160927,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0298993737396356,0,0.12705172635138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.0491573444040066,0,0,0,0,0,0,0,0,0,0.156837612879082,0,0,0,0,0,0,0,0,0,0.12255617695245,0,0,0,0,0.405556214465331,0,0,0,0,0,0,0.0562117839919102,0,0,0,0,0,0,0.0385626581779033,0,0,0,-0.00826037913053267,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142094721120382,0,0,0,0.040405646211112,-0.10146650446809,0,0,0,0,0.310404812092635,0,0,0.282552604991834,0,0,0,0,0,0,-0.0453392837820326,0,0,0,0,0,0.477835976345348,-0.0788440075600694,0,0.090020680923208,0.0590337644806714,-0.201642823024691,0,0,0,0,-0.00574732272384887,0.0310518369655481,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.0420481042106301,0,0,0,0,0,0,0,0,0,0.144803434970685,0,0,0.0853751112891533,0.12253252226922,0.0362827625657803,0,0,0,0,0.0120675751207346,0,0,0,0,0,0,0.111964565232052,0,0,0,0,0,0,0,0.0328837056437215,0,0,0.0353870511285644,0,0,0.163305926936327,0,0,0,0,0,0.0328616803161989,0,0,0,0,0,0
X002294.SZ,0,0.134952928988191,0,0,0,0.165546289228328,0,0,0,0,0,0,0,0,0,0,-0.00501560947397687,-0.00434064576161446,0,0,0,0,0,0,0,0,0,0.140106604969533,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.130615542208854,0,0,0,0,0,0,0,0,0,0.0688177268493257,0,-0.023643856769813,0.0470023566904601,0,0,-0.0612455369064473,0,0
X600089.SH,0,0.0998047429826136,0,0,0,0,0,-0.010569669787521,0,0.00303530175386409,0,0,0.0468435081822732,0,0,0.0652663591481053,0,0,0.0415391749747468,0,0,0,0,0,0.0148622214403829,0.123508687232506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225654592850432,0,0,0.0205030156606947,0.1741639113666,0,0,0,0,0.0362847542419214,0.000114967994010767,0,0,0,-0.0228779050644027,0,0
X002180.SZ,0,0,0.0530962509029436,0,0,0,0,0,0,-0.188936226085546,0,0,0,-0.301447615331099,0.227830319196665,0,0.292620426951836,-1.38777878078145e-17,0,0,0,0,0,0,0.134450684706174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569788124860454,0,0,0.198600220497114,0,0,0.220070387101164,0,-0.071989679138782,0,-0.161171489049981,0.0445135359028951,0,0,0,0,0,0,0.174251771283305
X601877.SH,0,0,0.0556164237175922,0,0,0,0,0,0.00242622395503265,0.099575438895865,0.197576374858471,0,0,0,0,0.0462793688119487,0,-0.152159397123313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182015963415889,0,0,0.0880340956927182,0.351247669122117,0,0,0,0,-0.100972320804166,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X600522.SH,0,0,0.0337775636160103,0,0.334353735830974,0,0,0,0,0.0103689497393717,0,0,0,0.127300227744358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.0256753713306086,0,0,0.0663107016040733,0,0.0267651248713847,0,0,0.138089411539541,0,0,0,0,0,0.082009233650423,0,0,0,0,0,0
X000623.SZ,0,0,0.260171441987733,0,0,0,0,0,0,0,0,0,0,0.10451657376324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285612430720467,0,0,0,0,0,0,0,0.0431180960044587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709631639239021,0.0843856035136496,0,0,0,0,0,0
X002506.SZ,0,0,0.0276050124186668,0,0,0,0,0,0,0.0827801988112432,0,0,0,0.072532081635824,0,0,0,0,0.109190686757286,0,0,0,0.00330355084615499,0,-0.0361998987630303,0,0,0,0,0,0,0.0684246037404342,0.11710346203947,0.383023870352917,0,0,0,0.160813767626557,0,0,0,0,0,0,0,0,0,0.0530563301366315,0,0,0.040286736983824,0,0,0,0,0,0,0
X600498.SH,0,0.12497328014465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031519092897202,0.0936357005264915,-0.0396415613329599,0,0,0,0,0,0,0,0.418273842346502,0,0.0801016011420587,0,0,0,0,0,0,0,0,0,0,0,0.0352092726230348,0,0.0953933795533515,0,0,0,0,0,0,0,0,0,0,0,0,0.0538541613392375,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955511959549386,0,0,0.0671121994328415,0.129342598221785,0.101013836187457,0,0,0.1939322498377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873655759896832,-0.0175845278235845,0,0.161045069190173,0,0,0,0,0,0,0,0,-0.0721411469622716,0,0,0,0,0,0,0
X002508.SZ,0,0,0.138734003884392,0.0521880109783169,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189988573566347,0,0,0.0406575368219803,0,0,0,0,0.0874849317464791,0,0,0,0,0,0,0,0,0,-0.174651891113021,0,0.0379566015151489,0.040101408836572,0,0,0,0,0,0,0,0,0,0,0,0,0.0405822622414364,0.0227081729335358,0,0,0,0,0,0
X000981.SZ,0,0,-0.0372995616099828,0,0,0,0,0.0531130788246761,0.0220678929449686,0.152536754658059,0,0,0,0,0,0,0,0,0.17946209212805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472468256431082,0,0,0,0.0229582722920653,0,0.0320210200580593,0.119356332288351,0,0,0,0,0,0.130546369861483,0,-0.0206044058285003,0,0,0,0,0,0,0,0,0,0
