,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X002506.SZ,X000559.SZ,X600372.SH,X002074.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600867.SH,X002426.SZ,X002456.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000050.SZ,X002180.SZ,X002508.SZ,X000981.SZ,X601877.SH,X002465.SZ,X600498.SH,X002179.SZ,X002008.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.078590645645124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569522356319455,0,0,0,0,0,0,0.170992546597802,0,0,0,0,0,0,0,0,0.0458876197970192,0,-0.0314547109334229,-0.00899302841193039,0,0,0,0,0,-0.0452283383868438,0.0348893506280573,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.16712891917302,0,0.10299389821965,0,0,0,0.122775113620477,0,0,0,0,0,0,0.0222123543078012,0,0,0,0.0499027190558581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365693470065537,0,0,0,0,0,0,-0.0146137169740441,-0.0281421696992767,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161151871727418,0,0,0.0255826512616122,0,0,0,0,0,0,0,0,0.0400364582423107,0,0,0.0796367079752929,0,0,0,0,0,0,0,0,0,0.0257870458773466,0,0,0,0,0,0.0752207563233741,0,0,0.00702219715291077,0,0.0240688611980436,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000181526713672054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.172496274364638,0,0,0,0.0495619784131645,0,0,0,0.0208671787012616,0,0,0,0,0.0724755853400418,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182016012241161,0.075525950895983,0,0,0,0,0,0,0,0,0,0,0.00519930781203035,0,0,0,0,0,0,0
X002304.SZ,0.0656654952767168,0,0,0,0.317077739770271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882677853866326,0,0,0,0,0,0,0,-0.037749227740201,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160304863441403,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273349150852614,0,0,0.0983984579510024,0,0,0,0,0,0.0139818000403256,0,0.0504445495891081,0,0,0,0,0,-0.0139654621623491,0,0,0,0,0.157454900335363,0,0,0,0,0,-0.0457602626734972,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410620103244043,0,0,0.0868793104924421,0,0,0,0,0,0.123003908287127,0.129296652250659,0.0277567836615901,0,0,0,0,0,0,0,0,0,0.0861032773667079,0,0,0,0,0,0,0,0,0,0,0,0.0211543147809212,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.221713048923161,0,0,0,0,0,0.138127158606614,0,0,0,0.0170281529581626,0.0884261179355114,0,6.93889390390723e-18,0,0.0929819961884448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00517378009887112,0.0440619200742728,0,0,0.140531629605547,0,0.0828420447319008,0,0,0,0,0,0,0,0,0,0.189386960340779,0,0,0,0,0.176532135019636,0,0,0,0,0,0,0,0.0240527360627311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0408075310532635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299419918997931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224783096581204,0,0,0,0.28845417986659,0,0,0.0524317228301786,0,0,0,3.46944695195361e-18,0,0,0.00430857506897035,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0625337730759449,0,0,0.036915737167722,0,0,-0.00245440552468913,0,0.114681148686027,0,0,0,0,0.0383378823388583,0,0.0374620446327276,0,0,-0.0326857475616906,0,0,0.0814477522854345,0,0,0,0,0,0,0,-0.0874059459172343,-0.0249640040337013,0,0,0,0.0752510829371845,0.0421296428872584,0,0,0,0,0,0.150291012559986,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391639600513897,0.0274862584746958,0.0399295196646773,0,0,0,0,0,0.00383387368364077,0,0,0,0,0,0,0.077791211267013,0.012874877265897,0,0,0,0,0,0,0.0736108836705857,0,0,0,0.0585040032170479,0,0,0.0643068636849446,0.0250019301073667,0,0,-0.00218161864416291,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.186044014280792,0,0,0,0,0,-0.143432252327058,0,0,0.0296933096601552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124908802864885,0.0477536427061339,0,0,0,0,0,0,0.117281043616802,0,0,0,0,0,0,0,-0.0194690446614971,0.195804991098132,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.122204277386742,0,0,0,0,0,0,0,0,0.0912658026051156,0,0.093532520321666,0,0,0.00592938849053947,0,0,0,0,0,0,0,0,0.0839818912140707,0,0,0,0,0,0,0.165850811248026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217845921606174,0,0,0,0,0,0,0,0,0,0,0,0.0729490682561882,0,0.1216746920031,0.0893863941864526,0,0,0,0,0,0,0.0904974553201334,0,0,0,0.0301820214599878,0.328667033159581,0,0,0,0,0,0,0,0,0,0,0,0,0
