,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X000100.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002049.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600839.SH,X600741.SH,X600183.SH,X600460.SH,X601877.SH,X600487.SH,X002129.SZ,X601799.SH,X002456.SZ,X000800.SZ,X000661.SZ,X000921.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.418260285443364,0,0,0,0,0,0,0,0,0,0,0,-0.00399522367736745,0,0,0,0.198659032081458,0,0,0,0,0,0.0151000468985929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173283992311328,0,0,0,0,0,0,0.0190393675016502,-0.122108003988321,-0.0349543131445101,0,0,0,0,0
X000858.SZ,0.361248982089665,0,0,0.0149113967049384,0,0,0,0.289836504983255,0,0,0,0,0,0,0,0,0,0,0.00533173397382673,0.0134503823042086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690576034034025,-1.73472347597681e-18,0,0,0,0.110067456482995,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876843999507116,0.101212819935096,0.682292978553221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480500054161843,0,0,0,0,0,0.0884680209316527,0,0.146884404489896,0,0,0,-0.0847586857474761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868577655921489,0,0.0611957225389182,0,0.137883611193627,0.00174826303202775,0,0,-0.0263291441018122,-0.00772909357346667,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.217931143245977,0,0,0,0,0,0,0,0,0,0,0,0.0515631729709163,0.0308645766211766,0,0.0217503035881884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476688409110885,0,0,0.194491030179646,0,0,-0.0236043709360824,0,0,0,0,0,0,0
X002415.SZ,0.0890024400806995,0,0,0,0.0134699542102867,0,0,0,0,0,0,0,0,0,0,0.0944300212234149,0,0,0,0,0,0.120318163726808,0.044783250105045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512500832399851,0,0,0.0963358149069358,0,0,0.137610445118551,0.084923315991317,0.13415701290755,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.365754335207269,0,0,0,0,0,0,0,0.0437333791689887,0.0346196865004017,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0494333253874247,0,0,0,0,0,0,0,-0.0182354781945075,0,0,0,0,0,0,0,-0.0844961547094726,0,0,0.0719169926154219,0,0.022965757155052,0,0,0.0500721818622779,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0768242408536369,0,0,0,0,0,0,0.0408413292668787,0,0.569421553128705,0,0,0,0,0,0,0,0,0.266047613935178,0,0.0268272483157422,0,0,0,0.0248060421467539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177243742976733,0,-0.0935593786383859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091273738903467,0,0,0,0,0.406085221540039,0,0,0,0,0,0,0,0,0,0,0,0,0.234345811864694,0,-0.446728888172666,0,0,0,0,0,0.0101597099196448,0,0,-0.0136519619675778,-0.0171153775571076,0,0,0,0,-0.327618081984882,0,0,0,-0.0152011541032451,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23865096226314,0,0,0,0,0,0,0,0.0398616781367568,0.0710810851944474,0,0,0,0,0.265882880591142,0,0,0,0,0,0,0,0,0,0,0,0,0.123319711883498,0,0,0,0,-0.00900797140860333,0,0.129131774239145,0,0.0335954680362867,0,0,0,0,0,0,0.00146092853180864,0,0
X000568.SZ,0,0.140984755989339,0,0,0,0,0,0.596572309707288,0,0,0,0,0,0.0706930851828374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460304633797778,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100947938834197,0,0,0,0,0,0.0435955388609437,0,0.00998716181915339,0,0,0.48362728984613,0,0,0,0,0,0,0,0,0,0,0,0,0.0754673930842758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065215978933014,0,0,0,0,0
X600104.SH,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0617543692424173,0,0.208709132112709,0,0,0.0620441577447436,0,0,0,0,0,0,0,0,-0.00786247041932244,0,0,0,0.195217179554579,0,0,0,0,0,-0.0273530647227806,0,0.0387975422288976,0.0652354170920516,0,0,0,0,0,0,0.0471295767681545,0,0,0,0,0,0.0140282387902034,0,0,-0.000993261160679438,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551561926891186,0,0,0,0,0.0374522868262983,0.188823189041556,0.468723731952413,0,0,0,-0.0588829672055637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284195226454258,0,0.113932164666709,0,0,0,-0.156181538322564,0.0550451368838603,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226567530986961,0,0,0,0,0,0.0657096721908981,0,0.0152826353518534,0,0,0,0,0,0,0.112074214189718,0,0,0,0.147590274168975,0,0,0,0.239821372261421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746281644636615,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0678046756815035,0.131306439889505,0,0,0,0.165216150591077,0,0,0,0,0,0,0,0,0,0,0.0896615305125771,0.036005463255357,0,0,0,0,0,0,0,0,0.161072654629591,0,0,0,0,0,0,0,0,-0.0231735644316749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767195394817602,0,0,0,0.196719307334669,0,0,0,0.025700456983253,0.0798228786299812,0,0,0,0,0,0,0,0.028344229913925,0,0,0,0,0,-0.00715496589602618,0,0,0.0903948038526573,0,0,0,0,0.1837012159277,0,0,-0.0508583471365628,0,0,0,0,0,0,0
X002304.SZ,0,0.578912014734136,0,0,0,0,0,0.0103835163133256,0,0,0,0,0,0,0,0,0,0,0.00388530582123198,0,0,0,0,0,0,0,0,0,0,0,0,0.153464053507181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413563214538661,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0826144956490964,0,0,0,0,0,0,0.144163351540923,0,0.0263357238414396,0,0,0,0,0,0,0,0,0.170620667396792,0,0,0,0,0,-0.0394824372144417,0,0,0,0,0,0.0674908232052615,0,0,0,0.148226734316347,0,0,0,0.0535167749507847,0,0,0,0,0,0,0,0,0.210435242275295,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.514412850076526,0,0,0.330866490553816,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.00294295919240976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584271829256323,0,0,0,0,0,0,0,0.0746148633890278,0,1.73472347597681e-18,0,0,0,0,0.000737398991885306,0.0595004149390747,0,0,0,0,0
X002179.SZ,0,0,0.013951834108374,0,0,0,0,0,0,0,0,0,0,0.147546045987156,0,0,0,0,0,0,0,0.103524426459356,0,0,0,0,0,0,0,0,0.241607671439252,0,0,0,0,0,0,0,0,0,-0.0376020268622669,0,0,0,0,0.159810401452975,0,0,0,0,0,0,0,0,0,0,0,0,0
