,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002475.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X600372.SH,X002456.SZ,X000157.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X000981.SZ,X600522.SH,X000559.SZ,X002180.SZ,X002508.SZ,X002292.SZ,X000066.SZ,X002074.SZ,X002426.SZ,X000623.SZ,X600498.SH,X000550.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.114005420141146,0.119886577168722,0,0,0,0,0,0,0,0,0,0.0838883747566352,0,0,0,0,0,0.204321651105363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870490951100031,0,0,-0.000280587182587522,0.00031363160813093,0,0,0,0,0,0
X600104.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.571640439395765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751639170411262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105880208222352,-0.183089348600665,-0.0052302094039732,-0.00091939078225451,-0.00067454130341599,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0425264464434623,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.082728268554452,0,0,0.104084341682449,0,0,0,0,0,0,0.0996346495758509,0,0,0,0,0,0,0,0,0.0123564256628592,0,0,0,0,0,0,0,0,0.143514329212782,0,0,0,0,0,0,0,0,-0.0279812909575549,0.0203486082069668,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0346252060090421,0,0,0.525222887707234,0.518392777869151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116349622181625,0,0,0,0,0,0,0.165819308060302,0,0,0,0,0,0.374499930413134,0.244455343120014,0,-0.0526626970029678,0,0.0155010442291457,0.0236904716517947,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0885462140792422,0,0,0.0443184186622188,0.0646901747028867,0.0488039546117033,0.359576884827501,0,0,0,0,0,0,0,0,0.100874459974792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365400164563853,0,0,0,0,0,0.0100394404631919,0,0,0.00811317090193271,0,0,0,0,0,0
X000725.SZ,0,0,0,0.126806921249998,0,0,0,0,0,0.0670126127067937,0,0,0,0,0,0,0,0.217504625779441,0,0.0369941762152026,0,0,0,0,0,0,0,0,0,0,0.144443540190333,0,0,0,0,-0.0256509144311376,0.339159132742112,0,0,0,0,0,0,0.0385640148042022,0,0,0,0,0,0,-0.00253534724757819,-0.0115065659476038,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0869153221769984,0,0,0,0,0,0,0.168775462199208,0,-0.0549076305440239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580444164694114,0.01860398608544,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0555397733796851,0,0,0.403561030512085,0,0.0933231869588052,0,0,0,0,0,0,0,0,0,0,0,0.0539268608826457,0,0.0145240396065521,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0733354809671455,0,0,0,0,0.0593588726995973,0,-0.0197191077999422,0.0034186822805757,0.00295748165939748,0,0,0,0,0,0
X000625.SZ,0,0,0,0.112226556766767,0,0.0096906667037983,0,0,0,0,0,0,0.315924986609643,0.0816110352752399,0.00321349599986545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535772121089048,0,0,0.0213964566538475,0,-0.0112741333395684,0.00601702828344872,0,0,0,0,0,0
X000063.SZ,0,0,0,0.117642319602656,0,0,0,0,0,0,0,0,0,0,0,0,0.102073556552381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345921930882079,0,0,0,0.15764276084194,0,0,0,0,0,0,0,0,0,0,0,0
