,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X000661.SZ,X600809.SH,X002008.SZ,X300003.SZ,X300124.SZ,X000596.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600776.SH,X600498.SH,X000625.SZ,X000050.SZ,X002179.SZ,X000157.SZ,X002180.SZ,X002371.SZ,X300142.SZ,X000977.SZ,X002241.SZ,X600089.SH,X600372.SH,X600118.SH,X300146.SZ,X600867.SH,X600522.SH,X600177.SH,X002129.SZ,X600066.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.122956741324041,0,0,0,0,0.211328458063727,0,0.0635090583366634,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0841942575031567,0,0,0,0,0.00695750010329888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615980170750822,0,0.139876001675709,0,-0.0267443259670098,0.0309213607560218,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195643619845638,0.00311848048535005,0,0,0,0,0,0,0,0,0,0.242947164953947,0,0,0,0.279949146395855,0.00888388894062139,0,0,0.0194207256775257,0,0,0,0.0321261243948177,-0.0584484353732315,0,0,0,0,0,0
X000338.SZ,0,0,0.18475650226226,0.0192427547737198,0,0,0.0320182772205161,0,0,0,0.0672901926326241,0,0,0,0,0,0,0,0.0306452604802534,0,0,0.0523690646509969,0,0,0,0,0,0,0.0212125610310231,0,0,0.0221929681626765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257418877256094,0,0,0,-0.0219003433638401,0.0392081001711923,0,0,0,0,0,0
X000568.SZ,0,0,0,0.32869860743679,0,0,0,0,0,0,0,0,0,0,0,0,0.0525947771630646,0,0,0,0,0.246317637934528,0,0,0,0,0,0,0,0.0134315315491179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433751642941853,0.0803924514595172,0,0,0,0,0,0,0,0.0138412329133982,0,0,0,0,0,0
X600741.SH,0,0,0.275273086817172,0,0,0,0,0,0,0.0458070983727495,0,0,0.0646332161995905,0,0,0,0,0,0,0,-0.0811891472327264,0,0.112427368643965,0,0,0,0,0,0.0912317233256558,-0.0152024396971392,0,0.0493571180304181,-0.0330810577429032,0,0,0,0,0,0,0,0,0,0,0,0.167624147840263,0,0,-0.0152577869900737,0,0,0,0,0.0441167129347386,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.29382414036606,0,0,0,0,0,0,0,0,0,0,0,0,0.0628310285271916,0,0,0,0,0,0,0.230909464565336,0,0,0,0.0111274441733061,0,0,0,0.029011664735138,0,0,0.00776953758102605,0,0,0,0,0,0,0,0,0,-0.0927539902332506,0,0.0952078437715561,0.0729968960417339,0,0,0,-0.132256855271445,0,0
X601877.SH,0,0,0,0,0,0.0514942660195355,0,0,0.0293978199700033,0,0.0958352062453493,0.023187025397056,0,0.0310111317028992,0.0540785603973735,0,0,0,0,0,0,0.179608553560392,0.0199135538325951,0,0,0,0,0,0.00530366407354091,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0289173650524817,0,0,0,0,0,0,-0.00118982301532485,-0.0178089318237706,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0977319210158531,0.194957578842512,0.0396688420592448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224779060681715,0,0.159175662996872,0,0,0,0,0.0195671477271674,0.0521691447873068,0,0,0.0499833858503983,0,0,0,-0.0156569737476259,0,0,0,0,0,0,0
X002236.SZ,0,0.359817836607308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121635121791825,0,0.173175808838572,0,0.0425225886976541,0,0.0361906409615029,0.0535665052447715,0.0401863849621785,0,0,0,0,0,0,0,0,0.0782545625823746,0,0,0,0,0,0,0,0,0,0.0563194504195191,0,0.00284515788827853,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0734500460218709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22488223728861,0,0,0,0,0.172067911772899,-0.00732500774801184,0,0.117595062875383,1.73472347597681e-18,0,0,0,0,0,0.180062461070633,0,0,0,0,0,0,0,0,0,0,0,-0.228445355897105,-0.0557263712778531,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.220832408093448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130150753500454,0,0.0395403349557645,0,0,0,0,0,0,0.0329240318544722,0,0,0,0,0,0,0.132889268632601,0,0,0,0,0,0,0,0,-0.0515937490425667,0,0,0,0,0,0
X600809.SH,0,0.0622210762207563,0,0.221398342458699,0,0,0,0.0387658625965935,0.0262574361705524,0,0,0,0,0.223461205437057,0,0.0189016982027252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283310200546894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135677222785616,0,0,0,0,0,0,-0.000755716675192828,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0547502764207548,0.176415244010584,0,0,0,0,0,0,0,0,0,0.073931468058845,0,0,0.0705844068636632,0,0,0,0,0.0568801332566125,0,0,-0.141131908646674,0,0,0,0.0198250477342762,0,0,0,0,0.133160547859699,0,0,0,0,0,0.172899656551575,0,0,0,0.170879608394349,0,0,0,-0.00510360556847762,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0110333420968235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177466235750778,0,0,0,0,0,0,0,0,0.120381334153007,0,0,0,0,0,0,0,0,0,0.0218321240957411,0,0,0,0,0,0,0,0,0,0,0.661759738521677,0,-0.0371845868945563,0,0,0,0,0.307865902386866,0,0
X300124.SZ,0,0,0,0,0,0,0.190550592381131,0.151011189226065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375700533335364,0,0.16223245579097,0,0,0,0,0,0,0.0472000547356948,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122013153314719,0.0485135293743589,0,0,0,0,0,0
X000596.SZ,0,0,0,0.399553485526474,0,0,0,0,0,0,0,0,0,0,0,0.000880213419316029,0,0,0,0,0,0,0,0,0,0,0.0260650190691586,0,0,0,0,0,0.0514363827503582,0,0,0,0,-0.0094525573925742,0,0,0,0,0,0,0,0,0,0.00300131452241589,0,0,0,-0.00397085494825714,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.195731974659863,0,0,0,0,0,0,0,0,0,0.0228797077167083,0,0,0,0.0807055744077091,0,0.0673824403570092,0,0,0,0,0,0.159193158330206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309508385758527,0,0,0,0,0,0.00866788541687597,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502990270265517,0,0,0.217161042337233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703714932157571,0,0,0,0,0,0.0649726256971231,0,0,0,0,0,0.339635833610293,0,0.0421856336641995,-0.075378819150504,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0123202895992913,0.0714574245828489,0,0,0,0,0,0,0.227175531117382,0,0,0,0.0301902216960349,0,0.0242029678523683,0.153990132831692,0.0217422320270678,0.524870136965741,0,0,0,0,-0.0228412666110605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498942587785025,0,0,0,0,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.26367988564316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580739298214183,0,0,0,6.93889390390723e-18,0,0.609249918163784,0,0,0,0,0,0,0,0,0,0,-0.585789538805645,0,0,-0.0458599546124935,0,0,0,0.0415124600451157,0,0
X600498.SH,0,0,0,0,0,0.0137002717856522,0,0,0.41446813758826,0,0,0,0,0,0,0,0,0,0.0907804829854598,0,0.0670764095922152,0.00140119751083778,0,0,0,0,0.139576189354677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239706689118556,0,0,0.0199319508722018,0,0,0,-0.0240431605012698,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332675712129234,0,0,0.0650851144152809,0,0.251234113068969,0,0,0,0,0.0101617622669293,0,0,0,0,0,0,0,-0.0635278640705588,0.0496681965218078,0,0,0,0,0.211362538727744,0,0.0867045374763357,0.077418501599396,0,0,0,0,0,0,0,0,0,-0.0430378136857816,0,0,0,0,0,0,0
X000050.SZ,0,0,0.141639974175434,0,0,0,0,0,0,0,0,0,0.071274947904097,0,0,0.0990713677408301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308558566186323,0,0,0,0,0,0.16989279337648,0,0,0,0,0,-0.44953544540896,0,0,0,0,0,0.154173198777211,0,0,0,-0.00810215861314366,0,0,0,0,-0.00664668662411407,0,0
X002179.SZ,0,0.0769082355869482,0,0,0,0,0,0.131164346300095,0.0338570969564899,0,0,0,0,0,0,0,0,0,0,0.114206820845845,0,0,0,0,0,0,0,0,0.115856567483322,0,0,0,0.0383120969896688,0,0,0,0,0,0,0.0457416166665184,0.0872735784492804,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.081365610313338,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.113490703024152,0.0401731774241457,0,0,0,0,0,0,0,0,0,-0.0324856173729285,0,0,0.156267589515808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162716048707311,0,0,0,0,0,0,0,0,0,0,0,0,0.000545022981768266,0.0156409156577269,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612494814950649,0.00760013693231426,0.121213470664424,0.0966708973867373,0,0,0,0,0,0.00734524987527921,0.130018648952508,0,0,0,0.0523829098804948,0,0,0.0432220164142565,0,0,0,0,0,0.0482960006341878,0,0,0,0,0.101115848550155,0.0973480189000303,0,0,0,0,0,0,-0.0114889918448227,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.0746162924823507,0,0,0,0,0,0,0,0,0,0,0,0,0.0585070637802818,0,0,0,0,0,0,0,0.05786141716849,0.047885882516928,0,0,0,0,0,0,0,0,0.521389538052898,0,0,0,-0.0943959067624391,0.0268887338316942,0,0,0,0,0,0,-0.0963623857787479,-0.0121380219730397,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568327440202064,0.00290634806038938,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0383189904352243,0,0.0744008357939595,0,0,0,0,-0.101091608246147,0,0.0982742550695195,0,0,0,-0.0288739056814831,0,0.104421216499354,0,0,0,0,0.211333654475636,-0.118335341775694,0.0128571815014184,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.125748644328416,0,0,0,0,0,0,0.114682388181174,0,0.326128314071667,0,0.0378626703921921,0,0,0,0,0,0,0,0,0.0643030099459337,0.0377804649654408,0,0,0,0,0,0,0.132069499505653,0,0,0,0.115990878191444,0.104714638321223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0249860089177689,0,0,0,0,0,0,0,0,0,0.119232698178689,0,0,0.0537228406672716,0,0.0231279047851652,0,0,0,0,0,0,0,0,0.0174301020109736,0,0,0.0311637834043923,0,0,0,0,0,0.251445725335063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329212423902895,0.00757073050198106,0,0,0,-0.0569207352554776,0,0
X600089.SH,0,0,0,0,0,0,0,0.091394708783833,0,0,0,0,0,0,0,0,0,0.122394553660362,0,0,0,0,0,0,0,0,0,0,0.0397441152479047,0.0345404363522557,0,0,0,0.0158120417250769,0,0,0,0,0.123790115331394,0,0,0,0.043349872033768,0,0,0,0,0.0290737975284377,0,0,0,-0.00738290626685563,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0562394301489623,0,0,0,0,0,0,0,0,0,0.147062613738733,0,0,0,0,0,0.112423782286127,0,0,0,0,0.00508930841235458,0,0,0.100148954484483,0,0,0,0,0,0,0,0,0,0,0.178088106556393,1.35525271560688e-20,0.0205477099586364,0,0,0,0,0,0,0.0426818702741091,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.043077145547924,0,0,0,0,0,0,0.0160959679654937,0,0,0.0749233200601147,0,0,0,0,0,0,0,0,0,0.00190821534336058,0,0,0,0,0,0,0,0.073846771305368,0,0.096973718762169,0,0,0,0,0,0,0,0,0.0369002504773086,0,0,0,0,-0.02943676795497,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105767567970078,0,0.473161150499302,0,0,0,0,0,0,0.165371248505188,0,0,-3.46944695195361e-18,0,0,0.012434817276028,0,0,0,0,0,0,0,0,0.250461843500092,0,0,0,0,0,0,0,0,0.164533590395537,0,0,0.15780450897513,0,0,0,-0.0167171015935775,0,0,0,0,0.0122134049026851,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141746495245024,0,0,0,0.170308619259613,0,0.220861558729482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101202316004765,0,0,0,0,0.0983221794928365,0.292207711384961,0,0.0812569830311657,-0.0770388690198334,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0681628221548939,0,0,0,0,0,0,0,0.0695724577101822,0,0,0,0,0,0,0,0,0,0.29423523948633,0,0,0.00297222802705318,0,0,0.0150068711637537,0,0,0,0,0,0.0698022371891977,0,0,0,0,0,0.0789957896359757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0179566830090905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424848262007576,0,0,0,0.00848459714772033,0,0,0,0,0.0588456675297671,0.0412737973917077,0,1.73472347597681e-18,0,0,0,0,0,0,0.103843419574318,0,0,0,0,0.0197866048629216,0,0,0,0,0,0,0,-0.0100521114372357,0.00189218059201001,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232508739708152,0,0,0,0,0,0,0,0,0,0.0887892864088938,-0.00167957092285197,0,0,0.115537551016464,0,0,0,0,0,0,0,0,0,0,0.0601545525364065,0,0,0,0,0,0,-0.064845728921025,-0.0137484456900566,0,0,0,0,-0.101986055519751,0,0
X600066.SH,0,0,0,0,0,0,0,0.113173330754202,0,0,0,0,0,0,0,-0.0481695385386965,0,0.0451940720340707,0,0,0,0,0,0,0,0,0,0,0,0.0652766393708926,0,0,0,0,0,0,0,0,0.0878154382532486,0,0,0,0,0,0.0520563763520614,0,0,0,0,0,0,-0.0520224405409876,0.105444250374047,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339643389607618,0,0,0,0.448268871278394,0,-0.115667684776476,0,0,0,0,0,0,0,0,0,0,0,0,-0.06842828051334,0,0.0732098796371474,0,0,0,0.0865643837319945,0,0,-0.0055408955079135,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169635120215497,0,-0.0811509283007157,0,0,0,0,0,0,0,0,-0.154846337585621,0,0,0,0,0,0,0,0,-0.0458729340821371,0,0,0,4.33680868994202e-19,-0.111844533631832,0,0,0,-0.10247024724401,0,0
Slope,0,0,0.296720426362971,0,0,0,0,0,0,0,0,0,0,0,0,0.185317650433741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335431971181017,0.18258180319634,0,0,0,0,0,0.791586924552329,0,0,0,0,0,0,0,0,0,0,0,1.36371944769517,0,0.740392756226765,0,0,0,0,-3.58660375585474,0
TED,0,0,0,0,0,-0.222931564311639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138946636579244,0,0,0,0,0.33149700084362,0,0,0,0.192010182467104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213179467038896,0.521330778669687,0,0,0,0,-0.780548462167279,0,0
RealEstate_excess,0,0,0,0,0,0,-0.06292231014701,0,0,0,0,0.0136419311489816,0,0,0,0,0,0,-0.119517153496792,0,0,0,0,0,0,0.101152972016485,0,0,0,0,0,0,0.0316426745990804,0,0,0,0,0,0,0,0,0,0,0.0216985836152104,0,0,0,0.0411805388550487,0,-0.0448353517559618,0.0559487421967204,0.00194670623418786,0.0324520860847687,0,0,0,0,0,0
MKreturn,0,0,0,-0.0239458547258657,0,0.0579502764363623,0,0,0,0,0,0,-0.0489211507528132,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241930405558262,0,0,0,0.0310337394217285,0,0,0.0476405652781998,0,0,0,0.0511565252891689,0.0417431533931148,0.00274347570065795,-0.101610488439219,-0.253244270097169,0,0,0,0.0337147392423403,0,0,0,0,0,0,0.0104555787004956,0,0,0,0,0.0449861038640753,0,0
MKvol,0,0,0,0,0,-3.80489301914809e-05,0,-0.0040253998793273,0,0,0,0,0,0,0.00274489971352907,-0.000253194551433333,0,0,0,0,0,0,0,-0.00320316734415322,0,0,0,0,-0.00308867157468503,0.000913096778388884,0,0,-0.00203330009704056,0,0,0,0,0,0,0,0,0,0,0,0.00199079197029252,0,0,-0.00201016057720129,0,0,0,0,-0.00217228715730519,0,0,0,0,0.0972475255007735,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0423483228198396,0,0,0,0,0,0,0,0,0,0.0124165692301848,0.0191189115459382,0.0307168742548058,0,0,0.262965909868165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134008578943923,-0.151261412275759,0,0,0,0,-0.715297554603615,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611807334425422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161448172517785,0.0133275040003721,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208440307211593,0,0,0,0,0,0,0,0,-0.00144922378016385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041459780618798,1.01301172361398e-05,0,0,0,0.0411679372668948,0,0
