,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X000100.SZ,X002179.SZ,X600703.SH,X600089.SH,X002236.SZ,X002129.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X002007.SZ,X002463.SZ,X000800.SZ,X002074.SZ,X600183.SH,X600460.SH,X601799.SH,X002028.SZ,X000066.SZ,X300142.SZ,X600418.SH,X002180.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0630457807954569,0.455731894372367,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266335321881356,0.00194791720448299,0,0,0,0,0,0.00868870043933747,0,0,0,0.0843358743587717,0,0,0,0,0,0,4.33680868994202e-19,-0.00426589392707254,0,0,0,0,0,0
X000858.SZ,0.320889684979026,0,0,0,0.0510693015101502,0.0722561936243233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531722532544856,0,0,0,0,0,0,0,0.020289096528732,0,0,0,0,0.00825179913340375,0,0,0,0,0,0,0,0,0,0,0,0,0.017022467449312,0,0,0,0,-0.000664514434831378,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745278826456308,0,0,0,0.042319422633423,0,0,0,0,0,0,0.0758057314047483,0,0,0,0.130780232979398,0,0,0,0,0,0,0.0347249638857246,0,0,0,0,0,0,0.0635798360907731,0,0,0.0618390182913547,0,0,0,0,0,-0.0429075997905299,0,0
X600276.SH,0,0,0,0,0,0,0.0945770792769933,0.0855944587056598,0,0.0169622224719472,0,0,0,0,0,0,0,0.105169098403571,0,0,0,0,0,0,0,0,0,0,0.062349865774474,0,0,0,0,-0.0154024801546234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235177454491303,0,0.0133235831535879,-0.0104986504850384,0,0,0,0,0,0
X600809.SH,0.221819434016901,0,0,0,0,0.282009222457285,0,0,0,0,0,0,0,0,0,0.307930713177522,0,0,0,0,0,0,0,0,0,0.0117206163834137,0,0,0,0,0,0,0,0,0,0,-0.0439464295931328,0,0.0393751131570484,-0.0667855763354876,0,0,0,0,0,0,0,0,0,0,0,0.0119641694432739,-0.0209884280895666,0,0,0,0,0,0
X000568.SZ,0.265971847814728,0.0753257448743823,0,0,0.127908664559007,0,0,0,0,0,0,0,0.165957252414807,0,0,0.463907552707715,0,0.0347733284629204,-0.0129451234801362,0,0,0,0,0,0,0,0,0,0,-0.01747429508302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524581618437357,-0.00756013096255447,0,0,0,-0.00192320599454107,1.0842021724855e-19,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548231578243802,0,0.0140370421029967,0,0,0,0,0.0857935262651806,0,0,0,0.180653165229296,0,0,0,0,0,0,0,0,0.118955526834194,0,0,0,0,0,0,0,0,0.0667436542761093,0,0.174117502269554,0,-0.022516820830366,0.0395951191470324,0,0,0,0,0,0
X600690.SH,0.198462446806287,0,0,0,0,0,0,0,0.00168494617188105,0,0,0,0,0,0,0.0880995877081492,-0.0215923032141275,0.0635468912163989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108132937055658,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.179067453008847,0,0.0290308548981415,0,0,0,0,0,0,0,0.00913970203073831,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0450605072324948,0,0,0,0,0,0.086609938202622,0,0,0.00989618371084254,0,0,0,0.0558556832783183,0,0,0.0606166177428753,0,0,0,0,0.0134774217065865,-0.0499057498466877,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198813795863478,0,0,0.121070179741615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778405736957243,0.149975187156925,0,0,-0.00287101610171179,0,0,0,0,0.364152855287413,0,0,0,0.00922742198773035,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.117048637773163,0.203836413251331,0,0,0,0.0178171578461099,0,0,0,0,0,0,0,0,0,0,0.109311464962041,0,0.0635590845002703,0,0,0,0,0,0,0,0,0,0,0.0894021537979765,0,0,0,0,0.00662770449407677,0.0468821748397511,0,0,0,0,0,0,0,0.00809537659696275,0,0,0,0.0344240885651913,-0.0732202500132283,0,0,0,0,0,0
X600104.SH,0.198583036050179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420037674715213,0,0,0,0,0,0,0,0,0,-0.0356887987509037,0,-0.04290459276333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111117556949044,0,-0.0148872038318759,0,0,0.0227327620180376,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.161950190198373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314052648475345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.00748582868524127,0,0,0.314009087414604,0,0,0,0,0.0132974820137913,0,0,0,0,-0.004742036210733,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.00198073608574689,0.0127105373377597,0,0,0,0,0,0,0.0596656865040933,0.105036441111461,0,0,0,0,0,0,0,0,0,0,0,-0.0373503304280297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017544363114001,-0.0880043377907781,0,0.0354982934481406,-0.0319709339049341,0,0,0,0.138621611018818,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0114084865851198,0,0,0,0,0,0,0,0,0.4378903083066,0.0367318361837605,0,0,0,0,0,0,0,0,0,0.0510384576148111,0,0,0,0,0,0.0552313752424033,0,0,0,0.0289588579074061,0,0,0,0,0.0516346916846636,0.00104192921358706,0,0,-0.0224171593276148,0.0380151656428857,0,0,0,-0.0185351556131331,0,0
X000596.SZ,0,0,0,0,0.146597348163565,0.217782371463165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113691899287299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875006939328976,-0.0100487286722837,0,0,0,-0.00179425942187965,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2111478826163,0,0,-0.0227059408647174,0,0,0,0,0.303413206358607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333700339423278,0.020373449379142,0,0,0,0,0.202830381756272,0,0
X000338.SZ,0,0,0,0,0,0,0.032078630876525,0,0.128183868839977,0.130446592420443,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.163709197229162,0,0,0,0,0,0,0,0,0.0728284148500111,0,0,0,0,0,0,0.00978549354620275,0,0,0,-0.000576325038723979,-0.00606943205061326,0.0129294483508878,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0225543896907084,0,0,0,0,0,0,0,0,0,0,0.0286670087827594,0,0,0,0,0,0,0,0,0.193570289754299,0.249711529793047,0,0.194991015157179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266359878347599,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0187452840587649,0,0,0,0,0.0421884630470516,0,0.000750691244754929,0,0,0,0.186202768520866,0,0,0,0,0,0,0,0,0.0410050147311452,0,0.109567605107271,0,0.0750182078438597,0,0,0,0,0,0.108398465500217,0,0,0,0,0,0,0.0457137398944042,0.00857030363787302,0,0,0,0.00327550634452139,-0.0067201742096879,0,0,0,0,0,0
X300014.SZ,0.0386486607647383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370240864333202,0,0,0,0,0,0,0.0399969646102877,0,0,0,0,0,0,0.0241509963563201,0,0,0,0,0.0388260807567487,0,0.0529379935176168,0.0376672274855491,0,0,0.00419248759413522,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.041785800802009,0,0,0,0,0,0,0,0,0,0.684239096922273,0,0,0,0,0.0540007178193261,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0116808752394622,0,0,0,0,0,0,0,0,0.106504770098424,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476396238123299,0,0,0,0,0.0219075099981775,0,0
X002179.SZ,-0.0943222939711798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195747343792463,0,-0.0251394804792583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497986471073139,0,0,0,0,0,0,0,-0.225928637178413,0,0,0,0,0,0,0,0,0.0642976552402151,0,0,0,0.0148559446399209,-0.0530878319806257,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.0285661122588891,0,0,0,0,0,0,0,0,0,0,0,0.0922004816743544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214050404370508,0,0,0,0,0.0815902551687171,0,0,0,0.125806068049198,-0.0564293876649114,0,0,0.149707426030951,0,0.109407183353143,0,0,0,0.00776810633540826,0,0,0,0,0,0
X600089.SH,0.0209067595241534,0,0,0,0,0,0,0,0,0.0564817641614547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141070668525056,0.0440730690937255,0,0,0,0,0,0.116086593839912,0,0,0,0,0,0.0129100177538133,0,0,0,-0.0293672157493009,-0.00476252902986831,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0197081346717968,0,0,0,0,0,0,0,0,0,0.47739847699819,0,0,0,0,0,0,0,0,0,0,0,-0.100682454219456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259981628045956,0.0286014693501045,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102707143783144,0,0,0,0,0,0,0,0,0,0.0129630947803114,0,0,0.0384489191799842,0,0,0,0,0,0,0.160265426459387,0,0.0211738008779651,0,0,0,0.225956093310411,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0669819569205146,0,0
X600372.SH,0.112661602431803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269160600578748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973518692378636,0,0.00605107672259347,0.0320190489350473,0,0,0,0,0.026995900023622,-0.0505314535075049,0.0634769521909314,0,0.0513552033430394,0,0,0.0376390810448899,0,0,0.0872529656755698,0,0,0,0.00635696886774673,0,0,0,0,0,0
