,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600741.SH,X000157.SZ,X601877.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X601799.SH,X002463.SZ,X000800.SZ,X002007.SZ,X000066.SZ,X002028.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0.0205112252809844,0,0,0,0,0,0,0,0.0598724068317543,0,0,0,0,0,0,0,0,0,0,0.151998373984688,0,0,0,0,0,0,0.0341442964450875,0.124671167548001,0,0,0,0,-0.00547267321614954,0.00800427904660094,0,0,0,0,0,0,0,0,0.0208557857568641,0.273640065279259,0,0,0,0,0,-0.0163161711418557,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0727201427335738,0,0,0,0,0,0,-0.0282120494850103,0,0,0,0,0.111451269918719,0,0,0.0833321246389723,0,0,0,0.0177005135180575,0.0412397198528322,0,0,0,0.0868715602278316,0,0,0,0,0,0,0,0.0247004623357635,0,-0.00507167081962215,0,0,0,0.0251477852227661,0,0,0.192189774341131,0.0108743573159911,0,0.0553307215903422,0,0,0,0,0
X002371.SZ,0,0.186505235880637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163471480400849,0,-0.199799175024711,0,0.00349644846254303,0,0.0634783551502572,0,0,0,0.210966332283242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28430523410733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0696858829939029,0,0.0815970450623496,0,0,0,0,0,0,0,0,0,0,0.111089584362064,0,0,0,0,0,0,0.0240622447411549,0,0,0,0,0.0321198386302731,0,0,-0.0240681216165068,0,0,0.155797046223997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145492138017753,0,0,0,0,0
X000596.SZ,0,0,0.161253784261275,0,0,0.0732151622347911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627030630298522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281396989215685,0,0,0,0,0,-0.0376699500626189,0,0,0,0,0,0,0.0228559290620275,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835507576994369,-0.0153925380068558,0,0,0,0,0,0.0686396131717556,0,0,0.128603825923178,0.476492445682622,0,0,0,0,0,0,0,0,0.10856944044001,0,0,-0.0324734147241737,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0264383509442366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284174311656771,0,0,0.0649506396488956,0,-0.11787663070059,0,0,0.0415244640034938,-0.0109326680614568,0,0.00388559996415945,0,0.00112959538505821,0.193639739931705,0,0,0,0,0,-0.0143520560373948,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252259445644007,0,0,0.0189350597738483,0,0,0,0,0,0,0,0.0493424668225219,0.0312243745970607,0,0,0,0,0,0,0,0,0.0182420412448771,0,0,0,0,0,0,0,0,0,0,0,0,0.0505067499238207,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.137936146421738,0,0,0,0,0,0,0.087137289967167,0,0,-0.00969374528003994,0,0,0.0280349405888605,0,0,0,0,0,0,-0.0547974146283853,0,0,-0.0584674708387906,0,0,0,0,0.00798789649902616,0,0,-0.0530573606143843,-8.67361737988404e-19,0,0,0,0,0.317737443901506,0.104316816544341,0,-0.0700741445109486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.139488831914578,-0.0934239321362281,0,0,0,0,0,0,0,0,0,0,0,0,-0.306430081525257,0.458638766338284,-0.09507638432795,0,0,0,0,0,0,0,0.0249204521936311,-0.157859835112881,0,0,0,0,0,0,0,0,0,0,0,0,0.0439472758279213,0,0.0841680452092473,0,0,0,0,0,0,-0.0341764421660779,-0.118452620622697,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0981602646201527,0,0.0803609579179226,0,0,0,0.00644252028677083,0,0,0,0.0465503200968349,0,0,0,0,0.0847658214344718,0,0.154388263476383,0,0,0,0,0.125591610636081,0.158010560796261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165888085231122,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0201800864458519,0,0,0,0,0,0,0.0435411852156323,0,0,0,0.321310505582903,0,0,0,0,0,0,0,0,0,0.0630691452126076,0,0,0,0,0.0529521097660306,-0.0576314366787441,0,0,0,0,0.0608684211781757,0,0,0.149408326389075,0,0,0.00802195940166406,0,0,0,0,0,0,0,0,0,0.14426745871149,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0337226786371719,0,0,0,0.00854724846530281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416802114023172,0,0,0,0.0222692631467314,0.0449142981384934,0,0,0,0,0,0,0,0,0.123851271180561,0,0.446708831480834,0,0.0889701573338137,0,0,0,0,0,0,0,0,0.155654834987312,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594011582205895,0.160888737002184,0,0,0,0,0,0,0,0,0,0.0623327545718162,0,0.0268727277797052,0,0,0.0025821810117518,0,0,0,0,0,0,0.0137660783731814,0,0,0,0,0,0.0220310347136565,0,0.0379411867998945,0,0,0,0,0,0,0.0158224958382075,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.431879480713645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854138474451153,0,0,0,0,0,-0.149779974482998,0,0,0,0.486378774592525,0.118114574999204,0,0,0,0,0,0,0,0,0,-0.18971725105388,0,0,0.20108394147067,0.00383333795074949,0,0,0,0,0,0,-0.025309830176636,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0566785556584991,0,0.109343702123965,0,0,0,0,0,0,-0.157894059135977,0,0,0,0,0,0,0,0,0,-0.0874958004955198,0,0,0,0.39237019559529,0,0,0,0,0,0.270444222264694,0,0.38537079425494,0,0,0,0,0,0,0,0.304054517430824,0,0,0,-0.289623973996494,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.370083336682677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100520086565653,0,0,0,0,0,0,0,0,0,0,0.121085035431524,0,0,0,0.0448591323767749,0,0,0.111017698144541,0.183913769689379,0,0,0,0,0,0,0,0,-0.0445476328187722,0.117375757613203,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.0276825423282363,0,0,0,0,0,0,0,0.140542433768378,0,0,0,0,0,0.0113316478907839,0.0318695280281373,0,0,0,0,0,0,0.0155620054305236,0,0,0,0,0,0.0675974615401278,0.00532350781624457,0,0,0.0807583350555249,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0164640146100842,1.73472347597681e-18,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.040841058684142,0,0,0,0,0,0.00756465461507147,0,0,0.0303739344354939,0,0,0,0.0164175973210311,0,0,0,0.190285821340321,0,0,0,0.042016042358578,0,0,0.0353130419400137,0.026964652148064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235452627375527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0175264887527362,0,0.0138049984485476,0,0,0,0,0,0,0.0132448725480551,0.0603985474638421,0,0,0,0,0.214996330618709,0.0436959181914053,0,0,0.139847802931405,0,0,0,0,0,0,0,0,0,0,0.106622767109767,0.0989826711707373,0,0,0,0,0.00480366229597852,0,0,-0.0425909925180589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0358893196990181,0,0,0,-0.0532182240617373,0,0,0,0,0.14196202431849,0,0,0,0,0.0281405163950515,0,0,0,0.027965876668161,0,0.21089633414289,0.0949172605602139,0,0,0,0,0,0,0,0,0,0,0,0,0.177413719614621,0,0,-0.0597130796482509,0,0.221852509881151,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0326802883842907,0.126106062006666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894442070255018,0,0,0,0,-0.0200613934593114,-0.00467546292164791,0,0,0,0,0,0,0,0,-0.208942416376944,0,0,0,0.118962890052788,0,-0.000668030902769819,0,0,0,0,0,0,-0.0595553153631162,0,0,0,-0.0571267052591333,0,0,0,0,0,0,0
X600522.SH,0,-0.0449217959184528,0,0,0,0,0,0,0,0,-0.0295157140761728,0,0,0,0.0610072283069005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262242955565468,0,0,0,0.265265244661464,0,0,0,0,0,0,0,0,0,0.0653136157301823,0,0,0,0,0,0,0,0.019672883896348,0,0.0571933386905129,0,0,0,0,0
X002180.SZ,0,0,0,0.0807781141363975,0,0,0,0,0,0,0,0,0,0,0,0,0.0559742285237851,0,0,0,0,0,0,0.0289106985117282,0,0,0,0,0,0.0518412655687282,0,0,0,0,0,0,0,0,0,0,0.347191222411915,0,0.189663183168053,0,0.0369570495874072,0,0,-1.0842021724855e-19,0,0,0,-0.00461530493634212,0,0,0,0,0,0,0
X600702.SH,0,0,0.520089220994901,0,0,0,0,0,0,0.307055608976721,0,0,0,0,0,0,0,0,0.130004492502561,0.127037476002359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853922396200423,0,0,0.188757141828639,0,0,0,0,0,0,-0.0151663788106082,0,0,-0.119043114110244,0,0.120628675536283,0,-0.0036747072555844,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,-0.0159037882447455,0,0,0,0.0694992518396656,0,0,0,0,0.341618716744062,0.0146696002443857,0,0,0,0,0,0.116089074539683,0,0.0247819494280174,0,0,0,0,0,0,0,0.0675807585854551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00559927609672828,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,-0.0223413947529341,0,0,0,0,0,0,0,0,0,-0.0765997227649036,0,0,0,0,0,0.49288693601725,0,0,0,0.0501548519736007,0,-0.0121256253522623,-0.014732563797097,0,0,0,0,0,0,0.108718767107814,0.0473584999086652,0.0553885713511572,0,0,0,0.0910547823512787,0,0,0,0,-0.0630179649733748,0,0,0,0,-0.00342470559298219,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0235509024699938,0,0.161537755039346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239463872242865,0,0,0,0.0509996274491554,0,0,0,0,0,0,0.0501370186840671,0,0,0,0,0,0.0586125356388626,0,0.0695970133750955,0,0,0,0,0.0431343910351299,0,0,0,0,0,0,0,0.0230414722398743,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.161606175869138,0,0,0,0,0,0,0,0.0261140010125536,0,0.105220554584782,0,0,0,0,0,0,0,0,0,0.256139859996783,0,0,0,0,0,0,0,0,0,0.0753673975787399,0.0179141377988332,0.0585479803684913,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148466592611694,0,0,0.0435102261131556,0,0,0,0,0.0487863070206295,0,0,0,0,0,-0.00318670054980905,0,0.164066778118465,0,0.081191473364481,0,0,0,0,0,-0.107343733505314,0,0,0.0089133208141099,0,0,0,0.0956828354436757,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.366199943447757,0,0,0,0,0.0974747936416563,0,0,0,0,-0.0633109146126105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52404398192352,0.0878367878988463,0,0,0,0,0.057641140357787,0,0,0,0,0,0,0,0,0,0,0,0,0.167860512966039,0,0,0,0,0.110115085873961,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175301560219816,0,0,0,0,0,0,0.141819602073903,0,0,0,0,0,0,0,0.0739662376348942,0,0,0,0,0,0,0,0,0,0,0,0,0.0536560366329414,0,0,0,0,0,0,0,0,0.0124899451908075,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634291317995779,0,0,0,0,0,0.0361256089390498,0,0,0,0,0,0,0.18101637625562,0,0.0457493946676256,0,0,0,-0.0400899020473622,0,0.279331864143142,0,0.00672574771631928,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0741739275319283,0,0,0.230317998020769,0.132481498263975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142627477636862,0,0,0,0,0,0,0,0.0458742826974455,-1.73472347597681e-18,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.11579330080363,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.0541190002813237,0.0225518827021697,0,0,0,0,0,0,0,0,0,0,0,-0.168429056822513,0.0723296193501486,0.0322979480094685,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0880520249565033,0,0,0.134019858960264,0,0,-0.0558852447479934,0,0.066671845906327,0.00711641165963969,0,0,-0.0189807454695629,0,0,0,0,0,0,0,0.0583934216409004,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.177611068934699,0.053782822365643,0,0,0,0,0,0,0,0,0,0,0.0318962669433124,0,0,0,0,0,0.137276359317055,0,0,0,0,0,0,-0.0321401525927009,0,0,0,0.170949513493508,0.0196065255872595,0,0,0,0.145900833086606,0,0.0629098932970432,-6.93889390390723e-18,0,0.0138649905457384,0,0,0.0591650926705363,0,0,0,0,-0.0153675332736858,0,0,0,0,0,0,0
Change_TY3M,0,0.0194348140811277,0,0,0,0,0,0,0,0,0.0292756984385053,0,0,0,0,0,0,0,0,0,-0.220559355674307,0,0.0788658419039365,0,0.0885962248201096,0,0,0,1.73472347597681e-18,0.0984066823825057,0,0,0,0,0,0,0.00416386928932332,-0.0237149193124945,0,0,0.130067705065349,0,0,0,0,0,0,0,0,0,0,0.0306315383348572,-0.0837907598488505,0,0,0,0,0,0
Slope,0,0,0,0.241302065488629,0,0,0,0.301039633730873,0,0.268807299046321,0,0,0,0,0,0,0.771594883305006,0,0,0,0,-0.00309832932226508,0,0,0,0,0,0,0,0.0458587977106276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82434084195752,0,0,0,0,0,0
TED,0,0,0,-0.240435373298362,0.137525354888537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142945294426681,0.273496749447699,0,0,0,0,0,0,0,0,0,-0.206314653010981,0,0,0,0.113126932508422,0,0,0.371105355469598,0,0,-0.476384670224148,0.399190311839178,0,0,0,0,0,0,0
RealEstate_excess,0,-0.00080425413371899,0,0,-0.102192139263607,0,0,0,0,0,0,0,0,0,0,0,-0.0294622553382088,0,0,0,0,0,0.0941792574212522,0,0,0,0,0,0.0371559780266339,0,0,0,0,0,0,0,0.0988243943746537,0,0,0,0.0499956088221253,0,0,0.073481263799273,-0.0596913622972613,0,0,0,0,0,0,0.0324324525430532,0.0164321330417843,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0273832013983534,0,0,0,-0.0570092033332615,0.0168852849357532,0,0,0,0,0,0,0,0,0,0,0,-0.0974001615409384,0,0.0784283638401158,0,0,0.0872833424251449,-0.00982684684466451,0,0,0,0,0,0,-0.0561029440165318,0.0741277199931073,-0.00621262429380313,0,0,0,0,0,0,0,0,0,0,0,0,0.00508280531547098,0,0,0,0,0,0,0
MKvol,0,0,0,0.000452154368881815,0,0,0,0,0,0,0,0,0,0,0,0,0.000885717074769548,0,0,0,-0.00192794331316984,-0.00123300942251011,0,0,0,0,0,0,7.19276260035927e-05,-0.000106434509361351,0,0,0,0,0.00037729721483982,0,0,0,0.000220563082305803,0,0,0,0,0,0.000143479247490706,0,0,0,0,0,0,0,0.00322935571751382,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0119588925700712,0,0,0,0,0,0,0,0,-0.002502469264883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738275078142641,-0.00120564396216807,0,0,0,0,0,0,0,-0.00977477847298962,-0.001446444884463,0,0,0,0,0,0.00465840695556349,0,0,0,0,0,0,-0.00863434250366126,0.00449930108613751,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191845924463784,-0.0199101502235421,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00346173628562414,-0.00303020068563018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126864207533956,-5.40704309505217e-05,0,0,0.00337953256631661,-0.00224303871399252,0,0,0,0,-0.000582179533296404,0,0,0.00216532030956866,-6.04533242910833e-06,0,0,0,0,0,0,0,0,-0.00495199421664443,0,0,0,0.00286365220413728,0,0,0,0,0,0,0
