,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X002007.SZ,X002241.SZ,X000100.SZ,X300142.SZ,X300003.SZ,X600183.SH,X300014.SZ,X600741.SH,X300124.SZ,X000977.SZ,X601877.SH,X000157.SZ,X002129.SZ,X000625.SZ,X600584.SH,X000800.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X000066.SZ,X002463.SZ,X002456.SZ,X002179.SZ,X300136.SZ,X600118.SH,X600522.SH,X002185.SZ,X600498.SH,X000021.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0.0113840911392935,0,0,0,0,0,0.00465136287762322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222228568969073,0,0,0,0,0,0.0164502229922365,0.120477451018261,0,0,0.0849979630336954,0,0,0,0,0,0,0,0,0,0,0,0.00605423761504817,-0.0144762984875857,0,0,0,0,0,0
X000661.SZ,0,0.149915904168385,0.185258271123181,0,0,0,0,0,0,0.0271162857522764,0,0,0,0,0,0,0,0,0,0,0.0605635068103937,0,0,0,0.0517715389663294,0,0,0,0,0,0,0,0,0.175825818896303,0,0,0,0,0.0401340617869883,0,0,0,0,0,0.0922861251588314,0,0,0,0,0,0,0.0127683683255366,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573378562266659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146789580317008,0,0,0,0,0,0,0.0136849049352243,-0.0134764094863595,0,0,0,0,0,0
X000568.SZ,0,0.556615462715328,0,0,0,0,0,0,0,0,0,0,0,0,0.289572006523032,0,0.0173722617268228,0,0,0,0,0,0,0,0,0,0,0,0.0613792506641466,-0.00383955389917112,0,0,0,0,0,0.00613464236452344,0,0.0232413089752435,0,0,0,0,0,0,0,0,0,0.00670837858296118,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600809.SH,0,0.0213804699349442,0.0818216430316304,0,0,0,0,0,0,0,0,0,0,0.531541661748672,0,0,0,0,0,0,0.0357779341200283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180285065212649,0,0,0,0,0,0,0,0,0,-0.0734902663278742,0,0.0212457386841617,0,0,-0.0138762658027742,0,0,0,0,0,0
X000338.SZ,0,0.00232788475471672,0,0,0,0,0,0,0,0,0,0,0,0.14273193660037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604608518311607,0,0,0,0,0.0020201154968433,0,0,0,0,0,0,0.147084308575636,0,0.0768669209722088,0,0,0.0159804880240871,0.0270734257061597,0,0,0,0,0,0.0102570281576273,0,0,0,0,0,0,0
X600690.SH,0,0.0457932500205957,0,0.144485859969931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193705410140844,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.117240972389931,0,0,0,0,0,0,0,0,0,0,0,0.00157031726789548,0,0.0110553993951517,-0.01882611380857,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13394035542101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307793259406869,0,0.273943571546541,0,0,0,0.210314065401271,0.0166772728368769,0,0.0400552137302197,0,0,0,0,0,0,0,0,0,-0.00949250568067351,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0672802814189982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36891400913318,0,0,0,0,0,0,0,0,0,0,0,0.232163436516943,0,0,0,-0.0821023837457717,0.0244721054753219,0.0245054132019117,0,0,0,0,0,0
X000596.SZ,0,0.207728394996819,0,0.105198863757336,0,0.00471976188357983,0.105043619164168,0,0,0,0,0,0,0.1463284326371,0.162355347667829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236470061129675,0.00894103045451133,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.245093341502466,0,0,0,0,0,0,0,0,0,0,0,0.121790555864757,0,0,0,0,0,0.0678820834934802,0,0,0,0,0,-0.0394689183233609,0,0.0830583859193868,0,0,0,0,-0.232809788057872,0,0.0110262404833191,0,0,-1.73472347597681e-18,0,0,0,0.00374908735648003,0.032145765219064,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.159073270032342,0,0,0,0,0,0,0,0,0,0,0,0.158119299557698,0,0,0,0,0.20884197180576,0,0,0,0.243174113658471,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0682694435484914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.295054339140354,0,0,0,0,0.0617703174011934,0,0,0,0.173622732210849,0,0,0,0,0.0499485078746325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117724353470219,0,0.015418564745995,0,0,0.0203288508000845,-0.0196995494768847,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.327636422670463,0,0,0.0210764282951977,0,0.267306633353803,0,0,0,0,0.007758601903924,0,0.103866044529752,-0.00166505029880285,-0.0291595067197848,0,0,0,0,0,0.122989341123059,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0221046622620304,0,0.0721913873238085,0,0,0,-0.0165769367059549,-0.0175952274950893,0,0,0,0,0,0
X300003.SZ,0,0,0.152353168353225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109666912959575,0,0,0,0,0,0,0.0470809641998572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118435141096454,0,0,0,0.0408884168073639,0,0,0.0267976041499233,0.0646574770064326,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.151910649036085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132948822197371,0,0,0,0,0.0376705275158311,0,0,0,0,0,0,0,0.120120052129401,0,0,0,0,0,0.310790314068261,0,0,0,0,0,0.0556374577790536,0,0.0279125057626407,0,0,0,-0.00513838000695082,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0789792067189735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224384414275047,0,0,0,0,0,0,0,0,0,0,0.0702832534817985,0,0,0,0.247049260184046,0,0,0,0.0127542979314294,0,0.0581924968482989,0.0133009325097549,0.053378463806242,0.168016209426816,0,-1.73472347597681e-18,0,0,0,0.00858131609878921,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0258692602084673,0,0.144079527984804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090793413256592,0,0,0,0,0,0,0.0266625961913837,0,0,0.245822496324562,0,0,-4.33680868994202e-19,0,0,0,0,0.0297355699386428,0,0,0,0,0.0770480438619398,0,-0.0148361321927967,-0.0262791928115305,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0065977179495967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213804656736907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170225631016955,0,0,0,0,0,0,0,0,0,0.011134425300802,0.0848778581437823,0,0,0.0261711158333895,0.0129298175947239,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.350674311762218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465361446124015,0,0,0,0,0,0,0,0.302334474988904,0,0.11926789433179,0.177190493415394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384548326807309,0.0373338713666514,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0353139121035883,0,0,0,0,0,0,0,0,0,0,0,0,0.161313767247474,0,0,0,0,0,0,0,0,0.145896393730679,0,0,0,0,0,0,0,0,0,0.082921849400506,0,0,0.0979153713244079,0,0,0,0,0,0,0.00753259659633094,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.122228022109912,0,0,0,0,0,0,0,0,0,0,0,0.0496308325439825,0,0,0.0319328673518121,0,0,0,0,0,0,0,0,0.0844734650138384,0,0,0,0.068033029361405,0,0.063818977806387,0,0.0907206072615101,0,0,0,0,0,0,0,0,0,0.019135900378678,0.0377396758221326,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241892982360711,0.0162785365100885,0,0,0.284276606087219,0.017282222493701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14193669702865,0,0,0,0,0,0,0,0,0.110495465671839,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.201958268988543,0.162898229904319,0,0,0,0,0,0,0.018550695097775,0,0,0,0,0,0,0,0,0,0,0,0,0.0981314811009155,0,0,0,0,0,0,0,0.0137330731571856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306604050883066,0,0,0.0337435008750381,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218760928202801,0.0646521049023662,0,0,0,0,0,0,0,0.0220257454835755,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0170925500286211,0,0.0952261315990948,0,0,0,0,0.0563007683788277,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106851342597759,0,0.0282994415594775,0,0,0,0,0,0,0,0.0468765662908194,0,0,0,0,0,0,0.0528286085906706,0,0,0,0,0,0,0,0.0359230367785138,0,0,0.102408533202993,0,0.0286283019171469,0,0,0.0111672767944508,0,0.00253707959404137,0.0383780679026186,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.227350495967901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476463729014239,0,0,0,0.267996865555538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330115425260295,0,0.0963608679667844,0.0378212986156003,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398660807556255,0,0,0,0.0838307825119146,0,0,0,0,0.105930264124703,0,0,0,0,0,0,0,0,0,0,0,0.0452477467657489,0,0,0,0,0,0.116351697959906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292544754513845,0,0,0,0,0.0730733251908352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01303961293758,0,0,0,0.0410628929184872,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220872080394399,0.0235215547773685,0,0,0,0.160453505503941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145227947230617,0,0,0,0.0298794372418502,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156450004914146,0,0,0.243803260018697,0.0462892291681924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125513999585852,0,0,0,0,0.006401288236576,0,0.03410629780022,0,0,0.0130665059820877,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633113650298975,0.225149686412095,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.176240016029214,0,0,0,0,0,0,0,0,0,0,0.223579942756969,0,0,0,0,0.127615042827999,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0437068605771398,0,0,0,0,0,0,0,0,0,0,0.0168424761735276,0,0.0717187124169749,0.124608010274372,0,0,0.0552092061280118,0,0,0,0,0,0,0,0,0.095596821545842,0,0,0,0,0,0,0,0,0,0,0,0,0.0681899139440717,0,0.0656781579398761,0,-0.0320562551782355,0,0,0.00822567234498382,0.0453106138491171,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.131297933480557,0,0.132849117125187,0,0,0,0,0,0,0,0,0,0.00978170640623175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109141724665258,0.0320178157214994,0,0,0,0,0,0,0.217402723258442,0,0,0,0,0.0861261659240884,0,0.105029729404343,0,0,0.0189071196275925,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0826793540670532,0,0,0,0,0,0,0,0,0,0,0.161426898225233,0,0,0.166711325633254,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0418841628718969,0,0.0964143104122554,0,0.0813614066186866,0,0,0,0,0.105166644847707,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0386664403116043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.290025584036857,0,0,0,0,0,0,0,0,0.12495064718593,0,0,0,0,0,0.317541253201773,0,0,-0.0259063851384687,0.00384936464470991,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474153616296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151351050599367,0,0.252291891976856,0,0,0,0,0,0,0,0,0.278752033883761,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.230658748909425,-0.0432839939692418,0,0.348660046446038,-0.021568756535195,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707102205397547,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264445772731215,0,0,0,0.260108607229345,0,0,0,0,0.199421337231492,-6.93889390390723e-18,0,0,0,0,0.0217898902065666,0.0315036970826886,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300436005367421,0,0,0,0,0.2408215238901,0,0,0,0,0,0,0,0,0,0,0,0.161883763221447,0,0,0,0,0,0,0.155805014564109,0,0,0,0,0.0650852989177686,0,0,0,0,-0.0295584856315981,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0714100875281236,0.085091391486571,0,0,0,0,0,0,0,0,0,0.332343037691444,0,0,0,0,0,0,0,0,0,0.0854022499196572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128165672758521,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022828660864585,0,0.300930584893763,0,0,0,0,0,0,0,-0.163918258929384,-0.240851316440958,0,0,0,0.217194342735131,0,-0.0736292040134868,0,0,0,0,0,0,0,0,0,-0.163334585162391,-0.0108187946090443,0,0.115452535190537,0,0,-0.0561159549778176,-0.173731038749412,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584810598570799,0.762601343116449,0,0,-0.902137834940362,0,0,0,0,0,0,1.609776965907,-0.36637588888074,-0.0707558847048967,0,0,0,0,0.365745091210279,0,0,0,0,0,0,-1.77426379316176,0,0,0,0.611667570810168,-1.68257533643775,0,-1.06081901094276,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.135327070670029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105468421870071,0,0,0.135360065070532,1.38777878078145e-17,0,0,0,0,0,0,0,0.0747822818936535,0,0,-1.53758476467791,-0.264869301794431,0,0,0,0,1.60733409914603,0,0
RealEstate_excess,0,0,0,0,0,-0.0536114384954594,0,-0.0296001561651249,0,0,0,-0.000696783507195226,0,0,0,0,0,0,0,0,0,0,-0.0351852906447599,0,0,0,0,-0.00135956252188234,-0.0110576238511293,0.0457606420743801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076091458175335,0,0,-0.00699888995997257,0,0.00426716920849978,0.0118313344962791,0.0222864251465661,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0727615066792763,0,0,0,0,-0.0826345127538543,0,0,0,0,0,0,0,0,0,0,-0.0806992822219664,-0.0190570520888603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229773322530473,0.062572217353635,0,0,0,-0.044121153072596,0,0,0.0310916330639888,0.0127911102622119,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109448623678613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172915685867717,0,0.000905677601917921,0,0,0,0,0,0,0,0,0,0,0,0.00516080178668492,0,0,0,-0.0082332130316238,-0.000835508204427373,0.000388366295040905,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407703714847046,0,0,-0.046214724117467,0,0,0,0,0,0,0,0,0,0,0,0.00190152125345797,0,0,0,0,0,0,0,0,0.0256873367047735,-0.0545166182167204,0,-0.00209551155530328,0.114677343502857,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299840473462015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152141429363116,0,0.0014183007589175,0,5.42101086242752e-20,0,-0.00116175710789678,-0.00333242880808304,0.0159190648341013,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028999076523025,0,0.003743403138109,-0.00367300832230126,0,0,0,0.00490407532498683,0.0024104215345915,0,0,0,0,0,0
