,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000100.SZ,X002241.SZ,X600418.SH,X000596.SZ,X300014.SZ,X002463.SZ,X002179.SZ,X000977.SZ,X600183.SH,X600584.SH,X600066.SH,X000157.SZ,X002028.SZ,X600089.SH,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X600460.SH,X002156.SZ,X000988.SZ,X600839.SH,X002281.SZ,X002456.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060779905109277,0.0304885802480501,0.00922834069531419,0,0.0994624341125084,0,0,0,0,0,0,0,0,0.239869816992129,0,0,0,0,0,0,6.93889390390723e-18,0.0942872702367535,0,0,0,0,0,0,0,0.00338922049847559,0,0,0,0,0,0
X600031.SH,0,0,0.0355853959055038,0,0,0,0,0.218251493864156,0,0.0283685603292618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102970681511696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980702976242686,0.0103063831034581,-0.0344217222997885,0,0,0,0,0.02722373531161,-0.0418851975802876,0,0,0,0,0,0
X000625.SZ,0,0,0.0199273374587482,0,0,0,0,0,0,0,0,0,0.103638535968206,0,0,0,0,0,0,0.00723553789584602,0,0.115324988795208,0.0305771168208811,0.0432713148872853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109575803770239,0,0,0,0.0247143545825373,0,0.126443279492405,0,-0.0213634910591429,0.017853715988418,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186793933670463,0,0,0.0301922144623006,0,0.0019511090485064,0.0425894596875061,0.0191360078023208,0,0,0,0,0,0,0.0501719126984367,0,0,0,0,0,0,0,0,0,0.11378567549403,0,0,0.0218332863320776,0,0,0,0,0,0,0,-0.00982330545874766,0.020003455244644,0,0,0,0,0,0
X002304.SZ,0,0,0.071675884741081,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.423751129510823,0,0,0,0,0,0,0,0.0510889370781693,-0.0410941633610627,0.0923304387089499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215245364807223,-0.00791008772687978,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.013239381350261,0,0,0,0,0,0,0
X000100.SZ,0,0,0.231071417744185,0,0,0,0,0,0,0.0101644940165221,0,0,0,0.123747705215868,0,0,0,0,0,0,0,0.0795074699865235,0,0,0,0,0,0.0777183646562402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460919344350702,0,0,0.0866724634140931,0,0.00358730976651071,0,0,0,0,-0.00850501571632699,0.0230615484480261,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0938738128850208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172381079028552,0,0.163901637310159,0.00571438741003211,0.199427111522586,0.0501822251242128,0,0,0,0,0,0,0,0,0,0,0,0.0480022279982662,0,0,0,0,0,0,0,0,0,-0.0253116187791236,-0.0238565283392254,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,-0.143149032189131,0,0,0.0187062012413853,0.0070811486000959,0.211149465668254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878958534376499,0,0.131984563187971,0.246857779619707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337101982663956,0,0,0.0940647711872956,0,-0.107397274057685,0.327808813325918,0,0,0,-0.0999194235993252,0.0702963444364403,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.321124327948725,0,0,0,0,0.379670665172309,0,0,0,0,0,0,0,0,0,0,0.0813086852954917,0,0,0,0,0,0,0,0,0,0,0,0.0511731446394968,0,0,0,0,0,0,0,0,0,0,-0.100206266781017,0,0,0,0,0,-0.0113997946154601,0.0506299575301819,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0881837098552458,0,0,0,0,0,0,0,0,0,0,0,0,0.108839888451238,0,0,0,0,0.0242329967002418,0,0,0,0,0,0,0,0,0.0629402635163792,0.0278795239684203,0,0,0,0,0.0160222033717694,0,0.0627913619984149,0,0,0,0,0,0,0,0,0.0235524699387442,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.0622750399817663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118735014007001,0,0,0,0.135335191370983,0,0,0,0,0,0,0,0,0,0,0,0.0277873695493219,0,0,-1.73472347597681e-18,0.0202070457090468,0.210338833531069,0,0.093381233440326,0,0,0,0,0,0.0185814644824183,0,0,0,-0.27692084218207,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0680611652375133,0.101918797254677,0.0248505414490191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871949939840762,0,0,0.172973168104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.283308260337784,0,0,0,0,0,0,0,0,0,0,0,0.151993116172658,0,0,0,0,0,0.115773764632875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566186504088414,0.272464660188419,0,3.46944695195361e-18,0.0525428888572587,0.0957580826117867,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0251980743849832,0,0,0,0,0,0,0,0,0,0,0,0.0439455530428792,0,0,0,0.263485647170796,0,0.129448865845578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396872034940323,0.0376835884860195,0.0300942519690104,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0661019275936154,0,0,0,0,0,0,0,0,0,0,0.0922790285468533,0,0,0,0,0,0.123476023859212,0,0,0,0,0,0,0,0,0,0.0860731270500778,0,0,0,0,0,0.181985672451626,0.231703345127363,0,0,0,0,0,0,0,0.00552963296464317,0.00141263292133183,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.13102651567278,0,0,0,0,0,0,0,0,0,0.142490992892677,0,0,0,0,0,0,0,0,0,0,0.145913981503376,0,0,0,0,0,0,0,0,0,-0.00722401955940205,0,0,0,0,0,-0.0187367709105201,0,0,0,-0.0380881996907237,0.0475499707920727,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.00659474993790966,0,0,0,0,0,0,0,0,0,0,0,0.0896246855830594,0.026339840215178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621786650844969,0,0,0,0.0521771554223286,0.00245409035723706,0,0,0,0,0,0,0.0122008289777054,-0.0243137121092724,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.123130131096761,0.181041885912812,0,0,0,0.0185486417083508,0,0,0,0.118152448994336,0,0,0,0,-0.101796184865176,0,-0.119335647742181,0,0,0,0,0.127720773432247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116460027520558,0,0,-0.0962733537507879,0,0.0499402481008273,0,0,0,0.00553119890887243,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0752889638490684,0,0.0278398133760338,0,0,0.0743119168143431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057426254225913,0,0,0,0,0,0,0,0,0,0.0974713973539686,0,0,0.083945200115252,0,0,0.0784705429334866,0,0,0,0,0,0,0,0,-0.00487232946379773,0.0174240943831388,0,0,0,-0.0662845567547362,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480038805826493,0,0.00202348034047753,0,0,0.0967753728236441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658641783371319,0.109885524409906,0.0275423691441334,0.140369372665529,0,0.00571270796098,0,0,0,0,-0.0107508891267337,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0588104723362754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131365749180252,0,0.0333366963027153,0,0,0,0,0,0,0,0,0,0,0.0862914699104958,0,0,0,0,0,0,0.0780252867841519,1.73472347597681e-18,0,0,0,0,0,0,-0.0138228111549621,-0.00657485983885175,0,0,0,0,0,0
X600741.SH,0,0,0.0819753604015848,0,0,0,0,0,0,0,0.128499300337915,0,0,0,0,0,0,0,0,0,0,0.0643193274770689,0,0.105665124253123,0,0,0.0132665248205421,0,0,0.0316168690955145,0,0,0,0,0,0,0,0,0,0,0.107160486593172,0,0,0,0,-0.107432025341805,0,0,0.0565090649348232,0,0,-0.00704535130154451,0.00823768984370845,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.105801258928771,0.145256790503334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380680147090482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725773987919437,0.0245197851559633,0.105305724920092,0,0,0,0,0,0,-0.0320251861246241,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711542941915268,0,0,0,0.0698137719849501,0,0.0165859524557098,0,0.0997003412095294,0,0,0,0,0,0,0,0.0602238246615945,0,0,0,0,0.046860504728649,0,0.000994316102345328,0,0.00144702800873037,0.0229607828161385,0,0,0,-0.0729738991907884,-0.0241391000841643,-0.00550666525595247,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0650257825514916,0,0,0,0,0,0,0,0,0,0,0.10765829510594,0,0,0,0,0,-0.0195306497565804,0,0,0.143646340687634,0,0,0,0,0,0,0,0,0,0,0,0,0.02753201334391,0,0,0,0,0,0,0,0,-0.026172311942926,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0573134649259589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248618697402511,0,0.0117881854251763,0.0320280433629795,0,0.0281272281780609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990423921809402,0,0,0,0.086963405697999,0.196003156541109,0,0,-0.0246465560707968,0,0,0,0,-0.205014529516132,0,0
X000921.SZ,0,0,0,0,0,0.0654462393300268,0.219664031489412,0,0.0109290125322065,0,0,0,0.148827277667903,0,0,0,0,0.189870965053465,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.126691381582794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105001888923629,0,0,0,0,0,-0.0282001928706925,0.0352409104781148,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.251199522169445,0,0,0,0,0,0,0,0,0.400143804655452,0,0,0,0,0,0,0.0793693690874875,0,0.0858838967293812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693222561505614,0,0,0,0,0,0,0,-0.0525367534060229,0.0568612244982558,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770187193270189,0,0.0893658775149243,0,0,0.220398047838673,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.000997745459971625,0,0,0,0,0,0,0,0,0.0679677801245703,0,0.149829057025606,0,0,0,-0.0312443827489864,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145732131631339,0,0,0.0531647638807595,0,0,0,0,0,0,0.455237080802275,0,0,0,0,0,0,0,0,0,0,0,0,0.129201189836468,0.254011887314276,0,0.139365713187894,0,0.0773150886650494,0,0.0875609858134063,0,0,-0.0903656088041163,0.0824886728973635,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0.049765201463903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135338725219265,0,0.077957519896439,0,0,0,0,0,0,0,0,0,0.593717158278214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755246812940355,0.00791515877765852,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0.140442758455822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376421693127402,0.0161775975293151,0,0,0,0.151525715938842,0.541145362981842,0,0,0,-0.0921919995187539,0.0608336321652022,0,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0.156541557789879,0,0,0,0,0,0,0,0,0,0,0.228115275644164,0,0,0,0,0,0.331741934730246,0,0,0.0483649325652469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118718718227164,0.0820864245370254,0.106310917403954,0,0,0,0,0.0509023371091056,0.0460369372550913,-0.0420191515175826,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.223924683512173,0,0,-0.169029267705542,0,0,0,0,0,0,0,0,0,0,0.339692195710229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739202920345376,0,0,0,0.293918046465393,0.102522594500148,0,0,0,0.109722321482701,-0.0539977987667064,0.0441362275388733,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.158120519316852,0,0,0,0,0,0,0.13924705918411,0,0,0,0,0,0,0,0.11353451741681,0,0,0,-0.194825318275498,0.0169054116685654,0,0,0,0,0,0.11191690092817,0.0245102658039455,0,0,0,0,0,0,0,0,-0.0297782785574554,0,0,0,0,0,0,-0.0290050148659535,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0413940669349425,0.0296676462091656,0,0,0,0,0,0.1941565947093,0,0,0,0,0.111168492115523,0,0.0490542805914529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254745594804225,0,0,0,0,0,0,0,0,0,0,0,-0.0163746251602475,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.043407680040378,0,0,0,0,0,-0.0281228492990397,0,0,0,0,0.0933555542727073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277211502966042,0,0,0,0,0,0,0,0.124357735404174,-0.287067081213427,0,0,0,0,0,0
Slope,0,0,0,0.174664777598379,0,0,0,0,0,0.151058758359873,0.205405926427757,0.209882398249144,0,0,0,0,0,0,0,0,0,0,0,0,-0.206937552824648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25792099017623,0,0.973055351160971,0.460240741417445,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997068051596822,0,0,0,0,0,-0.0907681871822217,0,0,0,0.458894113049135,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00473536846719526,0,0,0,0,0,0,0,0,-0.0163195553374285,0,-0.0707738824403258,0.0424826254997623,0,0,0,0,0,0,0,0,0.0361583607832201,0,0,0,0,0,0,0,0,0,0,0,0.102508667167484,0,0,0,0,0,0,0.0688077300285855,0,-0.0393257077608011,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.161314506322959,0,0,0,0,-0.0155794546548121,0,0.0320035496135849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845945956763152,0,0,0.0257252953127582,0,0,0,0,0,0,0,0,0,0,0,0.0429976959499337,0,0,0,0,0,0,-0.029119636829236,-0.000372821487539124,-0.0141947902411891,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00511105150561585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00526145282071115,0.0224486209690809,-0.00894119492756647,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00332194737003123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551917847350824,0,0,0,0,0.02969767909275,-0.0183367260417446,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000576611801826155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655773731393033,0,0,0,0,-0.0159480717586272,0.00499514382832628,0,0,0,0,0,0
