,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X000568.SZ,X002236.SZ,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X002475.SZ,X600177.SH,X002292.SZ,X002456.SZ,X000338.SZ,X000559.SZ,X600372.SH,X000157.SZ,X002007.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X600867.SH,X002180.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600498.SH,X600089.SH,X002426.SZ,X002508.SZ,X002249.SZ,X601877.SH,X600487.SH,X000050.SZ,X000550.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.176731609549392,0,0,0,0,0.128507830296021,0,0,0,0,0,0,0,0,0.231250898716334,0,0,0,0,0,0,0,0,0,0,0.0513775106530577,0,0,0.119600667865816,0,0,0,0,0.0463351335312682,0,0,0,0,0,0,0,0,-0.030885120383662,0,0,0,0,0,0,0.0417703578737457,0,0,0,0,0,0,0
X600104.SH,0.0378536031109314,0,-3.46944695195361e-18,0,0,0,0,0,0.513559256608745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01275294876127,0.0371817542441522,0,0,0,0,0,0,0,0,0,-0.0264099100741585,0,0,0.023113355679294,0,0.0373623441748697,-0.0322239824238172,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.114225897865948,0,0,0,0,0,0,0,0,0,0,0,0.0507403084491047,0,0,0,0,0,0.131126228850433,0,0,0,0,0,0,0,0.0728446009881676,0,0,0,0,0,0,0,0,0.167942989557485,0.071474690330241,0,0,0.130500492980936,0,0.00609337036560005,0,0,0.0616388131729517,0.104323276821696,0,0.0346985166315476,0,0.0501302149812494,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0668392447129869,0,0,0,0,0,0.326642940551899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819668854504598,0,0,0,0,0,0.000890690743709331,0,0,0,0.18227028914061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.115757543799336,0,0.0454898280688414,0,0.00270750639998942,0,0,0,0,0.0280801932811527,0,0,0.0891866047859028,0,0,0,0.0374092865017275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033887429501111,0,0,0,0,0,0,0,0,0,0,-0.0537089058136929,0,0.0171513366491689,0,0,0,-0.0284520420036725,0,0,0,0,0,0
X002304.SZ,0.0161492891558482,0,0,0,0.618631141161146,0,0,0,0,0,0,0,0,0,0,0.0988393209097358,0,0,0,0,0,0,0,0,0,0,0,0.101189056356485,0,0,0,0,0.0424613224350542,0,0.0532975875256016,0.00313104429910523,0,0,0,0,0,0,0,-0.0168100421297351,0.0107907247867992,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0505109207703084,0,0,0,0.0569069280527221,-2.16840434497101e-19,0.0853256346178767,0,0,0,0,0,0,0,0.0186638408994913,0,0.0201623127674582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241248860243888,0.0041322604856978,0,0,-0.0844335999986402,0,0,0,0,0,0,0
X000625.SZ,0,0.218232163163928,0,0,0,0,0,0,0,0,0,0,0.0780122303654122,0.081190638512737,-0.00438769708550665,0,0.0258865679661257,0,0,0,0,0,0,0,-0.0184657988770167,0,0,0,0,0,0,0,0,0,0,0.0405301232594518,0,0,0,0,0,0,0.00402695654078055,0,0,0.0755549569731939,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.13703635438948,0,0,0,0,0,0.0480596452572025,0,0.0285813388392195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125311841841508,0,0,0,0,0,0.03911966621024,0,0,0,0,0,0,0,0,0,0.00459439716724645,0.0755820635466706,0,0,0,0,0.0599866147457452,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.084811368542855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115507731403503,0,0,0,0,0.0179802924364369,0,0,0,0,0.0391629631190589,0.00516550011596398,0,0,0,0,0,0,0,0,0.081494454952503,0.0571040946953786,0.0516316265141108,0.15777575105075,0,0,-0.0215824794155392,0,0,0,0,0,0,0
X600703.SH,0.0593898724336705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804954673635253,0,0,0,0.0336305110380284,0,0,0,0,0.125463723408771,0,0,0,0.0981405194485516,0.0277546100510789,0.00447785227781895,0,0,0,0,0.0381230671221711,-0.0438441849271356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.283922968182465,0,0,0.129519066666198,0,0,0,0.0217351746509041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296725638031687,0,0.0601402809025533,0,0,0,0,0,0,0,0,0,0.061893475633322,0,0,0,0,0,0,0,0,0.0100624825879264,0,0,-4.33680868994202e-19,0.188929961245732,0,0,-0.0202505165065678,0.0607950574941566,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.111554162585396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115813762856463,0,0,0,0,0,0.110018921854615,0,0,0,1.73472347597681e-18,0,0.00154056166255128,0.0942295515612293,0,0,0.0724977823146405,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457960177763295,0,0,0,0,0,0,0,0.117334319437558,0,0,0,0.0462984339074503,0,0,0,0,0,0,0.129528222003202,0,0,0,0,0,0,0,0,0.0560460788121692,0,0.0643053142970942,0.299729132996646,0,0,0,-0.0038876625258946,0,0,0,0,0,0,0
X000568.SZ,0.0344254116697937,0,0.0860720478775604,0,0.519800073933906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593773047150649,0,0,0.065639793896448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101932193107297,0,0,0.00560287024386253,7.054302242618e-05,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.117704255647282,0,0,0,0,0,0,0,0,0,0,0.0160115908974138,0,0,0,0,0,0,0,0.102681603364609,0.0495499219227735,0,0.00236209492730603,0,0,0.150747448168215,0,0,-0.0235028268896068,0,0,0.0257344928831419,0,0,0,0,0,0,0.00539096284333173,0,0,0.145088627073529,0.160297696376109,-0.0265729258689976,0,0,-0.00665083229891402,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0712315437016047,0,0,0,0,0,0,0,0,0.142636377713008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694535404728197,0,0,0,0,0,0,-0.00958452613033806,0,0,0.0503679872367533,0,0.0685925112321213,0,0,0,-0.00221886648133386,-0.0621006859202431,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581115496041235,0,0,0.17633810343217,0,0,0,0.17893586618884,0,0,0,0,0,0,0.0462038417634077,0,0,0,0,0,0,0,0,0.0327186837988341,0,0.0697553169381443,0.10527600575401,0,0,0,-0.0516012970985453,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0797488428879195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994142481727644,0.0220686696594407,0,0,-0.0642579532780779,0.141864554896866,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515487303987895,0,0,0,0,0,0,0,0,0.370127675550234,0,0,0,0,0,0,0,0,0,0,0,0.084088851953196,0,0,0,0,0.0512319991573269,0.00666789791870697,0.0259884865293748,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.455625428545679,0,0,-3.46944695195361e-18,0.110405651693751,0,0.0848643603677604,0,0,0.137061226175448,0,0,0,0,-0.18736077563869,0,0,0,0,0,-0.0615948352791421,0.0503917221947443,0,0,1.73472347597681e-18,0,0,0,0,0.0193924969560615,0.0870445617295498,0,0,0,0,0,0.0593110582609452,0,0,0,1.73472347597681e-18,0.114640152868927,-0.0422505887500866,0,0,0.00864199407507131,0,0,0,0,0,0,0
X600177.SH,0,0,0.0389374224793532,0,0,0,0,0,0,0.170417500277317,0.0108298408177933,0,0.173009014624241,0,0.0404301160236966,0.0340212222485947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655131016339998,0.070253228058853,0,0,0,0,0,0,0,-0.129328404299614,0,0,0.132742469742976,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201821324142348,0,0,0,0.100170341088793,0,0,0,0,0,0,0,0,0.0840261871572044,0,0,0,0,0,0,0,0.0720874880161161,0.14692624483548,0,0,0,0,0,0,0.00707001833766923,0,0,0.327154488323245,0,0,0,0,0.0278673269188574,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190611956335506,0,0,0.142144698988858,0,0,0,0,0,0,0,0,0.0525062391830973,0,0,0,0,0,0,0,0,0.105610269462775,0,0.307265505541495,0,0,0,-0.0300560260349894,-0.0357120436803835,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0398744495403751,0,0,0,0,0,0,0,0,0,0,-0.103552346533625,0.0677146737051067,0.231638278693713,0,0.054480539756693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02885242588278,0.152529606383002,0,0,0,-0.0310585723767306,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076376987171498,0,0,0,0,0,0,0,0,0.0156787910923988,0,0.0468530359943848,0,0.0716683818931156,0,0,0.050515301237175,-0.10689638730801,0,0,0,0,0,0,0,0,0,0.194658474037576,0.294936855628089,0.112531481422016,0,0,-0.00558483383974191,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-0.0416612218346374,-0.00368591420752415,0,0,0,-0.141629697115309,0,0,0,0,0,0,0.622794569754196,0,0,0,0.0688683543898437,0,0,0,0,0,0.0181192635860745,0,0,0,0,0.0670476773331442,0,0.00785782159644591,0,0,0,0,0,0,0,0,0.0429130025763939,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0524458058123496,0,0,0.106497268262801,0,0,0.161384493096299,0,0,0.0659217661938104,0,0,0.0463494880527165,0,0,0,0,0,0.039071195635575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578053870047018,0.0141891729110629,0,0,0,0,0,0
X002007.SZ,0,0,0.181609337167627,-0.259177181468614,0,0,0,0,0,0.0945674684822172,0,0,0,0,0,0.113949762385118,0,0,0,0,0,0,0,0,0,0.217726805817879,0,0.0955642157809111,0,0,0,0,0.0745556223795868,0,0.0313643016437996,0,0,0,0,0.288504353246497,0,0,0,-0.0908131115857461,0,0,-0.0865296036194092,0,0,0,0.016906975057188,0,0.0557134359720882,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.091852107268933,0,0,0,0,0,0.100380677046856,0,0,0,0,0,0.0527911685789286,0,-6.93889390390723e-18,0.00398767093752424,0,0.154278051625769,0,0,0.00741231525556774,0,0,0,-0.0549513792583852,0,-0.00666582997572266,0,0,0,0,0,0,0,0,0.252007514645551,0,0,0,0,0,-0.0150523204331285,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102397380236499,0.144214793113244,0,-0.179537061684061,0,0,-0.0118039798947673,0,0,0,0,0,-0.066029980885857,0,0,0,0,0,0,-0.221026937419738,0,0.406351574458774,0,0,0.423947241982706,0,0,0,0,0,0,0,0,0,0,0.151054588281444,-0.0280587353026341,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109842763559983,0,0,0.0728501914866258,-0.187662470839258,0,0,0,0,0.0450694349502971,0,0,0.0812886766429685,0,0,0.0364537355394791,0,0.0717791623292014,0,0,0,0,0,0,0,0.358836035218096,0.0727570347062007,0,0.0848154232420812,0,0,0,0,0.0170795206362973,0,0,0,0,0,-0.126406658236281,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167597288247708,0.123357108150244,0,0,0,0,0,0,0,0.072917569744622,0,0,0,0,0,0,0,0,0,-0.00187561849975439,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00992620441434633,-0.000584281269732051,0,0,0,0,0,0
X002180.SZ,0,0,0.267318407087548,0,0,0,0,0,0,0.0835318050237219,0,0.0544410604289124,0,0,0.0926173174990885,-0.0789337531146992,0.0158362296992842,0,0,0,0,0,0,0.0766399893781427,0.177143654026555,0,0.0964615650461173,-0.177506184747135,0,0,0,0.11332639063023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753647028427336,0,0,0,-0.0141321909769938,0,0,0,0,0,0
X600522.SH,0,0,0,-0.146568594864005,0.262488317494549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234011828868937,0,0,0,0,0,0.133274297797445,0,0,0.0935792130106252,0,0,0,0,0,0,0,0,0,0.0835346360140543,0,0,0,0.188733055397674,0,0,0,0.128195008296898,-0.0425203755368913,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757862651887608,0,0,0,0,0,0.145598671786291,0.0265936961000438,0,0.0614825775691615,0,0,0.082557407988834,0,0,0,0.0777548655886349,0.0357969044511492,0,0,0.0351707770658454,0,0,0,0,0,0,0.0429547668238455,0,0,0.084671347966531,0,0.0505376087776411,0,0,0,-0.0313001584954216,0,0,0,0,0,0,0
X002085.SZ,0,-0.0201459547371634,0,0,0,0,0,0,0,-0.0821030270544686,0,0,0,0,0,0.0410807200869499,0.0271322184607129,0,0,0,0,0,0,0.126138882989042,0,0,0,0.0256708037460974,0,0,0,0,0,0,0,0.071393938518562,0,0,0,0,0,0,0,0,0,0,0.118753752467227,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0290322713572725,0,0,0.029757131379717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780599127784537,0,0.0112347385421198,0,0,0.0116124750433045,0,0,0,0,0.0781643310001418,0,0.0562823844045316,0,-0.0558999808205272,0,0,0.0578613333760738,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0.0855231724419895,0,0,0,0,0,0,0,0,0,0.0265962394297624,0,0,0,0,0,0,0,0.100187618301093,0,0,0,0.127582403283433,0,0,0.155514385806426,0,0.0422848988154959,0,0,0,0,0,0.264043610716321,0,0,0,0,0,0,0,0,0,0.0858527673796533,0,0,0,0,0.0377121065955954,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0142554727024315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607989093147107,0,0.0607126583414636,0,0.057311718466858,0,0,0.0109556570288647,0.07293000410185,0,0,0,0,0,0,0,0,0,0,0.0769527614038519,0.170505224494656,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144396658535316,0.178752048068208,0,0,0,0,0,0,0.120933036055505,0,0,-0.0913570175878275,0.0531397158726218,0,0,0,0,0,0,0,0,0,0.0871971281767946,0,0.127233764818832,0,0,-0.083138025861585,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.348996427956336,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.057905191832389,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0134358864392128,0,0,-0.151584907056945,0,0,0.0682442220279292,0,0.0570096627105549,0,0,0,0,0,0,0.024164918212347,0,0,0,0,0,-0.0566254329317805,0,0,0,0,0.00798837393596684,0,0
X002249.SZ,0,0,0,0,0,0,0,0,-0.21699352374325,0,0,0.284079683155767,0,0,0.146793895815575,0,-0.0152594064977296,0.0417728015596133,0,0,0,-0.117498129440326,0,0.0423621136137833,-0.150289798577995,-0.0426134487952331,0,0.156472351210624,0,0,0,0,0.0701281899913497,-0.120686918352774,0,0,0,0,-0.16051860636954,0,0,0,-0.0622111272359212,0,0,0,0.238290122193354,0,0,0,0.0438149781262685,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100985118202758,0,0,0,0.00284535998778872,0,0,0,0,0.0470036644794769,0,0.100153864406507,0.0987542161576879,0,0,0,0,0,0,0,0,0,0,0.148530508242252,0.405344211345777,0,0,0.0120219708260938,0.0356814470615545,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0402780621857846,0,-0.0488820807925173,0,0,0,0,0,0,0,0,0,0,0,0.106583989537677,0,0,0.376794708654912,0.106732205393284,0,0,0,0,0,0,0,0,0,0.147682858058194,0,0,0,0,0,0,0,0,0,0.145498394196557,0,0,-0.0411185771681473,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263601326404289,0,0,0,0,0,0,0,0,0.130412076829377,0,0,0.330348115635024,0.0155012944582742,0,0,0,0,0,0,0,0.00761628376529032,0.350916022507404,0.163638519930196,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0.147296311092463,0,0,0,0,0,0,0,0.0881100314055172,0.282381523436198,0.0471547266589049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155959450229274,0.158618979006594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158740257604291,-4.33680868994202e-19,0,0,0,0,0.0115714545863854,0,0,0,0,0,0,0
X000869.SZ,0,0,0.137158127624824,0,0,0,0.117674261867733,0,0,0,0,0,0,0,0.046894597523409,0.166708639861389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110535622570603,0,0,0,0,0.0459613828152515,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-3.46944695195361e-18,0,0,0,0.109949495136824,0,0,0,0,0,-0.0156636092406337,0,-0.0448909134023444,0.0531485598201944,0,0,0,0.0206517612673635,0,0,-0.086790886560525,0,0,0,0,-0.0321602444043818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192070934252226,-0.00630576880642762,-0.042852347980542,0,0,0,0,0
Slope,0,0,0,0,-0.0647281594942635,0,0,0,0,0,0,0,0,0,0.788799923793083,0,-0.151241967553041,0,0,0,0,0,0,0,0,0,0,-0.402608886861803,0,0.309441738979066,-0.319499882224289,0,0,0,0,0,0,-0.0782771331680129,0,0,0,0,-0.1032393606731,-0.458683268940852,0,0,-0.255698487001248,0,0,0,0,0.404263147146364,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0943985782102971,0,0,0,0,0,0,0,0,0,0.011929172624214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076779590748603,0,0,0,0,0,0,0,0.0233689832378339,0,0,0,0,0,0,0.338244422641276,0,0,0,0,0.45505646768056,0,0
RealEstate_excess,0,0,0,0,0.0259107292283834,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453027962457717,0,0,0,0,0,0.155883887617051,0,0,0,0,0,0,0,0,0,0,-0.0383798946619999,0.0148817294729877,0,0.188981194298395,0,-0.00117802195951299,0,0,0,0,0.0101968326839647,-4.33680868994202e-19,0,0.301257569742179,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504271830454413,0,0,0,0,0,0,0.0442788190438231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855628428808833,0,0,0,0,0,0,0.0305336228004352,-0.136080376651183,0.0438985353447271,8.67361737988404e-19,0,0,0.0168034801635985,0,0,0,0.00465325647177853,0.134008253364506,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00154172283138259,0,0,-0.00190470061718732,0,0,-0.00261223606866701,0,8.92999294139364e-05,0,0,0,0,0,0,0,0.00186932366967116,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0.000883887353411389,0,0,-0.00290187758237136,0,0,0,0,0,0,0,0,0,-0.000968680543426688,0,0,0,0,0,0,0,-0.0618089734614232,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00196693126940694,0,0,0,0,0,0,0,0,0,0,-0.0258653243764485,-0.00569052923307091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125743504239961,0,0,0,0,0,0,0,0,0,0,-0.0118057819830039,0,0,0,0,0.0276421632911618,0,0,-0.0903485202945625,0.0390175542042045,0,0,0,0,0,0.30992540101279
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00444092661310785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00728574989778384,0,0,0,0,0.00131733873834331,0,0,0,0,0,0,0.0116450596432499,0,-0.00200720899182391,-0.00478114520857772,0,0,0,0,0,0.00439686215841286,0.00600331796804483,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525756413932235,0,0,0,0,0,0,0
