,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X000100.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X300142.SZ,X002371.SZ,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X300003.SZ,X002236.SZ,X000157.SZ,X002129.SZ,X002414.SZ,X600584.SH,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002294.SZ,X600118.SH,X002185.SZ,X000050.SZ,X300146.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0.123035866237659,0,0,0,0,0,0,0,0,0,0,0,0,0.435415150096812,0,0,0,-0.0109044539009405,0,0.00295945708799996,0,0,0,0,0,0,0.0464806895048013,0,0,0,0,0.128363829260144,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.02053886031787,0,0,0,0,0,0
X000661.SZ,0,0,0,0.2937274469473,0,0,0,0,0,0,-0.0926243791250976,0,0,0,0,0,0.00597542702009057,0,0,0,0,0.250746075629525,0,0,0,0.00660964516618155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.051605658398669,0,0.0237773908463523,-0.0285205805384684,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0826079346316372,0,0,0,0,0.166125994664682,0,0,0,0.0736243986400579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301987647399897,0,0.0626718092775139,0,0,0,0,0,0,0,0,0,0,-0.0153285000826563,0,0,0,0,0,0,0
X600809.SH,0,0.685093641878348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217654762742871,0,0,0,0.144133348527914,0,0,0,0,0,-0.00722423768129126,0,0,0,0,0,0.0382227033060124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541543395948889,-0.00192604473839849,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0411631295060454,0,0,0,0,0.0078084714751339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497602044446248,0,0,0,0.00671327451385346,0,0,0,0,0,0,0.121215600809441,0,0,0,0,0.071415252116834,0,0,0,0,0,-0.00577132280087799,-0.00102850898140354,0,0,0,0,0,0
X600690.SH,0,0,0,0.00754666693306699,0,0,0,0,0.119045925523292,0,0.109880231457028,0,0,0,0,0,0,0.0513584874628318,0,0,0,0,0,0,0,0,0,0.00809566006243863,0,0,0,0.0920781829306214,0,0.0789325390746073,0,0,0,0,0.121443918359954,0,0,0,0,0,0,0.0677044601141815,0,0,0,0,0,-0.00360921434823962,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.475311673381606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00980065116989725,0,0.134114157972765,0.119100652496689,0,0.0196544063533317,0,0,0,0,0,0,0,0.0158562015171237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.406185962417626,0,0,0,0,0,0,0,0,0,0,0,0.271783773587566,0,0.0602325932009551,0,0,0,0,0,0,0,0.146689525843259,0.112980294812935,0,0,0,0,-0.153695359418555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0132258395497914,-0.030860176049476,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00714609030174318,0.0284719281416354,0,0,0,0,0,-2.16840434497101e-19,0.0214305708306959,0,0,0,0,0,0,0,0,0,0,0.0446403561273874,0,0,0,0,0,0,0,0,0,0,0,0,0.0309501136239387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0865725400120426,0,0,0,0,0,0,0,0,0.0294376541532757,0,0,0,0.0552952112639839,0,0,0,0,0,0,0,0,0,0,0.0988754362195811,0,0,0,0.312847366017671,0,0,0.120029142322846,0,0.0420180208360362,0,0,-3.46944695195361e-18,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.53679474327291,0.0532036190021947,0,0,0,0,0.0672262917647627,0,0,0.0521186997712002,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.000877548991431183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465450440990796,0,0,0,0,0.113732361893617,0,0.0103415682485427,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.026798705343809,0,0,0,0,0,0,0,0,0,0,0,0,0.409049863441901,0,0,0,0,0,0.101291682103393,-0.0557018051834405,0,0,0,0,0,0,0,0,0,0.0511631552499716,0,0,0.180311631558435,0.0745120279869624,0.041652761932191,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.44229699923508,0,0,0.047086367621611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041086711306855,0.189736441801294,0,0,0,0.0735419960694404,0,0,0,0.0530078625013971,0,0,0,0,0.0554581688317565,0,0.063635077147063,0,0,0.0355953806462139,0,0,0.182523093591664,0,0,0.36444690769887,0,0.0226192910776453,0,0,0,0,0,0,0.0106210396595059,0.0130923975929262,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.306730886355605,0,0,0,0,0,0,0,0.0942401229452021,0,0,0,-0.0466729064453379,0.54572626808207,0.027182114704947,0,0,0,-0.0616099816784441,0,0,0,0,0,0,0.16228130527055,0,0,0,0,0,0,0,0,0,0,0,-0.0641402482652496,0,0,0.112347002680382,0,0,0.0399398526109538,-0.0246956384746973,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183045785612613,0,0,0.104914691957398,0,0.0257938150462905,0.110658045674003,0,0.0325904546470149,0,0,0.177004818197264,0,0,0,0,0,0,0,0.0677093900788792,0,0.0452704906932379,0,0,0,0,0,0.188519577820418,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0.0505457363274477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539598780665488,0,0,0,0.010435523118105,0,0,0.172512275086269,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0352085658534269,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240397056093053,0.261969036501684,0.251722682053342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523218267793673,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218393086213704,0,0,0,0.0113570491751656,0,0,0,0,0,0.0546695233113154,0,0,0,0,0,0,0.128904755614776,0,0,0,0,0.015040162050281,0,0,0.089437921169767,0,0,0,-0.0248740562914836,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280098769154793,0,0,0,0,0,0.133725304374969,0,0,0,0,0,0,0,0.143907614659916,0,0,0.343149744455526,0,0,0.157675436384507,0,0,0.016371936207586,0,0,0,0,-0.0121933952845432,0,0,-0.0115902727212362,-0.00564741943087445,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.00772454960082283,0,0,0,0,0,0,0,0.00449775585163857,0,0,0,0,0.163432566215961,0.0123758074895029,0,0.0292365022054347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350982583242062,0,0,0,0,0.112892613891208,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,3.46944695195361e-18,0.212058715351848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295228268192707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160484707155582,0,0.105624718553179,0,0,0,0,0.0197086832459788,0,0,0,0,0,0.0227170363535742,-0.00204736347683205,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0572368032648882,0,0.126200567832438,0,0,0,0,0,0,0,0,0,0,0,0,0.0485093098110987,0.0566061547409849,0,0,0,0.0146256432186437,0,0,0,0,0,0,0,0,0.141802326212606,0,0,0,0,0,0,0.0438501311226655,0,0,0,0,0.0147369497915438,0,0,0,-0.00339384450855867,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.235809414792088,0,0,0.160396878578517,0,0,0,0,0,0,0,0,0,0,0,0.0496727044775344,0.130301270519636,0,0.322893766160298,0,0,0,0,0,0.0741520602515079,0,0,0,0,0,0,0,0,0.0368804665825736,0,0,0,0,0,0,0,0,0,0,-0.00429766149175107,0.0105501902301128,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000537365513416492,0,0,0.180573114376163,0,0,0,0,0,-0.0618163978872068,0,0,0,0,0,0.246789050973193,0.256942610477397,0,0,0,0.376995956180471,0,0,0,0,0,0,-0.00532390511623005,0.00187956082926728,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701018507659981,0,0.0722285920478245,0,0,0,0.263508544544248,0,0,0,0,0,0,0,0.121968917459252,0.0972938631111836,0,0,0,0,0,0,0.0456922835464227,0,0,0,0,0.463454568274789,0,0,0,0,0.0471255254508228,0.0375802192322427,0,0,0,0,0,0
X300136.SZ,0,0,0,0.106147784535944,0,0,0,0,0,0.0994872305280954,0,0,0.0263837653029188,0,0,0,0.43977542150311,0,0,0,0,-0.0991606573545945,0,0.0598930799664072,0,0,0,0.185085407925688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000339194749184831,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0542116405982638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059895754300961,0,0,0,0.168379782251087,0,0.0505684142441446,0,0,0,0.00784684743674551,0,0,0,0,0.00240910383509327,0,0,0,0,0,0.388993736536355,0,0,0,0,0,0.0276083917378361,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.188854565358335,0,0,0,0,0,0,0,0,0.288215936207261,0,0,0,0,0,0.0231528100392427,0,0.0122157072199592,0,0,0,0,0,0,0,0.0340332573418519,0,0,0,0,0.0831559521973575,0,0,0,0,0,0,0,0,0,0,0.0192695715840243,0.0144179332320515,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121320472775002,0,0.0557361912130523,0,0,0,0,0,0,0.135053588870941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978641873585959,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864216099871339,0.0798950424758325,0,0,0,0,0,0,0.12809258464431,0,0.14658930115832,0,0,0,0,0.156009597534981,0,0,0,0,0,0,0,0,0.220932000194857,0.134383157151471,0,0,0,0,0,0,0,0.0113978012810366,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055617750498303,0.0602160754082688,0,0,0,0,0.164743085627228,0,0,0,0,0,0,0,0,0,0,0,0,0.0809480995193278,0,0,0,0,0,0.178445887891755,0,0,0,0.0073974253558077,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.147221261302226,0,0,0,0,0,0,0,0,0.196855995899643,0,0.0158981523456401,0,0,0.0151430940612713,0.0155056461799886,0,0,0,0,0,0,0,0.0405791258561514,0,0,0,0,0,0.156816231722011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10311846276306,0,0.00856189026768804,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636688324366802,0,0,0,0,0,0,0,0,0,0.272708984714649,0,0,0,0,0.431185435160024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.175352302002648,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0133534594581501,0,0,0.0732443456072515,0,0,0,0,0,0,0,0,0.136720200946115,0.131678331083456,0.072361866023625,0,0.116429177480897,0,0,0,0.324340271567927,0,0,0,0.0165817444878664,0,0,0,0,0,-0.0404344996205816,-0.0237237096655058,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279134488653346,0.157876514588278,0,0,0.0617023965683325,0,0,0,0,0,0,0,0,0,0,-0.105903358567812,0,0,0.229024224673995,0.0822950702714942,0,0,0,0.004388898430485,0,0,0,0.113238951443132,0,0,0.0378933912173254,-0.0134472931886389,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510042485844096,0,0,0,0.0905450603711339,0,0.0864469172399578,0,0,0,0,0.0850978707791563,0,0.0358530903791375,0,0,0.133298315770834,0,0,0,0.477809254473867,0,0,0,0,0,0,0,0.0333472035725896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.243500383550437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728389383694406,0,0,0,0,0,0,0,0,0,0.0105162208104743,0,0.164333387689235,0,0,0,0,0,0.0316269352251145,0,0.0898472298331633,0,0,0,0.127691316190821,0,0.0308070860986558,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.188491889152908,0,0,0,0,0,0,0,0,0,0,0,0.0359923701572382,0,0,0.0835852658313082,0.0228413763704055,0,0,0,0.0251438948930156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213781107401509,0.196929777312897,0,0,0,0,0,0,0.00507488114839947,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283052046434126,0.154592999325358,0,0,0,0.271182743574537,0,0,0,0,0,0,0,0,0,0.138449764996795,0.0751074119498317,0,0,0,0,0.0395106716467552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.000999788690011914,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0499567586405216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522121191716874,0,0,0,-0.0371752396110967,0,0,0,-6.93889390390723e-18,0,0,0.0113307815995387,0,-0.0142891045371485,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0483301408809546,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.182839081131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201239145779917,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294959997438306,0,0,0,0.00890171686848627,-0.00481308908398401,0,0,0,0,0,0,0,-0.100194283764681,0,0,0,0.390741975390022,0,0
TED,0,0,0,-0.33841796888053,0,0,0,0,0,0,0,-1.39467100767464,0,0,0,0,0,0,0,1.09956265781501,0,0,0,0,-0.266202937453233,0,0,0.691871333401971,0,-2.77555756156289e-17,0,0,0,-0.00712970942122135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24732059871568,-0.342350706431998,0,0,0,0,-5.43650838738008,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0629633483269598,0,0,0,0,0,0,0,-0.0069764256856766,0,0,-0.00875980439682687,-0.139748012571593,0.00293277895237792,0,0.0319470209689704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249286856311333,0,0,0,-0.0137182430452902,0,-0.00924808820339958,-0.0119688865060853,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075105282395178,0,0,0,0,-0.01987986110599,0,0,0,0.0591632050765523,0,0,0,-0.0142320327176507,0,0,0,0.0152303642806171,0.048780460863432,0.0955645415339619,0,0,0,0,-0.18673120318218,0,0,0,0,0,0,0,0,0,0,0.0334597467007292,0.011386565185056,0,0,0,0.149122658501645,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000489263175007818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000658876186377956,0,0,0,0,0,-0.000567894305675641,0,0,0,0,0,0,0,0.0028709145706611,0,0,0,0,0,0,0,-0.00181547001445227,0.00561501089428012,-0.0181339892321096,0.00464373965770724,0,0,0,-0.00325961490440832,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0111993604275798,0,0,0,0,0,0,0.0859052147923767,0,-0.0449698846368702,0,0,0,0,0.0222204699935848,-0.0404095671818991,0,0,0,0,0,0,0,0.0283117307205892,0,0.0373188067892161,0,0,0.0190336417918924,0,0,0,0,0,0,0.0891633155427016,-0.130342461133677,0,0,0,0,0,0,0.0590298691954748,-0.0463883521435209,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000377512648119565,0,0,0,0,0,0,0,0,0,0,0.000595337028821703,0,0.00085392011910584,0,0,0,0.00151930936594687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250704201418956,-0.00201057338514524,0,0,0,0,0,0,0.00148818796634156,-0.00101058470296707,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0143946947266498,0,0,0,0,0,0,0,0.00320104021381905,0.00348868997026431,0,0,0,0,0.00958410849242131,0,0.00110381015688498,0.00327657299515642,0,0,0,0,0,0,0.0225735624100735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580040962709831,0,0.0239940671215801,-9.85419592644979e-05,0,0,0,0.142255538509649,0,0
