,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X002007.SZ,X300124.SZ,X002236.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X000625.SZ,X002506.SZ,X000977.SZ,X600498.SH,X002371.SZ,X600867.SH,X600487.SH,X600183.SH,X600776.SH,X300146.SZ,X000066.SZ,X002129.SZ,X600566.SH,X600118.SH,X000050.SZ,X600066.SH,X002049.SZ,X600522.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0977733038112192,0,0,0,0,0,0,0,0.132386306619142,0,0,0,0.079730552979378,0,0.0157955343548437,0,0,0,0,0,0,0,0,0,0,0,0.110609528690926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327946899002104,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.298072253604498,0.029775502222607,0,0.0597699789449492,0,0,0.435756832803859,0,0.0260747197621279,0,0,0,0,0,0,0.0523411492351445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00870454434987847,0,0,0,0,0,0,0
X000651.SZ,0,0.159003225832276,0,0,0,0,0,0,0,0,0,0.0759237714314141,0,0.115650824811404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134813814644735,0,0,0,0.0247235484522797,0.0480933726458973,0,0,0.00801689679981862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039342908946483,0,0,0,0,-0.0319566445335507,0,0
X600104.SH,0,0,0.00385013177985911,0,0,0.127257876011733,0,0,0,0.00679040212959896,0,0.106452172429116,0,0.0313911432475137,0.0521426820210426,0,0.0373028770944591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077847846663559,0,0,0,0,0,0,0,0,0,0.116382527836408,0,0,0,0,0.0700881563857393,0,0,0,0,-0.0182255139726409,0,0,0,0,0,0,0
X600276.SH,0,0,0.0788045346496521,0,0,0,0.0150797198219057,0,0,0,0,0.000653893121631537,0,0.21781405319191,0.0923249819682775,-8.67361737988404e-19,0.121343997544549,0,0,0,0,0,0,0,0,0,0,0.00247804100021122,0.0237259935847978,0,0,0.0118530712282822,0,0,0,0,0,0,0,0,0.0532171252983718,0,0,0,0,0,0,0,0,0,0,-0.00577612531310567,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0578199985816434,0.00117961806453569,0,0,0,0,0,0.0571618419532774,0,0,0,0.0416823894174929,0.105338308209885,0,0,0,0,0,0,0,0,0,0,0,0.469177857493929,0,0,0,0,0,0,-0.00243037980073552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424758729693796,0,0,0,0,-0.0370012315648423,0,0
X002304.SZ,0,0.152711464293873,0.20953237343467,0,0,0,0,0,0,0,0,0.0283396990126255,0,0,0,0.195839701122208,0,0,0.112766957708473,0,0,0,0,0,0.115881623283718,0,0,0,0,0,0,0,0,0.0175036882196051,0,0.000254371860675301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228785085310699,0,0,0,0.00453748652545754,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0423439268049436,0,0,0,0,0,0,0,0,0,0,0.0826374879731624,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0761041322136295,0.0611266022609866,0,0.20494365567483,0,0,0.101519540075007,0.0572637375357052,0,0,0,0,0,0,0,0,0,0,0,-0.0578074930473171,-0.0448983680853436,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24168098093856,0,-2.16840434497101e-19,0,0,0,0.0669305562469482,6.93889390390723e-18,0.0324507637264655,0,0.125894992332491,0,0,0.174373757373809,0,0,0.0238811990980938,0,0,0,-0.0157569367246448,-0.0362966072657203,0,0,0,0,0,0
X000568.SZ,0,0.326503742508114,0,0,0,0,0,0,0,0,0,0,0.172079714929801,0,0,0.0537866368102254,0,0,0.155818197347077,0,0,0,0,0,0,0,0,0,0,0,0,0.0873392843871095,0,0,0,0,0.0105671148145737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208545261583525,0,0,0,0,-0.0202159827891848,0,0
