,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600031.SH,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X600703.SH,X300142.SZ,X000596.SZ,X000157.SZ,X002371.SZ,X002129.SZ,X002179.SZ,X002049.SZ,X600741.SH,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X002414.SZ,X300146.SZ,X600584.SH,X300003.SZ,X000800.SZ,X601799.SH,X600183.SH,X600702.SH,X600460.SH,X600779.SH,X000066.SZ,X600089.SH,X002074.SZ,X600707.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0815950462627642,0,0,0,0.227068802131965,0,0,0,0,0,0,0,0.218818669852181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122543162367177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709934560263203,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.00551030818164118,0.401256974851985,0,0.154966727864784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638364255688199,0,0,0.0233526379882473,0,0,0,0.156162844977637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689003151290989,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00694651504235741,0,0.0493274919715073,0,0,0,0,0.0291559107776041,0,0.0396652210136025,0,0,0,0,0,0,0,0,0,0.0633909473367217,0.198813640025886,0,0,0.0903121016694608,0,0,0,0,0,0,0.052405396338802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.243196855497166,0,0,0,0.0767414587707177,0,0.00730110845167253,0,0,0,0,0,0,0,-0.0688570254364772,0,0,0,0,0,0,0,0,0,0,0,0,0.054339972176574,0,0,0,0,0.0516243355483524,0,0,-0.157453414739777,0,0,0,0.0538198988012054,0,0,0,0,0,0,0,0,-0.0572249891403414,0,0.0154573990260445,0,0,0,0,0.0194725318603751,0,0
X600809.SH,0,0,0,0,0,0.0354031905370759,0,0,0,0,0,0,0,0,0.11611870797334,0,0,0,0,0,0,0,0,0,0,0,0.10452033588251,0,0,0,0,0,0.421654864778441,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0790004938462022,0,0,0,-0.0662892138322067,0,0
X000568.SZ,0,0.763148926505344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766504015288799,0,0,0,0,0,0,0,0.231308973689733,0,0,0,0,0,0,0,0,0,0,0,0,0.0408634713156469,0,0,0,0,0,0,0,-0.0459688571705112,0,0,0,-0.00891968760737227,0,0
X000651.SZ,0,0.015418463736239,0,0,0.00442154683208516,0,0,0.0547743859773517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10403415880859,0,0,0,0,0,0,0,0,0.179183466078011,0,0,0,0,0,0,0,0,0,0,0,0.0285949554777003,0,0,0,0,0,0,0,0,-0.0219526578453338,-1.52633431880436e-05,0,0,0,0,0,0
X002304.SZ,0,0.269829071665885,0,0,0.0449822255750665,0.216787788633748,0,0,0.133000895176365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445512154820202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194638693209025,0,0,0,0,0,0,0
X600690.SH,0,0,0.155869922341465,0,0.0784798346711611,0,0,0.0463214022020787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196806856872507,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0419984277039092,0,0.152436169510054,0,0,0,0,0,0,0,-0.0111338564253875,0,0,0,0.0168279314288418,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259966558871636,0,0.255893253385855,0,0.114393972433968,0.00861549274294448,0,0.0253959389711488,0,0,0,0,0,0.107932604645792,0.195429869678989,0,0,0,0,0,0.0401993274879328,0,0,0,0,0,0.0652711742080353,0,0,0,0.0171756167817132,0,0,0,0,0,-0.0330852876954006,0,0,0,0,0.00947422723699884,0,0
