,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X000063.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X601877.SH,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X600460.SH,X600702.SH,X002463.SZ,X300142.SZ,X300003.SZ,X000800.SZ,X002007.SZ,X000988.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.347833740093484,0,0,0.103266976362961,0,0,0,0,0,0,0,0,0,0,0.00828541316148623,0,0,0,0,0.0376427322093966,0,0,0,-0.0182558995345677,0,0,-0.0469345893897258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277800657426867,0,0,0,0,0,0,0
X000858.SZ,0.0999753726871718,0,0,0.383377266975603,0,0.0783874150188146,0,0,0,0,0,0,0,0,0,0,0.131715880088509,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149637806292177,0,0,0,0,0,0,0,0,0,0,0,0,0.0678630307910698,0,0,0,0,0,0,0,0,0,-0.0100238338841154,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140918501699703,0,-0.060191767170627,0,0,0.217619647096984,0,0,0,0.103811357826182,0,0,0.25466937462954,0,0,0,0,0,0,0,0,0,0.286058853884717,0,0,0.0575049521097258,0,0,-0.0890841989692102,0,0,0,0,0,0.0799435163214429,0,0.0219598319925969,0,0,0,0,0,0,0
X000568.SZ,0,0.522208246866529,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.000658880590458627,0,0,0.0145430742993054,0,0,0,0,0,-0.104067788439078,0,0,6.7762635780344e-21,0,-0.0226017237322186,0,0,0,0,0,0,0,0,0,0,0,0,0.24604061708388,0,0,0,0,0,-0.00983193950280811,-0.0411588409668452,0,0.00389562349958843,-0.0465569653780006,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0291368006227172,0,0.0253952952024625,0,0,0,0,0,0,0,0.106083388760326,0,0,0,0,0,0.00181779775778351,-0.207565136707808,0.100018850692984,0,0,0,0,0,0,0,0,0,0,0.158398753043869,0,0,0,0,0,-0.0289011039159374,-0.197600188752453,0,0,0,0,0.0898037161245105,0,0,0.000651691245195229,0,0,0,0,0,0,0
X600809.SH,0,0.108395046077253,-0.0144825078572722,0,0,0,0,0,0.0968423955461161,0,0,0,0,0,0,0,0,0,0,-0.133314037938431,0,0,0,0,0,0,0,0,0,0,-0.0487346756572439,0,0,0,0,-0.0302276374155776,0,0,0.100709150400065,0,0.113231086514761,0,0,0,0,0,0,-0.27237159478906,0.0148821715594667,0,0.284343324299991,-1.0842021724855e-19,0.0428069310913715,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640273026604576,0,0.0206110562382529,0.345977196331836,0,0,0,0,0.235434246903457,0,0,0,0,0,0,0.0104760720472349,0,0,0,0,0,0.0157237264266023,0,0,-0.00924674983652223,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.173257768266105,0,0,0,0.233208385077297,-0.0268231687643548,0,0,0,0.14036519471477,0,0,0.0957215273945102,0,0,0.0403755337639793,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0410459518549101,0.016573554666612,0,0,0,0,0.110320447895578,0,0,-0.0536803162101611,0,0,0,0,0,-0.0113792713405502,1.73472347597681e-18,0,0,0,0,0,0,0.0108292715051335,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.221607876216597,0,0,0,0,0,0.167533953618742,0,0,0,0,0,0.0281504499726621,0,0,0,0,0,-0.0575284428270399,0,0,0,0,0,-0.020651439776944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114417308637165,0.00468408574506155,0,0,0,0,0,0,0,0.00851930054030118,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0615592399304452,0,0,0,0,0,0,0.0661313299148837,0,0,0,0,0.0881377140225339,0,0,0,0,0,0,0.130482018550585,0,0.168826462259103,0,0,0,0,0,0,0.126036518801783,0,0,0,0.211033745988015,0,0.0723748098039406,0,0,0,-0.252957707693138,0,0.102644413511314,0.115360820509171,0,0.0356283514067382,-0.0845199110347283,0,0,0,0,0,0
