,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X601877.SH,X300003.SZ,X300124.SZ,X000157.SZ,X300142.SZ,X300014.SZ,X000625.SZ,X002007.SZ,X600183.SH,X000066.SZ,X300136.SZ,X002371.SZ,X600271.SH,X002456.SZ,X002179.SZ,X002008.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600177.SH,X002180.SZ,X000050.SZ,X002129.SZ,X002508.SZ,X600498.SH,X600066.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.16933242374161,0,0,0,-0.018095195963877,0.158463432097437,0,0,0,0,0.0686811090382884,0,0.20587321701563,-0.000885853625461935,0,0,0.0584312424003161,0,0.137928593043847,0,0,0,0,0,0,0,0.0988024342045562,-0.0317570847410056,-0.00292114291355267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114659794833029,0,-0.0523341175813033,0,0,-0.0567188291078249,0,0,0,0,0,0,0.0148429810500102,0,0
X000858.SZ,0,0,0,0.0362001919735311,0,0,0.0332890010460793,0,0,0,0,0,0,0.526731522792387,0,0,0,0,0.00353597273975296,0.0395420673898884,0.0462467426383764,0,0.0144139716465984,0,0,0,0,0,0,0,0,0.00778882901988706,0.0253024655207686,0,0.0140936473890783,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163623318682883,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.269686005359761,0,0,0,0,0,-0.0423559616072801,0,0,0.062188777175658,0,0,0,0,0,0,0,0,0,-0.0868329024088934,0,0.0380288536721202,-0.0538921907432353,0,0,0,0,0,-0.0774336182523875,0,0,0.0528315350322189,0,0.0990811410586091,0,0,0,0,0,0.00572104404418812,0,0,0,0,-0.0375883983584456,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32781316039121,0,0.0793598716970013,0,0.13819668639125,0,-0.032907176634603,0,0,0.00539821561786607,0,0,0,-0.0145337708933372,0.11949524531065,0.0656981259807165,0,0.0217163050298809,0,0,0,0,0,0,-0.0778082085002249,0,0,0,0,0,0,0,0,0,0,0,0.0217301809501061,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538944189381174,0,0,0,0,0,0,0.547203379961669,0,0.0340803058321929,0.0183314286085908,0,0,0,0,0,0,0,-0.0281994395213715,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648940041962271,-0.0229550561695785,0,0,0,-0.0363741514220814,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140336677313375,0,0.0717042626615982,0,-0.00426740240706137,0,0,0,0,0.0777193122394296,0,0,0.00836415283070284,0,0,0,0,0,-0.0571371877358007,0,0,0,0,0,0.0263519108503213,0,0,0,0,0.0293515418316681,0,0,0,0,0,0.0121679713963901,0,0,0,0,-0.012865131998687,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052338246245251,0,0,0,0,0,0.201223381827811,0,0,0,0,0,0,0,0.0317391597064853,-0.129586655911662,0,0.0155088854745762,0.107616409266628,0,0,0,0,0,0.364997030567123,0,0,0,0,0,0,0,0,0,0,0,0,-0.000801374292901037,0,0,0,0,0.0297071781981312,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.06826421039871,0,0.100632462546324,0,0,0,0,0,-0.0270068377357223,0,0,0,0,0,0,0,0,0,-0.0737275437970157,0,0,0,0,0.143801003906102,-0.0489151671556268,0.0881974374384513,0,0,0,0,0.0961356415908211,0,0,0,0.103724535159843,0,0,0,0,0,0,0.0438348899219677,8.67361737988404e-19,0,0,0,0,0,0
X002304.SZ,0,0,0,0.084809694977506,0,0,0,0.0314150704671955,0,0,0,0,0.00719836561483974,0,0,0,0,0,0.0392343380462349,0.144776042968983,0,0,0,0,0,0,0,0,-0.0401898542592611,0,0,0.0964946748390341,0,0,-0.00143929878680996,0,0,0,0,0,0.044843078958047,0,0,0,0,-0.0641074233906276,0,0,0,0.00987479956399567,0,0,0.0191583822382902,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382569565489796,0,0,0.128472523836332,0,0,0,0,0,0,0,0,0,0,0.0883095146403525,0,0.0172640761447095,0,0,0,0,0,0,0.0635779334537363,0,0,0.0229063988444246,0.0269501774702027,0,0,0,0,0,0,-0.00316276927974548,0,0,0,0.0684809472555138,0,0
