,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X600066.SH,X002292.SZ,X002506.SZ,X600118.SH,X002049.SZ,X002236.SZ,X600031.SH,X002465.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X300003.SZ,X002007.SZ,X002294.SZ,X600177.SH,X601877.SH,X002456.SZ,X000869.SZ,X600582.SH,X600584.SH,X300146.SZ,X000050.SZ,X002008.SZ,X000550.SZ,X002129.SZ,X002074.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108215497419356,0,0.00942902060513456,0,0,0,0.441536242195583,0,0,0,0,0,0,0,0,0,0,0,0.123489027132787,0,0,0,0,0,0,0,0,0.0141234823077184,0,0,0.146209325043625,0.0210182355006407,0,0,0,-0.0304036430362841,0,0,0,0,0,0
X000568.SZ,0,0,0.0767271772163347,0,0,0,0,0,0.00392456575359505,0.147441687794594,0,0.0212244083068198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032674570692854,0,0,0,0.0376548836473623,0,0,0.102070400133467,0.0302756686375697,0,0.0629969714878517,0.0419716854136338,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208018353568966,0.0599437976963227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128465047363431,0,0,0,-1.73472347597681e-18,0,0,0,0.20751390700218,0.0905946077389026,0.333451048114586,0,0.0149997405487426,0,0.0677846367582262,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0630747076473886,0,0,0,0,0,0,0.0408541987793113,0,0,0,0,0,0,0,0,0.132765662614358,0,0,0,0,0,0,0,0,0,0,0,0.136353739857679,0,0,0,0,0,0,0,0.0505399510368664,0.0443107421928061,0.0583426224644403,0,0,-0.0096508222849167,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357723656107515,0,0,0,0,0,0,0,0.0264631416183825,0,0,0.0478212772993266,0,0,0,0,0,0,0.279337471352585,0,0.163200813869752,0,0,0,0.0634169372808928,0,0.0164961065672997,0,0.0388790224492176,0,0,0,0,-0.00187871288679436,0,0,0,0,0,0
X600867.SH,0,0,0.0264458678277069,0.0399955070706835,0,0,0,0,0,0.0276385761970374,0,0,0,0.123163857420481,0,0,0.0554699280778596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031237953463311,0.11316381732823,0,0,0.0743055999063555,0,0.0427456625339403,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145226828782566,0,0.0966391736768214,0,0,0,0,0,0,0.0279067735240066,0,0,0,0,0,0,0,0,0,0,0,0.171574802039377,0,0.00617994697653372,0,0,0,0,0,0,0,0,0,0.0375505861848033,0.00442395040905003,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669477414633573,0,0,0,0,0,0,0,0,0,0.0782724527419736,0,0.100294869752202,0,0,0,0,0,0,0.479904811450923,0,0.040565567091164,0,0,0,0,0,0,0,0,0,0,0,0.00572446484267519,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322678861355868,0,0,0,0,0,0,0,0.0395508181508822,0,0,0.0171477703826014,0,0,0,0,0.110047538406369,0,0,0,0.127420709236732,0,0,0,0.128609537595254,0.0223456102331448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0782885301285315,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151310326156896,0,0,0,0,0,0,0,0,0,0,0,0.027120689055342,0,0,0,0.0225155619626267,0,0,0,0.419639279798292,0.0105069720504309,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985575309856361,0,0,0,0,0,0,0,0,0.509576160540993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162156065221373,0,0,0,0,0.0120432609870671,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363110624345977,0,0,0.0424351531355539,0.138657737273627,0,0,0,0,0,0,0.10452500432699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922014928870723,0.383043231051309,0,0,0,0,0,0,0,-0.0157496573141288,0,0,0,0,0,0
X000869.SZ,0,0,0.0266546456633508,0,0,0,0,0,0,0,0,0,0,0.0966063071506633,0,0,0,0.0621156762811532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363867380309343,0.0684501124116601,0,0,0,0,0,0,0,0,0,0,0,0,0.0327213141449703,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0.134479969972225,0,0,0,0.0932881136006869,0,0,0,0,0,0.0642057362535437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208151976641764,0,0.0363261393158019,0,0.00446305424025659,0,0,0,0,0.221241924733705,0,0,0,0.0659701236481418,0,0,0,-0.0101606154976594,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13335859221226,0,0,0,0,0,0,0,0,0.136210368097778,0,0,0,-0.037263475610779,0.0520660061671449,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.101865483558091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.162136121984109,0,0.171563313787078,0.0301457962279061,0.185427979895345,0,0,0,0,0,0,0,0,0,0.0984716348361162,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,-0.232806967346675,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.104936695880053,0,-0.0986366458598808,0,0,0,0,0,0.0759006628252097,0,0,0,0,0,0,0,0,0,0,0,0.300606928870371,0,0.220557846197158,0,0,0,0,0,0.171180577328726,0.192298703789052,0,0,0,0.00617244352818378,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.193493478454322,0,0,0.164874281541658,0,0,0,0,0.106299272220148,0,0,0,0,0,0,0,0.0632680671267932,0.00104721466673876,0,0,0.20783104581414,0,0,0,0,0,0,0,0.0108735609068435,0.132832276102256,0,0,0,0,0,0,0,0.0294620495949462,0,0,0,0.00480396467929349,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.462492512629216,-6.93889390390723e-18,0,0,0,0.120936308277094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483812012787008,0,0,0,0,0,0,0,0,0,0,0,0,-0.049675782578485,-0.0551077846890873,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357252366849605,0,0,0,0.0531988589270579,0,0,0,0,0,0,0,0.155961021183039,0,0,0.0101450321942624,0,0,0,0,0,0,0,0,0.291684449366476,0,0,0,0,0,0.134439931837243,0,0,0.0411535985190658,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136238004289893,0,0,0,0,0,0,0,0,0.547700530252901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728382053808155,0,0,0,0,0,0,0,0.0353753676360209,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556169582885703,0,0,0.0795144947945941,0.0316109953773144,0,0,0,0,0,0,0,0.19819770142274,0,0,0,0,0,0,0,0,0,0,0.179498634637861,0.144856424429829,0,0,0,0,0,0,0,0,0,0,0,0.0158501821634915,-0.0309860361473612,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0816946573485367,0,0,0,0,0,0,0.101979326423412,0,-0.0416840156525011,0,0,-0.119822291058089,3.46944695195361e-18,0,-0.0361284884435272,0,0,0,0.0838754635493205,-0.0483794258838469,0,0,0,0,0,0,-0.0491770083943103,0,0,0,0,-0.102240952215489,0,0,0,0,0.0421828183128519,-0.086423210887119,0,0,-0.0104071661576207,0.123052216998503,0.104852028456504,0,-0.00239019992857069,-0.00271277114578031,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174790109763783,0,0,0,0,0,0.793281697186214,0,0,0,0,0,-0.194526408552594,0,0,0,0,0.399257345754099,0,0.183194675379526,0,0,0,0,0,0,0,0,-0.432079101343104,0,0,0,0,-0.211956979647329,0.158086543670191,0,0,0.0173139815441345,0,0.283746039788047,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430896534540427,0,0,0,0,0,0,-0.292600428259152,0,0,0,0,0,0,0,0,0,0,0,-0.238854113017162,0,0,0,0,0,0,0,0,0,0,0.100739859808487,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0317149120017528,0,0,0,0,0.032304001985981,0,-0.0113063426292947,0,0,0,0,0,0,0,0,-0.0785044987530083,0.0285816597895269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041249071355407,-0.0309003618203728,0,0,0,-0.0312858910045092,0,-0.00814601209751723,-0.0220454200845161,0,0.22759918313597,0,0,0,0
MKreturn,0,0,0,-0.284834060471241,0,0,0,0,0,0,0,-0.0445440776860913,0,0,0,0,0.0974324816821404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910260443769654,0,0,0,0,0,0,0,0,0,0,0,0,0.0526523347364052,-0.00458393147529005,0.703452901953063,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730044496719855,-0.0114931457522799,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000428664844595126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928992145354749,0,0,0,-0.00758214648685603,0,0.00944928544893427,-0.0169816620237059,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107352466273775,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025222808340043,0.000561495970309591,0,0,0,0,0,0,0,0,0,0,0,0,0.0166008440788378,-0.0145633756956894,0,0,0,0,0,0
