,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X600702.SH,X000733.SZ,X600884.SH,X601799.SH,X000157.SZ,X002414.SZ,X600183.SH,X600522.SH,X600584.SH,X002007.SZ,X600563.SH,X000800.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0.0646001368912641,0,0.195344657574732,0,0,0.0347876867462551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903313399255834,0,0,0,0,0,0,-0.027750156297024,0,0,0,0.0620598437386755,-0.0436444761907644,0,0,0.0104882688384123,0,0,0,0,0,0,0,0,0,0,0.0396772809651659,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0121618353555312,0,0,0.00765169826818982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242911790239485,0.0688458201467373,0,0,0,0,0.053665236673729,0,0.403386744239281,0,0,0.0458014369653457,0.0786413302926819,0,0,0,0,0,0,0.0187635329033757,0,0,0,0,0,-0.0567703781912677,0,0,0,0,-0.0104574082057274,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.102562408565184,0,0,0,0,-0.00216242035913656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114915637300505,0,0,0,0,0,0,0,0,0,0,0,0.0833069744968511,0,0,0.597035557953878,0.0395200703915253,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.000893455204118862,0,0,0,0.0719823448451728,0,0
X300124.SZ,0,0,0,0,0,0.0529691319239892,0.0972621436124144,0.129392808301197,0,0,0.00407215822175385,0,0,0,0.00138613191145844,0,0,0,0,0,0,0,0.373009714299422,0,0,0,0,0,0,0.0235860812449583,-0.255601132714533,0,0,0,0,0.0999230361701705,0,0,0,0,0,0.0770569973373205,0,0,-0.0473964539932944,0,0,0,0,0,0,-0.00326675982458275,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.105062743928824,0.178702002396688,0,0,0,0.00447363459649212,0,0,0,0,0,0,0,0,0.0115181957811041,0.263324706741217,0,0,0,0,0,0,0,0.154760641477689,0.112655105166375,0,0,0,0,0,0,0,0,0,0.104074021655095,0,0,0,0,0,0,0,0,0,0,0,-0.0291481019519488,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0287208233851128,0,0,0,0,0,0,0,0.23282180975898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072407482707221,0,0,0,0,0,0,0,0,0.325379871210148,0,0,-0.0259632274733991,0,0,0.0555470925405618,0,0,0,0,0,0,0,-0.0331882478724137,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0589084594382913,0,0,0,0,0,0,0.016648108852433,0,0,0.0527841576331285,0,0,0,0,0,0,0,0,0,0,0.0145907623118136,0,0,0,0.268489103138887,0,0,0,0,-0.0264124547359302,0,0,0,-0.0959851320578104,0,0,0.160306531490884,0,0,0,0,0.0170158605127501,0,0,0.102960742605393,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296696724194699,0.0624774243379495,0.162126152129779,0.0253750182021421,0,0,0,0,0,0,-0.122208088233796,0,0,0.163428617953251,0.1019769135497,0,0,0,0,0,0,0,0,0,-0.0541897891366705,0,0.025402168516742,0,0,0,0.00960818744770284,0,0
X003816.SZ,0,0,0,-0.0154121550220077,0,0,0,0,0,-0.170415777028823,0,0,0,0,0,0.11421630342102,0,0,0.0489484178709597,0,0,0,0,0.0304254102670663,0,0,0,0,0,0,0,0.133347171815711,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.216427557592651,0,0,0.17237108093693,0,0,0,0.14957132249117,0,0,0,-0.0374034256848312,0,0,0,-0.133677089755883,0,0
X000596.SZ,0,0.112742553421907,0,0,0,0.150630016790417,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151198053155615,0,0,0.0295195690771532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165635054098063,0,0,0,0,0,0,0.0066976214380626,0,0.119964862101804,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.251293771646368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330958862140453,0,0,0,0,0.067683561031277,0,-0.143155410493298,0,0,0.0937087436268803,0,0,0,0.133123540536184,0,0,0,0,0.129397472529673,0,0,0,0.0325906663559252,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00694934051651054,0,0,0,0,0,0,0,0,0,0,0.0172084708761187,0,0.184037325587506,0,0,0,0,0.0565096002847725,0,0,0,0.0181275380479617,0,0,0,0.0426413396635551,0,0,0,0,0,0.0592065173294738,0,0,0,0.0327106362652142,0,0,0.103164228402182,0,0.00392342010057056,0,0,0,0.168795557399131,0,0,0,0.0154087220311269,0,0,0,0.0669901991100683,0,0
X002049.SZ,0,0,0,0,0,0,0,-0.100077548202879,0,0,0,0.294653766053672,0,0,0,0,-0.105029662203753,0,0,0,0,0,0,0,0,0,0.0496443352047492,0,0.113407242217754,0,0,0.063695804116077,0,0,0,0,0,-0.0364892699414196,0.174936884528868,0,0,0,0,0,0.0862299982208974,0,0.00887597169994092,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000661.SZ,0,0.455585858965744,0,0,0,0,0,0,0,0,0,-0.0785981199204011,0,0,0,0,-0.0936181935678422,0,0,0,0,0,0,0,0,0,-0.043226019526182,0,0.0487583096304617,0,0,8.67361737988404e-19,0,-0.153104523676724,0.101646237467343,0.17385960681523,0,0.0544457843615203,0,-0.0859889573928774,0,0,0,0,0.0134831580173341,0,0,-0.0105887496264832,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116801303602624,0,0.543942888039281,-0.0988518868429889,0,0,0,0,0,0,0,0,0,0,0.119151091380685,0.287855483267645,0.0587715984593878,0,0,0,0,0.0295557754151318,0.421319759550354,-0.237501098390776,0,0,0,0,0,0,0.112417283846763,0,0,0,0,-0.0206365580845188,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0460193533895376,0,0.0526803482095836,0,0,0,0,0,0.0167048493486474,0,0,0,0,0,0,0,0,0,0,0,0.0128395369476017,0,0,0,0,0,0,0,0,0,0.238894334998496,0.0761461359565713,0,0,0,0,0,0,0,0,0,0,0,-0.0148885009294561,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.224388692091338,0.373805000043187,0,0,-0.223423621198572,0,0.0180614861942879,0.0197422261479405,0,0,0,0,0.0286429129385904,0,0,0,0,0,0,0,0.0703923116408283,0,-0.151770385859751,0,0,0,0,0,0,0,0,0.256718214724208,0,0,0,0,0,0,0,0,0,0,-0.194236814581567,0,0,0,0,0.259409134491105,-0.211277982709715,0,0,0,0.0436818132654934,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0976656896705117,0.0523077632201253,0,0,0,0.379163247879574,0,0,0,0.0966146249253333,0,-0.0957865213144863,0.0775797045471177,0,0,0,0,0,0,0,0,0,0,0.0827718468087522,0,0,0,0.122812882894153,0,0.0239749442793171,0.253563105734914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219528500897389,0.00947679778775275,0,0.00424356549404604,0,0.0259004218168434,0.0969114793978113,0,0.0289132011060554,0,0.055920229722065,0,0,0,0,0,0,0,0.0356534368401488,0,0,0,0,0,0,0,0,0,0,0.0209641085266856,0,0,0,0,0,0,0.0869930562213923,0,0,0,0,0,0,-0.0263781894800499,0,0
X600089.SH,0,0,0,0,-0.29448180463043,0,-0.163610643842557,0,0,0,0.0632761238685768,0,0,0,0,0,0,-0.0183119261899636,0,0.163440809891905,0,0,0,0,0,0,0.268158288071264,0.131169369270411,0.25275781986649,0,0,0,0,0.138450187389748,0,0,0,0,0,0.0297440306380547,0,0.213557434656893,0,0,0,0,0,0,0,0,0,0,-0.0180807764500098,0,0,0,-0.0903694735879939,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0696361805462869,0,0,0,0,0,0.331698757136089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012569692166114,0,0,0.00882432420846344,0.247062148832307,-0.0355958604173868,0,0.0333732498018065,0,0,0,0,0,0,0,0.0764587129034747,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.246010279306484,0,0,0.280961305166594,0.0109215979075611,-0.262417115952749,0,0,0,0,0,0,0,0,0,0,0,0.0780047545588359,0,0.0252612199280544,0,0.117387505605295,0,0,0,0,0,0,0,0,0,0,0.24571543627548,0,0,0,0,0.26083470761549,0,0,0.182138150888838,0,0.0138124680389116,0,0.0448082830384296,0.0429209762194617,0,0,0,0.0496096311917806,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,-0.0262352017536823,0,0,0,0,0,0.000450588437159801,0,0,0,0,0,0,0,0,0.0495828479155627,0,0,0.0257213772592338,0.0643211936699731,0,0,0.128536566046543,-0.0729367221336378,0,0.0067359194741356,0,0.0412664581326275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108510738642884,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.360227939244812,0,0.138822775550821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849834906794141,0,0,0,0,0,0,0,0,0.227591648505378,0,0,0,0,0.0527751131611225,0,0,0,0,0,0,0,0,0,-0.0605453203746164,0,0,0,0,0,0
X600779.SH,0.0659994316522853,0.446150762069302,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535396541965366,0.0574311213568352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203221415007838,0,0.205761204154699,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01599183209555,0,0,0,0,-0.0777832162139752,0,0
X600702.SH,0,0,0,0.0410559307587726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182449245895379,0,0,0,0,0.0180508830906261,-0.0152615769274003,0,0.200859694038156,0,0,0.0796836777966187,0,0,0.334080291340286,0.279186353997001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465683159483224,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955967315743909,0,0,0,0,0.193947970494822,0.0215291581002792,0,-0.0962361341951898,0.20218246158838,0.376478618343093,0,0,0,0.101730717961066,0,0,0.180746333628543,0,0,0,0,0,0,0,0.0884828328894341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,-0.203561816850824,0,0,0,0,0,0,0,-0.006805749159134,0,0,0,0,0,0,0,0,0,0,0,0,-0.112309260314736,0,0,0,0,0.189946518366112,0.0742947342990437,0,0,-0.442781071510526,0,0,0.200645232041924,0,0,0,0,0,0,0,0.129123922268066,0,0,0,0,0,0,0,0,0,0.0216367893532946,0,0,0,0,-1.73472347597681e-18,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041761598631664,0.0738873072246388,0,0,0,-0.0590634287148317,0,0,0,0,0,0.0755338367645792,0,0,0,0,0,0,0,0,0,0.019261071817612,0,0,0,0,-0.0191616250547726,0.136586531811081,0,0,0,0,0,0,-0.00192318876458316,0,0,0,0.0608747996663685,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0562233591563356,0,0,-0.0430131148342489,0,0,0.672886618933793,0,0,0,0,-0.0378306205810203,0,0,-0.0426127270641783,0.00626493567058543,0,0,-0.00536313066547974,0,0,0,0,0,0.224532855322846,0,0,0,0,0,-0.0205452222491032,0,0,0,0,0,0.0124005500826162,0,0,0,0,0,0,0,-0.0161319324393499,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.052815430731257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931447286610703,0,0.0140799487395179,0,0,0,0,0.0485364116528149,0,0,0,0,0.0799758421615659,0,0,0,0,0,0.133812151182765,0,0,0.266307819139251,0,0.0402563757579725,0,0,0,0,0,-0.00194796029141223,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0581392795532646,0,0,0,-0.0286709917417534,0.133668659717471,0,0,0,0.0198498900680449,0,0,0,0,0,0,0,0,0,0.0379817564470308,0,0,0,0,0,0,0,0,0.0490048805580706,0,0,0,-0.0187173056667333,0,0,0,0,0,0,0,0,0.0179377577407036,0,0,0,-0.0134460960821047,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108655840434089,0,0.212183669312003,0,0.161335887430591,0,0,0,0,0,0,0.201854988650889,0,0.126508765921061,0,0,0,0,0,0,0,0,-0.220905584269224,0,0,0,0.426845881405933,0,0,0.0506108135306042,0,-0.0799553653706907,0,0,0,0,0.148740624837225,0,0
X600584.SH,0,0,0,0,0.0359873673672344,0,0.135001095655286,0,0,0,-0.0558668290949033,0.11683901285576,0,0,0,0,0,0.0899828470759151,0,0,0,0,0,0,0,0,-0.123901168895555,0,0,0.159720551561797,0,0,0,0,0.075873568862433,0,0,0,0,-0.0152242838250284,0.0202132621518407,0,0.12186202911588,0,0,0,0,0,0,0,0,0,0.0216946621791361,0,0,0,0.0552881646920828,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,-0.0498334740999194,0.209890725855869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818428551454707,-0.0184041324242737,0,0,0,0,-0.205806249517661,0,-0.245760937290478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335272572579965,0,0,0,0.138267755415279,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0.256317442169845,0,0,0,0,0,0,0,0,0,0.0320375988796662,0,0,0,0,0.036695705153899,0.315310293505131,-0.0780362363180663,0,0,0,0,0.0844690257369058,0,0,0.0998555520305093,0.0345449759590726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054032153622866,0,0,0,0,0.105899453534274,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171693746401859,0,0,0,0,0,0,0,0,0.323028410185626,0,0,0,0,1.73472347597681e-18,0.0627662462730695,0,0,0,0.141770501305362,0,0.0146968365109127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102447337349775,0,0,0,0,0,0.0205714493307902,0,0,0,0.0462562170228822,0,0,0,0,0,0,0.0121279155031881,0,0,0,0.12445132215283,0.0309245699394239,0,0,0,0.120964233143467,0,0,0,0,0,0,0,0,0,0.0615106123206352,0,0,0,0,0,0,0,0,0.0479263263447266,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0873495183562974,0,0,0,0,0,0,0,0,0,-0.0364828528482752,0,0,0,0,0,0,0,0.0260382318366931,0,-0.0240282687366364,0,0,0,-0.075284125901235,0,0,0,0,0,0,0,0,0,-0.00939772405115353,0,0,0,0,0,0,0,0,0.0182743115328008,-0.0756986137984978,0,0,0,-0.0224681927714614,0,0
Slope,0,0,0,0,-0.112191170909807,0,0,0,0,0,-0.11631756059223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16356796099622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05161958376526,0,0,0,-0.13273357659701,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769378268912796,0,0,0,0,-0.0869869917654853,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.119007103336707,0,0,0,0,0,0,0,0,0,0,-0.104118711374832,0,0,0,0.00453372727244452,0,0.0162088287269686,0,0,0.0107727718253751,0,0,0,0,0,0,0,0,-0.036677965132803,0,-0.0731231460771023,0.0284206395623133,0,0,0,0,0,-0.0209091990168376,0,0,0,0,-0.00590036424201323,0,0,0,-0.0714503680584428,0,0
MKreturn,0,0,0,0,0,-0.00983175094449882,0,-0.0122695695163818,-0.00233624860843257,0,0,0,0,0,0,0,-0.00282676762138483,0,0,-0.0232154307751876,0,0,0,0,0,0,-0.0599516249046169,-0.0516275591050773,-0.0339496318252715,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0119791187927386,0.177660026987197,0,0,0,0,0,0,0,-0.00597144055906767,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00122250391229311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000524261754074366,0,0,0,0.00311623229369286,0,0,0,0,0.00147160580985285,0.000412667672506217,6.04757725224868e-05,0.00275352304101567,0,0,0,0,0,0,0,0,0,0,0.00232691503005946,0,0,0,0,0.000481417778637453,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671683199855414,0,0,0,0,0,0,0,0,-0.0217458632781204,0,0,0,0,-0.135796150446067,0,0,-0.426966886508262,0,0.160719981005111,0,0,0,0,0,0.161680762233939,0,0,0,0,0.268441872089705,0,0,0.365622835182696,0,0,0,-0.03616077870611,-0.132277584913343,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00031387599872206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231882198841677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406034871806894,0,0,0,0,0.0042024078873074,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357115783800026,0,0,0,0,0,-0.00456528260904047,0.00212992577529058,0,0,0,0,-0.00412660969019133,0,0.000742255361572235,0,0,0,0,0,0,0,0.00186423188915318,0,0,0,0,-0.00301985383259165,0,0,0,0,0,0,0,0,0.00538428912318588,0,0,0,0,-0.0253987451590743,0,0
