,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600276.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000625.SZ,X000725.SZ,X000063.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600741.SH,X600702.SH,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600779.SH,X600584.SH,X300003.SZ,X600884.SH,X002007.SZ,X601799.SH,X300146.SZ,X000800.SZ,X002236.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0,0,0,0,0,0,0.34413791842314,0,0,0,0,0,0,0,0,-0.0880777110025238,0,0,0,0,0,0,0,-0.0164337020703236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563458325423846,0,0.0353109101775592,0,0.369802093062175,0,0,-0.183412041406048,0,0,0,-0.00719278666303661,-0.0919446958553932,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.113237236183389,0,0,0,0.0807920835430943,0,0,-0.10595863730045,0,0.15716983511264,0,0,0.126178266977544,0.220052333836707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277847770781437,0,0,0,0,0,0,0.0867155513645569,0,0,0,0,0,0,0,0,-0.0270671087219562,0.326275532617906,0,0,0,0,0,0
X000733.SZ,0,0,-0.0177599143070327,0,0,0,-0.121953323327109,0.00906634961949715,0,0,0,0,0,0,0,0,0,0,0,0.124319866785538,0,0.360274706326465,0,0.146821174854707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145073015005521,-0.0155440022217789,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.194990457114471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271043568618443,0.258857389243288,0,0,0.0117167785953167,0,0,0,0.201164694445801,0,0,0,0,0,0,0,0.00563972260670461,-0.0654091484435112,0,0,0,0,0,0
X600741.SH,0.139723120217304,0,0.0349269061735087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111420440271032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109358492986663,0,0,0,0,0,0,0,0,0,0,0,-0.000539466706991236,-0.0201111256193399,0,0,0,0,0,0
X600702.SH,0,0,0.170976358378147,0,0.393498889596534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123715476517481,0,0,0.21153311210704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060373653551392,0,0,0.00125979774623341,0.0256345185616921,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.298988484391767,0,0.00766114653090404,0,0,0.0568964701433393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894481222236425,0,0.0106093131208519,0,0,0,1.73472347597681e-18,0,0,0.0810292133098293,0,0,0,0.0966859798323869,0,0,0,0,0,0.133790509487921,0,0,-0.0106523984063954,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.264638988421702,0,0,0,0,0,0,0,0,0.0611043743347364,0.0189769085683746,-0.10729822189765,0,0,0,0.0400019541279786,0,0,0,0,0.336719907331086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871665398147317,0,0.00496427753325629,-0.0328440475557067,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862910851320498,0,0,0,0,0,0,0.0688311850943729,0,0,0,0.233005801143497,0,0,0,0.00197067184696019,0,0,0,0,0.129708053875945,0,0.356285702900351,0,0,0,0,0,0.045113454911709,0,0,0,0.00515593051372226,-0.00889650297106207,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22118111200908,0,3.46944695195361e-18,0,0,0,0,0,0.180786738167093,0,0,0.0550272591566249,0,0,0,0,0,0,0.00299636552355143,0,0,0,0,0,0,0,0,0,0,0.0691010777054357,0,0,0,0.0197967000208543,0,0,0,-0.00274423707999339,-0.0425329917012929,0,0,0,0,0,0
X000799.SZ,0.249170806339297,0,0,0,0,0,0,0,0,0,0,0.0257639079970888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106659053596286,0,0,0.0250084166814488,-0.22000068015364,0,0,0,0.0323148643087372,0,0,0,0,0.547515099456916,0,0,0,0,0,0,0.0343684566670568,0,0,0,0.0040864176997653,0,0,0,0,0,0,0
X600779.SH,0.160923104530601,0,0.00374787339504653,0,0.181686071934122,0,0,0,0,0,-0.0186974862414041,0.0335974010969661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347514381023853,0,0,0,-0.0414764786764814,0,0,0,0,0,0,0,0,0.324630357041271,0,0,0,0,0.126972912251248,0,0,0,0.0396119936545367,0,0,-0.0136940034163896,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0544267762765428,0,0,0,0,0,0,0,0.0970186712972767,0,0.0457696421209909,0,0,0,0,0,0,0.143088105893202,0,0,0.0098348164347678,0,0,-0.0145436027636404,0,0.0493063311569498,0.309450696592279,0,0,0,0,0.112295741439022,0,0,0,0,0.0366835603705427,0,0,0,-0.000537679785390609,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.828564992764916,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698196576151708,0,0,0,0,0.0979687637949095,0,0,0,-0.0157435598282465,0.272280762016833,0,0,0.128188473520771,0,0,-0.195242248898892,0,0,0,0.0177818117235948,-0.0106977333243932,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0.094595149201151,0,0,0,0,0,0,0,0.0965608735871403,0,0,0,0,0,0,0,0,0,0,0,0.0320349290103512,0,0.00348041361010604,0,0,0,0,0.207735778239723,0,0.00642313089902296,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.192102060933592,0,0,0,-0.0126966304281606,0.0177035128245406,0,0,0,0,0,0
X002007.SZ,0,0,-0.108301214906379,0,0,0,0,0,-0.195296296946768,0.467262190082275,0,0.315014315596648,0,0,0,0,0,0,0,0,0,0,0,0.145415299338863,0,0,0,0.436932694359731,0,0,0,0,0,0,0,-0.0797387264535933,0,0,0,0,-0.164779596744468,0,0,0,0,0,0,-0.0275124457049397,0.236320234746831,0,0,0.0390816189768058,-0.0319749640382701,0,0.0798124498783276,0,0,0,0
X601799.SH,0.0662258496650845,0,0,0,0,0,0,0,0,0,0,0.233602252040276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908683545668671,0,0,0,0,0,0,0,0,0,-0.0651455141563823,0,0,0.136862927895564,0,0,0,-0.0402118519638707,0.0146497705256607,0,0,0,0,0,0
X300146.SZ,0,0.0887436807505247,0,0.0541534002282301,0,0.113898532195768,0,0,0,0,0.0994920983377589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224996054158596,0,0,0,0,0,0,0,0,0.198188760460988,0,0,0,0,0.127985055176863,0,0,0,0,0,0,0,-0.0786071669356468,0,0,0,0,0,0
X000800.SZ,0,0,-0.0269213729529545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152312883127521,0,0,0,0,-0.02504541091098,0.585678038841458,0,0,0,0.0732941555818266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638139333641558,0,0,0,0,0,0,0,0,0.0304638722050327,-0.0215957288356019,0,0,0,0,0,0
X002236.SZ,0,0,0,0.146281863523089,0,0,0,0,0,0,0,0,0,0,0.175219628936709,0,0,0,0.0450554325188744,0.0326930646593064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138674739239381,0,0.0341449323960235,0.07222402335079,0,0,0,0.0449087556774864,0,0,0,0,2.71050543121376e-20,0,-0.0229569761475889,-0.0037080780698415,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034456759645615,0,0,0,0,0,0,0,0,0,-0.332813508272075,0,0,0,0,0,0,0,0,0,0,0.151411585695627,0.726051124654272,0,0,0,-0.16064098605281,0,0,0,0,0.0585010629262361,0,0,0,0,0,0.00385592496435041,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0275372425878635,0,-0.00248078731981353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260661427496913,0,0,0.128955969753929,0,0,0.142009084559513,0,0,-0.356624651835102,0,0,0.174495111140938,0.0732523607169999,0,0,0,0,0,0,0.0184136436937353,0,0,0,0,0,0,0,-0.202238084048642,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.753938776360424,0,0,0,1.78557354436881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0793249062078,0,-0.953493226291092,0,0,0,0.818598176505969,0,0,0.876756916262072,0,0,-0.536229698201727,0,1.18615950287143,0,-0.68541179567945,-0.838343338154703,0.0978091281076348,-0.174564808804434,0,0,0,0,0.288355930793927,0,0,0,0,0,0
TED,0,0,0,0,0.152595613554039,0,0,0,0,0,0,0.532395517364589,0,0,0,0,0,0,0,0,-0.406668130729706,0,0,0,0,0,0,0.206682497257691,0,-0.103795567437896,0,0,0,0,0,0,0.0524266989535073,0,0,0.00404887985860906,0,-0.381008593636655,0,0,0,0.263943635647061,0,0,0,0,-1.30431407528455,0.0590297746968795,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778640329041084,0.00324644740960838,-0.106246057546443,0,0,0,0,0,-0.0204797530012925,0,0,0,0,0,0,0,0,0.13377398879846,0,0,0,0,0,0,0.0121120710073217,-0.0297913911856099,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.00703791060567792,0,0,0,0,0.0612550994277191,0,0,0.0203148503093647,0,0,0,0.0689732979295814,0,0,0,0,0,0,0,0,-0.0584222143071943,0,0,0,0,0,0,-0.0210636015253078,0,0,0,0,0,0,0.0572409696746388,0,0,0,0,-0.0554213783354503,0,-0.00536427137875972,-0.00545484668081786,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327061781004458,0.00171721281248749,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00572849496001829,0,0,0,0,0,0,0,0,0,-0.00799430700848147,0,0,0,0,-0.0231021687722145,0,0,0,0,0,0,0.00789916454767199,0,0,-0.0217345172346278,0,0,0,0,0,0,0,0.00762614236905937,0,0,-0.00584174964581683,0,0,0,0.0212245969307245,0,0,0,0,0,0,-0.0138368528550846,0.0208698012733269,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000242947783092145,0,0,0,0,0,-0.000504617753921172,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.00911211705841348,-0.000742550497206051,0.000869859809011144,0,0,-2.71050543121376e-20,0,0,-0.00470303081088953,0,0,0.00498685108462843,-0.00107535592669628,0,0,0,0,0,0,-0.0039933815776207,0,-0.0027127490137838,0,0,0,-0.00095076005116626,0.00225204604833045,0.00188328290282887,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503819722242301,0,-0.00106725824564413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302898862672914,0,0,-0.00632289746670858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149165454038401,-0.00622601572719192,-0.0153470795409703,0,0,0,0,0
