,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X000063.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000977.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X601799.SH,X000066.SZ,X600779.SH,X600884.SH,X002007.SZ,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0.00134339525047669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830305858283213,0,0,0.0493888460212674,0,0,0,0,0.0111682690651606,0,0,0.0505800753751759,0,0,0,0,0,0.121995932335555,0,0,0,-0.0222954109344817,0,0,0.0713496272896471,0.154422411099979,0,0,-0.0016959494599548,0.00658011482548377,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0808936179691513,0,0,0,0,0,0,0,0,0.0393641279763733,0,0,0,0,0.313813058806151,0,0,0,0,0,0,0,0,0,0,0,0,0.022064609952345,0.313207567559019,0,-0.272065515782751,0,0,0,0.12387104167034,0,0,0,0,0,0,0.071306323762657,-0.078749956588462,0,0,0,0,0,0
X000596.SZ,0,0.0480190351347778,0,0,0,0,0.276556619524887,0,0,0,0,0,0.0107043253426095,0,0,0,0,0.126652334980627,0,0,0,0,0,0,0,0,0.0902260667741005,0,0,0,0,0,0,0,0,0.0781889117080173,0,-0.0363976360352411,0,0.0747987030315805,0,0,-0.0345247986327903,0,0,0.0832595447161301,0,0,0,0,0,-0.00712650195564153,0,0,-0.0396928543143721,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196505929330531,0,0,0.155082500804864,0,0,0,0,0,0,0,0.0365550821707204,0,0,0.0260241874805413,0,0,0,0.0219317915039881,0,0.373167261296369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224572391026427,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.100227297875293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871824327472861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104931688806389,0,-0.0153697539064305,0,0,0,0,0,0,0,0,0,0,0.126595577460328,0,0,0,-0.00414838600203538,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679918593117173,-2.16840434497101e-19,0,0,0.0290224520743166,0,-0.0610041650256029,0,0,0.0237633292067267,0,0,0,0,0,0,0.00565212113470692,0,0,0,0,0.0203129998092129,0.0123664790529507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462974734138636,0,0.00373787654087632,0.00640694053913196,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0792488966836772,0,0.240387301337604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611710405917566,0,0,0,0.523821868448695,0,0,0,0.0326789387747315,0,0,0,0,-0.0550066308482154,0.121965288153706,0,0,0.121417311484905,0.0388466756311746,0,0.245368124751707,0,0.0119592360896694,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493397392787343,0,0,0,0,0,0.383175297459151,0,0,0,0,0.0779726362463137,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.20604684905834,0,0.0432658462219927,0,0,0,0,0,0,0,0,-0.0125707934644036,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.00643062663093311,0,0,0,0,0,0.150541843130658,0,0,0,-0.0575348052814223,0,0,0,0.0291330548836222,0,0,0,0,0,0,0,-0.023150076260536,0,-0.00597157643405351,0,0,0,0.227543739822192,0,0,0,0,-0.0236863164654339,0,0,0,0,0,0,0,0,0,0.171918172854954,-0.186202184057039,0.0173898132734225,-0.00470467829659469,0,0,0,0,0,0
X600703.SH,0,0.0082412052268913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677988701485878,0,0.043409080416882,0,0,0,0,0.0778700198139984,0,0,0,0,0,0,0.228496180656227,0,0,0,0.00872808306469991,0,0,0,0,0.0331314129317515,0.0626570337176737,0,0,0.240047230273865,0,0,0.0156233786675374,0,0.114012738452509,0,0.00932448911395877,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0534566779900721,0,0,0,-0.139911888026582,0,0,0,0,0,0,0,0.084590506804694,0,0,0,0,0,0,0,0,0.230914240475462,0,0,-0.0837283612294651,0,0,0,0.0396557160953783,0,0,0,0,0,0.0542585989622901,0,0,-0.0538556394815732,0,-0.0160884535943622,0,0,0,-0.0465337419421746,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0500610556863221,0,0,0,0.129616164138026,-0.0696949274757551,0,0,0,0.0653624522727652,0,0,0,0.05436459739397,0,0,0,0,0.0160696311473082,0,0,-0.00752485617861837,0,0,0,0,0.469754107820856,0,0,0,0,0,0,0,0.0180746043871022,0,0,0,0,0,0,0.00540472307781082,-0.00731902750152021,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691802957737559,0,0.11037185345453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148803255901199,0,0.0670507073481535,0.118882519918111,0,0,0,0.0393317273685677,0,0,0,0.0696178999214159,0,0.0181570178684306,-0.121348344854446,0,0,0,0.0735685027213836,0,0.00976303622068608,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0377475848458124,0,0,0.245286299518275,0,0,0,0,0,0,0,0,0,0.035134829583224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185965750194746,0.147266745904092,0,0,0,0,0,0,0,0,0.0212085049931184,0,0,0,0,0,0.06156413848935,0,0.157026373921176,0,0,0,0,0.000491041603048315,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.00924820844420952,0,0,0,0.00902135334906968,0,0,0,0,0.15941899076668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087002295259496,0,0,0,0.0565117853516212,0,0.0366360488925052,0,0,0.00967418724349064,0.0173467698911106,0,0,0,0,0,0,0,0,0,0,0.0398410141490447,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0259719427857541,0,0,0,0,0.229663221737567,0,0,0,0,0.0201582876795521,0.191984258090391,0,0,-0.0911561101239262,0.0964926972296034,0,0,0,0,0,0.149635105520809,0,0,0,-0.166242064977216,0,0,-0.188044735533173,-0.221276378133556,0,0,-0.193621779363982,0,0,0,0,0,0,0.356706515273057,0,0,0,-0.115169250052242,0,0,-0.0982281877328294,0.0412926270466112,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0380647165695474,0,0,0,0,0,0,0,0,0,0,0.15965433535,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.145602718971898,0,-0.0773724277996101,0.312557594298004,0,0,0,0.108974461655778,0,0,0,0,0,-0.0926628398135431,-0.00317130711083359,-0.0337387583660701,0,0,0,0,0,0
X600702.SH,0,0,0.084753436126062,0,0,0.0778880998579586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746956145842437,0,0,0,0,0,0.080533365107942,0,0,-0.0562684116079621,0,0,0,0,0,0,0.516515451754918,0,0,-0.154053566423369,0,0.034423373153888,0,0,0.118233913393902,0,0,0,0.0110391153555994,0.0031930057606467,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124060241490744,0.303436306074255,0,0,0,0,0,0,0,0.0637341926814915,0.193922346982511,0,-0.0304684167928076,0.0241411111110517,0,0,0,0,0,0,0,0,0.0981823163925359,0,0,0,0.036886260113335,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.144846916164598,0,0.286720139563182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203439736926514,0,0.0656265922845841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140813279652447,0,0.224539693469941,0,-0.19673702151866,0,-0.0333856112316089,0.075723871888241,0,0,0,0,0,0
X600741.SH,0,0.0620670980532479,0,0,0,0.0770732375011319,0,0,0.143453576445475,0,0,0,0,0,0,0,0,0,0,0.0976114236892671,0,0,0,0,0,0,0,0,0,0.0121285693812921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492499568535,0,0,0,0,0,0,0,0,-0.00720152497610931,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147000702972999,0.039475357635321,0,0,0,0,0,0,0.00057167338516553,0.115223294068888,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0529623210803785,0.102067707007371,0,0,0,0,0,0,0,0.0121385994968314,0,0.0104675022210705,0,0,0,0,0,0,0.0586451905485445,0,0.0060614740112211,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0152581516106553,0,0,0,-0.0303950647712151,0.063967537996926,0,0,0,0,-0.00978525064318816,0,0.221070800904255,0,0,0,0,0.209893198779965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503733551369082,0,0,0,0,0.060090632921291,0,-3.46944695195361e-18,0,0,0,0.286843006238702,0,0,1.73472347597681e-18,0.0125434794333239,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.103963145968517,0,-0.0637056126945387,0,0,-0.0459491417599963,0,0,0,0,0,0.193522081547626,0,0,0.0469045436325767,0,0,0,0.13191791071895,0.0635444306368097,0,0,0,0,0,0,0,0,0,0,0,0,0.0669882210252053,0,0,0,0,0,0,-0.0172738709590333,0,0,0,0,0,0,-0.0168296261980821,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0305517066485899,0,0,0,0,0,0,0,0.0744110435121107,0,0.662304466772527,0,0,0,0,0,0,0.0657402948927493,0,0,0,0,-0.210656496237738,0.0846490113212212,0,3.46944695195361e-18,0,0,0,0.274649811849875,0,0,0,0,0,0,-0.0447461561433647,0,0,0,0.270627580370831,0,0,0,0,-0.0648809832148604,0.018267452826475,-0.14382283057883,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0472491634020569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107904608212243,0,0,0.0436078420648217,0,0,0,0.0242175170584479,0,0.170589653845373,0,0,0,0,0.0308300083562521,-0.00024192645804214,0,0,0,0,0,0
X000799.SZ,0,0.159210333133752,0.0286409518033065,0,0.0420093649306195,0,0.0113587884922886,0,0,0,-0.0211732025288062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350184332175081,0,0,0,0,0.0154700404768107,0,0,0,0,0,0,0,0,0,0.41469898593149,0,0,0,0.0614645389015723,0,0,0.0113027031552269,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514113690675877,0,0,0,0.0232458355607369,0,0,0.0377582129242018,0,0,0,0,0,0,0,0,0.0181986163839447,0,0.0156566750215502,0,0,0.0906650248597863,0,0,0,0,0,0,0.413437460867825,0,0,0.0472889005660438,0,0,0,0,0.035032234253511,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197359771634141,0,0,0,0,0.143764120161455,0,0.263730698474876,0,0,0,0,0.0686889920025221,0,0,0,0,0,0,0,0.0525044846876177,0,0,0,0,0.141032085497738,0,0,0.150510321016098,0,0,0,0.038717729283738,0,0.0720441262971978,0,0.0354251522715836,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.277092501676209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161785889232255,0,0,0,-0.423973627970741,0.00975513432426861,0,0,0,0.199901653952036,0,0,0,0,0,0,0,0,-0.033876420590743,0,0,0.0300029888681051,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129102888486443,0,0,0,0.0704104375502387,0.187631359088254,0,0,0,0,0,0,0,0.0161872184362925,0,0.0554177276789204,0,-0.162968440308035,0,0,0,0,0,0.103046982494624,0,0,0,-0.0688509575441438,0,0.0288410090534032,0,0,0,0,0.0074253333481937,0,0.0100122962252164,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399280061902784,0,0,0,0,0,0,0,0.0935670073840251,0,0,0.274002816140222,0,0.127517201448761,0,0.0579213786106633,0,0,0.197155732262242,0,-0.0102697731265891,0,0,0,0,0,0,0.174201742647688,0,-0.0144845318158429,0.0214909456187045,0,0,0,0,0,0
X600779.SH,0,0,0.0560057216844112,-0.215100737842883,0,0,0.159278955275803,0,0,0,0,0,0.0721061559356432,0,0,0.215197053216143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106814012850767,0,0,0,0,0,0.0791360549612627,0,0,0,0.43646115378645,0,0,0,0,-0.0303709353406414,0,0,0,0,-0.005325660156094,-0.0566728780912939,0.0352590137459819,-0.0507430337184601,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103941499830013,0,0,0,0,0,0,0,0,0,0,0,0.16780681038717,0,0,0,0,0,-1.73472347597681e-18,0.441606048849016,0,0,0,-0.0375898949001891,0,0,0,0,0,0.10108776006701,0,0,0.00330449835024858,0.00555677386168558,-0.0362819372791284,0,0,0,0,0
X002007.SZ,0,0,0.0290645308575843,0,0,0,0,0.121101368928646,0.0898559016353582,0,0.140742426093888,0,0,0,0,0,-0.0402053026244455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929075327579415,0,0,0,0,0,0,0,0,0,0.211963583768609,0,0,0,0,0,0,0,0,0.0310228216181248,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0202091289166224,0,0,0,0,0,0,0,0,0.0268402142263468,0,0,0,0,0.105710694337245,0,0.0720773566613491,0,0,0.0742807611858458,0,0,0,0,0.0330125937994725,0,0,0,0,0,0,0,0.130823917079459,0,0,0,0,0,0.048872277889787,0,0,0,0,0,0,0,0,0,0,0.00563207227009406,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,-0.0896590981440534,0,0,0,0,0,0,0,0,0,0,0.277117883963412,0.031768918669877,0.137239782229114,0,0,0,0.0429867611236587,0,0.0565483179271023,0,0,0,0,0,0,0.234472992062918,0,0,0,0,0,0,0,0,0.0476671648760878,0.159248327985823,-0.0774337589692072,0,0,0,0,0,-0.0523243828570579,0.0559408052360897,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.176233432665415,0,0,0,-0.0228701764922436,0,-0.272332417884072,0,0,0,0,0,0,0,0,0,-0.156010757778969,0,0,0,0,-0.177858017559677,0.0395476896947662,0,0,0,0,0,0,0.196526849276845,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0947636466732225,-0.10393991506107,-0.0782097456691998,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107494157419963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429174365169056,0,0,1.11147613408866,0,1.07488580579101,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02570789569324,0,0,0,0,-0.376077822791986,0,0,0,0,0,0,0,0,0,-0.075279856118594,0,0,0,0,0,0,0,0,0,-0.0849195614097956,0,0,0,0,0,0,0,0,0,0,0,1.37738304356962,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.203050074514984,0,0,0,0,0,0,0,0,0,0,0,0,0.0626708678437164,0,0,0,0,0,0.0858256697124745,0,-0.183009262464471,0,0,0,0,0,0.0567637393538659,0,0,0,0.0498131478405398,0,-0.0157562209453066,-0.0492853456195856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137041265164689,0,0,0,0,0,0
MKreturn,0,0.0302110686453129,0,0,0,0,0,0,0,0,0,0,0,0,0.0674630547265294,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0229147507426231,0,-0.0740474356866731,0,0,0,0,-0.00787078248013362,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380941258754713,0,0.00292740141986994,0,0,0,0,0,0
MKvol,0,0,0,0.000713653836850154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168273348390042,0,0,0,0,-0.00198967359187612,-0.000821920523465607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151892170460827,-0.0167172439403353,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00310269341361538,0,0,-0.00396489691439461,0,0,0,0,0.0037482067043855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421437627837466,0,-0.0048273134172345,0,0,0,0,0,0,0,0,0,0,-0.00822986367498613,0,0,0,0,0,0,0,0.00593016724808569,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014206845408487,0,0,0,0,0,0,0,0,0,0,0.00100390294035425,0,0,0,0,0,0.000727778836384556,0,0,0,-0.00500218588685719,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.00102139709676373,0.000494338854597668,0,0,0,0,0,-0.00282283375340971,0.0164965963864806,-0.0225353354028715,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113024488050403,0,0,0,-1.09647501549868e-05,-0.00653830668571681,0,0,0,0.0175922615757836,0,0.00495762914249946,0,0,0,0,0,0,0,0,0,0,0,0,0.021282732350787,-0.00983244930103654,0.0276605079666006,0,0,0,0,0,0
