,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X002304.SZ,X000063.SZ,X000625.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600372.SH,X600703.SH,X000977.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600418.SH,X002049.SZ,X600522.SH,X600183.SH,X000921.SZ,X601877.SH,X000661.SZ,X002180.SZ,X000800.SZ,X601799.SH,X002129.SZ,X600487.SH,X002074.SZ,X002294.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240945930038058,0,0,0,0.0566144250523636,0,0,0,0,0,0,0,0,0,0.162437809972137,0.248564224560558,0.126074403428063,0,0.0991046656485732,0,0,0,0,0,0,0,0,0,0.0102363934291601,0,0,-0.00391611260209953,0,0.003708818702625,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.137387652162122,0,0,0,0,0,0,0,0,0,0,0.215992981346842,0,0,0,0,0,0,0.25671271452223,0,0,0,0,0.00566109427523816,0.0390885214431215,0,0,-0.0659433681217619,0,0,0,0.312369744439464,0,0,0,0,0,0,0,0,0,0,0,-0.0210679545669052,0,0,0,0,0.182369029299409,0,0
X000596.SZ,0,0,0,0,0,0,0,0.466509333104987,0,0.303640936123509,0,0,0.016506116139562,0,0,0,0.234465256861744,0.0526374914124751,0.0492259766071677,0,0,0,0,0,-0.0962501323239637,0,0,0,0,0,0,0,0,0.0302790965976016,0,0,0,0,0,0,0,0.0612049816354207,0,0,0,0,0,0,0,0,0,0,0,0.0649387135710187,0,0,-0.066745903526116,0,0
X300014.SZ,0,0,0.0283529404991176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210341889634066,0,0,0,0,0,0,0,0,0,0.0351045448248555,0,0,0,0,0,0,0,0,0,0.15603315485772,0,0.390490443199512,0,0.0460800114198331,0,0,0.107747686038132,0.0853588083608063,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951406045522,0,0,0,0.0491139596347521,0.0396337160673528,0.102761218946087,0,0,0,0.0121621076148692,0,0,0,0,0,0.0645924720759428,0,0,0,0,0,0,0,0,-0.0650941933341089,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.652103449419428,0,0,0,0,0,0,0,0.0512276632047488,0,0,0,0,0,0,0,0,0.0429673466146935,0,0,0,0.0719449473430037,0,0.0156721021264537,0,0,0,0.118841187931646,0,0,0,0,0,0,0,0,0,0,0,-0.00845861352328495,0,0,0,0,0.135782376084007,0,0
X002241.SZ,0,0,0,0.218636867802136,0,0,0,0.102823436046083,0,0,0,0,0,0,0,0,0,0,0.0680295384313759,0.026995523503939,0,0,0,0,0,0,0,0.367885329790562,0,0.128897985040385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102044509497323,0,0.038928431120596,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0.266194460536283,0,0,0,0,0.234672113902207,0,0,0,0,0,0,0,0,0,0,-0.246261668828315,0,0,0,0,0,0,0,0,0,0,0,0.0698384555444845,0,0,0,-0.221113117278571,0,0.0595370366902216,0.844883702498534,0.148269692245085,0,0,0,0,0,0,0.0786056059185263,0,0,0,0,0.0352066027645055,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.12287069230439,0,0,0,0,0,0,0,0,0,0,0.0922991633995048,0,0,0,0,0,0,0.149797771531206,0,0,0,0.0133603236647915,0,0,0,0,0,0.168488094712758,-0.0109465929623867,0.1084556679071,0.141536781297284,0,0,0,0.0201917796151978,0,0,0,-0.0284892370756284,0,0,0,0.0151998194774095,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.133545204732829,0,0,0,0.0305072108828971,0,0,0,0,0.1183779413291,0,0,0.198884169625723,0,0,0.0374842964089163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776407586619616,0,0,0,0,0.0336290442613277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.52792240378258,0,0,0,0,0,0.0528714340570917,0.0543470967496266,0,0,0,0,0,0,0,0,0,0,0,0,0.209033139972074,0.0931994477329314,0,0,0,0,0,0,0.0269440843343523,0,0,0,0.0667255100275112,0.142498804362982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.063392651914215,0,0.243953369861165,0,0,0,0,0,0,0,0.100145962891871,0,0,0.0554483534284573,0,0,0.00799220960900098,0,0,0,4.33680868994202e-19,0,0,0.020193712610136,0,0,0,0,0.0537437325290124,0,0,0,0,0,0,0,0.124070668072304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244629714770233,0,0,0,0,0.133381771735827,0,0,0.040871581853884,0,0,0,0,0.0731157755071103,0.265363832679099,0,0.0224892243984019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503650715748348,0,0,0,0,0,0
X000977.SZ,0,0,0,0.0287651599797698,0,0,0,0,0,0,0,0,0,0,0,0,0.274170153657397,0,0,0,0,0,0,0.149544893612357,0,0,0,0.0619400085322589,0,0,0,0.0686346207062684,0,0,0,0,0,0,0.0830927433974326,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228695202245715,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0574678519990209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203766308630835,0,0,0.297627412029376,0,0,0,0,0,0,0,0.047452915753955,0,0,0,0.142092321999556,0,0,0,0,0,0,0,0,0,-0.0661877743072157,0,0,0,0,0,0,0.0525753729300683,0,0
X002028.SZ,0,0.00712397945343939,0,0,0,0,0,0,0,0,0,0,0,0,0.0565810486323234,0,0,0,0.156773785559009,0,0,0.0743448272894677,0,0,0,0,0.0528376122984526,0,0,0,0,0,0,0,0,0,0,0.203481513959659,-0.148406943663928,0,0,0,0,0,0,0,0.127604896344007,0,0.163183291186972,0.0508372839896755,0,0.0816514095342574,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,-0.117252274355665,0,0,0,0,0,0,0,0,0,0,0,0,0.0204704256783116,0.168509024940439,0,0,0,0,0.0849223444647477,0,0,0.18351163976225,0,0,0,0,0,0.158149945354805,0,0,0.0507691181559855,0,0,0,0,0.131550494954009,0.0830449042304519,0,0,0,0,0,-0.003223094721154,0,0,0,0,0.0228438647937227,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130859866351791,0,0,0,0.0598361170350946,0,0,-0.113422116315952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329374721319336,0,0.0600157080099133,0.0897653195379131,0,0,0,0,0,0.0798058869964818,0,0,-0.0332559680115683,0.0348773341479476,0.0110385747524201,0,0,0,0,0
X600418.SH,0,0,0,0.179681515391317,0,0,0,0.0450741456014965,0,0,0,0,0,0,-0.264327406302978,0,0,0.438158645921219,0,0,0.00709528240414976,-0.132832605833433,0,0,0.0410620788033465,0,-0.322823959964667,0,0.34874357947798,0,0,0.232396628423832,0,0,0,0,0,0,0,0,0,0,0,0,0.117649676464369,0,0,0,0,0,0,0,0.0705651703464296,0,0,0,-0.0366946137801022,0,0
X002049.SZ,0,0,0,0.0600318479130597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052082191933565,0,0,0.0567331904091663,0.0680640120969249,0,0,0.012431429017941,0,0,0,0,-1.38777878078145e-17,0.336232473160295,0,0,0.187047845760359,0,0,0,0,0,0.0355155856930523,0,0,0,0,0,0.107707417715023,0.0356986130875129,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0357017776308588,0,0.0726815003160657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175743122103146,0,0,0.179046939731425,0,0,0,0,0,0,-0.0813083870064039,0,0,0,0,0,0,0,0.423541836893911,0,0,0,0,0,-0.0238317947589614,-0.15524375898673,0,0,0.0173944493407051,0,0
X600183.SH,0.0534581891602204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633966814419761,0,0,0,0,0.0155593315589029,0.170736531268701,0,0,0.0627582615859306,0,0,0.12920358232512,0,0,0,0,0.0570419202942982,0,0,0,0.0213015966523541,0,0,0,0,0,0,0,0,0,0,0,-0.0454325773215287,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.295276383500709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760640586354299,0,0,0,0,0.0688783283045536,0.0534722801967,0,0,0,0,0,0,0,0,0,0.126019277370913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0410436952348001,0,0,0,0,0,0,0,0,0.0184768195629394,0,0,0,0,0,0,0.215022580533161,0,0,0,0,0,0.0796995100032547,0,0,0.0113699458424172,0,0,0,0,0,0,0,0.0526571640382288,0,0,0,0,0,0,0,0,0.089808453656819,0,0,0,0,0,0,0,0,0,0.0485073561215335,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.061607856954712,0,0,0,0.116851488473894,0,0,0,0.252528344584359,0,0,0,0,0,0.0495435948225595,-0.0614218649966404,0,-0.0461114389609867,0,0,0,0,0,0,0,0,0,0.166444363903736,0,0,0,0,0,0,0,-0.041798979059474,0.245347936998556,0,0,0,0,0,-0.0477863941980708,0.0386265565964715,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0382726348539957,0,0,0,0,0,0.473812687881276,0,0,0,0,0,0,0,0,0,0,0,0.0511219175699962,0,0,0.056231314189095,0,0,0,0,0,0,0,0,0,0,0.0509126534158488,0,0,0,0,-0.0337524097013177,0,0.282548468318509,0,0,0,0,0,-0.0224476971522861,8.67361737988404e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227080055128942,0.129902348363223,0,0,0,0,0.00870883245196518,-0.0187200718396736,0,0,0.205681878852229,0,0,0,0.017477808806902,0,0.170827142259266,0,0.0556998532942417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051197961480122,-0.0244328808962512,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0995270854375378,0,0,0,0,0,0,0,0,0,0.152614606365842,0,0,0,0,0.119218394322891,0.0307657302193158,0.124734051038774,0,0,-0.0640283793691544,0,0,-0.109057768718752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306864502810681,0,0,0.111732940610494,0,0,0.00218129757498504,0,0,0,0,0,0,0
X002129.SZ,0,0,0.112238564721157,0,0,0,0,0,-0.152029176589506,0,0,0,0,0,0,0,0,0,0,0,0.106167625190422,0,0.152450390442345,0,0,0,0,0,0,0.103077302710967,0,0,0,0.063012556189051,0,0,0.213695612597211,0,0,0,0,0.319737381138393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0564830252449853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359637198505163,0,0,0,0,0,0,0,0.0440733736574606,0,0,0,0,0.63129948436334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064207035710981,-0.0468949007476503,0.448928232211037,0,0.0330120071795624,0,-0.0816447875098972,0,0,0.0571367878936178,0,0,0.0904121148448078,0,0,0,0,-0.0500926655529109,0,0,0,0,0,0,0,0,0.0347594183437717,0.187560984597266,0,0,0,0,0,0,0.0690196941551605,-0.0189714150720486,0,0,0,0,0
X002294.SZ,0,0,0.159568656313324,0,0,0,0,0,0,0,0,0,0,0.0506155558967282,0,0,0,0,0,0,0,0.223705762302025,0,0,-0.0622942024731494,0,0,0,0,0,0,0,0.0470065634905969,0,0.0171790837482562,0,0.134525429959056,0,0,0,0,0.0745061292025207,0,0,0,0,0,0,0,0,0,0.0365079415810915,-0.06425099047438,0,0,0,0.0435368391713236,0,0
X002223.SZ,0.176682037297365,0,0.0932132514587502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122718816235283,0.221516900056287,0.0229087681395766,0.0688360277170907,0,0,0,0,0,0,0,0,0,0,0.00584162726742193,0,0,0.0429702400966241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690564492779766,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0454180276975263,0,0.0614681915744809,0,0,0.0841310125989647,0,0,0,0,0,0.101885145298645,-0.110125080968216,0.050500514996061,0,0.0357670044536678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721265288034991,0,0,0,0,0,0,0,0,0,0.00195260849353092,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.137340751313291,0,0,0,-0.19040721633356,0,0,0,0,0,0,0,0,0,0,0,0.00837218582866096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279744818632078,0,0,-0.565204978236597,0,0,0,0.0742079717767886,0,0,0,0,0,0.346031478916311,0,0,0,-0.462150030634272,-1.0394944623438,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629570314391623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349417704553754,0,0,0,0,0,0,0,0,-0.241013472096347,0.605602363084389,0,0.0541187221137406,0,0,-0.106167382297548,0,0
RealEstate_excess,0,0.109147229465284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033489041233775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129993776480397,0,0,0,0,-0.026659607168634,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0190208539768043,0,0,0,0.125101691874052,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378373244216865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439500828684706,0,0,0,0,0,0,0,0.0116554499217382,0,-0.014676208223568,0.0966894594831014,0,0,-0.0238640528458502,0,0
MKvol,0,0,0,0,0,0,0,0,0.002853892590865,0,0,0,0,0,0,0,0,0,0,0.00214274574868317,0,0,0.00171364142906522,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,-0.00152563279439951,0,0,0,0,0,-0.00178874264725518,-0.00111762674789487,0,0,0.000813678477304072,0.00234786881051715,0,0.000758705693165476,0,0,0,-0.00350841584698172,0,0
CarbonVol_Shenzhen,0,0,0,-0.0485206526936872,0,0,0,0,0,0,0,0,0,-0.145774130788206,0,0,0,0,0,0,0.260355749863414,0.494695275657117,0,0,-0.112949539180423,0,0,0,0,0,0,0.433210231702866,0,0,0,0,0,0,0,0,0,0,-0.297717674643995,0,-0.137082402066867,0.0605855322707416,0,0,0,-0.0599047802881464,0,-0.460499837008944,-0.0426919526043942,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.016096962477618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123570871197229,0.0271333010012938,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713525342414277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417178680127812,-0.00551828435034933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225877672179014,0.00625589089488295,0.00580010370298464,0,0,0.0109347514263436,0,0
