,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X002129.SZ,X000338.SZ,X000596.SZ,X600703.SH,X002049.SZ,X000625.SZ,X002179.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X000661.SZ,X002180.SZ,X600702.SH,X002074.SZ,X000157.SZ,X600522.SH,X002236.SZ,X000799.SZ,X000733.SZ,X600884.SH,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X002007.SZ,X000977.SZ,X601799.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101053627342154,0,0,0,0,0,0,0,0,0,0,0,-0.0766753974560794,0,0.0669771267258998,0.216730426599785,0,0,0,0.126453716441352,0,0,-0.00369689393437565,0,0.078168202468604,0,0,0,0,0.0098977705020696,0,0,-0.0840018673007273,0,0.070003381244437,0,0,0,0,-0.00801417042509554,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307729500114283,0,0,0,0,0,0,0,0.111167805449846,0,0,0,0.0192741173209907,0,0,0,0.112972071598718,0,0.306069878609806,-0.156580387632655,0,0,0.0236698242657675,0,0,0,0,0,0,-0.0519838003343073,0,0,0,0,0.00840491022030508,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116602246845063,0,0,0,0,0,0.161479681191322,0,0,0,0,0,0,0,0,0,0,0.044733801982683,0,-0.00787051316496087,0.164544678180036,0,0,0,0,0,0,0,0,0,0,0.0522538095567569,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.167005626034032,0.0914771734463904,0,0,0.0225839453723505,0,0,0,0,0,0,0,0,0,0,0,0,0.161405718594143,0,0.0625584022419438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114619916369743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080309486076813,0,0,0,0,0.041412629071673,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475147257607818,0,0,0,0,0,0.0795433249620946,0,0,0,0.0366575306695011,0,0,0,0,0.130095116763778,0,0,0.129821308423106,0.123155897774643,-0.0535670308218234,0,0,0,0,0,0.0545189881121012,0,0.015118633558315,0.337975553673432,0,0,0,0,0,0.172168175067709,0,0.00122306091191912,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.192288593925131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236796125292124,0,0,0,0.0384482969297376,0,0,0,0,0,0,0,-0.0765331113883222,0,0.0687263247480871,-0.137174696075721,0,0,0.16026242048365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000117907592177752,-0.038964145951115,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117687021004408,0,0,-0.116649908434099,0.480507996252399,0.0737543189493418,0,0.057755678927874,0,0.081253161349599,0,0,0,0,0.0960325512064414,0,0,0,0,0,0,0,0,0,0,-0.0331241971646095,0.0404316878221339,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906293880914515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017011614692462,0,0,0.0354209060179752,0,0,0,0,0,0.0718789694469285,0.124796549844447,0,0,0,0,0,0,0,0,0,0,-0.0130407908620019,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039636166351884,0,0,0,0,0,0,0,0,0,0,0.0188770417058643,0,0,0,0,0.0873380635423565,0,0,0,0,0,0,0.151362155409064,0,0,0.144344473346594,0,0,0.274372694917542,0,0,0,0,0,0,0,0,-0.00698103379371477,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.257735472490577,0,0,0,0,0,0,0,-0.0585585118020714,0,0,0,0,0,0,0,0,-0.0366896834113665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818185233425107,0,0.155542194949105,0,0,-0.0618851074625141,0.0461491936453637,0,0,0.00140805958979479,0,0,0,0,0,0.011379642365099,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0293358066030713,0,0,0.0223517736929857,0,0,0.375206381622419,0.0861749171529277,0.0945220766814338,0,0,0,0,0,0,0,0,0,0,0,-0.00409833677642346,0,0.0531517627181558,0,0,0,0,0,0,0,0.00417836474461896,0,0,0,0,0,0,0.0539212223264893,0,0,0,0,0.0389874719412593,0,0,0,-0.00453070524060497,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0802340057677689,0,0,0,0,-0.0862784783268184,0,0,0,0,0,0,0,-0.122341092898426,0,0.0658965659588109,0,0,0.0763425260033125,0,0,0,0,0,0,0,0,0,0,0,0,0.174918289511757,0,0.016489283365751,0.169343935893746,0,0,-0.26230794435985,0,0,0,0,0.362838824222173,0,0,0,0,0,-0.00449358157288229,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894182337943684,0.0239707496281288,0,0,0,0.0662282633108417,0,0,0.0302626604629038,0,0,0,0,0,0,0,0,0,0,0.084483181358491,0,0.17995641399719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190727877655269,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964514468547506,0,0,0,0,0,0,0,0.118432888518778,0,0,0,0,0,0,0,0,0.0367799135144831,0,0,0,0,0,0,0.266348825457328,0,0.00344625727815797,0,0,0,0,0,0,0,0,-0.0380829007645229,0,0,0,0,-0.0561010035304192,0,0
X000661.SZ,0,0,0,0,0.0273193131333831,0,0,0,-0.193644668895218,0,0,0,0.0889602018388697,0,0,0,0,0.259100896220523,0.114982470166314,0,0,0,0,0,0,0,0,0,0,0,0.118331190855778,0,0,0,0,0,0,-0.12216539324405,0,0,0,0,0,0,0,0,0.544618294785036,0,0,0,0,0.182140763719837,-0.235290473195472,0,0,0,0.0165335454610833,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508255252747644,0,0,0,0,0.168155665933268,0,0,0,0,0,0,0,0,0.0580065441878191,0,0,0,0,0,0,0,0,0.135149607494039,0,0,0,0,0,0,0,0,0,0,-0.0322835663882766,0.0193643516475258,0,0,0,-0.0226426321971181,0,0
X600702.SH,0.0976933621297374,0,0,0,0,0.232185753381698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253824829595522,0,0,0.068217697350693,0,0,0,0,0,0,0,0,0,0,0,0.114359138381678,0,0,0,0.561193604294006,0,0,0,0,0,0.130612147836333,0,0,0,0,0,0.0467743733972931,0,0,0,0,0.0614825247423745,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133945894628262,0,0,0.164180505396474,0,0.0460530097853903,0,0.0444781930583692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222008116316084,0,0,0,0,0,0.0530083910056873,0,0,0,0,0,0,0,0.0162016737345834,0,0,0,0,-0.0263575652631731,0,0
X000157.SZ,0,0,0,0,0,-0.11079358522354,0,0,0,0,0,0,0.412680125064122,0,0.0288104422654966,0.0747659361079454,0,0,0,0,0.090354742605038,0,0,0,0,0,0,0,0,0.0433388552721886,0,0.0219670463881203,0,0,0,0,0,0,0,0,-0.0449257489320183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0398494910703771,0,0,0,0,0,0,0,0.374706472857568,0,0,0,0,0,0,0,0,0,0.230547662055545,0,0,0,0.107608644411448,0,0,-0.196256917447936,0.0329954911327422,0.224240097102192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286240300250888,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.204754115136257,0,0,0,0,0,0.157552310706966,0,0,0,0.0153328887763811,0,0,0,0,0,0.0284806779080937,0,0.026894826389702,0,0.109960778891121,0,0,0.0692785499298237,0,0.0224951154575019,0.0258864991539173,0,0.010969376540198,0,0,0,0,0,0,0,0.0429218885121959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0.0252254414948546,0,0,0.131275408614427,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.18542414484155,0,-0.101333043675058,0,0,0,0,0,0,0,0,0,0,0.582648556685946,0,0,0,0,0,-0.084962346670901,0,0,0,0,0,0,0,0,0,0,0,-0.016533955900103,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.167456939522233,0,0,0,0,0,0,0,0,0,0,0,0.235779976987609,0,0.0478658753155595,-0.0150932404950912,-0.233637091943776,0,0,0,0.190896869849896,0,0,0,0,0,0.137687666069494,-0.0334226458465805,0.0806466059768656,0,0,0,-0.0211608190578596,0,0,0,0,0,0,0,0,0,-0.0351640077046366,0,0,0,0,0,0,0,0,-0.00465686723009866,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218356060293802,0,0,0.00712853093071741,0,0,0,0,0,0,0,0.00549407672196515,0,0.0664913425295118,0,-0.0825488412497677,0,0,0,0,0,0.0903192998899186,0,0,0,0.0679201444818327,0,0,0.122248024995981,0.15064923458623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142245878287607,0,0,0,0,0,0,0,0,0.113104748502768,0,0.0209139311336459,0,0,0,0,0,0,0.129438485269998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184614250830731,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426378796617473,0,0,0.0570202840617121,0.163828554821722,0,0,0,0,0,0,0.104222731229224,0,0.0896739265018566,0,0,0,0,0,0,0,0.130557269579827,0.0942641221343477,0,0.0350186818800883,0,0,0.0492034563856935,0,0,0,0,0,0,0,0,0,0,-0.00880583675301034,0,0,0,0,0,0,0
X600584.SH,-0.0127323440392396,0,0,0,0,0,0,0,0,0,0,0,0.113096314031337,0.138184586291352,0.0473647716006391,0,0,0.0914885953641158,0,0,0,0,0.133164407865054,0.0363724914155888,0,0,0.0180622840467916,0,0,0,0,0,0,-0.115431295482258,0,0,0,0.0376721588986662,0,0,0,0,-0.0169650012134116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453915827949911,0,0
X600779.SH,0.130151277652528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302406404747654,0,0,0,0,0,0,0,0,0,0,0,0,0.0460310435714423,0,0,0,0,0.217749513764207,0,0,0,0,0,0,0,0.0176895962581632,0,0,0,0,0,0,0,0,0.0211165947451949,0,0
X002007.SZ,0,0,0,-4.33680868994202e-19,0,0,0,0.304100562144753,0,0,0,0,0,0.0717530965405747,0,0,0,0,0,0,-0.0960761677069198,-0.0406346008898446,0,0,0,0,0,0,0,0,-0.016695619138439,0,0.280556535309317,-9.98873633003159e-05,0,0,0,0,0,0,-0.168506819939379,0,0,0.258582701702134,0,0,0,-0.0148218683572453,0,0,0,-0.0190922168312141,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.136890369958315,0,0,0,0,0,0,0,0,0,0,0,0.288221472448069,0,0,0,0,0,0,0,0,0,0,-0.0742624946583639,0,-0.168191408462391,0,0,0.151301189640178,0.0238690200572262,0,0,0,0.0305846201528882,0,0,0,0,0,0.0282215867657446,0,0,0,0,0,0,0,-0.0231399481068115,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0545746528724258,0,0,0,0,0,0,0,0,0.110428234165349,0,0,0.087771126339446,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908459730388122,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117371918653096,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0778544563183739,0,0,0,0,0,0,0,0.176258546794672,0,0,0,0,0,0,0,0,0.131520266159093,0.0266005552331335,0,0,0,-0.0422660935006212,0,0,0,0,0,0,0,0.20971857320675,0,-0.0125441619652954,0,-0.0927256572614567,0,0,0,0,0,0,0,0.0562224783580813,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381329742745709,-0.0704955576175852,0.149778786421095,0,0,0,0,-0.105633419037477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04865261659664,0,0,0,0,0,0,0,0,0,0,0.056533268864266,-0.123338647306568,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970043711883959,0,0,0.15664020123124,0,0,2.71050543121376e-20,0,0,0,0,0,0.187433380063143,0,0,0.0199544991412755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749954477219609,0,0.932175958250868,0,0,0,0.196963182808588,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931409874779659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561844325590525,0,0,0,0,-0.92865168079693,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103998105533776,0,0,0,-0.0605410889618144,0,0,0.09273899333291,0,0,0,0,0,0,0,0.0438415020303433,-0.00475100878399686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305238597850572,-0.0365928511472695,0,0,0,0.00656266096584305,0,0
MKreturn,0,0,0,-0.0174213002617259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142653552433157,0,0,0,0.0184946172433977,0,0,0,0,0,0,0,0,0,0.0084146950490763,0,0,-0.106376106948498,0,0,0.0183878015474836,0,0,0,0,0,0,0.0142078220680539,0,0,0,0.0126576555729521,0,0,0,0,0.0348819198232055,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000637482813893932,0,0,0.00089836656207966,0,0,0,0,0,0,-0.00255931114654187,-5.48294045776096e-05,0,0,0,0.00320177961024766,0,0,0.000387977525121193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262726264737856,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362395349827409,0,0,0,0,0,-0.084578661517388,0,0,0,0,0,0.0783898942273669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046962066468138,-0.564101282934171,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00162528344622579,0.00605047396459806,0.000257033952819483,0,0,0.0109874079717552,0,0,0,0,0,0,0,0,0,0,0,0.00560247391048643,0,0,-0.00968414343920645,0,0,0,0,-0.00331163661286602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249057531631865,0,0,0,0,-2.16840434497101e-19,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833387389187686,0,0,0,0,0,0.0026418972818325,0,0,0,0,0,0.0047506036382999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484304535205585,0.031730037696458,0,0,0,-0.0273135045200083,0,0
