,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600741.SH,X002180.SZ,X600702.SH,X000977.SZ,X600522.SH,X002074.SZ,X600584.SH,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X300146.SZ,X002294.SZ,X002463.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.23395103309762,0,0,0,0.0438015643797794,0,0,0,0,0,0,0.0388651453596786,0,0,0.0161705596595914,0,0.0590632100586809,0,0,0,0,0,0,0,0,-0.004189084168263,0,0,0,0,0,0,0,0,0.0867188295907099,0,0,0,0,0,0,0,0,0,0,0.0554453207971741,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.129529981692536,0,0.0760102168851786,0,0,0,0,0,0,0,0,0,0.0809190223993857,0,0,0.0788975470888643,0,0,0,0,0,0,0.00515211489666298,0,0,0,0,0,0,0,0,0,0.0109233360454361,-0.0176983875010408,0,0,0,0,0,0,0,0,0,0.00374887084836374,0,0,0,0,-0.0358718702680299,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476669467746101,0,0,0,0,0,0,0,0,0.178692302699214,0,0,0,0,0,0,0,0.0888752353418869,0,0,0,0.0123167899067282,0,0,0,0,0,0,0.170649533322024,0,0,0,0.116300201989558,0,-0.00837543394732285,-0.0151491996441199,0,0,0,0,0,0
X000568.SZ,0,0.350759606110998,0,0,0,0,0,0,0.00955712487295115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675087056419242,0,0,0,0,0,0,0,0,0.155852145979775,-0.000308470397662868,-0.022628418991165,0,-0.0344424274716665,0,0,0,0,0,0,0,0,0,0,0,-0.00578635321193082,-0.0636871310449433,0,0,0,0,0,0
X600276.SH,0,0,0.00126931018171829,0,0,0.128029416436554,0,0,0,0,0,0,0.0328045819361945,0,0,0,0,0,0.203622508463394,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0691734215574574,0,0,0,0,0.128127689891799,0.329972123560174,0,0,0.00250266638675677,0,0,0,0,-0.00359809342301039,0,0,0,0,0,0
X600809.SH,0,0.255103442793409,0,0,0,0,0.319658916441468,0,0.198357329144851,0,0,0,0,0,0,0.0784495891725856,0,0,0,0,0,0,-0.021916188666033,0,0,0,0.0284199378659183,-0.0769486365146389,0,0.0256441836519503,0,0,0,0,0.0534677267549581,0,-0.0130884774709379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462992369836499,-0.0163583607312473,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.25313006018867,0,0.0951632609089144,0,0,0,0,0,0,0,0,-0.0457498077787767,0,0,0,0,0,0,0,0,0,-0.0426906372574485,0,0,0,0,-0.0613053399809474,0,0,0,0.13597087323311,-0.00328626962168589,0,0,0,0,0,0,0,0,0,0,-0.0110432350460498,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15767946574312,0,0,0,0,0.276670917953831,0,0.106328270665444,0,0,0,0,0,-0.0940404728618711,0.00743827928889741,0,0,0,0,0,0,0,0,0.00543868341815761,0,0,0,0,0,0,0,0,0.0865984819346947,0.00247843085940707,0,0,0,0.127748080782282,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536222529476097,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107608597581987,0,0,0,0,0,0,0,0,0,0,0.246992247596713,0,0,0,0,0,0.0245975761378465,0,0,0,0,0,0,0,0,0,-0.0540984376496212,0,0.0684684327153564,0.072067409774524,0,0,0.0585424081109642,0,0,0,0,0,0
