,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X600031.SH,X002236.SZ,X002475.SZ,X000338.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X002241.SZ,X000100.SZ,X600066.SH,X002456.SZ,X002508.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600271.SH,X600522.SH,X600089.SH,X000596.SZ,X000157.SZ,X600177.SH,X300136.SZ,X600566.SH,X002085.SZ,X000981.SZ,X600498.SH,X000661.SZ,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X600707.SH,X002180.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.120865795047344,0,0,0.618699189244894,0,0.158601898618545,0.0303158830869953,0,0,0,0,0,0,-0.0552198674461158,0,0,0,0,0,0,0,-0.00711031626723787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581159825739919,0.00805217823354359,0,0,0.0795457849966634,0,0,0,-0.00621025014229702,0.0151893665895813,0,0,0,0,0,0
X600104.SH,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0483899141353738,0,0,0.169306935192288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133761946697151,0,0,0,0.125407493574751,0,0,-0.0245792745091817,0.0350680952584545,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.133242690810299,0,0.0377203261840896,0,0.0374969217058,0.137185035051664,0,0.0204924449393233,0,0.311489356966039,0,0.151502446850488,0.0574383558976733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575126099254926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238851153914297,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.530313867167537,0,0,0,0.0437403998733344,0,0,0,0,0.0886111124956919,0,0,0,0,0.0426077058965501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311371000506955,0.0304683844044841,0,0,0,0,0,0
X000858.SZ,0.144304547485888,0,0,0.321515170004371,0,0,0,0,0,0,0.351283414201346,0,0,0,0,0,0,0,0.0442429067488652,0,0.0289674551689122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162699645390097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048495169837155,-5.42101086242752e-20,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00900958109945392,0,0,0,0.529297324615186,0.121393725428867,0,0,0,0,0,0,0,0,0,0.00670307086516796,0,0,0,0,0,0,0,0.122316692100589,0,0,0,0,0.134732306925203,0,0.158454515000159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869267812416424,0.116422092789806,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0559097013227451,0,0.0377333384256745,0,0.1439363861406,0,0.150421379248475,0,0,0.0264575479316785,0,0,0,0.0348601473174277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687274023956812,0,0,0,0,0,0,0,0.0773521940273276,0,0,0,0,0,0,0,0,-0.0109359221650431,0.020722696738857,0,0,0,0,0,0
X002304.SZ,0.202496426239313,0,0,0,0.324523153003818,0,0,0,0,0,0.0546139258007932,0.074955177171171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129934453684708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961160494463532,0,0,0,0,0,0,0,0,-0.00882007329508338,0.0257011442120463,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.284005196251233,0,0,0,0,0,0,0,0,0,0,0,0,0.200265109032218,0,0,0,0.105150319019405,0,0,0,0,0,0,0,0.0106313738013811,0.120739308764122,0.220623478590898,0,0,0,0,0,0,0,0,0.231635716043372,0,0,0,0,0,0,0,0,0,0,-0.000510845847648066,0,0,0,0,0,0
X600690.SH,0,0,0,0.260363075039669,0.202832914283545,0,0.125311757340779,0,0,0,0,0,0.130288421149716,0,0,0,0,0,0.011408091995265,0,0,0,0,0.136838599475563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063279395994944,0,0,0,0,0,-0.0105849018981413,0.00568902888968098,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.543831961660324,0,0,0.0305798047611906,0,0,0,0,0,0,0,0,0.0377377601907166,0,0.0855912670236276,0,0,0,0,0,0,0,0.0802449916745875,0,0,0,0,0,0,0,0.0186791522885729,0,0,0.0538172628413861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825499029642725,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.126759561429556,0,0,0,0,0,0,0.273774903487137,0.198087434671677,0,0,0.012305954840873,0,0,0.0169907243609755,0,0,0,0,0,0,0,0,0,0,0.165492270190131,0,0,0,0,0,0,0,0,0.475061165154266,0,0,0,0,0,0,0.0664159701104273,0,0,-0.0210038363323705,-0.000110630980288315,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0600125488725826,0,0,0,0.30971457038828,0.225922043028727,0,0,0,0,0,0,0,-0.109443266385717,0,0,0.0938279992017175,0.0663532445067137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140148115094675,0,0,0,0,0,0,0,0,0,0,0,-0.0162391732491161,0.00975132289664431,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0678660962892417,0,0,0,0,0,0,0.255114532939191,0,0,0,0,0,0.00566425870699673,0,0,0.126836231743092,0,0,0,0,0,0,0.0815730751052201,0,0.0767775186709152,0,0,0,0,0,0,0.0214967013482051,0,0,0,0,-0.0842771769917898,0,0,0,0,0,-0.0921055856867912,0,0,-0.0117476452737151,0.0179002625491793,0,0,0,0,0,0
X002236.SZ,0,0,0.131846820134314,0.0691093891306254,0,0,0,0.132129868286698,0,0.0568411975758047,0.0509449037112754,0.207478581596695,0,0,0,0.0880777396866454,0,0,0.0494783051828914,0,0,0,0,0,0,0.0421850137972684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487210094351592,0,0,0,0,0,0,0,0,0.017452973958442,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0997298038271103,0,0,0,0,0,0.0483298524450951,0,0,0.121203201055042,0,0,0,0,0,0,0,0,0.0565203757347736,0,0.324159565202851,0,0,0,0,0,-0.0676327948677404,0,0,0,0,0,0,0,0,0,0,0.129610274352406,0,0.0428623486757056,0,0,0,0.0134180132775709,0,0,-0.00262921305455971,-0.0133989925149399,0,0,0,0,0,0
X000338.SZ,0,0,0.0616000706162149,0,0,0,0,0.113432699453231,0,0.11524779188486,0,-0.139906242664882,0,0.195759775516296,0,0,0,0,0,0,0,0,0,0,0,0,0.0552417941804813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187247874551118,0,0,0,0,0,0,0,0.0427400433831818,0,-0.0423135165785225,0.0551777491336356,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.184066392089407,0,0,0,0,0,0,0.159309002556465,0,0,-0.00142198260792747,0,0,0,0,-0.00528880723960892,0,0.0387532934737103,0.0215619150928891,0,0,-0.0660284400518814,0.0602436480587083,-0.0574780184837354,0,0,0,0,0,0,0,0,0.0242749928582043,0.0314132948672769,0,0,0,0.0145769482047166,0,0,0,0,0,0.0290594434276329,0,0,0,-0.00745673702278143,0.0142975966659802,0.165556333893819,0,0,0,0,0
X002008.SZ,0,0,0.167404322712511,0,0.136504824753968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279967725646202,0.0400067281197807,0,0.0424378852400309,0,0,0,0,0,0.0420525455570947,0,0.151199198372815,0,0,0,0,0,0,0,0,0,0,0,0.0917573976511549,0,0,0,0,0,0.296473022184254,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.125114888955246,0.0704596407110175,0,0,0,0,0,0,0,-0.0261773959830025,0,0,0,0,0,0,0.216479836372699,0,0,0.104347312024124,0,0,0,0.0153820364666144,0,0,0,0,-0.0453650896031141,0,0.155831316498059,0,0,-0.0383598023877145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120032780226161,0.0290563279832065,0,0,0,0,0,0
X600487.SH,0,0,0.110638694243215,0,0,0.0117659577079117,0,0,0.259221600501982,0,0,0,0,0,0.0635297952740134,0,0.0806118281521414,0,0.0569216917152878,0,0,0.179016906891615,0,0.270239446367547,0.146188818402524,0,0,0,0.0990539570576016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129782499725166,0,0,0,0,0,0,0
X601877.SH,0,-0.243995401712797,0,0,0,0,0,0,0,0,0,0.0951166347598346,0,0.0547108378997753,0.0650039048440625,0,0,0,0,0,0.277153059656375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519311345662658,0,0,0,0.247256818051202,0,0,0.109943816647349,0.0108449439534619,0,0,0,0,0,0.00694191155115707,0.00825572206371364,0,0,0,0,0,0
X002241.SZ,0,0,0.0411448783866597,0,0,0,0,0,0.0829306798417519,0,0,0,0,0,0,0.0916896845959981,-0.0236006465715022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180813717305759,0,0,0,0,0,0,0,0,0,0,0,0.119902279135875,0,0,0,0.168045402015181,-0.0484027288720482,0,0,0.0215516512409906,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.148010045617063,0,0,0,0,0,0,0,0,0,0.103160631888835,0,0,0.238026268465147,0.121442640196202,0.0684657752650767,0,0,0,0,0,0,0,0,0,0.0253752133361475,0,0.0253655517066706,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00572452107030003,0.0961747987835799,0,0,0,0,0,-0.00271872677925583,0.0187848672325631,0,0,0,0,0,0
X600066.SH,0,0,0.233087887312305,0,0,-0.0757223384103455,0,0,-0.273117886746135,0.0303609182613378,0,0,0,0.0591967996141845,0,0,0,0,0,0,0.19474115417524,0.0739418756456882,0,0,0,0,0,-0.0277375166836731,0.36871734067131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423126470611615,-0.0405634587235977,0,-0.213122923669832,0,-0.0974736790991044,0,-0.0336472562216938,0.037375092745522,0,0,0,0,0,0
X002456.SZ,0,0,0.0585575110873425,0,0,-0.0441425384802788,0,0,0,0,0,0,0,0.0588912986926727,0,0.552164718800223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233067321965587,0,0,0,0,0,0.293130417520244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119098003248502,0.0414766290070178,0,0,0,0,0,0
X002508.SZ,0,0,0,0.137964007329468,0,0.0199910661207683,0,0.057765538906741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11714622818525,0,0,0,0,0,0,0,0,0,0,-0.0778188377345304,0,0.14106425222726,0,0,0.0568385161226149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541630280320693,-0.00982244388804672,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0159856127140631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396210562797594,0,0,0,0,-0.0685186367995012,0,0,0,0,0,0.0816172802115893,0,0,0,0,0,0,0,0,-0.0431797414381712,0,0.111151406538473,0,0,0,0.238161403212021,0,0,0,0,0,0.0403784358423293,-0.0211026374144194,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0565583301256952,0,0,0,0,0,0,0,0.099835474029796,0,0,0,0.0115051151266059,0.193415030074248,0,0,0.125464124879475,0,0,0,0,0.0937002508022036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177464440521256,0,0,0,0.00433978138062999,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0780581518315114,0,0,0.0202458360793958,0,0.0391484884141379,0.206223412850259,0.0387615519959962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793685265388335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315795414342622,0,0,0,0,0,0
X600867.SH,0,0,0,0.0276937977993123,0,0.0540083586657719,0,0.142783583235977,0.109686303575875,0,-0.0917119938954378,0,0,0,0,0,0,0,0,0,0.301903323760351,-0.0443058840976107,0,0,0,0,0,0,0,-0.0618970003743789,0,0,0.15761956031344,0,0,0,0,0,0,0,0,0,0.00149961149226853,0,0,0,0,0,0,0,0,-0.0085868233651733,0,0,0,0,0,0,0
X600271.SH,-0.0164256788593889,0,0,0,0,0,0,0,0,0,0,0,0,0.037403430609843,0,-0.032900693094874,0,0,0.214157989843606,0,0,0.0656306133869641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107916212595675,0,0,0,0.182771148915597,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00750320973738612,-0.00456808523397275,-0.0219754749627741,0,0,0,0,0
X600522.SH,0.175023111790691,0,0,0,0,0,0,0,0.0147808730789477,0,0,0.228724427360268,0,0,0,0,0,0,0.114846206994198,0,0,0.21776345150552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120069291654854,0,0,0.0533338774097077,0,0,0,0.00438581620272675,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0179582079652734,0,0,0,0,0.122621153185751,0,0,0,0,0.112791033083053,0,0,0,0,0,0,0.0725186099758386,0,0.0362401940197393,0,0.0140812039660994,0,0,0,0,0,0,0,0,0.0277123440849642,0,0,0,0,0,0,0.0437938671501309,0,0,-0.00137105988092774,-0.00409385741420044,0,0,0,0,0,0
X000596.SZ,0.101677591915913,0,0,0,0,0,0,0,0,0,0.198531232179053,0.113507272593465,0,0,0,0,0,0,0,0.272133047694938,0,0,0,0,-0.00704533675785571,0,0,0,0,0,0,0,0,0,0,0,0,0.124751200204215,0,0,0,0,0,0,0,0,0,0,-0.18895781057628,0,0,-0.0282165108417674,0.0553925914066249,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0186649168482981,0,0.214222104532969,0,0,0.0131677559853318,0,0,0.081020504749999,0,0.00830200398230515,0,0,0,0,0,0,0,0,0,0,0.0565832476350552,0,0,0,0,0,0,0,0,0,-0.0160078809590638,0,0,0,0,0.0261727646981916,0,0,0,-0.00288423781811123,0.0119510714102267,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318961778403401,0,0,0,0,0,0,0,0,0,0,0,0.0610646649502136,0,0,0,0,0,0,0,0,0,0,0,0,0.0276390314722344,0,0.0227534191632758,0,0,0,0.00187905454177035,0,0,0,0.00239960824093571,0.00412983525487956,0,0,0,0,0,0
X300136.SZ,0,0,0.195164003251481,0,0,0,0,0,0.0525267616935047,0,0,0,0,0,0,0,0,0,0,0,0,0.0397746160047128,0,0,0,0.321894275130774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284302848516333,-0.115625481806258,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0913471736610598,0,0,0,0,0,0,0,0,0.0369888305078254,0,0,0.0811443026160835,0,0,0,0,0,0,-0.0420709631989826,0.0528009802589054,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057837624222046,0,0,0,0,0,0,0,0,0,0,-0.0071793232988271,0,0,0,0.0978297793206007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787399185523757,0,0,0,-0.0196838704028197,0,0,0,0,0,0
X000981.SZ,0,0,0,-8.67361737988404e-19,0,0.0718400558718697,0,0,0,0,-2.16840434497101e-19,-0.0191347268263776,0,0.00626930043330031,0,0,0,0,0,0,0,0.0173147972494856,0,0,0,0,-0.0648171040151921,0,0.135409489232791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319159619506747,0,0,0,0,0,0,0,0,-0.0149605634234838,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0594227888349123,0,0,0.267877535169752,0,0,0,0,0,0,0,0.307661861790313,0,0,0,0,0.210107797198867,0,0,0,0,0,0.0505222484708243,0,0,0,0.0856123464496486,0,0,0,0,0,0,0,0,0,0,0,0,0.074667588576189,0,0,0,0,0,0,-0.011935671557583,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0266115758567964,0.106778452161499,0.106033266161209,0,0,0,0,0,0.134241682168697,0,0.0372068134900789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173801601299109,0,0,0,0,0,0,0,0,0,0,0.0962074675254488,0,0,0,0,0,0,0,0,0,-0.00940560383048757,0.0146781080280468,0,0,0,0,0,0
