,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600104.SH,X600690.SH,X000651.SZ,X000725.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X000661.SZ,X600741.SH,X300142.SZ,X002180.SZ,X600702.SH,X002074.SZ,X600884.SH,X600522.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002414.SZ,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.330557807663098,0,0,0.0830422991017399,0.0562193933161557,0,0,0,0,0,0,0,0,0,0,0,-0.0272110449087134,0,0,0,0,0,0.217215349164306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536983082067614,0,0,0,0,0,0,-0.0173275096874689,8.67361737988404e-19,0,0,0,-4.33680868994202e-19,0,0
X000858.SZ,0,0,0,0,0.198387932490175,0.0526781334068,0,0,0,0,0,0,0,0,0,0,0,0,0.0221482000849128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374693837489614,0.126280109483994,0,0,0,0,0,0.143737233730506,0,0,0,0,0,0,0,0,0,0,-0.0387215416184411,0.0449013479921627,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0811515124061602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954244724858218,0,0,0,0,0,0,0,0,0,0,0,0,0.208605276284992,0,0,0,0,0,0.0140677388220977,0,0,0,0,0,0
X600809.SH,0.051728737138572,0,0,0,0.199427091454269,0,0,0,0,0,0,0,0.0348661384985143,0,0,0,0,0,0,0,0,-0.200367581588842,0,0,0,0,0,0,0,0,0,0,0,0,0.0102284282388102,0,0,0,0,0,0.048625017285352,0,0,0,0.131629684376316,0,0,0,0,0,0,0,-0.0059148520242973,0,0,0,0,0,0
X000568.SZ,0.275721993644844,0.155315807104499,0,0.0535187813868853,0,0.00569803448862924,0,0,0,0,0,0,0,0,0,0,0,0.0105054929498472,0,0,0,0,0,0.128922859519223,0,0,0,0,0,0,0,0,0,0.0914145734477733,0,0,0,0,0,0,0.150795224507468,0,0,0,0,0,0,0,0,0,0,0,0.0317282176805288,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.348431126445659,0,0,0,0,0,0.268860893596572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440868273960148,3.46944695195361e-18,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129988901336092,0,0,0,0,0,0.210394554700077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203974788305158,0,0,0.0432398474328546,0,0,0,0,0.0123930475207382,0,0,0,0,0,0
X600276.SH,0.147038679506538,0,0,0,0,0,0,0,0,0.235474035832459,0,0,0,0,0,0,0,0,0,0,0.255158143242462,0.0537015470067478,0.00438885108362314,0,0,0,0,0,-0.0163303661573932,0,0,0,0.0227506255275682,0.00494415398019215,0,0,0,0,0,0,0.0255806495270819,0,0,0,0,0,0,0,0,0,0,0,-0.0420417655810371,0,0,0,-0.0593229148796051,0,0
X600104.SH,0,0,0,0,0.00824804122056626,0,0.0122903429061376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588551263876781,0,0,0,0,0.203187602830653,0,0,0.193604375317646,0,0,0,0,0,0,0,0,0.126357056691347,0.0112126271490052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053375838580011,0,0
X600690.SH,0,0,0,0,0,0,0,0.168790474849023,0,0,0,0,0,0,0,0,0,0.0719639589488657,0,0,0.108695660348034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128892517719078,0,0,0,0,0,0.160937317258866,0,0,0,0,0,0,0.00742502025348023,0,0,0,-0.00326691006739297,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.00519160522361915,0,0.0682569777103506,0,0,0,0,0,0,0,0.0939971353978409,0,0.147292463383195,0,0,0,0,0,0,0,0,0,0,0,0,0.170993071671037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916647500760268,0,0,0,0,-0.0204696726115181,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0331265119516491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778585932192631,0,0,0,0.00903135584623095,0.162073844796215,0,0,0.230059494883911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015343659827688,0,0,0,-0.0378379072280888,0.0457901788072382,0,0,0,0.028090011617191,0,0
X002371.SZ,0,0,0,0,0.0514213934552367,0,0,0,0,0,0,0,0,0.227185991364765,0,0,0,0.133137147913075,0,0.0928333640966485,0,0,0,0,0.206469283938279,0,0,0.378012421826182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201757842217134,0,0,0,0,0,0,-0.0334865206133203,0,0,0,-0.0349837162658867,0,0
X002129.SZ,0.0516465091192735,0,0,0,0,0,0,0,0,0,0,0,0.0900593286665385,0,0,0,0,0,0,0,0,0,0,0.0261950260453441,0,0,0,0.333606387879505,0,0,0,0,0,0,0,0,0,0,0,0,0.0147303092237165,0,0,0,0,0,0,0,-0.0233962336432281,0,0,0,-0.0135577686965624,0,0,0,-0.0647495382398907,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735682647528632,0,0,0.100818521025767,0.0448349634646228,0,0,0,-0.00329005638683549,0,0,0,0,0,-0.0270886597655122,0,0.109626273582645,0,0.0561828998703918,-0.0511622862321534,0,0,0,0,0,0,0,0,0,0,0,0.00476970163159608,0,0,-0.066752304996555,0.0265431059881783,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.109759445965916,0,0.06533438414339,0,0,0,0,0,0,0.222289605832828,0.0836805386286776,0.0499679531302333,0,0,0,0,0,0,0,0,0.0380431804957835,0,0,0.0274903602188786,0,-0.0247114906887473,0,0,0,0,0,0,0,0.0546618022842744,0,0,0,0,0,-0.0244156456278385,0,0,0,0,-0.0682527289516382,0,0
