,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X600271.SH,X601877.SH,X000100.SZ,X600776.SH,X002236.SZ,X300124.SZ,X600809.SH,X002008.SZ,X300003.SZ,X000661.SZ,X600487.SH,X000625.SZ,X002456.SZ,X000596.SZ,X000050.SZ,X600498.SH,X000977.SZ,X002007.SZ,X300142.SZ,X000157.SZ,X002179.SZ,X600066.SH,X600522.SH,X002371.SZ,X600177.SH,X600089.SH,X600372.SH,X002180.SZ,X600867.SH,X300146.SZ,X002241.SZ,X300136.SZ,X600566.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.116890856738879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896467952881244,0,0,0,0.0251590072660382,0,0,0,0,0,0,0.058234542459262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201507780955564,0,0.0392809522805374,0,0.0642433163303353,0,-0.0109382301109652,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0459427212615803,0,0,0.0279708270945511,0.0831230441197382,0.0788005204128027,0,0.0489367664172857,0,0,0,0,0.0142389261594788,0,0.320932982259697,0,-8.67361737988404e-19,0,0.00867549482905486,0,0,0,0,0,0,0,0,0,0,0,0.0856295659165534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279905757130412,0.023467673778715,0,0,0,0,0,0
X600104.SH,0,-1.73472347597681e-18,0,0.107057089324297,0,0,0,0,0,0.140081751442442,0,0,0,0,0.249670751217422,0,0.0514382880866291,0,0,-0.00135644227384164,0.0289879216297801,0,0.0367008459113363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.70640520154412e-05,0,0,0,0,-0.0200346801533146,0,0
X000858.SZ,0,0.097600845814918,0,0,0,0.0182228834341259,0.0462977802153628,0,0,0,0,0,0,0.29915428909558,0,0,0,0,0,0,0.0404144729707022,0,0.0391581994172133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259143381933975,0,0,0,-0.0116356238025965,0,0,0,0,0,0,0
X000651.SZ,0,0,0.026392866259188,0.100847303839171,0,0,0,0,0,0.240354591793632,0,0,0,0,0.0434247715582739,0.042475772395717,0,0,0,0.0150791685852917,0,0,0,0,0,0,0,0.114615101964927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247644331040737,0,-0.0095339570547255,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395878695610791,0,0,0,0.0485377776069687,0,0,0.250674250543737,0,0.464490604993862,0,0,0,0,0,0.036294347661089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347845516715545,0,0,0,0,-0.0550006836769663,0,0.0131516392404086,0.0306237276231882,0,0,0,0,0,0
X002304.SZ,0,0,0.0848534988416795,0.0750523257981373,0,0,0,0,0,0.0476194686333373,0,0,0,0.0675782622117524,0,0,0,0,0,0,0,0.194507484069517,0,0,0.114729974280722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933134777814143,0,0,0,0,0,0.0104632058565794,0,0,0,0,0,0,0
X000725.SZ,0,0.0340725683158537,0,0,0,0,0,0,0,0,0.186723774423871,0,0,0,0,0,0,0,0.0411593718679631,0,0.0834626918563757,0,0,0,0,0,0,0,0.0135671082039322,0,0.151077399007327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273498545079061,0.0152195450641719,0,0,0,-0.0829839856747046,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04440866772819,0,0,0,0,0.0396970858288447,0,0,0,0,0,0.148371730149746,0,0,0,0,0.324353066692519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058954079878969,0,0.141627433988992,0,0,0,0.0109786799385832,0,0,0,0,0,0,0
X600690.SH,0,8.67361737988404e-19,0.204582874342537,0,0.158959744347263,0,0,0,0,0,0,0,0.0480881950317625,0,0.0806414718976132,0,0,0,0,0,0.0292332645460892,0,0,0,0.0032543295912575,0,0,0,0,0,0,0,0.00599468806599211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831750075892529,0,0,0,0.00154792426890265,-0.0260377895714958,0,0,0,0,0,0
