,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X600118.SH,X002292.SZ,X000157.SZ,X600177.SH,X002456.SZ,X000338.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X002085.SZ,X601877.SH,X002506.SZ,X600498.SH,X300124.SZ,X002426.SZ,X002508.SZ,X002294.SZ,X002074.SZ,X600522.SH,X600089.SH,X000977.SZ,X000050.SZ,X600418.SH,X600487.SH,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.141695484164119,0,0,0,0,0,0,0,0.0473461366543125,0,0,0,0,0,0,0,0,0,0,0.120534790333225,0,0,0,0.0370685925048726,0,0,0,0,0.0013398886411916,0,0.108500490991275,0,0.105624890197313,0,0,0,0.0297570508673451,0,0,0.0494469558283798,0,0,0,0,0,0.0242509339033584,0,0,0,0,0,0
X600741.SH,0,0.343990910869411,0,0,0.108072144532958,0,0,0,0.163483578501878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470388614393229,0.0776984923572211,0,0,0,0,0,0,0,0,0.0303384454233806,0,0,0,0,0,0,0,0.0429862539505773,0,0,0,0.00308964582265748,0,0,0.0620154686075745,0,0,0,0,0,0
X600703.SH,0.00233161599690087,0,0,0.177162438362812,0,0,0,0,0,0,0,0,0,0,0,0,0.0355814778449389,0,0.282891861363283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877973057577033,0,0,0,0,-0.0130368218917225,0,0,0,0,0,0.047711004064019,0,0,0,-0.067478312929056,0,-0.00921178936067983,0.0451008075457663,0,0,0,0,0,0
X600066.SH,0,0.0675025695733481,0,0,0,0,0,0,0,0.0342167220724748,0,0.148153436341587,0,0,0,0,0.010269438617541,0,0,0,-0.0191959699059976,0,0,0,0,0,0,0.011241862863151,0,0,0,0,0,0,0,0,0,0,0.0996156271940967,0.145382867816122,0,0,0.0602606439769713,0,0,0,0,0.0133909229396632,0,0,0,0.0265906101359643,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.110586838946171,0,0,0,0,0.249449708094594,0,0,0,0,0,0.045470148472943,0,0,0,0.116156770883067,0,0,0.0972362914096059,0,0,0,0.039210455712533,0,0,0,0,-0.0850415420013068,0,0.0667968209918531,0.114373233217432,0,0,0,0,0,0,0.121583910951204,0.107109129584568,0,0,0,0,0,0.0107577299441835,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683903538875654,0,0,0.0965811454690693,0,0,0.0579861402787143,0.119567407876405,0,0,0,0,0,0,0,0,0,0,0,0,0.0890834760600171,0,0,0.0783189533173045,0,0,0.0197412520934014,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.145089105184881,0,0.455911758561377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277997204936339,0,0,0,0,0,0,-0.0575054185873556,0,0,0,0,0,0,0,0,0,0,-0.0535693003223793,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.048969002132876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535546353484746,-0.0321148250192583,0,0,0,0,0,0.0604325028092444,0,0,0,0,0,0,0,0,0,0,0.0669038123624864,0,0.00554183841057188,0,0,0.0213696498951482,0.0923542608307326,0.0379346698014767,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0815990759816761,0,0,0,0,0,0,0,0,0.143390489091891,0,0,0,0,0,0,0,0.0342461603137055,0,0,0,0,0.0602261171040539,0.0919145147003891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262434526893745,-0.0180987724405252,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026973482505016,0,0,0,0,0,0,0.311551758612744,0,0,0,0,0,0,-0.0236128840017416,-8.67361737988404e-19,0.1387737962776,0,0,-0.0219607990234959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314646458978051,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188825016683594,-0.0140311420303257,0,-0.498799417256747,0,0,0,0,0,0,0,0.108374355238572,0,0,0,0,0,0,0,0.0153664418562016,0,0.36115288366278,-0.025437562118514,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0294170070758347,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.00743376371843845,0,0,0,0,0,0,0,0,0,0,0.0153599151523971,0,0,0,0,0.0768205707209494,0,0,0,0,0,0,0,-0.00767037294946215,0,0,0.35228983994549,0,0,0,0.0476012520760919,0.0902201557500454,0.0917025015808187,0,0,0,0,0,0,0,0.11868593445591,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165631006198687,0,0,0,0,0.336017485705276,0,0,0,0,0,0.0658862958954871,0,0,-0.0131769687527658,0,0,0,0,0.0476393821783659,0,0.036540910680014,0,0.126371388303574,0,0,0,0.0571057313589308,0.0438397693867745,0,0,0.304445437049031,0,0,0.0803459224504566,0,0.0504062640491951,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.022849198748212,0,0,0,0,0,0,0,0,0,0.153719410289348,0,0.0698544998647251,0,0,0,0,0,0,0.148290779635216,0.0482708263589208,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00988155622290742,0.0178060828078259,0,0,0,0,0,0,0,0,0,0,0,0.016495250963037,0,0,0,-0.0337320806274075,0,0,0,0,0,0,0
X600177.SH,0.083054517257001,0.144058454710288,0.110564616673526,0,0,0,0,0,0,0.120071414438498,0,0.119684846441306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599786025562301,0,0.000630744602331128,0,0,0,0,0,0.00632032312671907,0,0.120139461970595,0.00972193229187389,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182726971997954,0.0976991481094846,0,0,0.154201689003193,0,0.0821992305905109,0,0,0,0,0,0,0,0,0,0,0,0,0.114570664451922,0.139290640412439,0,0,0,0,0,0,0,0,0,0,0.295274772633281,0,0,0,0,-0.0979221523263896,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0679675781414609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182709571423458,0,0,0,0,0,0,0,0,0,0,0,0.0372526733567071,-0.117326399431167,0,0,0,0.13998626036172,0,0,0,0.0439831429956137,0,0,0,0,0,-0.0330672689042569,0,0,-0.0192014429350896,0,0,0,0,0,0
X002180.SZ,0,0,0.102177547492813,0,-0.0885437369963247,0,0,0,0,0,0,0,0,0,0.0268032045069886,0,0,0,0,0,0,0,0,0,0,0.0785232391927385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336925029921199,0,0.067664209867417,0,0,-0.0518172781056995,0,0,0,0,0,0
X002007.SZ,0,0,0.105724102276397,-0.18325185491839,0,0,0,0,0,0,0,0,0,0,0,0,0.0621977455339606,0,0,0,0,0,0,0,0,0,0.239640921014352,0.0528623946243736,0,0,0.165856114611549,0,0,0,0,0,0.26921151581115,0,0,0,0,0,0,0,0.0976306441638895,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0241486295361901,0,0,0,0,0,0.0133691608032622,0,0,0,0,0,0,0.0310147166803686,0,0,0,0,0,0.120111523683248,0.0871934988465754,0,0.1870437969978,0,0,0,-0.0104126813927388,0,0,0,0.238597408950199,0,0,0,0,0,0,6.93889390390723e-18,0,0.0879529375668267,-0.0193585414096502,0,-0.0130022518054725,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.16129995049933,0,0,-0.0613872171813261,0,0,0,0,0,0,0,0,0,0,0,0.533306791088343,-8.67361737988404e-19,0,0,0,0,0,0.102367770347051,0,0,0,0,0.00378189647613093,0,0,0,0.0152441981666323,0.058210799240406,0,0,0,0,0,0,0,0.126554246828634,0.0421420271798847,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.140595194628532,0,0,0,0,0,0,0.0576778525522763,0,0,0,0,0.0623039418843757,0,0.1482871183259,0,0,0,0,0,0.0722446213170525,0.025538405091354,0,0,0,0.0362837663056766,0.065014403058847,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.015054202026222,0,0.0121417717915642,0,0,0.0530900703543758,0,0,0,0,0,0
X600867.SH,0,0.0126707499814611,0.129177409808527,0,0,0,0,0,0,0,0,0,0,0,0.119305947395068,0.0551119626962492,0.118193185068678,0,0,0,0,0,0,0,0,0.0412589720899868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579156796884128,0,0,0,0,0,0.0120069494500851,0,-0.0495503695666329,-0.0310924169256571,0,0,0,0,0,0
X002085.SZ,0,-0.127682842695352,0,0,0,0,0.211883126330855,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0738732981752735,0,0,0,0,0,0,0,0.0228010271027439,0,0,0,0,0,0,0.0855967214549284,0.093199142344726,0,0,0,0.0296929096321528,0,0,0,0.00261027521587635,0,0.0328924115766793,0,0,-0.0100748745102706,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693910952902594,0,0.0597960707401237,0,0,0.379350987826968,0,0,0,0,0,0,0,0,0,0,0.142426914228292,0.193498474838106,0,-0.223478806935329,0.136180950198018,0.00806701306429758,0.043465308992556,0.0470661060571593,0,0,0.0163420466253913,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0231269843828563,0,0.0850607137826981,0,0,0,0,0,0,0,0,0,0,0.0581816623203224,0,0,0,0.0873690247395809,0,0,0,0,0,0,0,0,0,0,0,0,0.025393132421539,0,0.0978179189856931,0.239177466694179,0.163053682152738,0.015955929784712,-0.021593885535551,0,0.0100115492080502,0,0,0,0,0,0,0
X600498.SH,0,0.152308023778981,0.137193621097552,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00986660857404275,0,0,0,0,0,0,0,0,0,0,0.114310250291227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112749434259145,0,0,0.326102947810384,0,0,0.150952367542082,0,0,0,0.00881758423821245,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132802711836441,0.0222757268990934,0,0,0,0,0,0.039885711604585,0.0780826791155339,0,0,0.0513104617482368,0,0,0,0.0116306769198593,0.052618826181093,0,0,0,0,0,0.0115572701599749,0,0.112008412493805,0,0,0,0.0266830282370237,0,0,0.0774080242777068,0,0,0.0176490375900143,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,-0.00626695829429718,0,0,0,0,0.0962455230069457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106796238430964,0,0,0,0,0,-0.0326045281483869,0.15159382714963,0.156416006888864,0,0,0,-0.0221986367376543,0,0,0,0,0,0,0.0883552614486555,0.152468812526914,0,0,0,0.0525370858795555,0,0,0,-0.0177330394849373,0,0,0,0,0,0,0
X002508.SZ,0,0.0394100358155425,0.0108989750803911,0,0.382818776431346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805655352257995,0,0,0,0,0,0,0.042689623507891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219101386352306,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0166179383874984,0,0,0,0,0.0810007595090074,0,0.0811365644216405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110118337279017,0,0,0,0,0,0.051304104338272,0,0.0430021316992195,0,0.00660960429755746,0.0128302738175717,0,0,0,0,0.0502591679371304,0,0,-0.000513296291787516,0.0158103575766735,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0770707232768016,0,0,0,0,0,0.0765603549315495,0,0,0,0,0,0,0,0,0,0,0.0157596651747397,0,0,0,0,0,0,0,0.137165041671841,0,0,0,0,0,0.0378673011925533,0,0.25498111413386,0,0,0,0,0,0,0,0,0,0.427449706093882,0,0,0,0,-0.0796187639547762,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.265408366613934,0.141077019285668,0,0,0,0,0,0,0,0,0.0772959396239136,0,0,0,0,0,0,0.133711450574213,0,0,0,0,0,0.0366237005292026,0,0,0,0,0,0,0.286533822078854,0,0,0,0.29754769922547,0,0,0,0,0,0,0,0,0.103277294001049,0,0.0816953114453659,-0.057286625413381,-0.00892552677245945,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.135697318905825,0,0.168029109977947,0,0,0,0,0,0,0,0,0,0,0,0,0.171814708121533,0,0,0.00168967564474477,0,0,0.0354267510499326,0,0,0,0,0,0.0747910159262647,0,0,0,0,4.33680868994202e-19,0,0,0.0149907366221771,0,0,0,0.00979785019221984,0,0.0105026862679265,0.0198004397504042,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0248569625051783,0,0,0,0,0,0,0,0,0,0.192907824897388,0,0,0,0,0,0,0.326604838930289,0.0628600253709576,0,0,0,0,0.0562563837077756,0,0.0954802570040467,0,0,0,0,0,0,0.197702159718966,0,0,0,0,0,0,0,0,0,0,-0.0209634740089042,0,0,0,0.040980379416486,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0247773332917431,-0.0375009826244318,0,0,0.000509530798743364,0,0.225203110898302,0,0,0,0,0,0,0.0812663497972862,0,0,0,0,0,0,0,0.191169775781178,0,0,0,0,0.0772585644581408,0.651332491325441,0,0,0,0,0,0.0684937124733119,0,0,0,0,0.0903225218843527,0.000294917949575369,0.0373815086347558,0,0,0,0.075382041786241,0,0,0,0,0
X600418.SH,0,0,-0.161899460960206,0,0,0,0,0,0,-0.0426784581876145,0,0,0,0,0,0.0588903274785065,0,0,0,0,0,0,0.111319368569726,0,0,0.0463773781875711,0,0,0,0.217354027111824,0,0.0664341068098156,0,0,-0.0391728647223252,0,0,0.319080886436808,0.0151617104073488,0,0,0.0291951435447066,0,0,0,0,0,0,0,0,0,-0.0199311194336403,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0874559674511607,0,0,0,0,-0.467558028951647,0,0,0,0,0.463248576609204,-0.0289346013887749,0,0,0,0,-0.0168492278169917,0,0,0,1.73472347597681e-18,0.0297969617690833,0,0,0,0,0,0.272784131230604,0,0.0913128900403239,0,0,0,0.00167774241041044,0,-0.139565377688369,0,0,0,-0.0664982877579133,0,-0.172933951748284,0.268047520428641,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123724344424419,0,0,0,0,0,0,0.0436968315560724,0,0,0,0,0,0,0,0,0,0,0,0.12214734271507,0,0,0,0.0966542251773432,0,0,0,0.143523255450991,0,0,0,0.210743109105962,0,0,0,-0.0289039229145991,-0.377988613714711,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0199127657184298,0,-0.0175538107626491,0,0,0.0563399938266875,0,0,0,0.0605974270041956,0,0,-0.0555036898336506,0,0,0,0,0,0,0,0,0,-0.0672272991861995,0,0,0,0.0313889771643758,0.00339915320758821,0,0,0,0,0,0,0,0.0145234243677568,0,0,0,0,0,0,0,0,0,-0.00510834746179689,0,0,-0.00454790769915201,-0.0671265231655785,0,0,0,0,0
Slope,0.109413438380817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532204446996305,0,0,0,0,0,0,-0.503851735513473,0,0,0,0,0,0,0.185728227530876,0,0,-0.697795922931807,0,0,0,0,0,0,0,0,0,-0.00820556165080059,0.00925610760463027,0,0,-0.0139841467165763,0,0,0,0,0,0.135504926554307,0,0,0,0,0,0.359995185156171
TED,0.23872858400256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112835682734201,0,0,0,0,0,0,0,0,0,0,0,0,-0.053658912997052,-0.0894752681799395,0,0,0,-0.195594359826311,0,0,0,-0.0202146923187606,0,-0.0878313161081748,0,0,0,0,0,-0.0568326352192846,0,-0.0488852008338763,0,0,-0.139948930185645,0.468166714393644,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.00510106288560334,0.00192959362807511,0,0,0,-0.00207030058451704,0,0,0,0,0,0,0,0.0545011310827057,0,0,0.0258066279004803,0,0,0.0406091791944682,0,0,-0.00888096327984272,0,0,0.0220454346628348,0,0,0,0,0,0,0,0,0,0,0,-0.0046532982307014,0,0,-0.312642268933513,0.120425864794399,0.103713633689869,0,0,0,0,0,0,0,0.349861648121619,0,0,0,0
MKreturn,0,0,0,-0.027818755335168,0,0,-0.0845224091792469,0,-0.17993729240789,0,0,0,0,0,0,0,0.139942539797003,0,0,0,0.00550651650030779,0,0,0,0,0,0,-0.0377609590686402,0,0,0,0,-0.110997705484862,0,-0.0945533866057018,0,0,0,0,0,0,0,-0.0313037805420012,0,0,0,0.0363697210056611,0.0638250204610846,0,0,0,-0.05164255003161,0.035781056282165,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125932763602901,0,0,0.00721856322461595,0,0,0,0.0041836860040251,0,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.00444995117920765,0,0,0,0,0,0,0,0.00442621319915024,0,0,-0.00602867125387186,0.0135638269762043,0,0,0,-0.0942262509132481,0,0
CarbonVol_Shenzhen,0,-0.00334994181728597,-0.000602232888768318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294125234567674,0,0,0,0,0,0,0.00341031349706033,0,0,0,0,0.107780000849859,0.0415033213643466,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00179114445128406,0,-0.00267770113491575,0,0,0,0,0,0,0,0,0,0,0,0,0.00209765598512017,-0.00192791216618803,0,0,0,0,0,-0.0039220470165409,0,0.00142678539412635,0,0.0082462484356029,0,0,0,0.00149748824572725,0,0,0,0,0,-0.00435516023254985,0,0.00507140485541294,0.0119169071206891,0,0,0,0,0,0
CarbonVol_Hubei,-0.0193513265856249,0,0,0,0,0,0,0,0,-0.000199912554930053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278356977937521,0,0,0,0,0,0,0,-0.00919066255328973,0.000893331919404669,0,0,0.0500194296947103,-0.0731994579518943,0,0,0,0.421669419443283,0,0
