,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300003.SZ,X600089.SH,X600177.SH,X300136.SZ,X600271.SH,X002085.SZ,X600522.SH,X002294.SZ,X000157.SZ,X002007.SZ,X002008.SZ,X600118.SH,X600809.SH,X600487.SH,X600566.SH,X600699.SH,X600867.SH,X002074.SZ,X600372.SH,X000559.SZ,X000623.SZ,X000596.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0.0275930796213166,0,0,0,0.0753556079830723,0,0,0.0611347910338334,0,0,0,0,0,0,0.0290575955889017,0,0,0,0.0317097899455697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194535018243366,0,0,0,0,0,0,0,0,0,0,0.0234968049687622,0,0,0,0,0,0,0
X600741.SH,0,0.503460979595562,0,0,0,0,0,0.0544007462853833,0.0794826604534336,0.023863785115456,0,0,0,0,0.0916556248332776,0,0,0,0,0,0,0,0,0.0344186334607016,0,0,0,0,-0.00926887141625751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600849349205023,0.0280536235261895,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.732609373602471,0,0,0,0,0,0,0,0,0,0,0.0111638006571127,0,0,0,0,0,0,0,0.0359307686521867,0,0,-0.00473578463689305,0,0,0,0,0.0209826618318969,0,0,0,0,0,0,0,0,0,0,0.00993516566492975,0,0,0,0.101727212197935,0,0,0.0106008456805592,-0.00557642370236533,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.276640031361676,0,0,0,0,0,0,0.120672972129829,0,-0.140417400244355,0,0.0876351445178436,0,0.0336858920651499,0,0.00808607238002947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958728918441275,0,0,0,-0.0200534474571912,0,0,0,0.0123669416412395,0,0,0,0,0,0
X002236.SZ,0,0,0.190358285908494,0.0861147341094715,0,0,0,0,0,0,0,0,0,0,0,0.338047636447669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.12824116542321,0,0,0,0,0.0815611101091771,0,0.0445808233491794,-0.0162581629244494,0,0,0,0,0,0
X002475.SZ,0,0,0.0415996966994267,0,0,0,0,0,0,0,0,0,0,0,0.181753905803281,0,0,0,0,0,0,0,0,0.00931405902747671,0,0,0,0,0.150511879959143,0,0,0,0,0,0,0,0,0,0,0.0597785885298149,0,0,0,0,0,0,0,0,0,0.00926673834428168,0.0235716245968862,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747000723392533,0,0,0,0,0.165462988024212,0,0,0.0715131243520782,0,0,-0.0759584292354497,0,0,4.33680868994202e-19,0,0,0,0,0,0.103579796740425,0,0,0,0,0,0,-0.0378928045934565,0,0.0435038640304035,0,0,0.315296806454565,0,0,0.0302659765053837,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.114572195294568,0,0,0,0.131278902440987,0,0,0.0169875602321187,0,0,0,0,0,0,0,0,0.0471018866023352,0,0,0.0610491001210047,0.0876887166105003,0,0,0,0,0,0,0.146624168955657,0,0,0,0.0127740960283268,0,0.0232710970505488,0.239457161638045,0,0,0,0,0,0,0,0,-0.0204425635793778,-0.0151652623834583,0,0,0,0,0,0
X600066.SH,-0.0336812739457719,0,0,0.0242355426802432,0,0,0,0,0,0,0,0,0,0.17237494331321,0.168956940020329,-0.267254962527247,0,0,0,-0.131565296476965,0,0,0,0.0541265506031286,0,0,0,0,0,-0.0119032675758919,-0.119138667015862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254983700945176,0,0,0,0,0,0,0
X000338.SZ,0,-0.0155841409893159,0,-0.278747794489141,0,0,0.216981977010111,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.255491148249826,0,0,0,0,0,0,0,0,0,0,0.0654902921437744,0,0,0,0,0.0851920872197773,0,0,0,0.199186858410669,0,0,0,0,0,0,0.02107981106958,0.00335458323939746,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.00261152436003051,0,0,0,0.0666868256710435,0,0.0999891806873715,0,0,0,0,0,0,0,0,0,0.0558205446076036,0,0,0,0,0,0,0,0,0.148586583488147,0,0,0.17127309115669,0,0.0826571458907601,0,-0.00380924466462657,0,0,0,0,0,0,0,0.00519867405153093,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.064074225310367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115106252906661,0,0,0,0,0,0,0,0.159470305275958,0,0,0,0.0940224460870167,0,0,0,0,0,0,0.00984027514730603,0,0.0985492936496171,0.0395900806836159,0,-0.0508994172304954,0,0,-0.00707596309822327,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509449117717973,0,0.0657593727254686,0,0.218567038730775,-0.0456482272012129,0,0,0,0,0,0.0452557109401639,0,0,0,0,0,0,0.190130475583843,0,0,0.130396908266733,0,0.0195424990243396,0.114786849098168,0,0,0.147180327327021,0,0,0,0,0,0,-0.00680899230340951,0.0102245606048909,0,0,0,0,0,0
X002508.SZ,0,0,0.12690403464734,0.145603392211629,0,0,-0.060365985560878,0,0,0,0,0,0.275661460108871,0,0,0,0.0986271892691971,0,0.253726623899912,-0.157872691105305,0,0,0,0,0,0,0,0,0,0,0,0.0513828589771961,0,0,0,0.198464483611631,0,0,0,0,0,0,0,0.0395215793054053,-0.00418530108178823,0,0,0,0,0,0.0351110293233331,0,0,0,0,0,0
X300124.SZ,0,0,0,0.407720170150221,0,0,0.0341419134208818,0,0,0.159760437944897,0,0,0,0,-0.0354168473862381,0,0,0,0,0.152498210522492,0,0,0,0,0,0.0225373695919729,0.0389145893324822,0,0,0.0212517019721502,0,0,0.0960313568088335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402691494045903,0.0309592785898879,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0520501517974325,0,0.0806604470971881,0.00650710209380163,0,0.0953030709876105,0,0.0977374682947825,0,0,-0.0261537068297621,0,0,0,0,0,0,0,0,0,0.0443780236355969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501543916598557,0.102355314690513,0,0,0,0,0.0178997644415682,0,0,0.00358361181871442,0.0241483448479468,0,0,0,0,0,0
X600089.SH,0.547032615399499,0,0,0,0,0,0,0,0,0,0.2239464954366,-0.0683350211579561,0,0,0,-0.216030636695584,0,0,0,0,0,0,0,0.121240248526439,0,-0.141452207085772,0,0,0,0.39278400406305,0,0,0,0,0,0,0,0,0.139112531288179,0,0.0933631094833532,0,0,0.0654951119062526,0,0,0,0,0,-0.000798060779782523,0,0.247170139292442,0,0,0,0,0
X600177.SH,-0.0142501244008329,0,-0.0423469625643142,0,-0.0200383097948989,0,0.0541869704960388,0,0,0,0,0,-0.00807882264886691,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0518723474238183,0,-0.0118716371576256,0,0,0.0445927464444194,0,0,0,0,0,0,0.127930527825827,0,0,0,0,0,0,0,-0.065884856991684,0,0,0.028355789775184,-0.00106211419430593,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0865927693226534,0.114725466072902,0,0.0305728177043667,0,0,-0.0838517038969251,0,0,0,0,0.0444862755073468,0.112544168839096,0,0,0,0,0.0354021915791863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153907613164445,0,0,0,0.112564849329571,0,0,0,0,0,0,0.00506317236526175,0.165351435517197,0,0,-0.0168409068629563,0,0,0,0,0,0
X600271.SH,0,0,0.0269786257934483,0,0,0,0.133920367948086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088142554840339,0,0.0299612995097517,0,0.254881228147805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198858366731628,0,0,0,0,0,-0.0290898446860618,0.0137511571679953,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,-0.159995628371999,0,0,0,0,0,0.25361559228432,0,0,0,0,0,0,0,-0.192613271620806,0,-0.184157196047962,0,0,0,0,-0.153729002537173,0,0,0,0,0,0.252333079703401,0,0,-0.217129671814118,0,-0.341800421502373,0,0.150918255089604,0,0,0,0,0.0168659286314339,0.0508638669304763,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.133900758039826,0,0,0,0,0,0,0,0,0.0161791099596021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208072325361949,0.128363054709697,0,0.0438720275614039,0.00831117688352893,0,0,0,0.322960063210856,0,0,0,0,0.000712657714037393,0,0,0,0,0,0
X002294.SZ,0,0,0.0916253252796028,0,0,0,0,0,0.0318011053201879,-0.122487355605691,0,0.0826759964562675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116394132528575,0,0.0536374119903691,0,0.0839695637993039,0,0,0,-0.0102323905010566,0,0,0,0,0,0.00712119521706084,0.00143505702779491,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360418330375684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107305937839482,0,0.174805744625852,0.0466884779227413,0.0241305042796986,0,0,0,0,0.00298438468577738,-0.0112793066679673,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184188913397093,0,0,0,0,0,0.0147365354000434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177406237844301,0,0.0954014501306381,0,0,0.0120627133309827,0,0,0,0,0.104207893149631,0,0.00960960344136062,0,0,-0.000510729030994529,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1167526176266,0,0.218299580326001,0,0,0,0,0,0,0,0.0477764165169193,0,0,0,0.246015557385483,0,0,0,-0.229373844492913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163520855715007,0,0.0187657420310151,-0.0215739072097368,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0232516592630939,0,0,0,0,0,0,0,0,-0.0157101726772794,0,0.0401330571728393,0.00987322330992492,0,0,0,0,0,0,0.089263589638847,0,0,0,0,0,0,0.0487748069331709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379486297732878,0.0224178525258518,0,0,0,0,-0.00728682660972443,0.0357613113014988,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0256750614864902,0,0,0,0,0.0215217765199638,0,0,0.106440740386525,0,-0.0465971448307858,0,0,0.264736187070762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223472925795459,0,0,0,0,0,0.402623755262996,0,0,0,0.0040101873462706,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.0335064480570399,3.46944695195361e-18,0,0.0561850144646322,0,0,0,0,0,0,0,0.234412862236082,0.112458461352361,0,0,0,0,0,0.153842139727466,0,0.0578946473447337,0,0,0,0,0,0,0,0,0,0,0,0.208443933903792,0,-0.0232768402169673,0,0,0,0,0.525059074664351,0,-0.0133200107810542,-0.000858980449109314,0,0,0,0,0,0
X600566.SH,0,0,0,0.149950859584208,0,0,0,0,0,0.0274091191852188,0,0,0,0,0.0635383162312166,0,0,0,0,0,0,0.0674928278139025,0,0,0,0,0.032380146116801,0,0.0426776787859603,0,0,0,0,0,0,0,0,0,0.0266710739218962,0,0,0,0.104904611158777,0,0,0,0,0,0,2.16840434497101e-19,0.00250049757412621,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188896611467656,0,0.0552083951309973,0,0,0,0,0,0,0,0,0,0.396843108999126,0,0,0,0,0,-0.0138914293469968,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528163994836157,0,0,0,0,0,0,0,0,0.0310946736639566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100026667946884,0.0351494259578777,0,0.00971442168298629,0.0700629372991841,0.12367713186888,0,0,0.0145063425097034,0,-0.0166445617644717,0.0466106422657279,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0114715128798542,0,0,0,0.215999910704197,0,0,1.38777878078145e-17,0,0.266766129633458,0.0677279344888937,0,0,0,0,-0.109764488253776,-0.191915666832563,0,0.145424010794677,0,0,0,-0.0707207046898013,0,0,0,0,0,0,0,0,0.119343946300119,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294080060206624,0.0472583901528552,0,0,0,0,0,0
X600372.SH,0,0,-0.119088286192236,0,0,0,0.0191887127600377,0,0,0.0242938466612249,-0.0877169873518273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127286283965597,0,0.179890546389507,0,0,0,0,0,0,0,0,0,0.791106963284769,0,0.0023722169246891,-0.0322510005489691,0.094748781183116,0,0,0,0,0,0,0,0,-0.0265871456958139,0.0224587597681875,0,0,0,0,0,0
X000559.SZ,0,0,-0.00779420258071275,-0.172962407455945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935946070912575,-0.0236392678061441,0,0,-0.0487538884091262,0,0,0,0,0,0,0.387544305547019,0,0,0.246586536457201,0,0,0,0,0,0,0,0,0.0510520045466221,0.0562736787894142,0,0.250986562713269,0,0,0,0,-0.0145896807595501,0,0,0,0,0,0
X000623.SZ,0,0,-0.0275447267743331,0,0,0,0,0.0758761253263279,0,0,0,0,0,0,0.0158945962627631,0,0,0,0,0,0.0203116392333783,0,0,0,0,0,0,0,0.0619170873790057,0,0,0.049048935154951,0,0.0270855537183935,0,0,0,0,0.0480378575638957,0,0,0,0.0725993151682137,0.129684056232776,0,0,0,0,0,0.000201755461359842,-0.0153415592905654,0,0,0,0,0,0
X000596.SZ,0,0,0.0481419476567067,0,0,0,0,0.257016418677867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408091173137809,0,0.331712391966642,0,0,0,0,0,0,-0.0724465141125319,0,0,-3.3881317890172e-21,0,-0.0439878972054788,0.0159544602423762,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252995715073787,0,0,0,0,0,0.0452936001982667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261845324649548,0,0,0,0,0,0,0,0,0,0,0,0.00654845086660207,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0739543443400619,-0.0220158593950893,0,0,0,0,0.0474446949457144,0,0,0,0,-0.0426818237018645,0,0,0.0757247771411196,0,0,0,0,0,-0.0239365635799735,0,-0.0742808839208964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382873514480018,0,0,0,0,-0.0122795118684336,0,0,0,0.0215698772577234,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25439765647728,0,0,0,-0.738450296850377,0,0,0,0,0,0,0,-0.83832563453997,0,0,0,0,0,0,0,0,1.32369253397108,0,0,0,0,0,0,-2.16348740569298,0,0,0,0,0,0,0,0.723435164012114,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165006533676849,0,0,0,0,0,0,0,0,0,0,0,-0.133255277872035,0,0,0,0,0,0,0,0,0,0,-0.0809691430378234,0.288062990960356,0,0,0,0,2.21937935379075,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00894476603500698,0,0,0,0,0,0,0,-0.00535949174719644,0,0,0,0,-0.11943922816728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.010174301766276,-0.0956132059102821,0,0,0,0,0,0,0,0,0,0,-0.0231912863440606,0.0328398065312891,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0604934694777843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175564933690886,0,-0.0473082473321401,-0.00338512217061593,0,-0.0388845424952483,0,0,0,0,0,0,-0.0184168113822908,0,0,-0.0292848303951328,0,0,0,0,-0.014945226613803,0.0355217552781356,0,-0.0278463616821768,0,0,-0.00338979553340014,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104707011639474,0,0,0,0,0.000522082320634782,0,0.000666372533178617,0,0,0,0,0,0,0,0,0.000545541019357193,0,-0.000700891397474136,0,0,0,0,0,0,0,0.000956264340856896,-0.00183502591538584,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00316105562412806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032229313990867,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318459137129529,0.0836347201308225,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00798820799838465,0.011802959100093,0,0,0,0,0,0,0.000873747369071488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329912745415745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159715969326612,0.0220635752527451,0,0,0,0.0938386093906268,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161138833359706,0,-0.014691351235358,0,0,0,0,0,0,-0.0106084374351992,0,0,0,0,0,0,0.0570548999099432,0,0,0,0,-0.00168557755935654,0,0,0,0,-0.0171904556964844,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0256547822654994,0.0050315547676451,0,0,0,0,0,0
