,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X600703.SH,X000100.SZ,X300142.SZ,X000157.SZ,X002236.SZ,X600271.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600487.SH,X600498.SH,X600183.SH,X600177.SH,X600867.SH,X000977.SZ,X002241.SZ,X002371.SZ,X600066.SH,X300014.SZ,X000066.SZ,X000050.SZ,X600522.SH,X300146.SZ,X600118.SH,X600776.SH,X600372.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.102621485702577,0,0,0,0,0,0.0192078057736647,0,0.0845864276063058,0.0983406841836998,0.104938284406634,0,0,0,0,0,0.0528864614032943,0,0.0307018243293608,0,0,0,0,0.0864947806202129,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394592515442389,0,0
X600031.SH,0,0.0338822746753363,0.192595230857519,0,0,0,0,0,0,0,0,0,0,0.160263177183446,0,0.1635354006722,0,0,0,0,0,0.0787806436107586,0,0,0,0,0,0,0,0,0,-0.016274172334067,0,0,0,0,0,0,0,0,0,0,0.0331870562601692,0,0,0,0,0,0,0,0,-0.0066499160535411,0,0,0,0,0.0471699848428271,0,0
X002475.SZ,0.26399390453209,0,0.0357256271829647,0,0.115479046856314,0.223770651720267,0,0.178103322697619,0,0,0,0,0,0,0.166739775540366,0,0,0,0,0.165644174575186,0,0,0,0,0,0,0,0,0.0331400330067211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440048783156954,0,0,0,0,0,0.0279115688844931,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.414813267829103,0,0,0,0,0,0,0,0,0,0.0490920470845197,0,1.38777878078145e-17,0,0,0,0,0,0,0.0290095705727912,0,0,0,0,0,0,0,0,0,0.230689233973557,0.0871384400317852,0,0,0,0,0,0,0,0,0,-0.015349784310921,0,0,0,0,0.0219808161246711,0,0
X600741.SH,0,0,0.147880206204303,0.134255888313018,0,0,0,0,0,0,0.0197997392781867,0,0.156055446772095,0,0,0,0,0,0,0.0391760480832245,0,0,0,0,0,0,0,0,0.216530986184234,0,0,0.161004430601685,0.0135657323517058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210456619287698,0,0
X000596.SZ,0,0.051751836526624,0,0,0,0,0,0,0,0.143283130198327,0,0,-8.67361737988404e-19,0,0,0,0.418142582889852,0.0600314154191236,0,0,0,0,0,0.0378067869806735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135115683531369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169851329703763,0,0,0,0.0311049544704476,0,0
X600809.SH,0,0.353888543600216,0,0,0,0,0,0,0,0.0664470071160007,0,0,0,0.00536769521115209,0,0.126423464330046,0,0,0,0.0108238565877798,0,0.0772760479001549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426853415241351,0,0,0.0738617243269393,0,0,0,0,0,0,0,0,0.0135754392771698,0,0,0,0,0,0,0.049859737276917,0,0
X000661.SZ,0,0,0.0727595876563866,0,0.261972328147109,0,0,0,0,0,0,0,0,0,0,0.199794744340786,0,0,0,0,0,0,0,0,0,0.0691633443618699,0,0,0,0,0,0,0,0,0,0,0.0510017848087079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182715029349346,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0906130133336571,0,0,0,0,0,0,0,0.125827930201457,0,1.73472347597681e-18,0,0,0,0,0,0,0.0569523618254396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862678486846432,0,0,0.051259411916186,2.71050543121376e-20,0,0,0,0,0,0,-0.00289349648492502,0,0,0,0,0.0111210969620897,0,0
X600703.SH,0,0,-0.167302606858744,0,0,0,-0.331806759995583,0,0,0,0,0,0.598231017293169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367664265797431,0.0103371357147632,0,0,0,0,0,0,0,0,0,0,-0.0867543884124136,0,0,0,0.23884314279081,-0.000572900398169172,0,0,0.218485803695797,-0.0257535216679539,0,0.579992636483605,0,0,0,0,0
X000100.SZ,0,0,0.0141239331305229,0,0,0,0,0.0308054348859755,0,0,0,0,0,0.0939104956097336,0,0,0,0,0,0,0,0.0385691698426097,0,0.0677960046041872,0,0,0,0,0,0,0,0.0149298613010373,0,0,0,0,0,0,0,0,0,0,0.0907810550261896,0.131161079476028,0,0,0,0,0,0,0,-0.00776007164485161,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.121861779146367,0,0,0,0.103688879490581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185917640801396,0,0.177752524085695,0,0.0214976984315426,0,0,0,0,0,0,0,0,0.0583994190484821,0,0.0210143269121429,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0927592155379597,0,0.0873859993004825,0,0.0791833764808521,0.0879889991476479,0.0703331532661723,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560078741079934,0.0276071471739299,0,0,0.0154941895962388,0,0,0,0,0,0,-0.0327553221729957,0,0,0,0,-0.0128055978312306,0,0
X002236.SZ,0,0,0,0,0,0.451565075190058,0,0.0767366898036665,0,0.0806290995270242,0,0,0,0.0019102402431772,0,0,0,0,0,0.0471018693159665,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0820882136194526,0,0,0,0,0,0,0.19816298279736,0,0,0.0191569885476311,0,0,0,0,0,0,0,0,0,0,-0.0626604924619873,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108073744584582,0,0,0,0,0.0103983444117638,0,0,0,0,0,0,0,0.0798634560490027,0,0.031007573980861,0,0,0.239597373345667,0.0420364279740269,0,0.115267048034957,0,-0.0334987632447109,0,0,0,0,0.0118928633828372,0,0
X002007.SZ,0,3.46944695195361e-18,0,0,0.589157356804818,0,0,0,0,0,0,0,0,0,0,0,0.0982088792866385,0.109610999595308,0,0,0,0.0696012481792157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554689398574471,0,0,0,0,0,0,0.0987327052283101,0,0,-0.029166059354068,0,0,0,0.00683582211820506,0,0
X300003.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745048805273653,0,0,0,0.125500802025598,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0378829312455961,0,0.0556237432188784,0.0954522490377308,0,0.100195440000738,0,0,0,0,0,0.0452409089091679,0,0,0,0.0252309362311061,0,0,0,0,0,0,0
X300124.SZ,0,0.0819490267192706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716502195295618,0,0,0,0,0,0,0,0.129777452203687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445087934205501,0,0,0,0,-0.0143435026776495,0,0,0,0,0,0,0,0,-0.0294952259871409,-0.00283116354145724,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14178462867706,0.154108896415553,0,0,0,0,0.155143684561079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342597402728198,0,0.113069005341397,0,0,0,0.244360177535336,0,0,0.00904052753670193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126424947590474,0,0
X002179.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702301560739559,0,0.122196685993984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159459710298543,0,0,0.0268151446778319,0,0,0.0533621584829512,0,0,0,0.0618358997674167,0.11182337738565,0,0,0,0.0672493869341688,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.0935147429789164,0,0.0985728807807348,0.169531302314408,0,0,0,0,0.206383756879184,0,0,0,0.00897729937808703,0,0,0,0,0,0.0425488887822536,0,0.123498106647595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112331913486363,0,0,0,0.0917973118252248,0,-0.0586752899716054,0,0,0,-0.0194036598450199,0,0,0,0,0.00165204903058908,0,0
X002506.SZ,0,0,0,0,0,0,0,0.42190231774758,0,0,0,0,0,0,0,0,0,0.101244566107692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655859549033454,0,0,0,0,0,-0.0494873606347095,0,0,0,0,0,0,0.0999126912617252,0,0.0321830306840715,0,0
X600487.SH,0,0,0,0,0,0,0,0.043929420371486,0,0,0,0,0.0381895117963503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100868219158874,0,0.254983908349688,0.00756658070454235,0,0,0.0521076981144057,0.261434616607636,0,0.0405139123095945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176571343432615,0,0
X600498.SH,0,0,0,0,0,0,0,0.346678953807629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489697668792319,0,0.0967146008223352,0,0,0.0629842198702682,0,0.0107098613525418,0,0,0.0121072276739593,0.0930405644775867,0,0,0,0.0292673257373975,0,0,0,-0.0180946104586181,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0260594916983315,0,0,0,0,0,0,0,0,0.0420086036158844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482461542261402,0,0,0,0,0,0.0453455900815944,0,0.169527298882461,0.28174757766332,0,0,0,0,0,0,0,0,0.0118180682225953,0,0
X600177.SH,0,0.0212961965639057,0,0,0,0,0,0,0,0.0213078796653777,0,0,0,0.233343405227768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248282935634803,0,0.00373231528924375,0,0,0,0,0,0,0,0,0,0,0,0,0.0259999389119453,0,0,0,0,0.0107250575184264,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.219531853897462,0,0,0,0,0,0,0,0,0,0,0,0.179493403554478,0,0,0,0.0251000732163338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100860784716849,0,0.0146846341415429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503220824614361,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.322706960513602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1655369800224,0,0,0,0,0,0,0.235281665839681,0,0,0,0,0,0,0,0.248623309622963,0,0.0269802367772306,0,-0.038071669476202,0,0,0,0,-0.0316702507691435,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773553167210688,0,0,0,0,0,0.105611937421557,0,0.236803074942482,0,0,0,0,0,0,0,0,0,0,0.191773382599253,0,0,0.176904911291453,0,-0.0153737947372091,0,0.00759931725486686,0,0,0,0,0,0,0,0,0,0.0777306618611284,-0.139272648845007,0,0,0,0.0685723723501102,0,0
X002371.SZ,0,0.0450349501737278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315874726614207,0.0253777165124956,0,0,0.101884838059634,0.153969989899296,0,0,0,0,0,0,0.142183413590278,0,0,-0.0817604013940865,0,0,0,0,0,0
X600066.SH,0,0,0.0234860125228258,0,0,0,0,0,0,0,0,0,0,0.13394689231172,0.118843932335469,0,0,0,0.0681238298660462,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0270314460433799,0,0,0,0,0,0.352084281306926,0,0,0,-0.0957938619686315,0,0.0552391785928785,0,-0.0213587728847469,-0.0660237702561149,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0965072960612562,0,0,0,0,0,0,0,0,0,0,0,0.0871253040260577,0,0,0,0.0592439216076274,0,0,0.123156669981647,0,0,0,0,0,0,0,0,0,0,0,0.297962893981819,0,0,0,0.118305353486551,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0429519589490606,0,0,0,0.0237567058789234,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268442491016343,0,0.168685589930806,0,0,0,0.136679832968289,0,0,0,0.236079793973685,0,0.0238378865770568,0,0,-0.0559681417617166,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.281359827712907,0,0,0,0,0,0,0,0,0,0.0772129727001922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133218552706777,0,0,0,0,0,0.421448066606237,0,0.115691261074125,0,0,0,0,0.0868877669235088,0,0,0,-0.0196098445649079,-0.124925659724911,0,0,0,0,0,0
X600522.SH,0,0.0124994029031455,0,0,0,0,0,0.312475290081159,0,0,0,0,0.0575904348655485,0.0935819440209978,0,0,0,0,0,0,0,0,0,0.00935508049433496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376205303232822,0,0.00150359980875451,0,-0.0215760586962306,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,-1.73472347597681e-18,0.09179939349012,0,0,0,0,0,0,0,0,0,0,0.156007859424793,0,0,0,0,0.0958367791227009,0,0,0.0674987739778826,0,-0.0292478865273512,0,0,-0.0255705560612084,0,0,0,0,0,0.156056579792639,0,0,0,0,0,0,0,0,0,0,0,0,0.154032141263959,0,-0.0084546925058486,0.0900906815058176,0,0,0,0.0296880094660244,0,0
X600118.SH,0,0.128948429724523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029485445528028,0,0.12139913158933,0,0.0548558452509613,0,0,0,0,0,0,0,0.0510461311715665,0,0,0,0,0,0.0839186650689819,0,0.0246537163152166,0,0,0,0.0244696305349795,0,0,0,0,0.304597254229109,0.0815615095316428,0,0,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.190000803632455,0,0,0,0,0,0,0,0,0.0366428484071495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143142749212464,0,0,0.366291369364882,0,0,0,0.0396458956187916,0.171001079677871,0.00562369594644552,0,0,0,0,0.0919366199247143,0,0,0.0598668276243438,-0.146339213847307,0,0,0,0.0382916637246552,0,0
X600372.SH,0,0,0,0,0,0,0,0.0191866338374775,0,0,0,0,0,0,0.0417709571169803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496513337110526,0.0882897328175383,0,0,0.167615496766056,0.120409115934354,0,0.0685109394793654,0,-0.00175942938163393,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23422211507043,0,0.0724277564378228,0,0,0,0,0,0,0,0.365481995642279,0.00762356859673195,0,0,0,0,0,0,0.19628732245286,0,0,0,0,0,0,0.167694422586271,0,0,0.0913581325559123,0,0,0.000951020525896004,0.214985190472268,0,0,0,0,0.00300069931787165,0,0,0,0,0.00845503761565636,0,0
Change_TY3M,0,-0.032456031634324,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.068861881381466,0,0,0,0,0,0,0,0.0750399044945625,0,0.0727751514671206,0.0529842815180244,-0.063076489244542,0,0,0,0,0,0,0,0,0,0,0,0,0.0601753162094801,0,-0.0737255684771527,0,-0.257409580428639,0,0,0,0,0,0,0,0,0,0,-0.053818191066736,-0.167813619559989,0,0,0,-0.0976239840297776,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418642259866926,0,0,0,0,0,0,-0.351240780482304,-0.184055105352904,0,0,0,0,0,0,0,0,0,-0.275739732324672,0,0.0962817775861757,0,0.286489327499919,0,0,0,-0.278397725102033,0,0,0,0,0,0,0,0,0,0,0,1.09001177260624,0,0,0,-0.268657747109143,0,0
TED,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0948866819521458,0,0,-0.218929220452607,0,0,0.0483375537059101,0,0.0193741945910568,0,0,0,0,0,0,0,0,0,0,0,0.381302991240377,0,0,0,0,0,0,-0.187679156285341,0,0,0,0,-0.113844112456322,0,0,0,0,0,0,-0.426982666128627,0.0666360583336304,0,0,0,0,-0.261239137601664,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664342226377844,0,0,0,0,0,0,0,0,-0.0544480534800948,0,0,0.0458702552707691,0,0,0,0,0,0,0,0,0,-0.0567825943556316,-0.0245989757028138,-0.0400132229991763,0,-0.0161590540060552,0,0,0,0,0,-0.00149627173227939,-0.0324849672333734,0,0,0,0.0226745987610426,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772000432797893,0.0229421076490679,0,0,0,-0.0280672785721631,0,0,0,0,0,0,0,0.0883931362170216,0,0,0,0,0,0,0,0,0,-0.0195083375935067,-0.0296408081503913,0,0,0,0,0,0,0,0,0.00952039815416162,-0.0502988736327218,0.120909705247569,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.000736612658389497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107885242998392,0,0,0,0,0.000398287083770144,0,0
CarbonVol_Shenzhen,0,0,-0.29163850087318,0,0,0,0,0,0,0,0,0.897829281789394,0,0,-0.16502180063306,0,0,0.225212995867042,0,0,0,0,-0.567897050272751,0,0,0,0,0,0,0,-0.687582873546963,-0.0562447796691022,0,0,0,0,0.368799010408141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.637910038311859,-0.379733851056814,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499426804626414,0,0,0,0,0,-0.0162572856235314,0,0,0,0,0,0,0,0,0,0,0.00905352396838589,0,0,0,0,0,0,-0.0019202107500819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263963180147971,-0.00379599386951546,0,0,0,-0.0303168147792701,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417576914241931,0,0,0,-0.00869136894993012,0,0,0,0,0,0,0,0,0,0.0065713523512166,-0.0155745343623145,-0.000255211747863779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752431221505706,0,0,0,0,-0.0112744106734009,-0.00373172051915325,0,0,0,0,0.00367690443955255,0,0
