,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X002049.SZ,X000977.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X600584.SH,X600741.SH,X601877.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X000066.SZ,X600702.SH,X002074.SZ,X600460.SH,X300003.SZ,X002463.SZ,X300142.SZ,X000733.SZ,X002156.SZ,X002007.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0.148981324410707,0,0,0,0,0,0.142668688627246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219213690625907,0.162793634023417,0,0.141775268116871,0,0,0,0,0,0,0,0,0,0.322442013813738,0.0566034771173769,0,0,0,0,0,0,0.0812445661610848,0,0.0215161411282288,0,0,0.0561923140674913,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.0263518079511904,0.0453555843870762,0,0,0,0,0,0,0,0,0,0,-0.129191539917797,0,0,0,0,0.0522624909257044,0,0,0,0,0,0,0,0,0,0,0,0.0626299867609269,0,0.02700614033543,0,0,0.041402081600274,0.0546014001564016,0,0,0.273051217906094,0,0,0,0,0.0622398936552785,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0323521260675668,0,0,0.0029771450002669,0,0,0.0278059126056142,0,0,0,0,0,0,0,0.183599083762549,0.184672573814596,0,0,0,0,0,0,0,-0.0329230547677116,0.090696208591675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201148837103057,0,0,0,0,0,-0.00375178181273443,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.097966529902905,0.0311168469473825,0.0337739288871282,0.144977995744395,0,0,0,0,0,-0.0816570669733047,0,0,0,0,0.122237517649572,-0.0335561184292432,0,0,-0.0538099846647204,0,0.0681725285111048,0,0,0,0.248272807489274,0,0,0,0,0.0373693778003767,-0.0511910843757014,0,0,0,0,0,0,-0.0310142426369673,0,0,0.00637221910948103,0,0,0,0,0.0134607768469171,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0227307233179755,0,0.0914707208213833,0,0,0,0,0,0,0,0,0,0,0.101971438581772,0,0,0,0,0.0464928699784326,0,0.0322394528397321,0,0.0159637775761871,0,0,0,0.101134840496878,0,0,0,0.0060431562626062,0,0,0,0,0,0,0,-0.000785999309419426,0,0,0,0.125518187977662,0,0.0024264944015892,0.0288593373080304,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.196257437828403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033284972402304,0,0.140023019893229,0.0649876799269815,0,0,0.00118782840317861,0,0,0,0,0,0,0.129190566227233,0,0,0,0,0.0175445770697754,0,0,0.024456157035143,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.111738547726011,0.133555761732307,-0.0602194548701834,0,0,0,0,0,0,-0.0690300702862605,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032246911040369,0.0632841142638853,0,0,0,0,0,0,0,0,0,0.112670855542546,0,0,0,0.193947091202339,0,0,0,-0.0437670636879666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.142110975412846,0.0844886724873443,0.087453548136435,0,0,0,0.00242247038630652,0,0,0,0,0,0,0,0,0.0122482717748395,0,0,0,0,0.009947159844978,0.0139983074158461,0,0,0,0,0.0625431275504666,0.0262818616134328,0,0,0,0,0,0.328650207062393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0380038400616307,0,0,0,0,0,0,0,0.0599044544028105,0,0,0,0,0,0,0,0.12396086992657,0.0835141037974343,-0.0283036784157561,0,-0.0584716721879214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456886674897747,0,0.0555558153300868,0,0,0,0,0,0.485114255358882,0,0.0256702410881322,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0713382385032591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760912018968886,0,0,0,0,0.202523833936931,0,0,0.164993488221909,0,-0.046045053361239,0,0.0842418563410788,0,0,0.0519052545465328,0,0,0,0,-0.0768844222133766,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404335295562701,0,0,0,0,0,0.0199798776862807,0,-0.0204086592742941,0,-0.0112778446034281,0,0,0,0,0,0,0.0833463658452967,0.0322963528581801,0,0,0.11457726288647,0.483544549991869,0,0,0,0.0442417860112273,0.0143096112078527,0,0,0,0,0,-0.00433549345316046,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0388243367539522,0,0.0473948454944145,0,0,0,0,0,0,0.303650199584069,0.16920030491557,0,0,0,0.0542487158353948,0,0.00390537820450232,0,0,0,0.0403629680188211,0.0931552690592578,-0.0446152206939832,0,0,0,0,-0.0161333179540101,0.103241406760483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459538520008765,0,0.141922347553994,0,0,0,0,0
X600089.SH,0,0,0,0,0.0395650709909086,0,0,0,0.0852810662233989,0,0.0428620993184788,0,0,0,0,0,0,0,0.274725331420082,0,0.0835875241193584,0.12488780006034,0,0,0,0,0,0,0,0.0378726102309048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207824821127858,0,0,0.193854816874926,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116416103831924,0,0,0,0,0,0,0.0462803357411811,0,-0.0177941408529385,0,0,-0.0287764303872917,0,0,0,0,0,0,0,0,0.0792303022540818,-0.109208535434278,0,0,0,0,0,0,0,0,0,0,0.00968328295594187,0,0,0,0,0,0
X600703.SH,0,0,0,0.0188079405182376,0,0,0,-0.230852235214309,0,0,0,0,0,0,0,0,0,0,0,0,0.121277224568299,0,0,0,0,0,0,0,0.0042540765310674,0,0,0,0,0,0,0,0,0,0,0,0,0.0806101080633801,0,0.0211461329097101,0,0,0.118767964686251,0,-0.00477257328408873,0,0,-0.142132992292734,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0361838502523152,0,0,0,0,0,0,0,0,0,0,0,0.157542906117935,0,0,0,0.208052640736122,0,0,0,0,0,0,0,0,0,0,0,0.0637219506304288,0.236278112501147,0,0.492261301667811,0,0.0148802955180472,0,0,0,0,0,0,0,0.0169557900524398,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0670892651569499,0,0,0,0,0,0.331272822110312,0,0,0,0,0.185584915517034,0,0,0,0,0,0,0,0,0,0.0725177478192217,0,0,0,0,0,0,0,0,0,0,0.253149013889341,0,0,0,0,0,0,0.307271641301255,0,0,0,0,0,0,0,0.110210475331991,-0.127997659581404,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0683234619556204,0,0.0299692442219245,0,0,0,0.436454885091562,0,0.0599046017674632,0,0,0,0,0,0,0,0.00920005237425779,0,0,0.0216308255791757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746971744813614,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.31468709482091,0,0,0,0,0,0,0.0542019069231419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486315484164792,0,0,0,0,0.167238260896936,0,0,0,0,0,0,0,0,0,0,0,0.2113860870861,0,0,0,0,0,0,0,0,-0.0671705543031588,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.00293483803190206,0,0,0,0,0,0,0,0.00950748620942861,0,0,0,0,0.00421966186953758,0.032352847945616,0,0.0152793113683327,0.0964322383478913,0.00471101949492132,0,0,0,0.0902270539847712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539532216587308,0.226902731580819,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.533656026663162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781449972420643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940624822168422,0,0,0,0,0.0566820249748012,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0890016237330357,0,0,0,0,0,0,0,0,0,0,0,-0.124715748701732,0,0,0,0,0,0,0,0.0764995919802261,0,0,0,0,-0.140327159502798,0,0,0,0,0.00159666648563029,0,0,0,0,0.129253297580598,0,0,0.512557888529038,0,-0.037697460074458,-0.0189036439457004,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0644790815618964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494191403653232,0,0,0,0.106107255003597,0,0.0052746032421395,0,0,0,-0.0364216008127118,-0.0217868265890172,0,0,0,0.00573478653383691,0,0,-0.0264945480465416,0,0.0696797527247101,0,0,0,0.0402944409239454,0,-0.00513937957465789,0,0,0.0902639809879424,0,-0.00242493087778797,-0.00151349611995405,0,0,0,0,0,0
X601877.SH,0,0,0,0.0416934675411925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560465829905162,0.102372466240712,0.170669015167003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355645038799867,0,0,0,0,0.138828502754228,0,0,-0.0142981650871789,0,0.00305736813867685,0,0,0,0,0,0.017766784299137,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289139864665643,0,0,0,0.018418532180616,0.151441353942174,0,0,0,-0.00260430319164719,0,0.0572357788962265,0,0,-0.025949399883898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100868152685925,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.233227186823457,0.0119475864788654,0.156791897259432,0,0,0,0,0,0,0,0,-0.105241400860367,0.321889628030838,0,0,0,0,0,-0.123042768379336,0,0.0162705266847418,0,0.0893763561427504,0,0,0,0,-0.158767251866596,0,0,0,0,0,0,0,0,0,0,0,-0.0691891490164363,0,0,0,0.00535591762582124,0.17293011720207,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331291304266968,0.0909138430291375,0,0.0233359976690096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0110801733853228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669264476584916,0.112377280122463,0.0197758592129909,0.0569746497811424,0,0,0,0,0,0,0,0,0.0376129053992762,0,0,-0.08749424680398,0,0,0,0,0,0.126243031441249,-0.00516613143505866,0,0,0,0,-0.0268827545659003,-0.0579051219505186,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.326733293119524,-0.0906044787550591,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0190994081012021,0,0,0,0,0,0,-0.028664221308711,0.0649125071163841,0,0,-0.0111688348170906,0,0,0,0.199155139454166,0,0,0.254447001629639,0,0,0,0,-0.0226753016750221,0,0,0,0,0,0,0
X600702.SH,0,0,0.266215492251959,0,0,0,0,0,0,0.181434475135932,0.00852839449356908,0.0166478408443296,0,0,0,0,0,0,0,0,0.0372494087946476,0,0,0,0,0.0152598533032791,0,0,-0.0556717568620731,0,-0.0255587940554031,0,0,0,0,0,0,0.193781110042705,0,0,0,0,0.0605878526053968,-0.0233635458316928,0,0,0,0,0,0,0,0,-0.0674523834576558,0,0,0,0,0,0
X002074.SZ,0,0.0246984919271934,0,0.0182954552253626,0,0,0,0,0.0322077376311993,0,0,0,0,0,0,0,0,0,0,0,0.370146461205085,0,0.0299863061104435,0,0,0.0128190140900383,0,0,0,0,0,-0.0940873445106298,0,0.250480183496977,0.00568043561902434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112521283584523,0,0.00728634281866943,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.250647098977793,0,0,0.208743127149327,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.270474655167255,-0.0874312637885066,0,0.0387131396859928,0,0,0.0408401354036037,0,0,0,0,0.162556636000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,-0.0310825861593453,0,0.0463321228745259,0.02208601118617,0,0,0,0,0,0,0,0,0,0,0.132753479497281,0,0.0159531336136572,0,-0.0124787377676722,0,-0.058526403809754,0,0,0.0834782579702501,0,0,0,0,0,0.0666434126689999,0,0,0,0,0,0,0.0923107252373811,0,0,0.126503709261163,0,0,0.0329380737117121,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.134796056236854,0,0,0,0,0.135242437492478,0,0.00786997175196228,0,0,0,0,0,0,0,0,0,0,0,0,0.0603848308996429,0.150079622974402,0.209972303413753,0,0.395664738371407,0,0,0,0,-0.119304865975506,0,-0.2010945774738,0,0,8.67361737988404e-19,0.0496125185095991,0,0,0,0,0,-0.00744605780168966,-0.132974021402613,0,0,-0.24093620674503,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658813900244424,0.0115056300515129,0.120678423587445,0,0.126194777839956,0,0.112952082803188,0,0,0,0,0,0,0,0,0,0,0.0115904859875083,0.0961894832350007,0,0,0,0.0674808872097417,0,0,-0.0336400243001978,0,0.134285351788689,-0.0597717043332749,0,0,0,0,0.0307302528012896,0,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0372380430396013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260916143568034,0.0779991066711442,0,0,0.213771944303853,0,0.169136239689279,-1.0842021724855e-19,0,-0.00336023434526498,0,0,0,0,0,0,0.0258902266715238,0,0.139897555426874,0.0501473200163351,0.0127703277343808,0,0,0,-0.00427663508795395,0,0,0,0,-0.0261475793741508,0,0,0.00387460072326941,0,0,0,0,0,0,0
X002156.SZ,0,0,-0.039662722139614,0,0,0,0,0,0,0,0.0265976942339966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236936591389901,0,0,0.0887070973885057,0.18094795445974,0.363934631170337,0,0,0,0,0.148696585124015,0,0.162504982315254,0,0,0,0.108229346535447,0,0,0.0392899507690481,0,0.05051883772938,0,0,0,-0.0314029342034329,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.044607590801714,0,0,0.0266475144521776,0,0,-8.67361737988404e-19,0,0,0,0,-0.045944135564535,0,0.0170119030583387,0,0,0,0,0,0,0,0.0444374588074032,0,0.0735195064051583,0.0362991521868598,0,0,0,0,0,0.0160504180990611,0,0,0,0,0,0,0.280391937628388,0,0,0,0,0,0.20840289799461,0,0,0.032234596400383,0,0,0,0,0,0,0
X300146.SZ,0,0,0.221031572869424,0,0,0,0.1694856294722,0,0,0,0,0,0,0,0,0,0.106987387947249,0,0,0,0,0,0.100755548603657,0,0,0,0,0,-0.0387101172854902,0,-0.0208781784786462,0,0,0,0,0,0,0,2.16840434497101e-19,0.0333334544997108,0,-8.67361737988404e-19,0,0,0,0,0,0.0834914873872552,0,0,0,0.0250547665170112,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0790960679373762,0,0.0217313175043002,0,0,0,0,0,0,0,0,0,0,0,0,0.135406902701054,0,0,0.0883751433694627,0.0851394107174439,0,0.0601092835236096,0,0,0,0.0141046582527941,0,0,0,0.0262898637134337,0.119997900333462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124721958182595,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.109904065766294,0,0,0,0,0.157546095155009,0,0,0,0.135227222462216,0.13941073727493,0,0,0,-0.348663077061105,0,0,0.165927445980195,0,-0.0102956282101805,0,0,0,-0.0351612698497871,0,0,0,0,0,0,-0.00624872373212548,0,0,-0.143862041381215,-0.0877241706057818,-0.0879075167656905,0,0,0,0,0,0,0,0,0,0,0,-0.148296634718225,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0129311033948245,0,0.322292331384535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757891208287993,0.073985979112675,0,-0.0251752511998273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165603703420603,0,0,0,1.14159788909396,0,0,0,0,0,0
TED,0,0,0,-0.201037808068897,0,0,0,0,0,0,0,0,0,-0.568315322309355,0,0,0,0,0,0,0.0751609772859008,0,0,0,0,0,-0.0649524071869458,0,0,0,0.399567276285725,0,0,0,0,0,0,-0.224562202339859,0,0,0,0,0,-6.93889390390723e-18,0,-0.126539366953336,0,0,0,0,0,0.50079667521256,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0624820789286443,0,0,-0.0537580252195348,0,0,0.285045347109606,0,0,0,0,0,-0.0030852454887576,0.00720012195217253,0,0,0,0,-0.0463849150233802,0,0.0819236634634788,0,0,0.104312624748685,0,0,0,0,0.0405237434001382,0,0,0,0,0,0,-0.0546868729478195,0,0,0,0,0,0,0,0.0554325561232981,0,0,-0.0697767410287333,0,0,0,0
MKreturn,0,0,0,0,0,-0.0305392150469739,0,0,0,0,-0.0926517786055406,0,0,0,0,0,0.0269498736713896,0,0,0,0,0,-0.0658220570532346,0,-8.67361737988404e-19,0,-0.0293864210667229,0,0.10378262235132,0,0,0,0,0,0,0.0504285904555654,-0.0888468701289477,0,0,0,0,0.0418544110590889,0,0.0114003167150454,0.0187251860278795,0.0486350529203874,0,0.10230267965675,0,0,0.0480766759384703,0.00512546548354087,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000535455887115683,-0.00108557587824688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50225984419961e-05,0,0,0,0,0,0,0,0,0,0.00127845562599025,0,0,0,0,0,0,0,0,0,0.00124120202541118,0,0,-0.0027011553215618,-0.0016395200888722,0,-0.00129021120024424,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394799202554562,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304177801310601,0,0,0,0.000575362158250906,0,0,0,0,0,0,0,0,0,0.000534526885963136,0,0,0,0,0.00036183685880466,0,-0.00151627533095363,4.32965378603227e-05,0,-3.3881317890172e-21,0,0,0.00888017341156099,-0.00608164547736193,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
