,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X000100.SZ,X600703.SH,X600031.SH,X600271.SH,X000157.SZ,X600118.SH,X002236.SZ,X600066.SH,X000338.SZ,X600372.SH,X000559.SZ,X000016.SZ,X002241.SZ,X600741.SH,X600089.SH,X002475.SZ,X000568.SZ,X000066.SZ,X600177.SH,X002292.SZ,X300124.SZ,X600839.SH,X002294.SZ,X300003.SZ,X002465.SZ,X600312.SH,X002129.SZ,X000869.SZ,X600867.SH,X000800.SZ,X600525.SH,X000581.SZ,X300142.SZ,X000550.SZ,X600498.SH,X002007.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0482429066876518,0,0,0,0,0.0579314169247083,0.153076874764587,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922648632814897,0,0,0.0370380688985793,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.143673859686912,0,0,0,0,0,0,0.0239728628417451,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.190195545923118,0,0.212296899641911,0.0547353651235188,0,0,0,0,0,0,0,0,0,0,0,0,0.116282386143938,0.100702614536245,0,0,0,0,0,0,0,0,0.0649882162651898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211971068729089,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0276314637219275,0,0,0,0,0,-0.0385671689135833,0,0,0,0,0,0,0,0,0,0,0,0,0.167867142104494,0,0,0,-0.0222593364840099,0,0,0,0,0,-0.0543450841694641,0,0,0.0306310519082835,0,0,0,-0.0203752963271433,0,0,0,0,-0.059312033783705,-0.0627506874077203,0.0627360706426976,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.183799542342668,0.216554270727268,0,0,0,0.0224498028445703,0,0.0935869346919586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151825892002941,0.0633620622427961,0,0,0,-0.000603933315870278,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0734527277904515,0,0,0,0,0.190257300371299,0,0,0,0,0,0,0,0,0,0.0451822247758208,0,0,0,0,0,0.299972745654103,0,0,0,0,0.0777616249025246,0,0,0,0,0,0,0,0,0,0,0,0.0331386874592512,0.0282635158246543,0,0,0,0,-0.00887055597700591,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.185815562403145,0.306386950079241,0,0,0,0,0,0,-0.0600983930386368,0,0,0,0,0,0,0,0,0,0,0,0,0.333333571254258,0,0,0,0,0.109249984343021,0,-0.10782931636175,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.019289847511455,-0.0466177488724437,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0248697318537442,0,0.0216756625886185,0,-8.67361737988404e-19,0,0,0,0,0.0906239078470773,0,0,0.3214168873961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866223918869053,0,0,0,0.0123147899671795,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X002304.SZ,0,0.224971078002657,0,0,0,0.0457931764373291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093026484129113,0,8.67361737988404e-19,0.106010585369715,0,0,0,0.175074449706554,0,0,0,0,0,0,0,0.0271700851764982,0,0,0,0,0,0,0,0,0,0,0.0133177966673692,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061593281239064,0,0.11225438673351,0,0,0,0,0.132021034527498,0,0,0.0534120416093197,0.324367285292583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313561060637134,0,0.0184878137154648,0,-0.00535135207631505,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.165136608473659,0.0130404182137873,0,0,0,0.0349962102753572,0,0,0,0.0948083146158447,0.0326789142504474,0,0,0,0.19000767282391,0,0,0.103601162234984,0,0.00525275290962608,0,0,0,0,0,0,0,0,0,0,0.0168562126179897,0,0,0,0,0,0,0.116538379829488,0,-0.00287766012524056,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0726425703467359,0,0,0,0,0,0,0,0,0.220501080344878,0,-1.0842021724855e-19,0,0,0,0,0.149034464106938,0,0.0100362421117504,0,0,0,0,0,0,0.0424395539218297,0,0,0,0,0,0,0,0,0.008805272495443,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234635673963816,0,0.143835161718475,0,0,0,0,0,0,0,0,0.0896965529213583,0,0,0,0,0.024532949745191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172507651769623,0,0,0.115612708106196,0,0,-0.0123014829842804,0,0,0,0,0,0
X600703.SH,0,0,0,0.0275281208034436,0,0,0,0,0,0,0,0,0,0,0,0,0.0624738735088533,0.0372258292012536,0,0.0151636599283711,0,0,0,0.00707890658224366,0.108917405689669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144052445402694,0,0,0,0,0,0.382812347668917,0,0,0,-0.0251148382769508,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366164566955654,0.196915455630956,0,0,0,0,0.0734972030110376,0,0,0,0,0,0,0,0,0,0,0.00483842785936948,0,0.0338797248589461,0,0,0,0,0,0.0732667410220063,0,0,0,0,0,0,0,0,-0.00576731612502409,-0.00483229727520497,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0399098690632521,0,0,0,0,0,0,0,0.118087667193331,0,0,0.0566759374352189,0.0336874532760568,0.290532803315419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623196188856527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472575296059376,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0404757370868853,0.0211741276207894,0,0,0,0.100590721258,0,0,0,0.517149175672412,0,0,0,0,0,0.0575358290183764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127710975267228,0,0,0,0,0,0,0,0,0,0.0179672470871964,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570254876392723,0,0,0,0,0,0,0,0,0,0,0,0.254152690425672,0,0,0.177862592082408,0,0,0,0,0.137286841133861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0583022008478054,0,0,0.0131511449455803,0,0,0.0229413954867548,0,0,0,0,0,0,0,0,0,0,0,0.16575829168959,0,0,0,0,0,0,0,0.00958727091547563,0,0,0,0,0,0,0,0,0,0.0950608519149258,0,0.389874416038824,0,0,0,-0.00340095775042078,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0384550885192272,0,0.0549263517985636,0.22076320726424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058788386065301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712690822862278,0,0,0,0.059484554868912,0,0,0,0,0,-0.0151409709045216,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0921765230281308,0,0,0,0,0,0,0,0,0.00721933581386101,0.362783911388784,0.0477764682534029,0,0,0,0.135751438288858,0.0677001341265856,0,0,0,0,0,0,0,0,0,0,0.0235089432398638,0,0,0.023309805001521,0,0,0,0,0.0533242952129251,0,0,0,0,0,0,0,0,0,0.0176268240554581,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262965883985714,0,0,0,0,0.322024528051678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333482071456685,0,0.0518190949501662,0,0,0.0147599244718569,0,0,0,0,0,0,0,0,0,0.0273940234688463,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.119175904161512,0,0,0,0.00195852827851409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223602704022291,0,0,0,0,5.42101086242752e-20,0,0,0,1.0842021724855e-19,-0.00714178777251326,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0390159336050571,0,0,0,0,0.185015210958096,0,0,0,0,0,0,0,0,0,0,0,0,0.017436216829972,0,0,0,0.0683747337490189,0,0,0,0,0,0.163937039854239,0,0,0.0226391643521562,0.17763861207793,0,0.0437122583393451,0,0,0.0924878183523634,0,0,0,0,0,0,0,0,0.0197243274627514,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.151793592511417,0,0.0703762519439211,0,0,0,0.298155724501263,0.0246362435935231,0,0,0.0508009951493162,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859895989167587,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.449808487980542,0,0,0,0,0,0.000473943608605871,0,0.0568657945796811,0,0,0.130337684941531,0,0.0800887081521783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017265755478031,0,0,0,0,0.0182753910622364,0,0,0,0,0,0,0,0,-0.0030906494870588,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11841683547123,0,0,0,0,0,0,0,0,0,0,0.111468568868443,0,0.423036306380239,0.058479355977074,0,0,0,0,0,0,0,0,0,0,-0.0984539814191445,0,0,0,0.000879882688996299,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0971641667483495,0,0,0,0,0,0,0,0.0072885165452462,0,0,0,0.190425217969526,0,0.149351009668504,0,0,0.0760590241204613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219136961723647,0,0,0,0,0,0.0800447162841826,0,0,0,0,0,-0.0563544022902628,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755267922812296,0,0,0,0,0,0,0,0,0,0.00190200091651128,0,0,0,0.0818193747702396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036725371147465,0,0,0,0,-0.0769038421948953,0.0532179285481769,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.217492452951959,0.0200377049530746,0.227411707479018,0,0,0,0,0,0,0,0,0,0,0,0.0502012348612154,0,0,0,0,0,0,0,0,0.00397627691151961,0,0,0,0,0,0,0,0,0,0,0,0,0.107630949990439,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757504651657206,0,0,0,0,0.111521492243817,0.102293094702346,-0.113936190794704,0,0,0,-0.0899153093582161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489539029866726,0,0,0,0,0,0,-0.0333040160153126,0,0,0,0,0.112858237762805,0.0260184992384414,0,-0.00563972454961791,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079905248525408,0,0.155738773921478,0,0,0,0.0230932417938957,0.179048468656556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012141955841426,0,0,-0.0525150379182393,0.0558698387479756,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308247362389363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812706505950049,0,0.0702319903134627,0,0,0,0,0,0.00745324331577196,0,0,0,0,-0.0153071218646131,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.237482002402307,0,0.154846756695782,0,0.0570830147154426,0,0.154703153554377,0,0,0,0.0361056835920464,0,0,0,0,0.032399411901854,0,0.0810923477467702,0,0,0,0,0.0388550345707119,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0461993814743063,0,-0.0164312433677124,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.102588045848374,0,0,0.17804891185397,0,0.228680271139802,0,0,0,0,0,0,0,0.0599987826147585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046201754070865,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0830953276834906,0,0,0,0,0,0.00444419148979189,0,0.376141757694018,0,0,0,0.00875689928577859,0,0,0.0435217948078679,0,0,0,0,0,0,0,0.0671936241025872,1.35525271560688e-20,0,0,0,0,0.101384791225293,0,0,0,0,0,0,0,0.0111671003528765,0,0,0,0.00604611470040256,0,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0.0144334207106731,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379709361291135,0,0,0,0,0.031310492588516,0,0,0,0.0511665544678215,-0.011937407880964,0.0346159937009957,0,0,-0.0241155293542466,0,0,0,0,-0.0623059953753477,0.0483337837480548,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.216942257668009,0,0,0,0,0,0,0,0,0,0.169739244846445,0,0,0,0,0,0.0666374545766299,0,0,0,0,0,0,0,0,0,0,0,0.0540389246084171,0,0,0.0587360752062021,0,0,0,0,0.437897257496417,0,0,0,0,0,0,0,0,0,-0.00736820161484863,0,0,0,0,0,0
