,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X000568.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X000338.SZ,X600177.SH,X002292.SZ,X002085.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600498.SH,X002506.SZ,X601877.SH,X002426.SZ,X600522.SH,X600089.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000869.SZ,X000550.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0745781756523477,0,0,0,0,0.0232003623788941,0,0,0,0,0,0,0,0.0118978139730939,0.375433553375941,0,0,0,0,0,0.0100281388345664,0,0,0,0,0,0,0,0.103486399576343,0,0,0,0,0,0,0,0,0,0,-0.0638485406043628,0.123521281920188,0,0,0,-0.00189497941264667,0,0,0,0,0,0.0598000380343647,0,0,0,0,0,0,0
X600104.SH,0,0,0.0522066890132425,0,0,0,0,0,0.307548403453592,0,0.0327115207490146,0,0,0,0.0281058830743922,0,0,0,0,0,0,-0.0791093676230805,0,0,0.277615980339566,0,0,0,0.0556938957878474,0,0,0,0,0,0,0,0,0.0708337507429885,0,0,0,0,0,0,0,0,0,0,0,-0.0536995488783804,0,0,-0.0333976079959776,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690423245533394,0.0458349720049327,0,0,0,0,0.153463774568216,0,0,0,0,0,0,0,0.0101272345691264,0,0,0.00408900113820819,0,0,0.412933409003525,0,0,0,0,0.052941666672066,-8.67361737988404e-19,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.0673035711572792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815147259243316,0,0.0642082745412045,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0601575871188327,0,0.0733166877889224,0,0,0,0,0,0,0,0,0,-0.0936729357088366,0.0485283480274123,-0.0231109213222884,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0595975219592572,0,0,0,0,0.402243338593714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138772193136171,0,0,0,0,0,0,0.0858300352950892,0.102348453485897,0,0,0,0,0,0,0,0,0,0.0422216023527981,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0671547219594851,0,0,0,0,0,0,0,0,0,0,0.0244484052129642,0,0,0,0,0,0.0341661690974767,0,0,0,0,0,0,0.00421947579568244,0,0,-0.10229149338168,0,0,0,0.156373152973638,0.0998037050673056,0,0,0.0847775993075726,0,0,0,0,0,0.117064551026697,-0.0922155626124613,0,0,0,0,-0.036666135143754,-0.0327523975886471,0,0,0,0,0,0
X002304.SZ,0.265161936173405,0,0,-0.0500626693808643,0,0,0,0,0,0,0,0,0,0,0,0.0968030279893766,0,0,0,0,0,0,0,0,0,0,0,0,0.0607452918561784,0,0,0.0290757181205034,0,0,0,0,0,0,0,0,0,0.0631727547226856,0,0,0,0,0,0.232708215456231,0.00770880187994275,0,0,0,0.0975952745669876,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.111140654128643,0,0.0389414897522255,0.110844044920122,0.162590512102578,0,0,0,0.0163238374370044,0,0,0,0,0,0.0574161259074059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389055393960965,0,0,0,0,0,0,0.0312039579799259,0,0.050187013525421,-0.0614414600200968,-0.0169601398574298,0,0,0,0,0,0
X000625.SZ,0,0.206339741828945,0,0,0,0,0,0,0,0,0,0.091165908274912,0,0.06746340380449,0,0,0,0,0,0,0,-0.0154853006854555,0,0,0,-0.028775257977266,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106703299652504,0.0796731663732672,0.0534392526088699,0,0,0,0,0,0,0.094155796555071,0.0585423472327577,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724725190095141,0,0,0,0,0.0600391394972609,0,0,0.00444786569871599,0,0,0,0,0,0,0,0.0375174676449543,0,0.00740510537751644,0.0795832944553809,0.0274567020716357,0,0,0,0,0.117320483383871,0,0.151273201211711,0.00469323051086108,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0909774871800588,0,-0.0578663196827674,0.223993660694567,0,0,0,0,0,0,0,0,0,0.0635887587650068,0.0738582246367146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125289414022523,0,0,0,0,0,0,0,0.00802549018103328,0,0,0,0.0511515382008864,0,0,0,0,0,0,0,0.0383209363127968,0,0.0312558994319178,0.0246777581014781,0,0,0,0,0,0
X600741.SH,0,0.311306638835181,0,0,0.0814497078132091,0,0,0,0.124623718748292,0.0973379642771987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303696418930321,0,0,0,0,0,0,0,0,0.0601401937766711,0,0,0,0,0,0,0,0.0544202098381219,0,0,0,0,0,0,0.0409092766522017,0,0,0,0,0,0
X600703.SH,0,-0.0597675906501668,0,0.0857295578410067,0,0,0,0,0,0,0,0,0,0,0.00160117569845222,0.0626978500195496,0.385748005822602,0,0,0,0,0,0,0,0,0,-0.044646157049419,0,0,0,0,0,0,0,0,0,0,0,0.0181526893838873,0,-0.0182001357713409,0,0,0,0,0.0390242328546785,0,0,-0.0295466377487282,0,0,0,0.0454149773633226,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.00620793402690134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438497864226575,0,0,0,0,0,0,0.0409484701991074,4.33680868994202e-19,0,0,0.0849303194870137,0.137489618075106,0,0.0703124403032764,0,0,0,0,0,0.00164479891376232,0,0,0.0696771425231792,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.294867332803934,0,0,0,0,0,0,0,0.0644856328627273,0.0770717756573968,0,0,0,0.039324773787147,0,0,0,0,0.099813868186061,0,0,0.25934594970428,0,0,0,0,-3.46944695195361e-18,-0.136536538060835,0,0,0,0,0,0,0.172903415431003,0,0,0,0,0,-2.71050543121376e-20,0.083095933099179,0,0,0,0,0
X000568.SZ,0.0381917007382994,0,0,0,0.480281562441491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068441631887862,0,0,0,0,-0.107963140487344,0,0,0,0.00868454643048825,0,0.0977427740722487,0,0,0.0626989189954939,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0319763053579093,0,0,0,0,0,0,0,0.0629414810747972,0,0,0,0,0,0,0,0,0,0.0437246958113091,0.0408870191224004,0,0,0,0,0,0,0.151087055057112,0.0531677198627243,0,0,0,0,0,0,0,0,0,0.000462777808068842,0,0,-0.046308296239941,0,0,0,0,0,0
X002236.SZ,0,0,0.118046887447119,0,0,0,0,0,0,0,0.210587961488912,0,0,0,0,0,0,0,0,0,0,0.0549180310266598,0,0,0,0.138776958753247,0,-0.0666750847099481,0.024415878223561,0.0106512203909215,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0184066047510301,0,0,0,0,0.228675188773169,0,0,0.0788968512427514,0,-0.0584045883366788,-0.0157514037651686,0.210541531016506,0,0,0,0,0
X000100.SZ,0,0,0,-0.0114797649369073,0,0,0.12956532072005,0,0,0,0,0,0,-0.075507087073247,0.0468959576606755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847517886322288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814979031747069,0.0770985875614342,0,0.0139651591193663,0.0293338278711186,0,0.0465193537173466,0.0158792435119801,0.00795254780906339,0,0,0.0236036770101227,0,0
X600271.SH,0,0,0,-0.0108030994469218,0,0,0,0,0,0,0,0,0,0,0.012306157345707,0,0,0,0,0,0,0,0.0790871625536038,0,0,-4.33680868994202e-19,-0.0587582642917296,0,0,-0.0971546581314785,0.214873526233846,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0744540101950995,0.0531699580419055,0,0,0,0,0.0432539930245361,0,0.0547867676079502,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.170137279088826,0,0.00789205152520564,0,0.228926008827337,0,0.0539798762092671,0,0,0,0,0.0554843110848067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528722526827113,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.13133866445519,0,0,0,0,0,0,0,0,0,0,0.206643974997793,0,0.172569700509114,0.021028337537231,0,0,0.233667218352571,0,0,0,-0.0298179223853374,0.0172839904565268,0.135926910293891,0,0,0,0,0,0,0,0,0,0,0,0.104924009191484,0.00184985345824932,0.108708362034351,0,0,0,0,0,0.293092391751565,0,0,-0.0373338126676349,0,-0.0728632360210674,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.016940084559546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179117933659364,0,0,0,0,0,0,0,-0.0607051524550811,0.0133539699311401,0,0.500092681171127,0,0,0,0.0781065692517723,0,0.145064604973601,0,0.0293635793848918,0,0,0,0,0,0,0.0190942030047189,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157626029685341,0,0,0,0,0,0.00632268169196751,0,0,0,0,0,0,-0.0152533435829305,0,0,0,0,0,-0.103313852627199,0.0519684496405428,0.121696421517116,0,0,0,0,0,0,0.0693906676478566,0,0,0,-0.0500459387500391,0,0,0,0,0,0
X600177.SH,0,0.080873789082032,0,0,0,0.05131273675361,0,0,0,0,0.159480504191464,0,0,0,0.00308188619805835,0,0,0,0,0,0.123231130036599,0,0,0,0,0,0.0193453376675552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156973185611888,0,0,0,0,0,0,0,0,0,0.0344388464563233,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170136992888371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262811279309794,0,0,0,0.165554174916416,0,0,0.114964707444538,0,0.169239231130113,0,0,0,0,0,0,0,0.361413357773047,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184841451482711,0,0,0,0,0,0,0,0,0,0,0.0788581759986021,0,0.264945046165801,0,0,0,0.108039645533254,0,0,0,0,0,0,3.46944695195361e-18,0,0.0151275587646243,0.0309936086941085,0,0.0207827715053075,0,-0.0315344228311249,0,0.103889080070327,0.0887529255714739,0,0,0,-0.0174801297361846,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.23055631539262,0,0,0,0,-0.0116303275289078,0,0,0,0.0254909357177798,0,0.124774193773197,0,0.0355747510378107,-0.0186089828527758,0,0,0,0,0,0,-0.0201160486864946,0,0,0,0.0219778183667889,0,0.0382561195013624,0,0,0,0,-0.0452074715479438,-0.102458612679719,0,0,0.076808760912061,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0135181780296016,0,0,0,0,0,0,0,0,0.0778866367881383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28637769839951,0,0,0.0955065793829672,0,0,0,0,0,0.0970510839497172,0,0.119631016402883,0,0,0,0.0994722107170907,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0505068126772393,-0.162458983466873,0,0,0,0,0,0,0,0,0,0,0,0.00192002919358659,0,0,0,0,0,0,0,0.692472497925596,0,0,0,0,0.0717586203491664,0,0,0,0,-0.0391324009772482,0,-6.93889390390723e-18,0,0.131867255762688,0,0,0,0,0.19611824404942,0.0256424285976469,0,0.11405736486784,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243318722106197,0,0,0.00633014160000971,0,0,0.0721890331861613,0,0.0643308245543149,0,0,0.0549384778935323,0,0,0.113733534448863,0,0,0.290112242497491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152226346298182,0,0.146694913159476,0,0,-0.0472275067648171,0,0,0,0,0,0,0
