,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002241.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002049.SZ,X000625.SZ,X601877.SH,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X000661.SZ,X002074.SZ,X002180.SZ,X600702.SH,X000157.SZ,X600522.SH,X002236.SZ,X600884.SH,X000799.SZ,X000733.SZ,X000977.SZ,X002414.SZ,X600584.SH,X600779.SH,X002008.SZ,X002007.SZ,X601799.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.53681966182437,0,0,0.0800864289267256,0,0,0,0,0,0,0,0,0,0,0,0,0.031132410739216,0,0.00372544191795614,0,0,0.0274849066804319,0,0,0,0,0,0,0,0,0,0,0,0,0.1074646340495,0,0,0,0,0,0,0,0,0,0.000368445747378911,0,0,0,0,0,0,0,0,0,0,0.025618407801277,0,0
X000858.SZ,0.170267866528093,0,0,0,0.187318376559521,0.0248231484580541,0,0.0582467123760306,0,0,0,0,0,0,0,0,0.00621995588737621,0,0,0,0,0.0585132051629094,0,0,0,0,0,0,0,0,0,0,0,0,0.0434611827121248,0.087949448952915,0,0,0,0,0.0795346701586842,0,0,0,0,0,0,0,0,0,0,0.00384377403095764,0,0,0,0,0,0,0
X002415.SZ,0,0.0472552578984553,0,0,0,0.0511198873343998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405380935839885,0,0,-0.0296177106730298,0.013292621152337,0,0,0,0,0,-0.0674389804762108,0,0,0,0,0,0,0,0,0.120747759504731,0,0,0.0836752307760812,0.135262355641684,0,0,0,0,0,0,0,0,0.00310750525178113,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.286853057365253,0,0,0,0,0,0,0,0,0,0,0,-0.0220312923119718,0,0,0,-0.116354991067786,0,0,0.0251989779503018,0,0,0,0,0,-0.124866295209352,0,0,0,-0.10796656890934,0,0.115727063160795,0,0,0,0,0.135650188294913,0,0,0,0,0.179996273485226,0,-0.106847262400156,0,0,0.0740714068430619,0,0,0,0,0,0.00508055404564529,0,0
X000568.SZ,0.275723468284652,0,0,0.0521764586027562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148024274524869,0,0,0,0,0,0,0,0,0,0.0623952832166476,0,0,0,0,0,0,0,0,0,0,0,0,0.149330409413722,0,0,0,0,0,0.0106572937244801,0,0,0,0,0,0,0
X002475.SZ,0,0,0.00348269993953392,0,0,0,0.0246618199753208,0,0,0,0,0,0,0,0,0,0.275493028516469,0,0,0.321743950208519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099819926656413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494646872098953,0,0,0,0,-0.0187437336727694,0,0
X600276.SH,0,0,0.0180950971104868,0,0,0.0702514965190239,0,0,0.359734633324712,0,0,0,0,0,-0.186297085232375,0,0,0,0.213379979412764,-0.0270279808667338,-0.0181476220437044,0,-0.0379459761021413,0,0,0,-0.0443231041011988,0,0,0,0,0,0.0497325202163581,-0.0625177902092749,0.0847260063463429,0,0,0.0550050983050049,0,0,0,0,0,0,0,0,0,0.111467939445106,0,0,0,-0.0214469541142644,0,0,0,0,-0.0232235635147069,0,0
X002304.SZ,0,0.071353749902566,0.00498384909683626,0.0693431695651765,0,0,0,0,0.078577354137771,0,0,0,0,0,0,0,0,0,0,0.102405937741361,0,0,0.0998209994147202,0.070073459459732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078751799784746,0,0,0,0,0,0,0,0.0704163241165219,0,0,0.101547871477229,0,0,0.0188053099258666,0,0,0,0,0.018992142389547,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233013250205988,0,0,0,0,0,0,0,0,0,0,0,0,0.129578763817826,0,0,0,0.0737147805902925,0,0,0.162011025153481,0,0,0,0,0.0874846813738629,0,0,0,0,0,0,-0.00221198143580953,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.134435404282054,0.1471030851177,-0.0020484362573513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670461583037573,0,0,0,0.00860661916358075,0,0,0,0,-0.0361093289814545,0,0,0,0,0.0984934577121301,0,0,0,0,0,0,0,0,-0.0177184413334835,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0509651244521739,0,0,0.0944887672092394,0,0,0.00127164677225471,0,0,0.0190422764242435,0,0,0.092080548388983,0,0,0,0.179192887739273,-0.0407642368039739,0,0,0,0,0.0346941253784948,0,0.0343645820631503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073656903676225,0,0,0,0,-0.0131456628309842,0,0
X000725.SZ,0,0,0,0,0,0,0.0416429394147102,0,0.06847456448444,0,0,0,0,0,0,0,0,0,0,0,0.0206287705721217,0,0,0,0.049996300269623,0,0,0,0.313147544415842,-0.0336318877837109,0,0.00858037065118529,0,0,0,0,0,0,0,0,0,0,0.00152574577115522,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.00015777974426093,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0787031602123238,0,0,0,0.0935681249406554,0,0,0,0,0,0,0.284298799582799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287838184071964,0.0371031204282852,0,0,0.137726348038804,0,0,0,0,0,0,0,0,0.0555689701071801,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.083939029033681,0,0,0,0,0,0,0.0781365196331311,0,0,0,0.0656156829985261,0,0,0,0,0,0.062053838704698,0.0422090457677675,0,0,-0.0964171337563256,0,0.212528189572155,0,-0.0318313508937229,0,0,0,0,0,0.0876922954922468,0.112071049531408,0,0,0,0,0.187343771967946,0,0.0146441567851181,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131487496245766,0.297972474120402,0,0,0,0.162407721605454,0,0.0797901439203197,0.281941510543809,0,0,0,0,0,0,0,0.0932186724497925,0,0.000160234880217421,0,-0.0218445017863604,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0115811880174251,0,0,0,0,0,0,0,0,0.0622113803531859,0,0,0,0,0,0,0.134306658527911,0.139997932812886,0,0,0,-0.0158257119470524,0,0,0,2.16840434497101e-19,0.145863844008406,0.025613467470424,-0.0898863206082204,0,0,0,0,0,0,-0.160207026712968,0.0252746683503126,0,0.0869311627729625,0,0,0,0,0,0,0,0,0.00129899162874893,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.541061559650449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251665556832462,0,0,0,0,0,0,0,0.0266086387995875,0.0798749382554349,0,0,0,0,0,0,0.195626426555794,0,0.0608249322051133,0,0.0626847526397497,0.115864610272607,0,0,0,0,0,0,0,0,0.0129898530053631,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102400637467624,0,1.0842021724855e-19,0,0,0,0,-6.93889390390723e-18,0,0,0.0813373961305445,0.121115834792882,0,0,0.233614792407473,0.155050443482492,0,-0.330102722924599,0,0,0,0,0,0,0,0,0,0,-0.0775987036642381,0,0,0,0,0,0,0,0,-0.0531138462686148,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838504957285422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443564572155875,0.0555701988616254,0.25839422648811,0,0,0,0.125912279292075,0,0,0,0,0.0679956989673726,0,0,0,0,0.0745563652069666,0,0,-0.0366080301500041,0,0,0,0,0,0,-0.0096831273694589,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212822782308524,0,0,0,0,0,0,0,0,0.119719308461704,0,0,0,0,0,0,0,0.409717884840525,0,0,0,0,0,-0.0393048573518709,0,0,0,0.104020841509675,0,0,0,0,0.282807581036371,0,0,0,0.24434022112624,-0.0210588247637436,-0.01469778380395,0,0,0,-0.063166390064227,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.27730180327786,0,0,0,0.0794904971434151,0,0,0,0,0.161688769682359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946728267796752,0,0,0,0,0,0.137262355542038,0,0,0,0,0,0,0,0,0.00842356575822118,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.00544431135660159,0,0,0,0,0,0,0.115221793343568,0,0,0,0.146305770987719,0,0,0,0.00397403095943392,0,0.0572560881631949,0,0,0,0,0,0,0.163775783340071,0,0,0.165011690558302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17410133817759,0,0,0,0,0.0157791943327319,0,0,0,0,0,0,0
X000596.SZ,0.15761100988606,0.131869450856398,0,0,0,0,0,0.0880370752026423,0,0,0,0,0,0,0,0,0,0.0983132969204967,0,0.150263497739758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996031946798233,0,0,0,0,0,0,0,0,0,0.00955337754705246,0,0,0,0,0,0.00203046088853402,0,0,0,0,0.0237729635427961,0,0
X002049.SZ,0,0,0,0.148116747907384,0,0.0608011657115976,0,0,0,-0.0172417049257912,0,0,0,0,0,0,0,0,0,0.00860623411634267,0,0,0,0,0,-0.0676745790668773,0.16428602025053,0,0,-0.156631953615645,0,0.541858002336582,-0.0596844091307185,0,0,0,-0.229480794362131,0,0,0,0,0,-0.0287998773219872,0,0,0,0,0,0,0,0.170977137331489,0,-0.0206487790236806,0,0,0,0,0,0
