,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X002304.SZ,X600031.SH,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X600066.SH,X002236.SZ,X000977.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600522.SH,X000661.SZ,X600183.SH,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X601799.SH,X002223.SZ,X600566.SH,X600177.SH,X600060.SH,X002180.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.230926665773485,0,0,0,0,0,0,0,0,0,0,0.123657505006425,0,0,0,0.0088132270041161,0,0,0,0,0,0,0.0126083405544621,0,0,0,0,0,0,0,0,0,0,0.0561056355942653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239654763916313,-0.0065632739405467,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.290579844308608,0,0,0,0,0,0,0,0,0,0,0.275085232381985,0,0,0,0,0,0,0,0,0,0,0,0,0.000933809285221852,0,0,0,0,0.0229587091578909,0,0,0.0447258344474977,0.0164704730698902,0,0.0319855584515239,0,0,0,0,0,0,0,0,0,-0.00941138261951109,-0.0260328680487011,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.428357325659259,0,0,0,0,0,0,0,0,0,0.0109036826685718,0,0,0,0,0,0,-0.0665822713761825,0,0,0,0,0.137883176833118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421412320307397,0,0,-0.0798107996016798,0,0.027250745690951,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.154024389905704,0,0.0689347944923481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129645774944281,0,0,0,0,0.120099682550481,0,0,0,0,0,0.0710989995505472,0,0,0,0.058366544205742,0,0,0.0896543602817879,0,0,0,0,0,0,0,0,-0.0112675802244739,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867748990487558,0,0,0,0,0,0.0599994526331616,0.0799720308938788,0,0,0,0,0,0,0,0.0499935896174949,0,0,0,0,0,0,0,0,0.0646253005269952,0,0.0740981842839155,0,0.131793530137301,0,0.0615250807789093,0,0,0,0,0,0.0222223373062408,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0617826149266824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682626220896045,0,0,0,-0.0489102381742145,0,0,-0.018109632081393,0,0.162491975208365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500281908782832,0,0,0,0,0,-0.0451549835374333,0,0,0,0,0
X000568.SZ,0,0.882810485388505,0.20249308707717,0,0,0,0,0,-0.0161334968927126,0,0,0,0,0,0,0,0,0,0,0,0.0281024429864043,0,0,0,0.0149347839196914,0,-0.120439337648017,0,0,0,0,0,0,0,0,0.0334727508999973,0,0,0,0,0,0.096768927277691,0,0,0,0,0,0,0.0233441738305905,0,0,0.023704709340044,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0353893591486374,0.0369317335924355,0.0144502217881668,0,0,0,0.0769736230521859,0,0,0,0,-0.201388066295163,0.0834094700339559,0,0,0,0.116582304163781,0,0,0,0.0598483746427285,0,-0.0034242866825676,0,0,0,0,0.18481349872752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011228397037491,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300732259838197,0,0,0,0,0,0,0,0,0,0.322246294057439,0,0,0,0,0,0.125403176751927,0.0265994911639181,0,0,0,0.0908341916532434,0,0,0,0,0,0,0,1.73472347597681e-18,0.0138310417759865,-0.169340780315657,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.368429467171254,0,-0.106888617349615,0,0,0,0,0,0,0,0,0,0,0,0,0.14444633115987,0,0.263526217642802,0,0,0,0.109289081210578,0,-0.0218029332148906,0,0.05226601602196,0,0,0,0,0.0493013558277173,0,0,0,0,-0.184380833972601,0,0,0,0.260437033114735,0,0,0,0,0,-0.0503062738648791,-0.0480573456501239,0,0,0,0,0,0
