,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600276.SH,X000625.SZ,X300014.SZ,X600104.SH,X000651.SZ,X300124.SZ,X002129.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600741.SH,X600884.SH,X000100.SZ,X000733.SZ,X600460.SH,X600702.SH,X000157.SZ,X601799.SH,X000799.SZ,X600563.SH,X600418.SH,X002236.SZ,X600584.SH,X002176.SZ,X000800.SZ,X002414.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817247279059518,0.160865103011448,0.146462341920104,0.1158533915028,0,0,0.139272566639078,0,0.0856051679902498,0,0,0,0.0745155707052782,0,0,0.120345468012252,0,0,0,0,0,0,0,-0.0897177492965946,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0210058463004717,0,0,0.0496715858860565,0.0471729633013314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233954649486707,0,0.0557412188137435,0,0,0,0,0.0311913824126861,0,0,0.0425233124348041,0,0,0,0.157090660630486,0,0.0160023535611106,0,0.00536602110326977,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.11815411661299,0,0,0,0,0,0,0,0,0.0354349462791684,0,0,0,0.0380822755540012,0,0.17764141343993,0,0.033013553731445,0,0.057623262188655,0,0,-0.0284486482208558,-0.0129753577290232,0,0,0,-0.0312543479872208,0,0,0,0,0,0,0,0.00573109222553414,-0.0463953722846333,0,0,0,0,0,-0.0370630251267275,0,0,0.0358247190987702,0,0,0,-0.00446600340438782,0,0
X300124.SZ,0,0,0,0,0,0,0.12774509736598,0,0,0.0352281861080269,0.111977486921597,0,0,0,0,0,0,0,0,0,0,0,0.0195958189807952,0,0,0,0.17416748189374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347787223412283,0,0,0,0,0,0,0.0988820796738419,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.01097793333542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190993015891022,0,0,0,0,0,0.122169027453596,0.0831086555402847,0,0,0,0,0,0,0.0680613021801867,0,0,0,0,0,0,0,0,0,0.00707533769456441,0,0,0,0.0826239741867008,0,0
X000725.SZ,0,0,0,0,0.109631267018217,0,0.013839065657233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120337147406745,0,0,0.0930083810949617,0,0,0,0,0,0,0,0.00887968340720875,0,0,0,0,0,0,0,0,0,-0.00160448117842269,0,0
X600031.SH,0,0,0,0,0.00820828365693152,0,0,0,0.0865150765253046,0,0,0,0,0,0.000970895611258594,0,0,0,0,0,0,0,0,0.104878188012956,0,0,0,0.0703397653760927,0,0,0,0,0,0,0,0.155282338437073,0,0,0,0,-0.068348549330707,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0395022787149772,0,0
X003816.SZ,0,0,0,0,0.0135413156179074,0,0,0.215892082082183,0,0.00418234497911831,0,0,0,0,0,0,0.0677827292170378,0,0,0,0,0,0,0,0.0191389105625504,0,0,0,0,0,0,-0.0172602337596849,0,0,0,0,0,0,0,0,-0.0267584309013268,0,-0.0409371617620962,0.0359815202142948,0,0,0.0117240793347581,0,0,0.0730361867552317,0,0.0178235165863097,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.254060872445775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136926885200028,0,0,0,0.374693671092984,0,0,0,0,0,0,0,0,0,0,0,-0.0101545537135191,0.38546279168149,0,0,0,0,0,0,0,0,0,-0.113917369826163,0,0,0,0,0,0,0,0,-0.0472807088531345,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0455711323765481,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0626300127076834,0,0,0,0,0.279317415710615,0,0,-0.0868438275969419,0,0,0,0,-0.207030597163036,0,0,0.201907414019337,0.191838830032417,0,0,0,0,0,0,0,0,0,0.196839749388682,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.31164216636437,0.208844442462334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902263690820469,0,0,0,0,0,0,0,0,0,0,0.0695310463030806,0,0.161408596131513,0,0,0,0.022899629296207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0490303740844577,0,0,0,0,0,0.122819901712794,0,0.0598206230111726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366934669594756,0,0,0,-0.0280280655532512,0,0,0,0.194814151141618,0,0,-0.103458324115039,0,0,0,0,0,0,0,0,0,0,0,0.0187589039658355,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.415420217438849,0,0,-0.00511487523511962,-0.0401172922048066,0,0,0,0,0,0,0,0.130590857722563,0,0,0,0,0,0,0,0,0,0.0753417890640018,0,0,0,0,-0.0401732771524848,0,0,0,0,0,0,-0.0261569408979597,0,0,-0.024084160338683,0,0,0,-0.0427861031840917,0,0,0,-0.00783970344829591,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0258318102801229,0,0,0,0,0,0.0807513207102055,0,0,0,0,0,0.108354377579669,0,0,0,0,0,0.0839982091945376,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0131082112421457,0,0,0.0173432735087642,0,0,0,0,0.0265343332786409,0,0,0,0.164200673351602,0,0.0949823990037646,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0264651504389562,0,0.268953505809694,0,0.0163127671829381,0,0.210846338272512,0,0,0,0,0,0,0,0.0465671634421169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665038548488103,0,0,0,0.0321874185319529,0,0,-0.0958537839708648,0,0,0,0,0.102911542369274,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700856098878129,0,0,0.181628270949008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258366806051006,0.00892129132191706,0,0,0,0,0,-0.0452976787021108,0,0,0,-0.0548851681180286,0,0.074301300318282,0,0,0.070526404610998,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.00867633725462404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113490128132188,0,0,0,0,0,0,0,0.130998944470569,0,0,0,0,0,0,0,0,0,0.031141180716371,0.230473694123857,0,0.0993269627797074,0,0,0,0,0,0,0.0387762837824551,0,0
X000661.SZ,0,0,0,0,0.144066178735748,0,0,0,0.0656083584878566,0,-1.73472347597681e-18,0,0,0,0.038380493260437,0,0,0,0,0,0,0,0,0,0.0520167813769941,0,0,0,0,0,0.00521283221408182,0,0.154250345833501,0,0.0756024461078171,0,0,0,0,0,0,0.182165082324428,0,0.0224953237799872,0,0,0,0,0,0.0339122742133061,0,0,0,0,0,0,0.024132929061227,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.0561711265981573,0,0,0,0,0.0446984946291618,0,0,0,0,0,0,0,0,0,0,0,0.0704682065973717,0,0,0.0776613753734733,0,0,0,0,0.529042399959026,0,0,0,0,0,0,0,0,0.0804361401967104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809415136199818,0,0,0,0.0844122525908301,0.155144525006879,0,0,0,0,0,0,0,0,0.267986593515402,0,0.0170669426342913,0,0,0,0.0703088114507902,0,0,0,0,0,0,0,0.133799438045252,-0.0247201477586931,0,0,0,0,0,0.0139120118226035,0,-0.0611410364290816,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687517625212707,0,0.355150208275474,0,0,0,0,0,0,0.317610113144751,0,0,0,0,0,0,0.103824835735693,0,0,0,0,0,0.0549733521227217,0,0,0,0,0,0,0.0658403226477319,0,0
X002180.SZ,0,0,0,0,0,0,0.101600480215997,0,0,4.33680868994202e-19,0.186553604102333,0,0,0,0.0245513511201701,0,0,0,0,0,0,0,0,0,0.147364526843639,0,0.0105199778658999,0,0.0152507954757312,0,0,0,0,0,0,0,0,0.0467501225600108,0,0,0,0,0.0215250591516721,0.00690478681429929,0,0,0,0,0,0,0,0,0,0,0,0,0.0332972433596362,0,0
X300142.SZ,0,0,0,0,0.0098137337218324,0,0,0,0.369126099489881,0,0,0,0,0,-0.356651784377392,0,0,0,0,0,0,0,0,0,0,0,0,0.0807299160774671,0,0.0155867548162099,0,0,0,0,0,0,0,0,0.0728502079123642,0,0,0,0,0,0,0,0,0,0,0,0,0.1136882254812,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0135102197553935,0.0561165971691555,0.463440979623864,0,0,0,0,0,0,0,0,-0.103127272911577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290833573127277,0.162994898807525,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.127672920024921,0.0735328979604119,0,0,0.171582087121329,0,0,0,0,0,0,0,0,0,0,0,0,0.0937929058415135,0,0.124641336575638,0,0.126503090190778,0,0,0,0,0.0755418588774269,0,0,0,0,0,0,0,0,0,0,0,0.0639213966859588,0,0.0643338034707129,0,0,0,0,0,0,0.0292630719152323,0,0
X000100.SZ,0,0,0,0,0.025991725463944,0,0,0,0,0,0,0,0,0,0,0.548182090617962,0.119362198831791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196678792026298,0,0,0,0,0,0,0,0,0.0468762523693108,0,0,0,0,0,0,0,-0.0104139332714728,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279065230586738,0,0,0.151817796596356,0,0,0,0,0,0.175141800640131,0,0,0,0,0.0195551553270316,0,0,0,0,0,0,0,-0.0530494886462344,0,0.0176645112558422,0,0,0.0856620377641188,0,0,0,0,0,0,0,0,0,0,0,0,0.0493264581949789,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0618064657419808,0,0,0,0,0,0,0,0.37665103053441,0,0,0,0,0,0,0,0,0,0.00845252976295929,0.0425024646332724,0.0193664540225684,0,0,0,0,0,0,0,0.0401991848375541,0,0,0,0,0.0129510544694384,0,0,0,0,0,0.0759702900246178,0,0,0.0383082877584014,0,0,0,0.0476720086328458,0,0
X600702.SH,0,0,0.036828090869021,0,0.0940944890906633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052895391900502,0,0.0639229007736981,0,0,0,0,0,0,0,0,0.0259924787143762,0.0302474390278389,0,0,0,0,0,0,0,0,0,0,0.696018321055791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286265476271039,0,0
X000157.SZ,0,0,0,0,0.0491381000202645,0,0,0,0.065572562727524,0,0,0,0,0,0,0,0.351482070501352,0,0,0,0,0,0,0,0.0127256417026593,0,0,0,0,0,0,0,0,0,0,0.0454905223951947,0,0,0,0,0,0,0,0.0216722997498785,0,0,-0.00779966483554147,0,0,0,0,0,0,0,0,0,-0.00327950074936614,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.162113046098103,0.0273974795915405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911883688265251,0.0401350548013956,0,0,0,0,0,0.0563023730344397,0,-0.0868214703299711,-0.000584448191216225,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,-0.136879649602604,0,0,0,-0.0289491717705438,0.0227264883293538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116093528187075,0,0,0,0,0,0,-1.73472347597681e-18,0.571042570743002,0,0,0,0,0.0140063443674873,0,-0.00597325642158265,0,0,0,0.0159662884716387,0,0.0114657910530134,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00703425057175824,0,0,0,0,0,0,0,0.0522948288568636,0.194843385474991,0,0.0898664787949665,0,0,0,-0.0493951589294424,0,0,0,0,0,0,0,0.011854719918649,0,0,0,0,0,0.0175003984511478,0,-8.67361737988404e-19,0,0,0,0,-0.0125762093672847,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.417961316094445,0,0,0,0,0,0,-0.0719315349245062,0,0.304874323234775,0,0.187717216542589,0,0,0,0,0,0,0,0,0,0,0,0,0.244743300738628,0.304800189481969,0,0,0.0922041850617057,0,0,0,0,0,0,0,0,0.0704510597162112,0.178801165353725,0,0,0,-0.000990516947607706,0,0,0,0,-0.0267282681310218,0,0
X002236.SZ,0,0,0,0,0.476826050579094,0,0.114577621093538,0,0,0,0,0,0,0,0,0,0,0,0.0740716467172453,0,0,0,0,0,0,0,0,0,0.0267145034436763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251395250208632,0,0,0.0151707980510644,0,0,0,0,-0.0014489960164475,0,0,0,0,0.00757348465970837,0,0
X600584.SH,0,0,0,0,0.120513170843085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161900133117144,0,0,0,0.00398620904720192,0,0.16115301880848,0,0,1.73472347597681e-18,0.132148913648574,0,0,0,0,0,0,0,0,0.0741698192827654,0,0,0,0,0.0274737568106537,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0295091030688172,0,0,0,0.023515329626972,0,0
X002176.SZ,0,0,0,0,0,0,0,0.179919999128682,0,0,0.0317336419793636,0.242058176610789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765835623683344,0,0.0195319826077906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608049279060699,0,0,0,0,0,0.174467389241776,-0.113384540218917,-0.0140916842468103,1.73472347597681e-18,0,0,0,0.00425292987720263,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.125334180403079,0.164769790498333,0,0,0,0,0,0,0,0,0.172169027040939,0,0,0,0,-0.103071821504029,0,0.010818703920443,0,0,0,0,0,0,0.0511107206615101,0,0.0728063684634421,0,0,0,0,0,0,0,0.211904196460198,0,0,0.0368288670472086,0,0,0,0,0,0,0,0,0,0.017343999837114,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0864282287364316,0,0,0,0,0,0,0,0,0.0500974355954922,0,0,0,0,0.0960632959178313,0,0,0,0.139333945991585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900204205310876,0,0.0364956050215644,0,0,0,0,0,0,0,0,0.0135899695981295,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257943960574,0,0,0,0,0,0,0,-0.165846303733689,0,0,0,0.235580609459518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491886240625666,0,0.163037218996929,0.027447967526872,0,0,0.0326181698857809,0,0,0,0,-0.0504428790804386,0,0,0,0,0,0,0
Change_TY3M,0,0,0.054764177173624,0,0,0,0,0,0,-0.0122845671854264,-0.0979427812532759,0,0,0,0,0,-0.208750782865978,0,0,-0.18467157041636,0,0,0,0,0,-0.129745707107684,0,0.0970261696151227,0,0,0,0,0,0,0,0,0,0,0.0378530675896959,0,0,0,0,0,0,0,-0.0385435836927214,0,0,0.151976865020764,0,-0.0803906776149822,-0.0542847097880536,-0.0841147768094574,0,0,-0.0602169508491989,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0315500763922459,0,0,0,0,0.0550642320099239,0,0,0,0.0862763589014507,0,0,0,0,0,0,-0.0815556099558276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194605682858586,0,0,0,0,0,0,0,0,0,1.3190558876933,0,0,0,-0.80118258424427,0,0
TED,0,0,0,0,0,0,0,0,0.0199717500358697,0,0.122228536489877,0,0,0,0,0,0,0,0,0.133575270797946,0.0114720538388317,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.185667820173965,0,0.061150911437329,0,0,0,0,0,-0.0432915741331022,0,0,0,0,0,0,0,0,0,0,0.40525459306728,0,0,0,0,0.439230487271116,0,0
RealEstate_excess,0,0,0.0972633729084318,0.0178409218237928,0,0,0,0,0,0.0310692294248114,0,0,0,0,0,0,0,0,0,0.0610549716729511,0,0,0,0,0,0,0.0268122062058628,0.0640678618183313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00902319131808557,-0.0455048368957248,0,0,0,0,0,-0.123075284929926,0,0,0,0,0,0,-0.0104110707683046,0,0
MKreturn,0,0,0,0,0,0,0,-0.040390405048624,0,0,0,0,0,0,0,0,-0.0186066043563305,0,0.0793917947718782,0,0,0,0,0,0,-0.00858073828177471,0,0.021759994239146,-0.0521412683325542,0,0,0,0,0,0,0,0,0,0,0,-0.0423507638858971,0,0,-0.0108776681767157,0,0,0,0,0,-0.042771474135062,0,0,0.00670383017963672,0,0,0,0.0227383930456639,0,0
MKvol,0,0,0,0,0,0,-0.00160697856515368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169200925976822,0,0,0,0.0154604024418458,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529186621773104,0,0,0,0,0,0,0,-1.07042903845491,1.06118824161285,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235776497254505,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127604906831714,0,0
