,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X600741.SH,X600066.SH,X002049.SZ,X002028.SZ,X002236.SZ,X600522.SH,X601877.SH,X000066.SZ,X600839.SH,X600460.SH,X600487.SH,X600177.SH,X002156.SZ,X000800.SZ,X002456.SZ,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162354667015906,0.0194887022150958,0,0,0,0,0,0.20835020512091,0,0.145079947539886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494110260542173,0.0292527643933075,0,0,0,0,0,0,0,0,0,-0.0344143558653093,0,0,0,0,0,0,0
X600522.SH,0,0,0.133542324566516,0,0,0,0,0,0.0167455131392885,0,0,0,0,0.0310428631931996,0,0,0,0,0,0,0.135870035629964,0.0845115731054374,0,0,0,0.138270773734973,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.055081635241129,0,0,0,0.0171794941293162,0.0960253456884594,0,0,0.00407782635268629,0,0.0138855343799398,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323326516625517,0,0,0,0,0,0.0589992967176303,0.26297138145937,0,0,0,0,0,0,0,0.0959531574043444,0,0,0,0,0,0.0228027803487633,0,0,0,0.00760323870019059,0,-0.0182588413798914,0,0,0,0,0.0289710817020171,0,0,0,0,0,0,0,0,0,0,0.00358201276198566,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.0519334593405225,0,0,0,0,0,0.326319701584155,0,0,0,0,0,2.71050543121376e-20,0.189643260962505,0,0,0,0,0.00366410160349161,0,0,0,0,0,0,0,0,0.0197450058458003,0,0.524047312606696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153642895805413,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366099200103759,-0.0565258565442146,0,0,0,0.164209894329512,0.0824433712595274,0,0,0,0,0,0,0,0,0,0,0,0.123185676068002,0,0,0,0,0,0,0,0.306596351171396,-0.153400993333186,0,-0.00691716019898827,0,0.558291064517012,0,0,0,-0.109786064475227,0,0,0,0,0.0999514704465611,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1696190661759,0,0,0,0.137145297375692,0,0.11701493411132,0,0,0,0,0,0,0,0,0.439322787732456,0,0,0,0,0,0,0,0,0,0,0,0.162271650019798,0,0,0,0,0,0,0,0,-0.0293710153975283,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178409058688032,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0247802565307484,0,0,0.136578052207411,0,0,0,0,0,0,0,0,0,0,0,0,0.191875501077553,0,0,-0.0501944579056846,0,0,0,0,0,0,0,0.0194049884449451,0,-0.0535511013979576,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.153704593935289,0,0,0,0,0,0,0,0.0864383745909133,0.0302806595087963,0.0379459673916209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552090948402009,0,0,0,0,-0.0361973979464411,0,0
X002156.SZ,0,0,0,0,0,0,0,0,-0.0539142588096275,0,0,0,0,0,0,0,0,0,0,0,0.104467121495027,0,0,0,0,0,0,0,0,0.213598540881298,0,0,0,0,0,0,0,0,0,0,0.0749746656110987,0.0700523162312607,0.297996334274021,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.124126667106775,0,0,0.0606528198775726,0,0.0729572341226392,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0600307227794087,0,0,0,0,0,0,0,0.240725434347842,0,0,0,0.0675901661635692,0.0436912830861998,0,0,0.0913808513709204,0,0,0,0,0,0,0,0,0.126150201860324,0.125526058558444,0,0,0,0,0,-0.0061109927802914,0,0,0,0,0,0,0,0,0,0,-0.00809058311098412,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318527690724601,0,0,0,0,0,0,0,0,0.427817182192223,0,0.15857649947546,0,0.0931474913332754,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113215361349575,0.194378976141872,0.011201062035619,0.103176280834089,0,0.0341123626590438,0,0,0,0.292307193776993,0,-0.0648490601337332,0,0,0,0,0.0999364632964747,0,0
X000661.SZ,0,0,0,0,0,0,0,0.109924382300238,0,0,0,0,0,0.355028832093939,-4.33680868994202e-19,0,0,0,0,0.104436346983915,0,0,0,0,0.0327288845177287,0,0,0,0,0,0,0,0,0,0,0.0577206971506981,0,0,0,0,0,0,0,0,0,0.0132316307797224,0,0,0,0,0,0,0,0,0,0,-0.0148444054031247,0,0
X000921.SZ,0,0.0184426826547678,0,0,0,0.138705096740528,0,0,0.0619618271158046,0,0,0,0,0,0,0,0,0.329423411372754,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0276150648134645,0,0,0,0.260604816146358,0,0,0,0.0435737027220835,0,0.0239377236021293,0,0,0,0,0,0,0,0,0,0,0.0706663826981171,0,0,0,0,0,0,0,0,0.00241798550660091,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143074036591306,0,0,0.0220178092064952,0.0206030936303495,0,0,0,0,0,0,0,0,0.049205948862614,-0.102864487449227,0.0262984017643373,0,0,-0.0289101110845019,0,0
Slope,0,0,0.398521198131563,0,0,0,0,0,-0.137569760084603,0,0,0,0,0,-0.751811829067894,0,0,0,0,0,0,0,0,0,0,-0.0516463461519422,0,0,0,0,0,0,0,0,0,0,0.362749195939964,0,0,0,0.702663155233922,0,0,0,-0.752091303599426,0,0,0.295133985292022,0,0,0,0,1.44128847911506,0,0,0,0.354787998247224,0,0
TED,0,0,0,0,0,0,0,0,0,-0.178690282659747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141419525343245,0,0,0,0,0,0,0,0,0,-0.0188433333728007,0.0280154783418039,0,0,0,0,0,0.0369563632761633,0,0.0866219502965589,0,0,0,0,0.0816964460506101,0,0,0.386614458726319,0,0,0,0,-0.225944879417437,0,0
RealEstate_excess,0,-0.111079328039215,0.137605222361008,-0.0472253343473764,0,0,0,0,0.100306112018955,0,0,0,0,0,0,0,0,0,0,0.127690022787574,0,0,0,0,-0.108877546295777,0,-0.161936702832462,0.195633574522808,0,0,0,0,0,0,0,0,0,0,0,0,0.0800854672106799,0,0,0,0,0.055112729565177,0,0,0,0,0,0,0,0,0.0474171824487427,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0409778831813722,0,0,0,0,0,0,-0.175807486827342,0,0,0,0.00413933501071348,-0.0216907936181084,0,0,0,0,0.146640401367358,0,0,0,0,0,0,0,-0.0362699339437846,-0.0353435062193337,0,0,0,0,0,0,0.0312469187598265,0,0,-0.222055317096173,0,0,0,0.203682294031823,0,0,0,0,0.111852486313757,0,0,-0.0690529763361757,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292410827434401,0,0,0,0,-0.0534133708466259,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144613648192175,0,0.0238177521576735,0,0,0,-0.000696941001306956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358144683567546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049989529647959,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429129495531441,0,0,0,0,0,0,0,0,0,0,0,0.00640348097646409,0,0,0,0,0,0,0,0,0.0037298842823984,0,0,0,0,0,-0.000430739790865297,-0.0187375815259012,0,0,0,0,0,0,0,0,0,-0.0276655318562715,0,0,0,0,-0.0376254353408652,0,0
