,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X600584.SH,X002463.SZ,X600089.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002028.SZ,X600839.SH,X000066.SZ,X002049.SZ,X600522.SH,X002236.SZ,X002456.SZ,X600183.SH,X600066.SH,X002156.SZ,X002085.SZ,X601877.SH,X600460.SH,X600741.SH,X002129.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154953042742497,0,0,0.138830364241997,0,0,0,0,0,0,0,0,0,0,0.212758066243433,0,0,0.107263659354571,0,0,0,0,0.0583480309991684,0,0,0,0,0,0,0.0510690063488804,0,0,0,0,-0.0545674610547447,0,0,0,0,0,0,0
X002304.SZ,0,0.457214890189608,0,0,0,0,0.0554802573503645,0,0,0,0,0,0,0,0.0982147293036594,0,0.183443393540343,0,0,0,0,0,0,-0.038637349847752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379851766024688,-0.0321181508638712,0,0,0,0,0,0,-0.0934453523771603,0,0,0,0,0,0,0
X000338.SZ,0,0.133036186180046,0,0,0,0,0,0,0,0.0151826481829317,0.17860896141093,0,0,0,0,0,0,0.0559143530137838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28602410339814,0,0,0,0,0,0,0.0729368013814652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.612559494183804,0,0,0,0.169901629419949,0,0,0,0,0.116272712620251,0,0,0,0,0,0,0,0,0,0,-0.011700386096029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659583225983275,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0603199069038761,0.272039990751115,0,0,0,0,0,0,0,0,0.284062849197934,0,0,0,0,0,0,0.109580292552637,0,0.191158928765648,0.0384422466799068,0,0,0,0,0.170013045709968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291046252024429,0,0,0,0.220758309462865,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0906463603177588,0,0,0,0,0,0,0,0.477254692462241,0,0,0,0,0,0,0,0,0.0709121284461168,0,0,0,0,0,0,0.153747384457925,0,0,0,0,0,0.0492603686455433,0.0318681490617602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378832353837645,0,0
X002179.SZ,0,0.0219711561241947,0,0,0,0,0,0.0321937332665623,0,0,0,0,0.233847257305138,0,0,0,0,0,0,0,0.0759329458302207,0,0,0,0,0,0,0,0,0,0.174453012610648,0,0,0,8.67361737988404e-19,0,0,0,0.0717756897631797,0,0,0,0,0,0,0,0,0.0776844043528551,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.0889984024810961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931845199082574,0.0424019106362097,0,0,0,0.313329871306818,0,0,0.174305779858907,0,0,0,0,0.120160355439054,0,0.0783435729350555,0,0,0,0.0827554262286169,0,-0.0170598399072246,0,0,0,0,0,-0.0142923344175714,0,0,0,0.0462670762585957,0,0
X002241.SZ,0,0,0,0.376282585240821,0,0,0,0,0,0,0.0502618196831329,0,0,0,0,0,0,0.185960830787396,0,0,0,0,0,0,0,0.106849726047199,0,0,0,0,0,0.0391346985181487,0,0.130588505915542,0.00166348329217321,0,0.0664840426266772,0,0.00834496088891742,0,0,0,0.0278180441752447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.160314406931239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431867364837512,0,0,0.169667437268378,0,0,0.108754817186319,0,0,0,0,0.111097891455469,0.321215239650682,0,0,0,0,0,0.0496353424928227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.162343201493421,0,0,0,0,0,0,0,0,0,0,0,0.0527963061977362,0,0,0,0,0.169613680376632,0,0,0,0,0,0,0,0,-0.0314348958121332,0.0884374119812523,0,0,0,0.479840326081792,0,0.00941523492607804,0,0,0,-0.270897038326141,0,0,0,0,0,0,-0.0720879628928706,0,0,0,-1.73472347597681e-18,0,0
X600089.SH,0,0,0,0,0,0.0226415622950382,0,0,0,0,0,0,0,0,0.141196039088654,0,0,0.263836797460997,6.93889390390723e-18,0,0.187323680565776,0,0,-0.0210385309307433,0,0,0,0,0,0,0,0,0,-0.0185961365895586,0,0,0.0647046523634279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133043892435493,0,0,0.025934064358379,0,0.0949925406670105,0,0,0,0,0,0,0,0,0,0.191196891583973,0,0,0.0708711769689599,0,0,-4.33680868994202e-19,0.0299357822198125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0633572027055918,0,0,0,0.143408911791074,0,0,0,0,0,0,0,0,0,0,0,0,0.138592234077036,0.0546649282614608,0,0,0,0,0,0,0.10766856185582,0,0.0772330408668871,0,0,0.0844973299192162,0,0,0,0,0,0.0232110383276679,0,0.103844531220937,0,0,0,0,0,0,0,0,0,0.0621298110527816,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.205969906567531,0,0.0767592610131591,0,0,0.0724525191644756,0,0,0,0,0.160463565585969,0,0,0.0153906670983932,0,0,0,0,0,0,0,0,0,0.0176341404771197,0.0310020196618016,0,0,0,0,0,0.0519653267652077,0,0.0286977254275424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.121651817813878,0,0,0,0,0,0.0321421070041813,0.189605975304296,0,0,0.0776790246056911,0.101198312269736,0.145871491552359,0,0.0219310002824112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002028.SZ,0,0.0414629936088797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378353208907253,0,0.0391684558564001,0,0,0,0,0,0,0,0,0,0,0.0732862237399673,0,0,0,0,0.31474790948085,0,-0.0286272949400255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107259832894416,0,0
X600839.SH,0,0,0,0,0,0,0.097288518340905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228626941199432,0,0,0,0,0.123163885801121,0,0,0,0,0,0,0,0,0.459614057101188,0,0,0,0,0,0,0,0.138967518008841,0,0,0,0,0,0,0,0,0,0.101382218505629,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498502472807069,0,0,0,0,0.0320117590224318,0.224342003711099,0,0,0,0,-0.0374098707059508,0,0,0,0,0,0,0.0466089922423292,0,0,0,0.0430214738484655,0,0,0,0,0.136409563444358,0,-0.030105361172923,0,0,0,0,0,0,0,0,0,0,0,0.170463818927899,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0916787230446509,0,0,0.0818688862575606,0,0,0,0,0,0,0,0,0,0.346681349032017,0.00592808804598416,0,0.3422920067145,0.00824365906033792,0,0,0,-0.0350971217490729,0,0,0,0,0,0,0,0,0,0,0.0654999917846174,0,0,0,0.132718617055899,0,0,0,0,0,0,0,0.0025594063739252,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16126929801406,0,0,0,0,0,0,0,0.102864300903612,0.00750194257712674,0,0.0129317021528345,0.0044149382169754,0,0,0.0101882590444103,0,0,0,0,0,0,0,0,0,0,0,0,0.0803888142445971,0.0839036683310948,0.0935548758825107,0,0,0,0,0.0610507471450515,0,0,0,-0.00740089907891733,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.119907288399719,0,0,0,0,0,0,0,0,0.129419007112632,0,0,0.129643854835246,0.0312179513693026,0,0,0,0.122059693989131,0,0,0,0,0,0,0,0,0,0,0.0330391552168555,0,0.0247032631299118,0,0,0,0,0.0681012280789674,0,0,0,0,0,0,0,0,0,0,0.110789113532437,0,-0.00402609304429977,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.527477234499945,0.0253842252627404,0,0,0,0,0,0,0,0.153143613550413,0,0,0.139311921215365,0.100308365641148,0,0,0,0,0.0821049051366169,0,0,0,0.0075649180983161,0,0,0,0.0502010748471029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134021581288714,0,0
X600183.SH,0,0,0,0.0370749929032647,0,0,0.0146718651084636,0,0,0,0,0,0.061738488778623,0,0,0.0206239040206468,0,0,0.0211877432273457,0,0.169034278447992,0,0,0,0.127071101022511,0,0.121080705263272,0,0,0,0,0.101692528610031,0,0.0860025314634183,0.00771585028482029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.242202482895754,0,0,0,0,0,0,0.106721437126188,0,0,0,0.0961030097302893,0,0,0.0414698963151202,0,0,0,0,0,0.0193129837960103,0,0,0.0465172714109165,0,0,0,0,0,0.0285609788623259,0,0,0,0,0,0,0,0,0,-0.0758411351698348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347347461397422,0.0771628790700429,0,0,0,0,0,0,0,0.196267132422991,0,0,0,0,0,0,0,0,0,0.136062817905566,0,0,0,0.178664597171412,0,0,0,0,0,0.0679686645606908,0,0.0501192661939651,0,0
X002085.SZ,0,0.305097766484694,0,0,0,0,0,0,0,0.040877873180553,0,0,0,0,0,0,0,0,0,0,0,0.120296602338359,0,0.0610822411510047,0,0,0,0,0,0,0,0,0,0,0.0685491129658228,0,0,0,-0.0231905473980295,0,0,-6.93889390390723e-18,0,0,0.177667313449636,0,0.285171392974029,0,0,0,0,-0.122725118048042,-0.0114665998354887,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0440095987800518,0,0,0,0,0,0,0,0.309912617387448,0,0,0,0,0,0.0074239728675097,0.0522321320145071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290182914865359,0,0,0,0,0,0,0,0,0,0,0.0193560804452655,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215670036108165,0,0,0.0901437310084576,0,0,0,0,0,0.163149962712805,0,0,0,0.0704102260837473,-0.0553023850598904,0.378913872489544,0,0,0.17498281760362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019240204465255,0,0,0,0.0396132684994692,0,0
X600741.SH,0,0,0,0,0,0,0,0.0701898278607052,0,0,0,0,0,0,0,0,0.102733487769269,0.0439335114681742,0,0,0.137376834377274,0,0,0,0,0,-0.0302131678789586,0,0,0,0,0,0,-0.0556468576992708,0,0,0,0,0,0,0.082614253369266,0,0,0,0,0,0,0,0,0,0,0,0.0381094820164985,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362998331178885,0,0,0,0,0,0,0,0,0.0283604639992315,0,0,0,0.10373236660079,0,0,0,0.0462934923335859,0,0,0,0,0.112724030554138,0,0,0,0,0,0.0219719973038917,0,0,-0.0070257385469481,0,0,0,0,0.169638491235497,0,0
X600487.SH,0,0,0,0,0,0.0134146806573714,0,0,0,0,0,0,0.0207843496390374,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0494163078631114,0,0,0,0,0,0.065887324914571,-0.0196170897460594,0,0,0.598983942717036,0,0.0268340451382173,0,0,0,0,0,0.0205551333590432,0,0,0,0,0,0,0,0,0,0,0,0.08684354245239,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.187277254889915,0,0,0,0,0.063063415294519,0,0,0.238268889219211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228778165457729,0,0,-0.0344770220303517,0,0,0.105643010611775,0.00645793239431987,0,0.0137098442462272,0,0.01744675662848,0,0,0,0,-0.0798737880480904,0,0,0.0727324205616089,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0298343271981002,0,0,0,0,0,0,0.0629827483462727,0,0,0,0.127290300155421,0.120005150942465,0,0,0,0.036582527846519,0,0,0,0,0,0.0737591055288609,0,0,0,0,0,0,0,0,0.0379809865798594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.13311899899591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603390559372398,0.0701954670592142,0,-0.00381667889209407,0.168927994465324,0,-0.0878656910763038,0,0,0,0,0,-0.0356363479342055,0,0,0,0,0,0,0,0,0,-0.0386598805489791,0,0,0,0,0,0,0,0,0,0,0.0362422644767289,0,0,-0.0044444955077917,0,0
Slope,0,0,0.244742361190614,0,0,-0.313232523922142,0,0,0.345315126441486,-0.417414376619614,-0.48449472353097,-0.0889403197677295,0,0,0,0,0,-0.0525171131503057,0,0,0.0756193342256797,0,0,0.0708798290340896,0,-0.0956177123389263,0,0,0,0,0,3.46944695195361e-18,0,0.0463738300274666,-0.0470238496842373,0,0,-0.220527258948223,0,0,0,0,-0.0489598895737133,0,0,0,0,0,0,0,0,0,0.281849911186875,0,0,0,-0.160969696918953,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.00981299004682891,0,0,0,0,0,0,0,0,-0.124017271176426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0610910747648909,0,0,0,0,0,0.110735260559242,0,0,0.0324300134494186,0.301732336987517,0,-0.37659426620834,0.522825168462744,0,0.128153069800408,0,0,-0.423774293333736,0,0
RealEstate_excess,-0.125177954900173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190749076956574,0,0,0,-0.0435183918363024,0,0,0,0,0,0,0,0,-0.20808847129567,-0.0329582034561204,0.219934172318096,0,0,0,0,0,0,0,0,0,0,0,0,-0.11855266460146,0.103864474176203,0,0,-0.0108810728027826,0.0177054854835879,0,0,0,-0.0113739377752457,0,0
MKreturn,0,0,0,-0.0982290743887051,0,0,0,0,0.0661881098730592,-0.0465025621589473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523159086392775,0,0,0.0294736069880393,0,0,0,-0.146965796223826,0,0,0,0,0,0,-0.0187298757010001,0.0353808904968295,0,0,0.0559337992104738,0,0.0151296338625368,0,0,0,0,-0.0726151700688582,0,0.0328059953394415,0,0,-0.0299652329826131,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133917160204797,0,0,0,-0.0527300159827655,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.307025005185571,0,0,0,-0.0805743511699906,-0.123091208222284,0,-0.901424198615959,0,0,-0.0303589571496879,0,0.105191256835081,0,0,0,0,0,-0.354233560196864,0,0,0,0,-0.868537276908135,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569555385993383,0,0,-0.0189122021187685,0,0,0.0125383802127467,0,0,0,-0.0568297481436262,0,0,0.0293198848238369,0,0,0.0485738062697523,0,0,0,0.0900022662205571,0,0.0047837014137476,0,0,0,0,0,0,0,0,-0.0679419642141915,0,0,0,0,-0.130250986373783,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194829214270763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
