,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X601877.SH,X002236.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X000050.SZ,X600118.SH,X002475.SZ,X000568.SZ,X600271.SH,X000623.SZ,X600066.SH,X002294.SZ,X600839.SH,X002129.SZ,X300124.SZ,X002456.SZ,X002007.SZ,X000869.SZ,X000400.SZ,X600867.SH,X300003.SZ,X600177.SH,X600435.SH,X000800.SZ,X002292.SZ,X002038.SZ,X000977.SZ,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.036464374248625,0,0,0,0,0,0,0.0944133205404637,0,0,0,0,0.419174104799469,0,0,0,0.0149504298735643,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0470957572072903,0,0,0,0.189156189733571,0,0,0,0,0,0,0,0,0,0.0144092952653067,0,0,-0.000158815487191305,0.0276935449636578,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0.117715588923861,0,0.132126149392176,0,0.0911091299195974,0,0,0,0,0,0,0.105362636516002,0,0,0,0,0,0,0.0937764621060136,0,0,0,0,0,0,0,0,0,-0.0860865644916959,0,0,0,-0.0350126778198776,0,0,0.0197933356762183,0,0,0,-0.0468599214219353,0,0,0,0,0,0,-0.00895336836868573,-0.0099122712544466,0,0,0,-0.137489427902483,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255830521606226,0,0.0791309266658253,0,0,0,-0.029314696496437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268654632880139,-0.0133243029096856,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.142094028527884,0,0,0,0,0,0,0,0,0,0.0383163880730809,0,0,0,0.110639621084132,0,-0.0217360873662667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107864947710589,0.0356972305035549,0,0,0,0.000614739080473885,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.244326484755113,0,0,0,0,0,0,0,0,0.290081144987899,0,0,0.0171238756680279,0.070876535898934,0,0,0,0,0,0,0,0,0.0938767143330951,0,0,0,0,0,0,0,0,-0.103324788526333,0,0,0,0,0,0,0,-0.010792187500044,0.0150978569056327,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0424402756824612,0,0,0,0,0,0,0,0.0132192778284476,0,0,0,0.0769589587303555,0.125884427150064,0,0,-0.0563444085531744,0.376841117540595,0,0,0,0,0.0131551695301442,0,0,0,0,0.0251341943464126,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650351308445864,0,0,0,0,0,0,0
X000625.SZ,0.10427171840055,0,0,0,0,0,0,0,0,0,0.0476444627848959,0,0,0,0,0,0.100879440532668,0,0,0,0,0.0817391710499407,0,0,0,0,0.0905897772246288,0,0,0,0,0,0,0,0.0552953683474863,0,0,0.055638235813416,0,0,0,0,0,-0.0316088891774003,0,0,0,0,0,0.0856610009493572,0,-0.00540723375391551,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0567330708967625,0,0,0,0.00342265959382506,-0.030867458850438,0,0,0,0,0,0,0,-0.0966739690369293,0,0,0.335946809127943,0,0,0,0,0,0,0,0,0,0.147195160180211,0,0,0,0,0,0,0,0.108323664168905,0,0,0,0,0,0.0358604868321186,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0583800548351785,0,0,0,0,0.0294283207524174,0,0,0,-0.0672889807082977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592002120768321,0,0,0,0.207090094483264,0,0,0.0621485935484386,0,0,0,0,0,0,-0.0821309605187802,0,0,0,0.00794892809045641,0.00905996550826322,0,0,0,-0.131920812253615,0,0
X600690.SH,0,0.154418006368115,0,0.0790710420225006,0,0,0,0,0,0,0,0.0105955136817511,0,0.234726888569957,0,0,0.0586330415812029,0,0.0146676037856676,0.217945142128636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103915687482133,0,0,0,0,0,0,0,0.11114330121357,0,0,-0.0288418697073493,0.116444905833214,0,0,0,0,0,0
X000063.SZ,0.125602884464833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484020465318102,0,0,0,0,0,0,0,0.0370190370538646,0,0,0,0,0.0301794070236532,0.00400321964779286,0.141171448573744,0.0763512755114635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649739734362961,0,0,0,0,0,0,0
X600031.SH,0.0407765224627226,0,0,0,0,0,0,0,0,0.11137870831806,0,0,0.0018655140193792,0,0,0.56826394520217,0.00316736398797769,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.13780309887117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122923310542792,0,0,0.0113669575397287,-0.0121383040331025,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0845343696940961,0,0,0,0,0,0,0,0,0.116741763027209,0,0,0,0,0,0,0,0.0302565905821668,0,0.127091442393118,0,0,0.0888954300931579,0,0,0,0,0.111663769174391,0.0873932040877318,0,0,0,0,0,0,0,0,0,0,0,0.123281297998145,0.202379927176557,0,0,0.0109237696033531,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.254169063121671,0,0,0,0,0,0.0934346202192034,0,0,0,0,0,0,0.0143132229923741,0,0,0.026219245046895,0,0,0,0,0,0,0.0726435266088148,0,0,0,0,0,0,0,0,-0.0959431462282092,0,0,0.00162116447879551,0.0490261342691589,0.0210148224132857,-0.0860953141579872,0,0,-0.0139705573432905,0,0,0.12397434515038,0,0,0,-0.00137814223338264,0.0042270140793201,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.01326815825985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387254475856636,0,0,0,0,0,0,0,0.0752442030434488,0,0,0,0,0,0,0,0,0,0.00768768120783127,0,2.16840434497101e-19,0,0.24469729237458,0,0,0,-0.00710789338465381,-0.0148797967421341,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.392008648170217,0.0222766616990772,0,0,0,0.029875208256659,0,0,0,0,0,0,0,0,0,0,0,0,0.0576067990393098,0,0,0,0,0,0.0352656386624236,0,0,0,0,0,0,0,0,0,0,0,0.0093816716291817,0,0,0,0.00531501054503262,-0.0233729401837992,0,0,0,0,0,0
X600741.SH,0.0445072643075998,0,0,0,3.46944695195361e-18,0,0.0697212003904637,0,0,0,0,0.0550424761050221,0,0,0,0,0,0,0.17139337093715,0,0.109469187083159,0,0,0.0860482985122753,0.0798812553741975,-0.0340052599661803,0,0,0,0.0112763028084698,0.164972740937614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.00266359786374768,0,0,0,0,0,0,0
