,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600271.SH,X600089.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X600582.SH,X600177.SH,X000800.SZ,X000559.SZ,X000568.SZ,X000623.SZ,X600060.SH,X300124.SZ,X002129.SZ,X002294.SZ,X000050.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X300003.SZ,X002292.SZ,X002465.SZ,X000869.SZ,X600839.SH,X000400.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0.102063747720616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024954692759107,0,0.184213396701554,0,0,0,0,0.0648450831883332,0,0,0.0213016316616573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11275859857056,0,0,0,0,0,0,-0.0740075231740834,0.0275742046090629,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.696641458783635,0,0.145488339560827,0,0,0,0,0,0,0,0,0,0,-0.0338251723262162,0,0,0,0,0,0,-4.33680868994202e-19,0.0265787070452921,0,0.00713959318149987,0,0,0,0.0600873407975458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388680311142489,0.0212427438207644,0,0,0,0,0
X002241.SZ,0.185639981982692,-0.0421694383534601,0.0480101578032174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827352627530219,0,0.103621121477863,0,0,0,0,0,0.132270004113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101746118766629,0.030816847213218,0,0,0,0.0255791765128103,0,0,0,-0.00165104382954523,0,-0.123714588009652,0,0,0,0
X600741.SH,0.330106058285153,0,0.127688346890141,0,0,0.0268470979375813,0,0,0.0542342433807597,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0924922766563852,0,0,0.0314277443169443,0,0,0,0,0,0,0,0,0.0412597979576919,0.0285521181184556,0.0138990710865427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214991293165332,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276395502410787,0,0,0,0,0,0.153105876782992,0.0515284550633527,0,0,0,0.0260348757948322,0,0,4.33680868994202e-19,0,0,0.0881482661258985,0.0230526329466195,0.0793692293589667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150406908212843,0,0,0,0,0,0
X600066.SH,0.0145596044526297,0,0,0.064606992854231,-8.67361737988404e-19,0,0,0,0.00217665912948961,0.0290226070032658,0,0.135342212258711,0,0,0,0,0,0,0,0,0,0,0,0,0.0903112662261101,0,0,0,0,0,0.114248930824865,0,0,0.0176666849864775,0.0190873861218495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0486352259772632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716400594119728,0,0,0,0,0,0.203871907734589,0.0135388168003118,0.0268975039550743,0,0,0,0,0.0867805085842603,0,0,0,0,0,0,0.154994327409359,0,0.199056682503649,0,0,0,0,0.0637529911347963,0,-0.0458836373872605,0,0,0,0,0,0,0
X600089.SH,0.125431921125352,0,0,0,0,0,0,0,2.16840434497101e-19,0.0670029516094442,0,0,0,0.24675231403166,0,0.000663255920951056,0,0.0320244523933632,0,0,0,0,0,0.172673603308531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603081999556367,0,0,0,0,0.144438346714326,0,0.215100739951268,0,-0.0188483800483527,-0.0140652052612282,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307811268408825,0.383859943227352,0,0,0,0,-0.0759268338963272,0,0,0,0,0,0,0,0.11696454948282,0.132155058342985,0,0.016142739995303,0,0,0,0,0,0,0,0,0,0,0,0,0.198809358928657,0,0,0,0,0.183187585315435,0,0.0101222582555079,0,0,0,0,0,0,0
X000581.SZ,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.224410062141281,0,0.10815283622772,0,0,0,0,0.000727904655017474,0,0.157087388901009,0.172196250093885,0,0,0,0,0.00272481530738652,0,0,0,0,0.110029894419224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182282601317741,0.00691179871135146,0,0,0,0,0,0
X000550.SZ,0.134342503834798,0,0,0,0,0,0,0,0,0.218301431587157,0,0,0,0,0,0,0,0,0,0.0640368913960874,0,0,0,0,0,0,0,0,0,0,0.0890042819425812,0,0,0,0,0.0290218735558479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681646783363663,0,-0.000539674446925082,0.0030689134460063,0,0,0,0,0,0
X601877.SH,0,0.118036778153026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029366797326612,0,0,0,0.0587506734087068,0,0.14019610737237,0.0365664075705556,0.0877832622401866,0,0,0,0,0,0,0.0577899695878408,0,0,0,0,0,0,0,0,0,0,0,0,0.00186363113847187,0.2079263466288,0,0,0,0,0
X002236.SZ,0,0,0,0,0.184077539218788,0,0,0,0,0,0,0,0,0,0,0,0.0457776252462991,0,0,0,0.247483342188833,0,-0.0402684259220836,0,-0.0309310274355904,0,0,0.26772099721135,0,0,0,0.179835511514624,0,0,-0.0559124829624519,0,0,0,0.051443542178312,0,0,0.161672478372737,0,0,0,0,0,0,0,0,0,-0.022444457630775,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0244653841886503,0,0.0763469978535699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639931843848671,0,0.0847040836821713,0,0.073581523407642,0,0.0178622804645087,0,0,0.10710809750829,0,0,0,0.0854791538904525,0,0.107844292235614,0,0,0,0,0,0,0,0,0.0368215216348062,0,0,0,0,-0.0228499395845565,0.00774019106446962,0,0,0,0,0,0
X600582.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0038683441084379,0,0,0,0,0.187361156935857,0,0.159497060759486,0,0,0,0,0,0,0.0937379774689297,0,0,0.0988182872446904,0.078958938710186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474417566735121,0.0117484065589138,0,0,0,0,0,0
X600177.SH,0.0578939073687963,0,0,0,0,0,0,0,0.245382245895127,0,0,0.077855016664266,0,0,0.0628138232442102,0,0,0,0,0,0.0726755879249558,0,0.119556363200422,0,0,0,0,0,0,0,0,0,0,0.360938427735917,0,0.0481208308644492,0,0,0,0,0,0,0,0,0,0,-0.0669971847907193,0,0,0,0,-0.0149255217264445,-0.00820114615783967,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283717021659555,0.14189226434333,0,0,0,0.0282260140551325,0,0,0,0,0,0,0.077468139225673,0,0.167995599106988,0,0,0,0,0.0101341735260675,0,0,0,0.0368088710287482,0,0.078554271780316,0,0,0,0,0,0,0,-0.00460365141734581,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268620027616595,0,0.23342149719086,0,0,0,0,0,0,0,0,0,0.0410371485129427,0.283844338116461,0.177956614538642,0,0,0,0,0,0,0.00891848323491756,0,0,0,0.1897555589035,0,0,0,0,0,0.0637514991310007,0,0.028734330216564,0,0,0,0,0.110966329393584,0.0251772449972303,0.028427846881541,0,0,0,0,0
X000568.SZ,0,0,0,0.257713109633039,0,0,0,0.187480523566265,0,0,0,0,0,0,0.0339051231953391,0,0,0,-0.0869562265520916,0,0,0,0.0160382637057138,0,0,0.136950948991082,0,0,0.109183478364262,0,0,0,0,0.0314022371933032,0,0,0,0,0,0,0,0,-0.0151565565190506,0,0,0,0,0,0,0,0,0,-0.00212621942328375,0,0,0,0,0,0
X000623.SZ,0,0,0,0.41586427854881,0,0.239163434254536,0,0,0,0,0,0,0,0,0,0.169088440331352,0,0,0,0,-0.0682089877394031,0,-0.0460008875152022,-0.000793219957902017,0,0,-0.15856761283642,0,0,0.0525200465266386,0,0,0,0,0.156965804605021,0,0,0,0,0,-0.0577934457329438,0,0.0532493823985927,0,0,0,0,0,0,0,0,0,0.0334369101762453,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.276779838505794,0.082926392283257,0.203687596037191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014207084987625,0,0,0,0,0,0,0.101605617274441,0,0.0653335457717616,0,0,0,0,0,0,0,0,0,0,0,0,0.13449891488565,0,0,0,0,0,-0.000599362861689676,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0442306504001179,0,0,0,0.0226598270367406,0,0,0,0,0,0,0,0,0,0,0,0.0973220699183778,0,0,0,0.026165238027085,0,0.348638387907254,0,0,0,0.00762555396202608,0,0,0,0.111463197550999,0,0,0,0.104698179875179,0.160884320506647,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.033566332677078,0,-0.0177980763997774,-0.00983972310915528,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.110879312802241,0,0,0,0,0,0.0331290182787594,0,0,0,0,0,0,0,0,0,0.0883143774875534,0,0,0.0715078143077886,0,0,0.0594666400249309,0.118448920886597,0.0313582585873567,0,0,0,0.100457223732622,0,0,0,0,0,0,0,0,0,0,0,0.00270928111602834,0.0229467932769392,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.154919427737071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104439293789183,0,0,0,0.121696384285916,0,0,0,0,0.023606111711431,0,0,0,0.0454308849075353,0,0,0.096657797567416,0.0297787158684362,0,0,0,0,0,0,0,0.00769296492572731,0,0,0,0.00361011149136677,0,0,0,0,0.00913364217729496,0,0,0,0,0,0
X000050.SZ,0,0,0,0,-0.048206189945406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438481283068277,0.31731606764178,0,0,0,0,0.154861976452074,0,0,0,-0.0377062502083671,0,0,0,0.0370975250772406,0,0.250407100455363,0,0,0,0,0.12196553669271,0.0391943254286373,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102695321978131,0,0,0,0.37684421929611,0,0,0,0,4.33680868994202e-19,0,0,0,0.0500877342493152,0,0,0.0415694258748755,0,0,0.109266849566354,0,0,0.0407284674640918,0,0,0,0,0,0,0.037561399046204,0.0166956973621033,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0292717919090098,0,0,0,0,0,0,0,0,0,0,0,0,0.0216056882199603,0,0,0,0,0,0,0,-0.0228484005196428,0,0.029628499659048,0,0,0,0,0,0,0,0.135376584002067,0,0,0,0,0,0.024350110339049,0,0,-0.111243841230124,-0.0127517616118623,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.00423789094371288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655185289950209,0,-0.0638884242730227,0,0,0,0.14200333023668,0,0,0,0,0,0,0,0.20962197409962,0.113371151044598,0,0,0,1.73472347597681e-18,0,0,0.0504517626141777,0,0,0,0,0,0.185789245493403,0,0,0.0212962782702384,0.004831548807148,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.156053267435486,0,0,0,-0.0228442469391677,0,0,0.0577798107590273,0,0,0,0,0,0.0532567171669313,-0.170797841758493,0,0,0,0,0,0.177361718796164,0,0,0.0441861387366406,0,-0.0309290360991129,0,0.0214251081324453,0,0,0,0,0,0,0,0,0.157057553182329,0.278729537230716,0,0,0,0,0,0,0,-0.00408342243019831,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0.0568884835867311,0,0,0,0.0253802150042187,0,0,0,0,0,0,0.0766088394796628,0,0,0,0,0,0.0228735270411227,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.289269041718266,-0.013483977685169,0,0,0.0988555202724966,0.0762375517434254,0,0,0,0.0410010905687804,0.0883200235680781,0,0,0,0,-0.0139406619258552,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215754920138529,0,0,0,0,0,0.292023471994052,0,0.0107876800261809,0,0,0,0,0,0,0,0.0699639997622772,0.011707113090253,0,0,0,0,0,0,0.0283242121314822,0,0,0,0.337024868133584,0,0,0,0,0,0,0,0,0,0.00105686377258559,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.278429924074546,0.112256457047326,0,0,0,0,0,0,0,0,0,0,0,0,0.000547735516335965,0,0,-4.33680868994202e-19,0,0,0,0,0.161129804160473,0,0,0,0.179521211219328,-0.0342379382412312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262100293691125,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0.182008634762147,0,0.124065203286312,0,0,0.0550364051815672,0,0,0.173150912757683,0,0,0.0654113767903132,0,0,0.0611889269138107,0,0,0,0,0,0,0.0710307647497372,0.0596940734725084,0,0.0298483893575127,0.145596918316634,0,0,0,0,0.134354770906226,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0126638251807489,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.160852229825828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894353920892416,0,0,0.126738287730316,0.0548902045138589,0,0,0,0,0.0146158015194426,0.0717341478708005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154969158016558,-0.00461721014800733,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221816642830227,0,0,0,0,-0.0272838415764561,0.101202101917472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375257590959686,0,0,0,0.084669778969787,0.124075343905311,0,0,0.0236629692666356,0,0,0,0,0,0,-0.0422297429878855,0.00934273692071966,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0.0320815423057515,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.466793570058516,0.0321085392151566,0,0.00696336773320963,0,0,0,0,0,0,0,0,0,0,0,0.0095820707010174,0,0.087725095447055,0.0853911204351173,0,0,0,0,0.0181406197997465,0,0,0.0370298347022784,0,0,0,0,-0.0123357982592996,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0200182144913462,0,0,0,0.0111944870146794,0,0,0.0618840035791118,0,0.0836199845790789,0,0,0,0,0,-0.0310243504262761,0,0.121238189405235,0.0140670690780456,0,0,0,0.00772368750000385,-0.0563040752755243,0,0,0,0,0,0,-0.0251012650455441,0,0,0,0,-0.0571027229929182,0,0,0,0,0,0,0,0,0,0,-0.00946576579408347,0,-0.0130399786352147,-0.0397314684711329,0,0,0,0
Slope,0,0,0,0,0.248411384172755,0,-0.452880675801646,0,0,0,0,0,0,0,0,-0.570382032513379,0,0,0.190045955444587,0,0,0,0,0,0,0,0,0,0,0.253487422754202,0,0.00350855232382152,0,0,0,0,0,0,0.292368266302028,0,0,0,0,0,0.289603838492345,0,0.250118177971967,0,0,0,0,0,-0.216329730725104,0,0,0,-0.707752955531908,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11190829806836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67929731555107,0,0,0,0,-4.21283840168385,0,0
RealEstate_excess,0,0,-0.444145820664728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162786142768681,0,0,0,0,0,0,0.110245317812819,0,0.213547598291035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145043836719571,0,0,0,0,-8.67361737988404e-19,0.0185006649408915,0,-0.128595240729828,0,0,0,0
MKreturn,0,0,-0.0393350067999226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170368074334011,-0.00750970730556023,0,0,0,0,0,-0.0901506567569421,0,-0.00162213048673775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302230881498484,-0.0148549392574546,-0.308517745021799,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181930071691565,0,0,0,0,0,0,0,0,-0.00359916956250549,0,0,0,-0.0010504667706128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831418168794255,0,0,0,-0.0479948492883513,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161180150420417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247789387115313,-0.0626171767540796,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00046148929858433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000885094277447781,0,0,0,0,0,0,0,0,0,0,-0.00152938102051745,0,0,0,0,0,0,0,0,-0.0106515300505171,0.00151676966846618,0,0,0,0.0999704197584198,0,0
CarbonVol_Hubei,0,0,-0.00121566660994234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134847649948741,0.00113746288610208,0.00228631146201991,0,0,0.00344549076212269,0,0,0,0.000242077625851415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233949876381068,0.00302873139007108,0.00161647793928209,0,0,0,0,0
