,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600276.SH,X000625.SZ,X600690.SH,X600703.SH,X000100.SZ,X600118.SH,X600271.SH,X600031.SH,X600372.SH,X002241.SZ,X000157.SZ,X000338.SZ,X600089.SH,X002236.SZ,X002475.SZ,X002292.SZ,X600741.SH,X000559.SZ,X600066.SH,X002129.SZ,X600839.SH,X300124.SZ,X000547.SZ,X600582.SH,X600177.SH,X601877.SH,X300003.SZ,X002456.SZ,X600435.SH,X002465.SZ,X000016.SZ,X000568.SZ,X002294.SZ,X002008.SZ,X600198.SH,X600060.SH,X000800.SZ,X600498.SH,X000977.SZ,X002498.SZ,X000550.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208289839868758,-0.0192034600328036,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0548213956324273,0,0,0,0.0692368076867321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331459863047074,0,0,0,0.039881966671891,0.0659084335965973,0,0.00864325953085398,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652490306527953,0,0,0.118757136539056,0,0,0,0,0,0,0,0,0,0,0,0.311856044790358,0,0.0268585575860352,0,0,0,0,0,0,0,0,0,0,0,0.222178986989877,0,0,0,0,0,0,0,0,-0.0107551123793517,0,0,0,0,0,0,0
X600066.SH,0,0.275679321017705,0,0,0,0.137967310857896,0,0,0.121297624485323,0,0,0,0.215715911475314,0.0184349340222867,0,0,0,0,0,0,0.127325309510335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207487951815465,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.00413247383671728,0.0100732617362226,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147138580890998,0,0,0,0,0,0,0,0,0,0,0.204171333017508,0.184028413655224,0.02758875318029,0,0,0,0,0,0,0,0,0.0290076661331385,0,0,0,0,0,0.035346400733842,0,0,0,0.134339183737313,0,-0.0222924854618142,-0.0264164258382351,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127029451365801,0,0,0,0,0,0,0,0,0,0,0.0557661429939573,0.259711892788692,0,0,0,0,0.062966509723945,0,0,0,0,0,0,0,0,0,0,0,0,0.127476726437367,-1.73472347597681e-18,0,0,0,0,0,0,-0.0166106240883618,-0.00993435890425434,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0160125161532338,0,0.313542339152443,0,0,0,0.0698048100454017,0,0,0,0,0.0276177766265025,0,0.0753393525765316,0,0,0,0,0,0,0,0,0,0,0.0854995237855661,0.0522849680602356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146912059924601,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183861892985599,0,0,0.209138877603267,0,0,0,0,0,0,0,0,0.118444384991871,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0104158604762894,0,0,0,0,0,0,0.0063423292197786,0,0,0.00802662778530897,0,0,0,0,-0.0312942998262888,-0.0321897939662426,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14038521166283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142549436807521,0,0.237833232658187,0,0,0,0.0808231982456977,0,0,0,0,0,0,0,0,0,0,0,0.0632798716823032,0,0,0,0,-0.00218617223872653,3.46944695195361e-18,0,0,0,0,0,0
X600177.SH,0,0,0,0.115401735471316,0.218789308793408,0,0,0.0143590931661426,0.0231747271917222,0.148155545837089,0,0,0.0904804420875563,0.024194455461704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151023189206279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855905804577557,0,0,-0.00699769698086459,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220729659661292,-0.0189857260095737,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194660334322403,0,0.00368043367665297,0,0,0,0,0,0,0.147105393318733,0,0,0,0,0,0,0,0,0.0856938324924429,0,0,0,0,0.0231413874289939,0.0261951776495744,0,0,0,0,0.0548290406109243,0.0767860345435164,0,0,0.0743404371005641,0,0,0,0,-0.0190278541063987,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24319990002937,0.0142144537396897,0,0,0,0,0,0,0.0725390833088005,-0.152949812427862,0,0.0210452716926092,0,0,0,0,0,0,0,0,0,0,0.306652765821085,0,0,0,0.146745980932935,0,0,0,0,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24936743026989,0,0,0.301220210177886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557378002340026,0,0,0,0,0,0,0,0,0,0,0,0,0.0824077291654371,0,0.0469381474701947,0,0,0,0,0,0,-0.016256734667541,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0.0564743680761404,0,0,0,0,0.0384254156361383,0,0,0,0.0430414501567266,0,0,0,0,0,0,0,0,0,0,0,0.0107665859161355,0,0,0,0,0,0,0,0.286819697625322,0,0,0,0,0,0,0,0,0,0,0.0459003643813021,0,0,0,-0.0333471879524715,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275547284992748,-0.0216365933457142,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0971124187999325,0,0.488255898849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16864309067758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0444257379106804,0,0,0,0,0,-0.00196051321518267,-0.00508479682984831,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0411116521881192,0,0,0.162446797148941,0,0,0,0,0,0,0,0,0,0.0581392459612289,0,0,0,0,0,0.0548440455052481,0,0,0,0.108620342521585,0,0,0,0,0,0,0,0,0,0,0.0498529039891369,0.0341375442552957,0,0,0,0.11379984128979,0.0650715312695745,0,-0.021413228965637,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0453411350221156,0.241374015580832,0,0,0,0,0,0,0,0,0,0,0,0.0116501560470736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216638954366422,0.145954911139216,0,0,0,0,0,0,0,0.007784073523207,-0.0213357569327242,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122828396685395,0,0,0,0,0,0,0,0,0,0,0,0.15726544532848,0,0,0,0.0110976224003733,0,0,0,0,0,0,0,0,0,0,0,8.86225447845165e-05,0,0,0.0839296041062617,0,0,0,0,0,0,-0.0345848121556451,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.00686683591771323,0,0,0,0.0718843265060228,0.369217294291521,0,0,0,0,0.0954128400316691,0,0,0,0,0,0,0.146999818158275,0,0,0,0,0,0.0181284702373793,0,0,0,0,0,0,0,0.0223141368609627,0,0.0154928573342041,0,0,0,0,0,0,-0.0107792778621308,-0.00439660153202413,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550280896448464,0,0,0,0,0,0,0,0,0,0,0.0262284578223219,0.227158610768574,0,0,0,0,0.00969814762465299,0,0,0,0,0,0,0,0,0.0208504129335987,0,0,0,0,0,0,0,0,0.028523108918864,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605104414815455,0,0,0,0,0,0,0,0,0,0,0,0.304695311486608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332136908611889,0,0,0,0,-0.018311839789047,-0.0221853092194791,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0936929155261413,0,0,0,0,0,0,0,0,0,0,0,0.220154876121671,0,0,0,0,0,0,0,0,0,0,0,0.087000262314946,0,0.0348365492352171,0,0,0,0,0,0,0,0,0,0,0,0,0.0882213983941687,0,0.0574113085040579,0,0,0,0,0,-0.0210536716499394,-0.0215689745066434,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395222644416578,0,0,0,0,0,0,0,0,0.102169702845513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634635958833369,-0.0605276113996149,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.30664746943838,0,0,0.0603921828923978,0,0,0.0970869700786048,0,0,0,0,0,0,0,0,0,0.0259773972805452,0.138898640936027,0.0449365349916577,0,0,0,0,0,0,0,0,0,0,0,0,0.0334760571877424,0.0325540009653033,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002223.SZ,0,0,-0.0362507294578898,0,0,0,0.0729328567669503,0,0,0,0,0,0,0,-0.0689929884247227,0,0,0,0,0,0,0,0,0,0.210237410201771,0,0,0.0567098050785606,0,0,-0.102332716463978,0,0,0,0,0,-0.0522812046597632,0,0,0,0.105650092290254,0,0,0,0,0,0,0.294416041309931,0,0,0,0.00648204196817262,0.0421455389200369,-0.0933272919480399,0,0,0,0,0
Change_TY3M,0.226346193088473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200027786993961,0,-0.0516700065652372,-0.0713611221052305,0,0,0,0,0,0.262221769482912,0,-0.0410777543215272,0,-0.016559341522841,0,0,0.187149714896973,-0.0220439313219284,-0.0284616037784735,0.0895990201255513,0,0,0,0,0,0,-0.0027464043375959,-0.036009061704665,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.624706726930815,0,1.26672256442604,0,0,0,-0.0256385418236928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515820309632083,-1.52178201917611,0,0,0,0,0,0,0,0,-0.882862044268723,0,0,0,0,0,-1.05228698740672,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.761350277404292,0,0,0,0,0,0,0,-0.176291292876729,0,0,0,0.409818878173677,0,0.0677974550026868,0,0,0,0,0,0,0
RealEstate_excess,0,-0.323158309193911,0,0,0,0,0,0,0,0,0,0,0,0,0.0339505046665665,0,0,0,0.0174941911624568,0,0,0,-0.0629734941045998,0,0,0,0,0,0.0104613066701856,-0.167482707857649,0,-0.170787544441513,0.172138301186575,0,0,0,0,0,0,0.109645324565198,-0.0714190878743628,0,0.291554402574936,0,0,0,0,0,0,0,0,-0.00780729567392096,-0.00502607556891292,0,0,0,0,0,0
MKreturn,-0.0715003851699989,0,0.0210114402789601,4.33680868994202e-19,0,0,0,0,-0.320578645835809,0,0,-0.0503645189485353,0,0,0,0,0,-0.00977950745783876,0,0,0,0,0,0,0,0,0,0,0,0,0.130910532443005,0,0,0,0,0,0,0,0,0,-0.00780603182909723,0,0,0.100647632185552,0.0546325667904622,0,0,0.0839827162153259,0,0,-0.0789998448035824,-0.00449158812898164,0,0.0521541312065274,0,0,0,0,0
MKvol,0,0,0,0,-0.0018662876795951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010170338917567,0,0,0,0.00358053638537992,0,0,0,0.00500333852840949,0.00333522818622513,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00391618885964767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207877319297871,0,0,0,0,0,0,0,0,0.00437716758376761,-0.00596529936621369,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00156984391097963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276423027125952,0,0,0,0,0,0,0,0.00406614812215037,0.00601207489167227,0.00183592568402252,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00280166111788714,-0.00240163409316894,0,0,0,0,0,0
