,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002049.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X600522.SH,X000661.SZ,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X002241.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600702.SH,X600460.SH,X600884.SH,X300003.SZ,X600584.SH,X600487.SH,X000799.SZ,X002414.SZ,X002176.SZ,X000980.SZ,X601799.SH,X600563.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,-0.0261954861417354,0,0,0,0,0,0,0.141342149931359,0,0,0,0,0,0,0,0,-0.0124977425667729,0,0,0,0,0,0.0809595139163468,0,0,0.1653179238234,0.035524276103647,0,-0.11973489619397,0,0.449900582399841,0,0,0,0,0,0,0,0,0,0,0,0.238051835873119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0141550926732788,0,0.377597617838095,0,0,0,0,0,0,0,0,0,0.213733526089226,0,-0.0310811020771745,0,0,0,0,0,0,0,-0.000692273142889402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212379784905113,-0.131506405656933,0,0,0.0136354159176698,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0337150118810925,0,0.0436477073348127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697427047710726,0,0,0,0.0325277425037394,0,0.220118296315649,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0176104218247088,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.196367720189596,0,0,0,0,0,0,0,0,0,0.0243045046618943,0,0,0,0.00322718216862025,0,0,0,0.15965921854398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227890165900018,0,0.0580159794613806,0,-0.0179553494905095,0.0885934498608325,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0397092107162902,0,0,0,0,0,0.0387914850637074,0.0207453311775665,-0.030035025220603,0,-0.0459599071764105,0,0,0.0598748073636482,0,0,-0.0445079269036841,0,0.119933962117936,0,0,0,0,0,0,0,0,0.00540486589286864,0,0,0,0,0,0,0.0617586817431541,0.0635998137059802,0,-0.092457512072887,0,0,0,-0.0109865792035096,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.137891480315849,0,0,0,0,0,0,0,0,0.0114624925863764,-0.0939104409325724,0,0,0,0,0,0,0,0.328518585270953,0,0,0.0907126545146121,0,0,0,0,-0.015086464515127,0,0,0,0.0524686476252965,0,0,0,0,0.0233812668245257,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613152997516515,0,0,0.0238252840631422,0,0,0,0,0,0,0,0,0.0378704183621236,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.132892498352942,0,0,0,0,0,0,0,0.145147260801141,0,0,0,0,0,0,0,0,0,0,0,0.0741272413539408,0,0,0,0.1714376784111,0,0,0,0,0,0,0,0,0,0.0882576059211381,0,0,-0.0626609712028313,0.164013742797772,0,0,0.0254051864035153,0.0789652724728636,0,0,0,0,0,0
X002371.SZ,0.0220926746491529,0,0,0,0,0,0,0.278067155202522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038646395971078,0.118440010616435,0,0,0.14563271473485,-0.0848388057615853,1.73472347597681e-18,0.0390638875800531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051654337723341,0.448596481559363,0,-0.0362815377056371,0,-0.416501436540265,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.268334003366823,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0224664052110602,0,0,0,0,0,0,0,0,0,0,0.0178384353719927,0.178622499638566,0,0.054271238853182,0,0,0,-0.0347875557406602,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0102729266834648,0,0.370153804557651,0,0,-0.128451943169242,0.0910418599310006,0,0,0,0,0.0631597208803547,0,0,0,0,-0.0216477485611483,0,0,0,-0.0552888114136892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515196046999963,0.129952146866327,-0.0411371043211655,0,0,0,0.0919341752166195,0,0,-0.0415721272480397,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761583280512385,0,0,0,0,0,0,0,0,0,0.0132152509919037,0,0,0,0,0,0,0.0870553537224231,0.229051239455449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212557255119642,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0442407720133332,0,0,0,-0.000452851629789751,0,0,0,0,0,0,0,0.133726464302657,0,0.0968691762624489,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0944128397512139,0,8.67361737988404e-19,0.33220946508537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.124366230326255,0,0,0.0457485810589807,0,0,0,0,0,0.195838636653535,0,0,0,0,0,0,0,0,0,0,0,0.0138325375649637,0,0,0,0,0,0.0954426858840674,0,0,0,0,0,0,0,0,0.0974102416301287,0.0111193112773891,0.167268278885575,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124164295167306,0,0,0,0,0.0813330034796521,0,0,0.213683670468716,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.178036580258891,0,0.06659900255224,0,0,0,0,0,0,0,0,0,0,0.254898843102951,0,0.0242821059586155,0,0,0,0,-0.0495969566397194,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0966148494777923,0,0,0,0,0.0511975672924272,0,0,0.168819859224874,0,0,0,0,0,0,0,0,0,0.0924851238102756,0,0,0,0.157774236804326,0,0,0,0.203200055596868,0,0,0,0,0,0,0,0.0570420612883908,0,0,0,0.0438782444316283,0.0457795151840604,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.171801505004843,0,0,0,0,0,0,0,0,0,0,0,0,0.0461733625680861,0.17141982262966,0,0,0.0150407761710261,0,0,0,0,0,0.0776463785006344,0.0548092288133445,0,0,0,0,0,0,0,0,0,0.0457958295067645,0,0,0,0,0,0,0,0.148761218050055,0,0.0826488461376686,0,0,0,0.0692059562880964,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210010794488283,0,0,0,0,0,0,0,0.1539084147941,0,0,0,0,0.0327913154848683,0,0,0,0,0,0,0,0,0,0,0.688473652039992,0,0,0,0.0223826452463151,0,0,0,0,0.0829772097451311,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351077347233227,0,0,0,0.295670797696048,0,0,0,-0.350114420896385,0,0,0,0,0,0.0452921087200194,0,0,0,0.0724453906360455,0,0,0.185533841823467,0,0,0.304914236926701,0,0,0,0,0,0,0,-0.030973228012651,0,0,0.0301692278630407,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.479653206964193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491535128504896,-0.0252600191380529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235701724237123,0,0.00600331004910032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533319732039688,0.207606498705844,0,0,0,0.0603274460438615,0,0,0,0,0.0552370949706808,0,0,0,0,0,-0.0457846880607281,0,0,0,-0.137640319450483,0,0,0,0,0,0,0,0.0841151565423756,0.0165499995094837,0,0,0,0,-0.00471195865116162,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0561115569720371,-0.0835920948336897,0,0,0,0,0,0,0,0.0462915246971216,0,0,0,0,0.0342016273254558,0,0,0.23666353502319,0,0,0,0,0.251345236250715,0,0,0,0,0,0,0,0,0,0,0.0899227937699391,0.00732636314688891,0,0.0907566103696053,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.37677435602973,0,0,0,0,0,0,0,0,0.30142102259248,0,0,0,0,0,0,0,0,0,0,0,0.0585694027079568,0,0,0,0,0,0,0,0.0988535578585131,-0.105385280082152,0,0.0818505496373473,0,-0.0136173439050998,0,0,0,0.0328061356146306,0,0,0.012644243225854,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.277502369830005,0,0.0865944756266862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773152517558363,0,0.0275502604770081,0,0,0.0584635653293396,0,0,0,0,0,0,0,0,0,0,0,0,-0.114787216590428,0,0.0253712917296004,0,0,0.141772651926071,0,0,0,0.211954801430738,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.181079433719809,0.27353504325748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242887072235332,0,0,0,0,0,0,0.114530772770907,0,0,0,0,0,0,0.013668505965752,0,0,0,0,0.0430155769123575,0,0,0,0,0,0,0
X600741.SH,1.73472347597681e-18,0,0,0,0.15725479384493,0,0,0.0438888207062117,0,0,0.0837596999614747,0,0,0,0,0,0,0,0,0.0403989277555661,0,0,0,0,0.00403433433114684,0,-0.0140278323047985,0,0,0,-0.0362470569124789,0.00901199862212829,0.113177734522051,0,0.039111050130083,0,0,0,0,0,0,0,0,0.0573565780201041,0.048672811850106,0,0,0,0,0,0,-0.00354305653526611,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283970784920696,0,-0.0546851248740235,0.00440434408561311,0,0,0.0216688523142335,0,0,0.0880874151806631,-0.00912293103008157,0,0,0.0509131475407137,0,0,0,0,0.0121223004045483,0,0,-0.0142628942407723,0,0,0,0,0,0,0,0.0647914621048019,0.00799747395186393,0,0,0,0,-0.0132046106282863,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.40283686876755,0,0,-0.062843835984423,0,0,0,0,0,0,0,0,0.107659107552492,0,0,0,0,0,0,0,0,0.0405957221920265,0,0,0.203224568616128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374364482661761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.036822649002449,0,0,0,0,0,0,0,0,0.0467397189238494,0,0,0,0,0,0.0235152857671311,0.0283348570803908,0.238213074537216,-0.040326316998663,0.0538472824254994,0,0,0,0,0,0,0,0,0,0,0,0,0.141123609029078,0,0.146417657034238,0,0.207969026047556,0.0464935431670173,0.0164607237282756,0.00914498775742273,0,0.117814128598102,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.0223542260285261,0,0.13750614281781,0,0,0,0,0,0,0,0,0,0,0,0.0305536818896509,0,0,0,0,0,0.0883798598792175,0.0144668912423136,0,0,0.169262216065886,0,0,0,0,-0.0679886485681943,0,0,0,0,0,0,0,0.285797231851253,0,0.0282300514913191,0,0,0,0,0.108509367196017,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.598195302992476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154339309675316,0,-0.0245367474677304,0,0,0,0,0,0,0,0,0,0,0.0706393855727609,0,0,0,0,0.0582400754023236,0,0,0,0,0.0896171940223305,1.73472347597681e-18,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0830463329732246,0,0,0,0,0,0,0,0,0,0.0718331232907973,0,0,0,0,0,0,0.132281449545253,0,0,0.0310744108476574,0,0,0,0,0,0,0,0,0,0,0.0226299391067105,0,0,0,0,0,0,0,0,0,0.0262348019601953,0.0806237071444876,0,-0.0368061461949301,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110616678889814,0,0,0,0,0,0,0,0,0,0.595342455084534,0,0,0,0,0,-0.0384434659317319,0,0,0,0,0,0,0.0580351432689407,0,0,0,0,-0.0745944354742155,-0.0720211010774828,0,0.187944935417234,0,0,0,-0.00706221906251117,0,0,0,0,0,0
X000799.SZ,0.00218513241818959,0,0,0,0.139381586610574,0,0,0,0,0,0.0642134905452019,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0498212457454195,0,0,0,0.341793950045926,0,0.0813514042704229,0,0,0,0,0,0,0.0886098009387426,0,0,0,0,0.0393050662119917,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.36573048906945,0,0,0.0891962793461131,0,0,0,0,-0.205986975357361,0,0,0,0,0,0.120269916183358,0,0.0219417908016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932023224996693,0,0,0,0,0,0,0,0,0.210525435580373,0,-0.00280780201839895,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.0412866505056356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427607777676082,0.0712774770124325,0.18418118989439,0,0.0739306773977304,0,0,0,0,0,0.105050832307439,0,0,0,0,0,0.155235597590391,0,0.0744460392606028,0,0,0,0,0.0753215768739687,0,0,0,0,0,0,0,0,0,0,0,0
X000980.SZ,0,0,0,0,0,0.204075672330132,0,0,0,0,0,0,0,0,0,0,0,0,0.0525654061129989,0,0,0,0,0,0.299608121255588,0,0.0347370504404327,0,0,0,0,0,0,0.0889091825491315,0,0,0,-0.160898206607715,0,0,0.184832687391661,0,-0.154540183052524,0,-0.156502896799317,0.0895039794707703,0,0,0,0,0,0.0497972223113221,0.0174129048860936,0,0,0,0,0,0
X601799.SH,0.047568399473472,0,0,0,0,0,0,0,3.46944695195361e-18,0.122778778525038,0.183060191132079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183916068479204,0,0,0,0,0,0,0.011763903653012,0,0,0,0,0,0,0,0,-0.0111192967002062,0,0.126083481146017,0,0,-0.00707383167874938,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.222802077965105,0,0,0,0,0,0,0.159986667325668,0.132886979692381,0.180765420327175,0.0791762483064591,0,0,0,0,0,0,0,-0.101515745189323,0,0,0,0.00415497963612523,0,0,0,0,0,0,0,0,0,0.166270193826536,0,0,0,0,0.141881644172651,0,0,0,-0.0132269874965662,-0.0320959073035055,0,0,0,0,0,0
X002236.SZ,0,0,0,0.15845143514916,0,0,0,0,0,0,0,0,0,0,0,0,0.129940669094599,0,0.0676666592960746,0,0.0198155673816202,0.134775738855664,0,0.264573673145669,0,0,0,0,0.0834183079343514,0,0,0,0,0,0,0,0,0,0,0,0,0.0274169814914148,0,-2.16840434497101e-19,0,0,0.057787843622007,0,0,0,0,0,0.0134958439615026,0,0,0,0,0,0
Change_TY3M,0,0,0,0.289947261441506,0,0,0,-0.225344914275797,0,-0.0774486874091158,0,0,0,0,0,0,0,-0.0605755346571113,0,0,0,0,0,0,0.034991287192856,0,0,0,0.0020110641101618,0.0464373185817035,0,0,0,0,0,0,0,0,0.159418990767337,-0.271704048529352,0,0,0,0,0,0,0,0,0,0,0,0.0323841529238641,-0.00869041766794759,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.34428637102802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526131282847421,0,0.0467832080076132,0,0,0,0,0,0,0,0,0,-0.413242748768289,0,0,-0.23970363604689,0,0,0,0,0,1.90920171401028,0,0,0,0,0,0
TED,0,0,0,0,0.104080330779425,0,0,0.143692146733009,0,0,0,0,0,-0.0778655181061753,0,0,0,0,0.0190846245054528,0,0,0,0,0,0,0,0,0.118419130090752,-0.257512740279454,0,0,0,0,0,0,0,0,0,0,0.0718731956499776,0,0,0,0,0,0,0,0,0,0.0675873447483016,0,0.537030534551239,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.300279664880456,0,0,-0.0908245136219761,0,0,0,0,0.00080873272331836,0,0,0,0,0,0,0,-0.104777714545699,-0.0684922601725211,0,0,0,0,0,0,-0.0311797210462911,0,0,0,0,0,0,0,0,0,0,0.20712037692342,0,0,0,0,0.0312349678861466,0,0,0,0,0,0,0,0.134948139628111,-0.020360044277579,0.0516518252172571,0,0.00293813529420742,0,0,0,0
MKreturn,0,0,-0.0382504579072728,0,-0.0119834390133368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147568097457176,0,0,0,0,0,0,0,0,0,0.026340312565361,0,0,0,0,-0.0117626397224811,0,0,0,-0.019729081189273,0,0,0,0,0,0,0,0,0.0822609315145096,0,-0.0632970964246798,0.0459772468684382,0,0,0.103930812908519,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000426571328433027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255297463167351,0,0,0,0,0,0,-0.00234952133349334,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0253487909333249,0.00750999897240251,0,0,0,-0.0114697680567192,0,0,0,0,0,0,0,0,0,0.0130900100404278,0,0,0,0,0,-0.032327478462245,0,0,0,0,0,-0.0161966214844875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027764158554225,0,0,0,0.030945247011058,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168168124755374,-0.0181269074510128,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000952378693694592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000506632662285871,0,0,0,0,0,0,0,0,0,0,0,0,0.00164049301758874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
