,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X002241.SZ,X000661.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X300124.SZ,X300014.SZ,X600703.SH,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000800.SZ,X300003.SZ,X002179.SZ,X002414.SZ,X600183.SH,X300136.SZ,X601799.SH,X000977.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X300146.SZ,X002185.SZ,X600118.SH,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0.0415314522638157,0,0,0.00847630213315886,0,0,0,0.130476854679426,0,0.00884220427684742,0,0,0,0,0,0,0.0106754821447388,0,0.0728860657272888,-0.0455433630834595,0,0,0,0,0,0,0,0,-0.0204522562461754,0,0,0,0,0,0,0.0620170588854158,0,0.00248316624517633,0,0.0993155075245459,0.00550964083972459,0,0,0.0174229337005047,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.03234125556332,0,0,0.190673750527945,0,0,0,0.0284501981656944,0,0,0,0,0,0,0,0,0,0,0,0,0.038341518506703,0,0,0,0,0,0,0,0.122500229139243,0,0,0,0,0,0,0,0.0444163038843002,0.0453939028070479,0,0,0,-0.00980638469341215,0,0,0,-0.00204250044196416,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.290794476232891,0.0532631029823487,0,0,0,0,0,0,0,0,0,0,0,0.0819509480608739,0,-0.00602666820978951,0,0.0101164913561031,-0.0798397456416796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156246728543974,0,-0.0915325283133937,-1.73472347597681e-18,0,0,0,0,0.0540370351808839,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0408944067261672,0,0,0,0,0.219261092451019,0,0,0.0167107835620192,0,0.00845170238923887,0,0,0,0,0,0.0218201831320639,0,0.112798016263605,0.0459551499669747,0,0,0.00302581182126903,0,0.109759481192533,0.0124658218560499,0,0,0.194957402923561,0,0,0,0,0,0,0.140054907745726,0,0,0,-0.0294753644790921,-0.00189914056525522,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.287720080717127,0,0,0,0.344863435118784,0,0,0,0,0,0,0,0,0.0174894962973694,0,0,0,0,0,-0.0918512761367705,0,0,0.167376935811566,0,0.0793961491344934,0,0,0,0.0991984965839163,0,0,0,0,0.00965392807015144,0,0,0,0,0.0013137960517117,0,0,0,0,0,0,0,0,0,-0.00879316304263294,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687314098567326,0,0,0,0,0,0,0.0318103496848867,0,0,0,0,0.0616767644345535,0,0,0,0,0,0.010521249228849,0,0.165534992232758,0,0,0,0.066601121939101,0,0,0,0,0.123541512202136,0,0,0,0,0,0,0,0,0,-0.00286531486765966,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.155627440344024,0,0.037757352168684,0,0,0,0,0,-0.0205605420223013,0,0,0,0,0,0.0377131469592048,0,0,0,0,0,0,0.031804948192017,0.437421459648935,0,0.225359209966008,0,-0.0110342327108377,0,0,0,0.294553772152075,-0.0438930893311125,0,0,0.25478339316816,0,0,0,0,0,0.173441122213922,0,0.216817659605013,0,0,0,-0.00324641202217451,-0.0217450984110788,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686734336721806,0,0,0,0,0,0,0.080724339013648,0,0.0417218546968503,0.0234526787118805,0,0,0,0,0,0,0,0.0175304460027406,0,0,0,0,0,0.102328151049594,0,0,0.0174255200912811,0,0,0,0,0,0,0.0146295327228476,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-1.38777878078145e-17,0,0.195362341685234,0,0,0,0,0,0,0.181750139160936,0,0,0,0,0,0,0,0,0,0.262131599065664,0,0,0,0,0.058330432992,0.141497725220999,-0.0230793202464887,-0.0207411393219918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546271814127372,0,0,0,0,0.0132653882275968,-0.0145541771832624,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0500077043051187,0.449371451351604,0,0.111101831370837,0,0,0,0,0,0,0,0,0,0,0,0,0.0524060179223888,0,1.73472347597681e-18,0,0,0.040317236433955,0,0,0.0166539540234881,0.0223426422009221,0,0,0,0,0,0,0,0.0341501173420473,0,0,0,0,0,0,0,0,0.0190850365493362,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195955784990911,0,0.139705397077107,0,0,0,0,0.233187076683703,0,0,0,0.139717964965851,0,0.150779468397363,0,0,0,0,0,0,0.0157493015651421,0,0,0,0,0.0814358714735201,0,0,0,0,0,4.33680868994202e-19,-0.03892818541533,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.140005983362195,0,0,0,0.112854981131152,0,0,0,0,0,0.229584297663194,0,0.676991822505448,0,0.112834447972508,0,0.113754249738426,0,0.108632025692142,0,0,0,0,0.0502968085399357,0,0,0.0427085453462734,0,0,-0.230491190729372,0.0503227933487266,0,0,0,0,0,0,-0.24923388496365,0,0,0,0,-0.0338537649777922,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0768472646664876,0,0,0,0,0,0,0,0.0995194728654243,0,0,0.0411187100808775,0,0.0739686453562659,0,0.164670043937758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882662870639678,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0435045823656358,0,0,0,0,0.0949331608792056,0,0,0,0.104975291187896,0,0.0418256077983977,0,0,0,0.0301702059265341,0,0,0.0626139156023308,0,0,0,0,0,0,0,0,0,0,0,0,0.131365192447077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.15757262647937,0.245898908604349,0,0,0,0,-0.0312097193261384,0,0,0,0,0,0,0,0,0,0,0,0,1.6940658945086e-21,-0.0777610953815831,-0.0859323354896137,0,0,0.00167963521276606,0,0,0,0,0,0,0,0,0.232526856196983,0,0,0,0.0215224352431446,0,0,0.0939756748430574,0,0.0835001114777129,0,0,0,0,0,-0.025362234661549,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.126043188795027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079626830084279,0.0291776536629116,0,0,0,0,0,0,0.513336482195657,0,0,0,0.163223583844584,0,0.257392103102389,0,0,0,-0.337907507278267,0,0,0,0.117684848185408,0,0,0,0,-0.0242533819663513,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.201316126173349,0,0,0,0,0,0,0,0,0,0.0271413458334365,0,0,0,0,0.0350428866245631,0,0.0734426117467198,0,0.106766668963409,0,0,0,0,0,0,0,0,0,0,0,0.10627828825879,0,0,0,0.0540557818748295,0,0,0,0,0,0,0.021896192203426,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132508173730891,0,0,0,0,0.168040550036903,0.266378884267581,0,0,-0.126097855424454,0.0106599766554133,0,0,0,0,0,0,0.0260474712949151,0,0,0,0.0954854909347168,0,0.125026686066741,0,0.23811611271074,0.131968322463402,0,0,0,-0.0186800047004215,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093565168294016,0,0,0,0,0.0806422394956579,0.216625060780245,0,-0.066460101037737,0.125942857176807,0,0,0,0,0,0,0,0,0.128154722447467,0,0,0,0,0,0,0,-0.00673437462841964,0,0,0,0,0,-0.0119404299312195,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.038968011563713,0,0,0,0.00457367925030214,0,0,0,0,0,0.11929177773484,0,0.112838178047969,0,0,0.0382579155093409,0,0,0,0,0.020242683643476,-0.0656676316875208,0,0,0,0,0,0.0424682718525883,0,0,0,0,0,0.0737564895563878,0,0,0,0.0454967940942032,0,0,0,0,0.0325552354198518,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0920725175855039,0,0,0,0,0,0,0,0,0,0,0.0291097012525948,0.00261552475989444,0.0458891615681647,0,0,0,0,0.0274531792203055,0.021852736462406,0.0651795357391847,0,0.119598851920129,0.0157755757549457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353161477644071,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517703929652673,0,0,0,0,0,0,0,0,0,-0.0676340667496614,0.135070927940919,0,0,0,0,0,0.537224522720464,0,0,0,0.0743707390699832,0,0,0,0.0355068091854742,0,0,0,0,0,0,0,0.0511145167966144,0.0572861992608903,0,0,-0.0505113562504858,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0845646091023344,0,0,0,0,0.0608784085465575,0,0,0,0,0,0,0,0,0.0681277295012108,0,0,0,0,0.0602137669591456,0,0.114920968653778,0,0,0,0,0.138801920973733,0,0,0.0114452039356838,0.00724288251376039,0,0,0,0,0.0379372980959148,0.0597017543936508,0,0.0560527921948475,5.42101086242752e-20,0,0,0,0,0,0.00677664759116382,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.131420021398728,0,0,0,0,0,0,0,0.0735286737872627,0.360969710737078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904687534048027,0,0,0,0,0.0150561255098249,0,0,-0.214019758073605,0,0,0.363788354026234,0,0,0,0,0,0,0,0,0,-0.102329463378957,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0582223515486581,0,0,0,0.264163952598027,0,0,0,0,0,0.0680297697689219,-0.03775135826525,0,0,0,0,0.0262664307375177,0,0,0,0.107640537549538,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0742238635386727,0,-0.0854776805855512,0,0,0,0.00907456904405144,0.0322744355032531,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526150407247375,0,0,0.0374421862723654,0.106351301145057,0,0.183098051656139,0,0,0.0346395420447481,0,0,0,0,0,0,0,0,0,0,0,0,0.00901696606739281,0,0.220473717015246,0,0,0,0,0.0140561172297152,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967423402867078,0,0,0,0.0248374860811468,0.125042461968829,0.156034270144331,0,0.0174676336936855,0,0.0371701015670181,0,0,0,0,0.0373272063936963,0.0644327489823198,0,0,0,0,0,0,0,0,0,0.0359854596687501,0,0.420134825987715,0,0.0292252583247407,-0.00929338930607736,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00741982201154576,0.0780770112240897,0,0,0,0.0351476582187528,0,0,0,0,0,0,0.00507867092945124,0.20404816385417,0,0,0.0892631356412799,0.0300281431896032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163679083076142,0,-0.0306849001338847,0,0,0,0,0,0,0
X002456.SZ,0,0.0298644771826825,0,0,0,0,0,0,0.0408794880318559,0,0,0,0,0,0,0.194925254708575,0,0,0.0478613010598052,0,0.00331282778238413,0,0,0,0,0,0,0,0,0,0,0,0,0.450759944706496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933021653654071,-0.0322572137268355,0,0,-0.0113773556054456,0,0,0,0,0.112965120453114,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0217726482122085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177423511648391,0,0,0.0664513089754326,0,0,0.0522046449565204,0,0,0,0,0,0,0,0,0,0,0.0903365696904567,0.164215872333766,0.494943485085282,0,0,0,0,0,0,0,0,0,-0.0651093256926533,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108540465537913,0.0590162032607204,0.00637003979362043,0,0.142040863505976,0,0,0,0,0,0,0,0.26845863299356,0,0,0,0,0,0,0,0.0732705924602913,0,0,0,0,0,0,0,0,0,-0.000549692871167373,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.141490397085713,0,0,0,-0.251498100853848,0,0,0,0,0,0.183629490049362,0,0,0,0,0,0,0.114761245167068,0.0102209328636908,0,0,0,0,0,0.00727703450422434,0,0,0.0204684031486785,0,0,0,0,0,0,0,0,0.185184968212548,0,0,0.0152148386513178,0.299455330338134,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0879440135476263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116445776037895,0,0,0.0919369499673938,0.00938563218558531,0,0.08245849386572,0,0,0,0,0,0,0,0,0,0,0,0.0209631480844381,0,0,0,0,0.0585292370036124,0,0,0,0,0.0972725806626326,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.19654544324876,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.087314925612801,0,0,0.00617558754879491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260104389627858,0,0,0,0.100546792603877,0.0685968712156163,0,0,0,-0.0271252106261608,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0132936383385179,0,0,0,0,0,0.0558098895025528,0,0,0,0,0,-0.0765873923245758,0.159122498220875,-0.127945021735039,0.0742446032818541,0,0,0.0549648067598698,0.0198417240514165,0,0,-0.0212528195631467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373686836133277,-0.0010519971730884,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168164376981727,0,0,0,0,2.77555756156289e-17,0,0,0.134645019679964,0,-0.55258079099522,0,0,0,0,0,0,-0.0570598488578822,-0.10564754135478,0,0,0,0,0,0,0,0,-0.0450267060793346,0,0,0,0,0,0,0,0,0,0,0,0.906654874914008,0,0,0,-2.32415814661621,0,0
TED,0,0,0,0,0,0,0,0,-0.0999794531449749,-0.123428256909379,0,0,0,0,0,0,0,0,0.351710615209213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777032773018043,0,0,0,0,0,0,0.15240139143542,0,0,0,0,0,0,0,0,0,0,-0.0960489564164899,0.913907742045377,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0184314354121298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695595891193342,0.0361994996167858,0.0820122848150121,0.044184634327409,0,0,0,0.00549546720912338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566008452289787,0,-0.0450849681466085,0,0,0,0.00866516885536155,0.013921840107217,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0316007025686627,0.093567107590467,0,-0.0407962846017295,0,0,0,0,0,0,0,-0.0398602155524115,0,-0.063217587166559,0,0,-0.0321138682937479,0,0,0,0,0,0,0,0,0,0,0.0804136213356909,0,0,0,-0.0865246559446782,0,0,0.0937230373540368,0,0.0650430236054122,0,0,0,-0.00289337199193249,0,0,0,0,0,0,0
MKvol,0,0,0,-0.00273500416853095,0,0,0,0,0,0,0,0,0,0,-5.94170623213618e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.000255204621714028,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,-0.00544010049723673,0,-0.00124392361741288,0,0,0,0,0,0.00819707036340917,-0.00163259558183607,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.048524099516251,0,0,0,-0.0582824044127279,0,0,-0.0122174249868558,0.062853765846271,0,0,0,0,0,-0.0516579756516438,0.0100874022059631,-0.033984252922187,0,0,0,-0.0564264765409571,-0.0787790352920965,0,0.0232216122767433,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.182582146205625,0,0,0,0,0,0,-0.142604399445165,0.073915508910252,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00525083278428609,0,0,0,0.00632593748005797,0,0,0,0,0,0,0,0.000587849861461826,0,-0.00311038829079221,0,0,0,-0.00298886982770107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164435008838964,0,0.000795802360468246,0,0,0.014038160056504,-0.00746565370524147,0.0205913237258026,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.00260992469814778,0,0,0,0,0,0
